排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00916,國泰全球品牌50,31.2,0.11,0.35,13016,06/03,101.0,4638.0,18850.0,18850.0,18850.0,12533.0,1795.0,7480.0,492.0,12533.0
2,00921,兆豐龍頭等權重,23.51,0.4,1.73,362,06/03,300.0,1100.0,1100.0,1100.0,,,0.0,-72.7,-83.3,-69.2
3,00940,元大台灣價值高息,12.7,0.21,1.68,28980,06/03,31.4,888.0,944.0,1011.0,785.0,1408.0,353.0,233.0,35.5,272.0
4,009818,華南永昌NASDAQxT,20.38,0.19,0.94,356,06/03,23.1,45.5,700.0,300.0,300.0,433.0,,,,
5,00943,兆豐電子高息等權,22.71,0.16,0.71,72,06/03,29.2,121.0,675.0,675.0,675.0,520.0,675.0,138.0,-16.2,343.0
6,00876,元大全球5G,95.55,3.8,4.14,608,06/03,750.0,467.0,467.0,325.0,112.0,41.7,-80.5,-77.0,467.0,-80.9
7,00961,FT臺灣永續高息,13.47,0.1,0.75,17481,06/03,25.2,166.0,319.0,175.0,89.8,245.0,104.0,289.0,12730.0,411.0
8,00918,大華優利高填息30,31.73,0.32,1.02,96386,06/03,8.39,45.4,308.0,279.0,346.0,205.0,106.0,67.1,10.7,73.9
9,00730,富邦臺灣優質高息,29.5,0.2,0.68,226,06/03,-63.6,-60.0,300.0,,-66.7,-93.4,-93.4,-75.0,-92.7,-86.2
10,00981T,平衡凱基雙核收息,12.23,0.05,0.41,2438,06/03,0.0,276.0,295.0,-41.9,216.0,276.0,9.72,-8.14,,126.0
11,7786,東方風能,124.0,10.0,8.77,965,06/03,114.0,178.0,291.0,681.0,,,,,,
12,1315,達新,62.1,-0.5,-0.8,27,06/03,87.5,150.0,275.0,-61.5,-75.0,-78.6,-83.0,-75.8,-69.4,-78.3
13,00731,復華富時高息低波,84.2,2.7,3.31,1147,06/03,250.0,250.0,250.0,250.0,75.0,0.0,-65.0,-84.8,-90.3,-82.5
14,6708,天擎,40.3,-0.55,-1.35,92,06/03,41.7,70.0,240.0,,,,,,,
15,7744,崴寶,480.5,-19.5,-3.9,241,06/03,-9.09,46.1,225.0,,,,,,,
16,009803,玉山市值動能50,22.63,0.52,2.35,3904,06/03,53.4,233.0,225.0,184.0,81.2,93.8,-22.1,310.0,85.2,172.0
17,2885,元大金,63.7,4.1,6.88,45089,06/03,216.0,205.0,213.0,237.0,171.0,212.0,204.0,699.0,25.5,259.0
18,00878,國泰永續高股息,33.3,0.81,2.49,103127,06/03,17.5,161.0,206.0,181.0,33.4,116.0,42.9,51.4,-33.0,99.1
19,7757,金色三麥,111.5,1.5,1.36,113,06/03,50.0,80.0,200.0,200.0,350.0,,,,,
20,00897,富邦基因免疫生技,9.47,-0.2,-2.07,670,06/03,195.0,195.0,195.0,211.0,211.0,51.3,47.5,-77.0,-71.1,-69.9
21,006206,元大上證50,36.71,-0.16,-0.43,100,06/03,167.0,167.0,167.0,167.0,129.0,129.0,0.0,540.0,-37.3,256.0
22,00907,永豐優息存股,16.43,0.63,3.99,6933,06/03,146.0,126.0,132.0,105.0,197.0,-25.9,207.0,-18.1,-86.3,83.0
23,1714,和桐,11.0,1.0,10.0,48728,06/03,139.0,125.0,128.0,100.0,115.0,62.1,178.0,162.0,151.0,156.0
24,3114,好德,36.95,3.35,9.97,3687,06/03,62.7,60.5,124.0,224.0,208.0,297.0,213.0,384.0,246.0,118.0
25,00917,中信特選金融,21.79,0.1,0.46,765,06/03,102.0,113.0,116.0,111.0,129.0,-68.2,6.15,3700.0,764.0,805.0
26,00713,元大台灣高息低波,59.85,0.95,1.61,15288,06/03,89.9,104.0,106.0,57.1,111.0,61.2,-39.4,-57.9,-83.0,-57.0
27,00652,富邦印度,31.41,-0.3,-0.95,632,06/03,102.0,102.0,102.0,154.0,148.0,200.0,39.4,86.8,41.4,50.0
28,009809,富邦淨零ESG50,17.71,0.26,1.49,274,06/03,100.0,100.0,100.0,100.0,50.0,50.0,0.0,-81.8,,-33.3
29,7711,永擎,395.5,-8.0,-1.98,651,06/03,9.75,16.7,97.0,189.0,,,,,,
30,00946,群益科技高息成長,15.54,0.06,0.39,6355,06/03,0.77,-7.81,96.2,128.0,130.0,732.0,434.0,320.0,-4.06,-20.7
31,8367,建新國際,41.1,0.1,0.24,20,06/03,0.0,0.0,92.3,92.3,-13.8,-19.4,19.0,-56.1,-87.4,-50.0
32,2347,聯強,91.1,-0.4,-0.44,17900,06/03,5.97,85.9,91.0,101.0,229.0,598.0,278.0,70.0,431.0,17.0
33,2364,倫飛,77.9,7.0,9.87,1794,06/03,93.6,94.1,89.1,90.0,72.9,79.4,68.5,63.3,164.0,60.5
34,00900,富邦特選高股息30,20.24,0.32,1.61,13928,06/03,-1.47,7.8,88.3,108.0,67.8,-8.66,-50.3,-90.0,-84.1,-80.8
35,3147,大綜,242.5,22.0,9.98,1590,06/03,12.9,49.1,82.3,79.9,74.1,71.0,64.4,50.2,2.49,76.5
36,00944,野村趨勢動能高息,21.29,0.29,1.38,618,06/03,0.0,0.0,80.0,80.0,350.0,350.0,28.6,-81.6,-86.2,-77.5
37,00962,台新AI優息動能,16.38,0.3,1.87,6148,06/03,-9.97,-27.9,77.5,149.0,233.0,372.0,84.8,65.4,45.6,18.8
38,2434,統懋,36.95,1.05,2.92,432,06/03,159.0,146.0,77.2,226.0,304.0,339.0,261.0,98.0,2425.0,274.0
39,0055,元大MSCI金融,38.61,2.02,5.52,2124,06/03,81.7,22.5,75.8,102.0,114.0,32.9,541.0,990.0,445.0,18.5
40,5209,新鼎,175.0,0.5,0.29,82,06/03,20.0,44.8,75.0,90.9,162.0,282.0,-23.6,61.5,,10.5
41,00896,中信綠能及電動車,30.08,0.54,1.83,16001,06/03,-8.33,70.0,74.2,91.1,112.0,168.0,85.1,115.0,1069.0,-14.7
42,00678,群益那斯達克生技,34.37,-1.12,-3.16,296,06/03,72.7,72.7,72.7,72.7,72.7,1800.0,-40.6,-44.1,-64.8,-62.7
