排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2303,聯電,121.0,-10.5,-7.98,06/08,-37756,-113621,-212442,-238074,-291270,-267990,-156661.0,-541245.0,-742410.0,-291298.0
2,2324,仁寶,38.6,-2.8,-6.76,06/08,17835,-26397,-26659,-196107,-250626,-254413,-254217.0,-152135.0,155726.0,-129654.0
3,1402,遠東新,26.75,-0.8,-2.9,06/08,-3093,-7713,-18749,-160371,-188315,-178543,-4186.0,10018.0,24327.0,11035.0
4,2610,華航,19.05,-0.9,-4.51,06/08,-1696,-4941,-20481,-119826,-163648,-167435,-94111.0,-166887.0,-56615.0,-109328.0
5,1102,亞泥,33.75,-0.65,-1.89,06/08,-722,-378,-3920,-113256,-109663,-102335,-39306.0,35918.0,34746.0,21399.0
6,2633,台灣高鐵,25.1,-0.4,-1.57,06/08,44,-1098,-6886,-82222,-82284,-75602,-23269.0,19396.0,7025.0,16374.0
7,2609,陽明,51.7,-2.8,-5.14,06/08,-22600,-40077,-55695,-63845,-68246,-63671,17208.0,-83326.0,10877.0,-30699.0
8,2884,玉山金,32.9,-0.45,-1.35,06/08,1258,492,-51628,-52622,-68106,-33873,-28658.0,111670.0,215569.0,35025.0
9,00988A,主動統一全球創新,20.25,-1.21,-5.64,06/08,-1816,-1441,-12032,-51132,-34258,22517,36899.0,53327.0,,48730.0
10,2881,富邦金,116.0,-2.0,-1.69,06/08,1312,-1608,-6070,-35863,-121962,-193754,-92360.0,-164439.0,-9209.0,-97994.0
11,2834,臺企銀,16.45,-0.45,-2.66,06/08,2848,-3953,-34870,-34811,-29308,25628,231401.0,264591.0,204180.0,264256.0
12,2027,大成鋼,41.8,-2.0,-4.57,06/08,-2092,-4071,-3309,-30320,-37188,-84073,-48244.0,35183.0,37150.0,-1266.0
13,2344,華邦電,154.0,-8.0,-4.94,06/08,-1912,-8919,-10609,-27983,-13250,-21742,118478.0,137460.0,77335.0,135495.0
14,2474,可成,220.0,-10.5,-4.56,06/08,-809,-956,-4162,-27334,-31001,-30393,-25429.0,-24185.0,439.0,-20607.0
15,1504,東元,71.6,-6.8,-8.67,06/08,5116,8721,12917,-25437,-28599,-22179,7291.0,-14003.0,49988.0,32726.0
16,2449,京元電子,288.5,-21.0,-6.79,06/08,633,-9809,-12682,-24009,-55494,-6460,35319.0,11002.0,27570.0,33974.0
17,00940,元大台灣價值高息,11.99,-0.55,-4.39,06/08,-6136,-10814,-18572,-21803,-19294,-25551,18786.0,20354.0,39585.0,43595.0
18,6005,群益證,40.55,-4.5,-9.99,06/08,-343,-780,-537,-19241,-17736,-24330,21687.0,19088.0,-53152.0,13350.0
19,1314,中石化,7.94,-0.15,-1.85,06/08,-13829,-21460,-18834,-18045,-14784,-9853,106556.0,40109.0,40840.0,36019.0
20,1301,台塑,45.85,-3.05,-6.24,06/08,2574,-8595,-10961,-15663,2624,13906,-81801.0,-43413.0,-118912.0,-99181.0
21,2408,南亞科,339.5,-20.5,-5.69,06/08,-4873,-1908,-5677,-14651,-18963,-19069,7558.0,-17156.0,-54394.0,4570.0
22,00981A,主動統一台股增長,29.89,-0.92,-2.99,06/08,-976,-9553,-8983,-13279,46208,161639,193461.0,306883.0,343332.0,306974.0
23,3481,群創,48.35,-5.35,-9.96,06/08,-239,-6440,-9031,-13169,76760,-33362,1673.0,485391.0,524349.0,350123.0
24,3711,日月光投控,540.0,-37.0,-6.41,06/08,-1452,-4000,-5618,-13029,-12089,-580,34651.0,28423.0,-31742.0,32705.0
