代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
5871,中租-KY,118.5,-3.0,-2.47,06/15,-19,-62705,-21.4,-3.66,19,86530,29.5,5.06,2,96,0.45,0.01,-2,-4005,-18.8,-0.23
2382,廣達,370.0,-2.0,-0.54,06/15,-11,-152987,-20.7,-3.96,18,290893,26.9,7.53,3,1068,1.12,0.03,-1,-2453,-10.9,-0.06
2887,台新新光金,31.6,1.4,4.64,06/15,2,92105,32.6,0.37,18,664495,22.8,2.67,1,745,0.6,0.0,3,140636,40.5,0.57
1303,南亞,117.0,10.5,9.86,06/15,2,33193,23.7,0.42,14,21013,1.79,0.26,2,1959,1.4,0.02,2,36433,26.0,0.46
1605,華新,40.0,2.3,6.1,06/15,2,30305,23.0,0.68,13,3023,0.3,0.07,2,4507,3.42,0.1,2,35176,26.7,0.79
2377,微星,140.0,3.5,2.56,06/15,6,5776,4.43,0.68,13,1405,0.29,0.17,3,313,0.57,0.04,5,5997,5.91,0.71
2002,中鋼,19.0,0.1,0.53,06/15,2,37350,29.3,0.24,12,3132,0.37,0.02,4,3004,1.33,0.02,2,39420,30.9,0.25
6196,帆宣,573.0,25.0,4.56,06/15,-1,-839,-20.6,-0.38,11,1005,3.69,0.46,2,60,0.73,0.03,-1,-699,-17.2,-0.32
1101,台泥,24.85,0.3,1.22,06/15,2,11344,15.9,0.15,10,2403,0.67,0.03,-2,-441,-0.62,-0.01,2,11298,15.9,0.15
1210,大成,55.8,0.5,0.9,06/15,-11,-33588,-37.3,-3.75,10,44748,51.3,5.0,4,133,0.5,0.01,1,1210,24.7,0.14
1723,中碳,90.0,3.0,3.45,06/15,4,1047,24.2,0.44,10,204,1.96,0.09,3,78,2.09,0.03,4,1187,27.5,0.5
2371,大同,28.45,0.05,0.18,06/15,-1,-2782,-26.7,-0.13,10,1221,0.42,0.06,2,116,0.55,0.01,-1,-2521,-24.2,-0.12
2542,興富發,45.45,0.5,1.11,06/15,2,4337,9.86,0.2,10,77612,29.2,3.57,-1,-94,-0.76,0.0,5,24814,15.3,1.14
3015,全漢,60.6,-0.1,-0.16,06/15,1,179,8.89,0.1,10,365,0.61,0.2,-1,-2,-0.1,0.0,1,217,10.8,0.12
3708,上緯投控,119.0,2.0,1.71,06/15,2,110,12.5,0.12,10,137,1.72,0.15,1,3,1.13,0.0,1,120,45.2,0.13
5309,系統電,69.1,-0.6,-0.86,06/15,-1,-309,-4.7,-0.13,10,267,0.15,0.12,-1,-212,-3.23,-0.09,-1,-488,-7.42,-0.21
6509,聚和,46.85,0.6,1.3,06/15,2,686,16.9,0.35,10,400,1.05,0.2,1,1,0.07,0.0,2,749,18.5,0.38
