排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,2382,廣達,376.5,-14.0,-3.59,06/08,0.46,0.97,1.85,3.68,5.25,5.97,5.84,5.83,4.76,3.51,7.38,5.75
2,6890,來億-KY,249.5,7.0,2.89,06/08,0.67,1.91,2.67,3.34,3.37,3.37,3.36,3.34,3.75,,,3.02
3,9941,裕融,83.0,1.1,1.34,06/08,0.62,1.3,1.98,3.32,3.29,3.25,1.27,4.07,3.37,3.68,3.67,3.08
4,2883,凱基金,26.75,-0.85,-3.08,06/08,0.56,1.16,2.43,3.06,2.87,2.73,2.41,2.75,5.89,3.63,7.33,2.51
5,2379,瑞昱,596.0,-47.0,-7.31,06/08,0.52,1.06,1.64,3.02,3.72,3.56,0.47,-0.13,-1.83,3.86,10.2,-0.71
6,1210,大成,54.0,-0.4,-0.74,06/08,0.56,1.15,1.75,2.95,2.94,2.88,1.42,0.98,0.16,4.25,3.92,0.93
7,2597,潤弘,184.5,0.0,0.0,06/08,0.55,1.15,1.74,2.93,2.93,2.93,2.91,2.88,0.25,2.7,2.98,2.89
8,3293,鈊象,780.0,-10.0,-1.27,06/08,0.5,1.04,1.59,2.93,3.48,4.02,3.63,2.72,7.02,5.44,1.99,2.75
9,2855,統一證,53.2,-5.9,-9.98,06/08,0.55,1.14,2.22,2.91,2.87,2.93,3.21,2.99,2.57,3.39,3.29,3.06
10,1319,東陽,97.8,-0.1,-0.1,06/08,0.57,1.18,1.79,2.84,2.67,2.58,1.85,0.23,-2.05,9.77,7.18,0.95
11,5871,中租-KY,115.5,-2.5,-2.12,06/08,0.49,1.01,1.54,2.79,3.23,3.55,2.45,-3.77,-4.57,5.06,5.57,0.61
12,4938,和碩,92.1,-4.8,-4.95,06/08,0.5,1.04,1.59,2.66,2.69,2.88,2.87,-1.23,-3.88,2.97,2.64,0.79
13,2347,聯強,85.3,-3.0,-3.4,06/08,0.46,0.97,1.47,2.53,2.6,2.32,2.49,-2.67,-3.07,-2.79,3.81,0.93
14,8454,富邦媒,388.0,35.0,9.92,06/08,0.3,0.96,1.37,2.39,2.37,2.38,2.42,2.69,2.38,2.36,2.43,2.69
15,2105,正新,33.5,-0.6,-1.76,06/08,0.43,0.91,1.4,2.36,2.32,2.21,2.46,-2.97,-5.6,3.99,3.21,-2.62
16,2542,興富發,41.9,-1.1,-2.56,06/08,0.41,0.88,1.34,2.29,2.44,2.47,1.72,0.83,2.09,-1.07,-1.6,1.29
17,2912,統一超,222.0,-10.0,-4.31,06/08,0.0,0.0,0.73,2.17,4.47,4.93,3.33,2.14,3.23,6.68,6.55,2.34
18,9910,豐泰,78.5,1.6,2.08,06/08,0.39,0.8,1.21,2.03,2.07,2.07,2.7,2.99,2.71,2.77,2.76,2.6
19,6805,富世達,1895.0,-55.0,-2.82,06/08,-0.14,-0.01,0.08,1.9,2.28,-0.94,-7.18,-7.25,-2.56,,,-9.1
20,2618,長榮航,36.4,-1.3,-3.45,06/08,-0.14,-0.2,0.33,1.7,4.18,4.61,5.19,2.41,-4.96,17.4,18.4,2.77
21,2603,長榮,224.0,-8.0,-3.45,06/08,-0.17,-0.2,0.25,1.5,3.93,3.97,3.86,3.41,-0.56,13.1,16.5,2.34
22,1402,遠東新,26.75,-0.8,-2.9,06/08,0.47,0.97,1.46,1.33,-1.12,-1.78,-1.83,-3.05,-3.55,-5.51,0.65,-2.91
23,6584,南俊國際,624.0,-26.0,-4.0,06/08,0.0,0.0,0.0,1.18,1.33,0.76,3.48,1.82,4.26,4.69,,1.77
24,3231,緯創,163.5,-7.5,-4.39,06/08,0.01,0.01,0.04,1.17,1.32,1.33,1.24,0.13,-1.08,-6.43,2.06,0.73
25,2887,台新新光金,27.75,-0.85,-2.97,06/08,0.04,0.11,0.39,1.14,2.05,1.23,0.46,5.58,8.81,10.9,11.0,1.34
26,2880,華南金,33.5,-1.3,-3.74,06/08,0.01,-0.02,0.35,1.11,2.22,2.22,1.68,3.2,2.51,6.71,7.02,1.93
27,00997A,主動群益美國增長,12.62,-0.84,-6.24,06/08,-0.28,-0.28,-0.28,1.03,2.05,3.13,,,,,,
28,2481,強茂,148.5,-16.5,-10.0,06/08,0.0,-1.0,-0.15,0.97,6.78,9.12,6.63,3.15,10.2,11.9,8.92,4.22
29,6548,長科*,82.5,-7.2,-8.03,06/08,0.0,0.0,0.31,0.94,0.88,0.82,0.73,2.94,2.98,2.95,,1.93
30,5243,乙盛-KY,107.5,-5.0,-4.44,06/08,0.0,0.0,0.0,0.85,0.85,1.12,0.94,0.84,1.15,-0.83,1.46,0.99
31,8996,高力,1210.0,85.0,7.56,06/08,0.3,0.7,0.81,0.78,0.34,2.0,3.03,3.61,4.34,2.52,2.47,3.29
32,4764,雙鍵,270.5,-11.5,-4.08,06/08,0.12,0.12,0.12,0.78,2.23,2.23,2.11,2.23,2.23,2.23,,2.23
33,3450,聯鈞,461.0,-40.0,-7.98,06/08,0.0,0.03,0.02,0.7,1.95,0.44,2.47,2.53,-1.77,4.55,3.8,3.63
34,2356,英業達,69.2,-7.6,-9.9,06/08,0.01,0.0,0.01,0.69,1.82,2.29,2.01,1.88,0.26,-3.25,0.94,1.85
35,3481,群創,48.35,-5.35,-9.96,06/08,0.0,0.0,0.0,0.69,0.65,0.67,0.3,0.78,0.1,0.19,-1.41,0.77
36,2376,技嘉,345.0,-24.0,-6.5,06/08,0.0,-0.11,0.06,0.69,1.78,2.36,2.05,2.72,1.07,-4.75,-0.38,1.95
37,6274,台燿,1535.0,-75.0,-4.66,06/08,0.12,0.22,0.29,0.66,2.37,1.92,0.95,-1.65,5.53,10.9,5.87,-6.27
