代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.74,-0.15,-0.52,26W23,06/01,55,635346,43.3,94.7,0,0,0.0,0.0,-2,-8053,-45.6,-1.2,21,284683,45.3,42.4
00717,富邦美國特別股,15.08,0.0,0.0,26W23,06/01,49,23576,59.7,17.8,0,0,0.0,0.0,4,231,4.27,0.17,14,13136,77.7,9.94
00857B,永豐20年美公債,23.05,-0.1,-0.43,26W23,06/01,30,158998,42.9,27.1,0,0,0.0,0.0,3,3445,12.3,0.59,30,160312,43.3,27.3
00931B,統一美債20年,13.32,-0.07,-0.52,26W23,06/01,20,275226,53.6,12.5,0,0,0.0,0.0,3,5242,7.5,0.24,20,314698,61.2,14.3
00710B,復華彭博非投等債,18.89,0.01,0.05,26W23,06/01,15,2107,14.4,1.15,0,0,0.0,0.0,2,121,7.16,0.07,22,23031,55.2,12.6
00902,中信電池及儲能,16.76,-0.28,-1.64,26W23,06/01,13,37542,23.1,16.2,0,0,0.0,0.0,-1,-74,-4.65,-0.03,-1,-15,-0.93,-0.01
9933,中鼎,39.65,0.0,0.0,26W23,06/01,13,68043,16.8,7.56,0,0,0.0,0.0,-2,-1481,-4.82,-0.16,13,67934,16.8,7.54
00897,富邦基因免疫生技,9.9,0.05,0.51,26W23,06/01,12,14340,33.0,9.37,0,0,0.0,0.0,-1,-470,-37.3,-0.31,25,34671,35.1,22.7
00943,兆豐電子高息等權,22.42,0.19,0.85,26W23,06/01,12,11638,50.8,27.5,0,0,0.0,0.0,-8,-2609,-20.0,-6.15,13,10374,43.9,24.5
009817,國泰日本不動產,8.77,-0.15,-1.68,26W23,06/01,12,38814,18.6,14.3,0,0,0.0,0.0,-1,-422,-15.2,-0.16,-1,-346,-12.5,-0.13
00982B,FT投資級債20+,9.86,-0.05,-0.5,26W23,06/01,12,1635,30.3,5.47,0,0,0.0,0.0,-2,-406,-47.5,-1.36,-2,-134,-15.7,-0.45
00984B,大華優利美A債15,16.38,-0.03,-0.18,26W23,06/01,12,86305,43.1,50.9,0,0,0.0,0.0,-2,-1424,-10.3,-0.84,5,30675,53.1,18.1
00915,凱基優選高股息30,29.72,0.66,2.27,26W23,06/01,11,67469,15.7,11.5,0,0,0.0,0.0,65,977056,44.8,166.0,65,1137634,52.1,194.0
00655L,國泰中國A50正2,36.82,-1.09,-2.88,26W23,06/01,10,3783,5.67,6.01,0,0,0.0,0.0,-1,-543,-18.8,-0.86,-1,-304,-10.5,-0.48
00740B,富邦全球投等債,38.59,-0.09,-0.23,26W23,06/01,10,57244,47.5,2.65,0,0,0.0,0.0,-14,-92634,-38.4,-4.29,3,2377,10.3,0.11
00772B,中信高評級公司債,33.57,-0.12,-0.36,26W23,06/01,10,73830,50.8,2.14,0,0,0.0,0.0,1,709,17.7,0.02,41,202891,38.6,5.89
00773B,中信優先金融債,35.72,-0.09,-0.25,26W23,06/01,10,20014,37.1,0.78,0,0,0.0,0.0,-1,-28,-4.18,0.0,31,42202,23.4,1.65
00862B,中信投資級公司債,31.9,-0.09,-0.28,26W23,06/01,10,7285,31.8,0.87,0,0,0.0,0.0,1,9,1.95,0.0,24,3868,7.33,0.46
00948B,中信優息投資級債,9.45,-0.02,-0.21,26W23,06/01,10,213171,49.4,5.13,0,0,0.0,0.0,3,10481,8.19,0.25,45,1523988,56.1,36.7
00950B,凱基A級公司債,14.05,-0.04,-0.28,26W23,06/01,10,96215,37.5,2.37,0,0,0.0,0.0,-13,-77843,-14.5,-1.91,4,20191,19.4,0.5
00959B,大華投等美債15Y+,9.38,-0.03,-0.32,26W23,06/01,10,39125,42.9,7.06,0,0,0.0,0.0,-2,-1114,-6.44,-0.2,5,27692,57.4,5.0
00966B,統一ESG投等債15+,13.99,-0.02,-0.14,26W23,06/01,10,14856,28.1,11.5,0,0,0.0,0.0,1,131,38.5,0.1,30,42301,22.6,32.7
00970B,新光BBB投等債20+,9.37,-0.02,-0.21,26W23,06/01,10,36629,45.0,9.06,0,0,0.0,0.0,-1,-379,-21.9,-0.09,29,111093,43.3,27.5
009813,貝萊德標普卓越50,11.44,0.04,0.35,26W23,06/01,10,40008,16.8,9.17,0,0,0.0,0.0,9,117623,54.4,27.0,9,157601,72.9,36.1
2248,華勝-KY,55.1,0.0,0.0,26W23,06/01,10,160,4.28,0.34,0,0,0.0,0.0,0,0,0.0,0.0,1,10,14.8,0.02
006208,富邦台50,243.9,2.65,1.1,26W23,06/01,9,23708,11.5,1.3,0,0,0.0,0.0,9,32360,15.7,1.77,9,56032,27.1,3.06
00647L,元大S&P500正2,137.55,0.6,0.44,26W23,06/01,9,110,2.11,1.71,0,0,0.0,0.0,7,1493,42.6,23.3,9,1855,35.5,28.9
00701,國泰股利精選30,34.72,0.64,1.88,26W23,06/01,9,7985,16.2,4.53,0,0,0.0,0.0,22,35795,25.4,20.3,22,52034,36.9,29.5
00757,統一FANG+,137.9,4.2,3.14,26W23,06/01,9,21344,20.4,7.32,0,0,0.0,0.0,-1,-2343,-51.0,-0.8,-1,-1004,-21.9,-0.34
00770,國泰北美科技,69.55,1.55,2.28,26W23,06/01,9,7089,25.2,8.6,0,0,0.0,0.0,-1,-209,-49.4,-0.25,-1,-48,-11.4,-0.06
00858,永豐美國500大,36.1,0.05,0.14,26W23,06/01,9,5418,15.2,4.5,0,0,0.0,0.0,9,12425,34.8,10.3,9,17843,49.9,14.8
00900,富邦特選高股息30,19.58,0.66,3.49,26W23,06/01,9,193229,30.7,11.0,0,0,0.0,0.0,9,242169,38.4,13.8,9,443898,70.4,25.3
00909,國泰數位支付服務,51.75,-0.25,-0.48,26W23,06/01,9,46160,24.3,36.9,0,0,0.0,0.0,9,37349,19.7,29.8,9,83509,44.0,66.7
