排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6121,新普,421.0,8.0,1.94,06/16,0.0,25.8,33.2,36.0,32.6,22.9,15.6,20.5,16.3,12.0,5.38,19.0
2,2609,陽明,51.0,-0.2,-0.39,06/16,2.22,1.06,0.78,27.7,38.1,26.8,15.1,8.63,9.8,2.86,1.17,7.98
3,1215,卜蜂,115.5,0.0,0.0,06/16,0.0,0.0,0.04,27.4,34.3,22.4,14.3,9.18,8.68,6.43,3.7,11.1
4,6757,台灣虎航,56.4,-2.1,-3.59,06/16,0.0,0.0,0.01,27.3,43.3,35.6,21.0,14.3,10.9,,,12.6
5,3702,大聯大,109.0,1.5,1.4,06/16,0.01,0.54,12.7,23.0,27.7,19.0,13.4,12.2,14.9,13.6,7.86,12.6
6,6176,瑞儀,87.3,-1.4,-1.58,06/16,0.29,0.55,0.57,22.3,32.6,22.5,11.7,14.8,13.7,11.1,4.24,12.5
7,2637,慧洋-KY,78.4,-0.8,-1.01,06/16,0.04,3.3,16.8,22.0,23.8,17.5,10.7,8.65,4.6,4.4,1.88,9.08
8,6412,群電,91.6,-2.6,-2.76,06/16,0.01,0.01,0.03,21.8,31.2,19.9,11.9,11.6,9.97,7.47,4.16,10.6
9,2891,中信金,70.8,0.7,1.0,06/16,7.0,16.6,26.1,21.5,15.7,11.9,12.4,14.5,13.9,6.76,3.23,12.0
10,2880,華南金,37.45,0.75,2.04,06/16,28.1,28.0,33.5,20.9,8.7,5.13,7.78,7.32,9.1,5.58,2.33,6.68
11,3036,文曄,219.0,-7.0,-3.1,06/16,4.49,2.56,3.42,19.1,30.5,24.5,16.2,12.6,10.9,6.77,5.17,12.5
12,2451,創見,312.5,2.5,0.81,06/16,1.22,0.95,0.69,18.5,23.2,13.2,5.32,4.68,4.81,5.34,4.5,3.89
13,5439,高技,322.5,-9.5,-2.86,06/16,0.0,20.8,26.7,18.1,13.5,5.98,2.35,2.69,1.49,1.03,1.34,2.87
14,8070,長華*,55.8,-1.2,-2.11,06/16,0.06,0.03,0.06,18.1,17.4,13.7,10.2,8.0,3.65,1.37,0.78,8.75
15,2027,大成鋼,41.7,-1.95,-4.47,06/16,0.0,0.0,0.02,17.2,25.1,12.4,5.37,3.32,3.27,4.73,2.62,3.62
16,3010,華立,129.5,-2.5,-1.89,06/16,43.0,29.4,23.4,17.0,15.0,8.01,4.75,3.39,5.46,4.59,2.51,3.68
17,6937,天虹,270.5,1.5,0.56,06/16,25.0,25.0,24.1,15.3,9.24,4.0,1.48,0.98,0.53,,,1.02
18,2360,致茂,2325.0,60.0,2.65,06/16,28.0,22.3,20.1,15.1,10.6,8.39,4.55,4.33,3.71,4.12,3.16,4.4
19,6005,群益證,39.75,-0.3,-0.75,06/16,38.3,22.2,16.1,15.0,13.9,11.2,11.6,10.4,12.5,9.4,4.58,10.2
20,1477,聚陽,219.5,1.5,0.69,06/16,15.0,22.4,19.2,15.0,8.01,6.08,5.32,9.05,8.95,6.87,4.64,5.79
21,3563,牧德,705.0,-17.0,-2.35,06/16,38.9,27.6,20.8,13.9,7.34,1.86,1.39,1.47,1.52,0.82,1.46,1.34
22,2404,漢唐,1245.0,-135.0,-9.78,06/16,18.1,9.93,6.65,13.2,19.4,11.9,7.93,7.45,7.9,9.33,4.85,7.18
23,2882,國泰金,109.5,5.5,5.29,06/16,0.08,8.71,14.9,12.2,15.0,26.2,19.4,18.8,14.4,6.16,2.89,16.6
24,6805,富世達,1725.0,-10.0,-0.58,06/16,12.2,28.5,18.6,12.1,7.98,6.94,9.97,8.73,5.58,,,9.17
25,4979,華星光,568.0,18.0,3.27,06/16,8.09,12.3,10.7,11.7,6.17,4.22,2.41,1.38,1.03,0.99,0.88,1.64
26,5347,世界,171.5,-3.0,-1.72,06/16,0.0,0.06,0.03,11.1,19.5,9.53,6.87,7.68,8.27,7.7,5.16,7.14
27,9907,統一實,16.65,-0.1,-0.6,06/16,32.1,19.8,15.2,10.9,9.28,7.02,6.01,2.92,1.5,0.63,0.21,4.57
28,6278,台表科,209.5,-6.5,-3.01,06/16,9.01,4.18,5.35,10.2,9.59,5.81,5.45,6.56,7.11,5.95,2.86,6.28
29,6526,達發,660.0,5.0,0.76,06/16,0.0,9.73,7.81,10.1,4.22,3.85,1.5,1.35,1.96,,,1.37
30,3163,波若威,876.0,16.0,1.86,06/16,0.58,2.99,2.55,9.75,6.28,7.69,4.85,2.31,0.62,0.37,0.35,2.42
31,2474,可成,205.5,-2.5,-1.2,06/16,9.76,11.9,11.4,9.61,4.49,9.77,10.1,13.1,13.6,13.0,4.33,11.8
32,2357,華碩,791.0,-1.0,-0.13,06/16,0.18,4.59,8.87,9.56,8.4,6.13,5.46,5.46,6.85,6.08,3.87,5.47
33,3533,嘉澤,2295.0,-5.0,-0.22,06/16,4.03,9.61,7.96,9.31,9.42,7.48,5.04,3.89,4.55,5.51,5.94,3.91
34,2303,聯電,141.0,-0.5,-0.35,06/16,0.44,0.25,0.27,8.97,19.2,15.3,9.07,7.76,8.55,6.38,2.54,7.17
