Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,15027,136283545,13550,122387925,1477,13895621,8088,72050266,3447,30770388,4641,41279878
1,臺股期貨,投信,901,8027170,575,5127899,326,2899272,67223,597639359,5976,53150730,61247,544488629
1,臺股期貨,外資,119155,1084550645,114455,1042721443,4700,41829202,7493,66628987,83884,745913523,-76391,-679284536
2,電子期貨,自營商,75,878115,78,908621,-3,-30506,24,275731,104,1193962,-80,-918231
2,電子期貨,投信,0,0,0,0,0,0,168,1928707,0,0,168,1928707
2,電子期貨,外資,251,2937365,250,2931287,1,6077,23,264049,269,3088228,-246,-2824179
3,金融期貨,自營商,70,218310,26,81258,44,137052,95,293930,136,420768,-41,-126838
3,金融期貨,投信,0,0,0,0,0,0,11,34034,0,0,11,34034
3,金融期貨,外資,468,1462296,511,1596694,-43,-134398,176,544544,235,727090,-59,-182546
4,小型臺指期貨,自營商,19584,44647087,17977,40959044,1607,3688043,2072,4640489,8879,19865312,-6807,-15224823
4,小型臺指期貨,投信,0,0,6,13354,-6,-13354,101,224483,88,195589,13,28894
4,小型臺指期貨,外資,236708,540075954,238402,544078398,-1694,-4002444,3006,6682362,3274,7286942,-268,-604580
5,微型臺指期貨,自營商,34478,15722098,48102,21940653,-13624,-6218555,2061,933015,67009,29876744,-64948,-28943729
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,295372,134974300,297334,135904196,-1962,-929896,5833,2592903,3124,1389492,2709,1203411
6,小型電子期貨,自營商,183,267374,141,206265,42,61110,44,63142,205,294202,-161,-231060
