排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,6160,欣技,17.1,0.55,3.32,06/24,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,00852L,國泰美國道瓊正2,33.85,0.2,0.59,06/24,0.0,0.0,0.0,-92.2,-92.4,-92.6,-92.6,-92.6,-94.1,-92.6
3,00685L,群益臺灣加權正2,304.2,-14.35,-4.5,06/24,0.0,-57.3,-89.7,-91.3,-95.8,-94.8,-94.7,-93.7,-90.7,-93.7
4,00939,統一台灣高息動能,21.54,-0.28,-1.28,06/24,-57.4,-66.7,-72.3,-85.0,-89.1,-91.1,37.6,-38.6,12.0,-38.8
5,8070,長華*,57.8,-0.8,-1.37,06/24,-25.8,-51.4,-62.2,-69.3,-69.2,-72.6,-68.6,-86.8,-85.0,-86.2
6,4523,永彰,29.85,-0.05,-0.17,06/24,-0.81,-28.2,-48.0,-62.2,-62.1,-61.8,-50.8,-29.2,-44.2,-31.8
7,3646,艾恩特,23.4,0.1,0.43,06/24,-62.5,-62.5,-62.2,-62.2,-62.2,-62.2,-62.2,-61.2,-72.9,-61.2
8,00946,群益科技高息成長,15.33,-0.13,-0.84,06/24,-2.8,-35.0,-61.6,-61.6,-61.6,-61.6,21.0,-83.1,-78.5,-84.0
9,8032,光菱,44.85,-1.25,-2.71,06/24,-9.85,-18.5,-23.2,-59.7,-59.7,-56.2,-58.1,-66.9,-56.9,-66.7
10,2059,川湖,7505.0,30.0,0.4,06/24,-38.8,-41.5,-46.5,-59.1,-47.0,-53.4,-71.1,-84.6,-72.2,-84.2
11,2397,友通,59.6,0.1,0.17,06/24,0.0,-58.4,-58.4,-58.3,-63.9,-64.1,-78.4,-84.6,-31.5,-84.2
12,5016,松和,25.15,0.1,0.4,06/24,-4.17,-4.17,-4.17,-57.4,-62.9,-58.2,,,229.0,
13,1904,正隆,22.15,0.45,2.07,06/24,-32.3,-32.3,-35.5,-57.3,-57.2,-59.0,-64.7,-61.6,-77.8,-61.8
14,00916,國泰全球品牌50,25.04,0.19,0.76,06/24,0.0,0.0,0.0,-56.3,-57.1,589.0,377.0,220.0,-10.9,220.0
15,8042,金山電,192.0,14.5,8.17,06/24,-14.0,-21.7,-21.7,-52.4,-34.3,-32.1,-78.5,-87.6,-64.3,-87.9
16,1531,高林股,12.9,0.0,0.0,06/24,-50.9,-50.9,-51.1,-51.2,-49.3,-45.0,-42.2,-38.3,-61.8,-38.3
17,4744,皇將,25.9,-0.95,-3.54,06/24,-34.0,-40.3,-45.4,-51.0,-50.8,-48.7,-5.6,1.14,103.0,0.85
18,2408,南亞科,443.5,-11.0,-2.42,06/24,-15.3,-26.9,-38.5,-50.7,-49.7,-64.8,-55.3,-46.7,-62.3,-35.0
19,00890B,凱基ESGBBB債15+,32.69,0.16,0.49,06/24,0.0,0.0,0.0,-50.4,-50.4,-50.4,-50.4,-10.5,-59.9,-10.5
20,2360,致茂,2160.0,-105.0,-4.64,06/24,-18.8,-25.1,-37.2,-50.4,-52.4,-39.5,-45.8,-75.5,-66.4,-66.8
21,4952,凌通,57.9,0.9,1.58,06/24,-13.8,-38.2,-42.2,-50.4,-42.3,-44.5,-48.7,46.5,-17.2,46.5
