排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6121,新普,413.0,1.5,0.36,06/15,46.0,47.3,46.9,40.3,34.0,23.8,15.7,20.6,16.4,12.0,5.38,19.2
2,6757,台灣虎航,58.5,1.9,3.36,06/15,0.0,0.01,22.0,38.7,47.6,37.4,21.5,14.9,10.9,,,12.8
3,1215,卜蜂,115.5,-2.5,-2.12,06/15,0.0,0.05,24.2,37.6,36.5,23.1,14.5,9.12,8.74,6.45,3.69,11.2
4,2609,陽明,51.2,-1.2,-2.29,06/15,0.1,0.11,23.8,36.1,40.7,27.8,15.1,8.67,9.8,2.86,1.17,8.04
5,6412,群電,94.2,2.5,2.73,06/15,0.0,0.04,20.1,29.2,34.9,21.1,12.2,11.8,10.1,7.51,4.17,10.8
6,3702,大聯大,107.5,2.5,2.38,06/15,0.98,16.6,21.6,28.9,30.5,19.6,13.2,12.1,14.9,13.7,7.86,12.6
7,6176,瑞儀,88.7,-2.6,-2.85,06/15,0.75,0.7,20.3,28.2,36.2,23.4,11.9,15.0,13.8,11.1,4.24,12.6
8,2027,大成鋼,43.65,0.1,0.23,06/15,0.01,0.06,18.8,28.0,28.7,13.1,5.43,3.33,3.28,4.74,2.63,3.66
9,2637,慧洋-KY,79.2,0.7,0.89,06/15,7.84,26.0,29.3,25.9,26.5,18.3,10.9,8.63,4.59,4.41,1.88,9.22
10,3036,文曄,226.0,-2.5,-1.09,06/15,1.5,3.35,17.4,25.9,34.8,25.2,16.1,12.5,10.9,6.78,5.17,12.6
11,2451,創見,310.0,4.5,1.47,06/15,0.67,0.45,15.1,23.8,23.4,13.5,5.27,4.77,4.82,5.35,4.5,3.9
12,2891,中信金,70.1,2.5,3.7,06/15,25.8,32.3,26.6,23.5,15.0,12.0,12.5,15.1,13.9,6.76,3.23,12.0
13,8070,長華*,57.0,-0.3,-0.52,06/15,0.0,0.06,15.5,22.6,18.0,14.0,10.5,8.04,3.66,1.37,0.78,8.85
14,5439,高技,332.0,5.0,1.53,06/15,39.6,34.2,26.6,19.3,13.7,6.21,2.35,2.64,1.49,1.03,1.34,2.88
15,5347,世界,174.5,5.0,2.95,06/15,0.1,0.05,7.82,16.0,21.2,9.74,6.89,7.71,8.3,7.72,5.16,7.17
16,2880,華南金,36.7,0.7,1.94,06/15,28.0,36.1,24.3,15.9,5.99,4.61,7.47,7.08,9.04,5.53,2.3,6.45
17,2404,漢唐,1380.0,70.0,5.34,06/15,0.18,0.15,7.46,14.3,21.0,11.5,7.9,7.29,8.09,9.3,4.83,7.03
18,4551,智伸科,167.0,15.0,9.87,06/15,0.0,0.0,4.87,14.2,16.1,9.88,4.98,3.89,3.12,3.37,5.39,3.63
19,2882,國泰金,104.0,3.5,3.48,06/15,27.2,28.9,21.1,12.9,19.5,27.6,19.9,19.6,14.4,6.17,2.89,16.9
20,3010,華立,132.0,0.0,0.0,06/15,10.7,6.7,4.56,12.9,8.88,5.64,3.8,2.97,5.25,4.5,2.47,3.25
21,2360,致茂,2265.0,-30.0,-1.31,06/15,15.2,15.0,10.7,12.7,10.5,7.6,4.22,4.49,3.63,4.1,3.15,4.24
22,1477,聚陽,218.0,-6.0,-2.68,06/15,29.2,22.0,15.5,12.6,7.16,5.58,5.32,9.36,9.11,6.86,4.63,5.66
23,2303,聯電,141.5,8.0,5.99,06/15,0.1,0.21,6.9,12.5,22.0,15.9,9.21,7.93,8.62,6.4,2.54,7.24
24,6278,台表科,216.0,5.0,2.37,06/15,1.21,4.06,9.72,12.4,9.38,5.71,5.39,6.52,7.1,5.94,2.86,6.25
25,2357,華碩,792.0,7.0,0.89,06/15,9.44,13.3,10.8,12.1,7.57,6.31,5.47,5.45,6.86,6.09,3.87,5.51
26,6679,鈺太,270.0,2.0,0.75,06/15,0.0,0.0,15.7,12.1,4.85,1.77,0.55,0.34,0.35,5.81,,0.35
27,8069,元太,200.5,4.5,2.3,06/15,0.0,0.67,8.96,11.9,5.54,4.12,1.53,0.89,0.58,0.29,0.03,1.1
28,6005,群益證,40.05,1.05,2.69,06/15,3.19,2.37,9.11,11.7,12.8,10.2,11.1,10.2,12.3,9.32,4.54,9.84
29,6937,天虹,269.0,-7.5,-2.71,06/15,25.0,23.6,16.5,11.7,7.02,3.39,1.27,0.85,0.46,,,0.88
30,1582,信錦,91.7,-3.2,-3.37,06/15,0.0,0.03,4.58,11.2,8.14,1.63,0.89,0.71,0.99,0.82,0.62,0.71
31,6805,富世達,1735.0,-90.0,-4.93,06/15,36.4,20.3,16.2,11.1,6.08,6.81,10.1,8.66,5.54,,,9.16
32,4979,華星光,550.0,49.0,9.78,06/15,17.6,12.2,14.6,10.8,2.78,4.16,2.45,1.5,1.02,0.99,0.88,1.63
33,3163,波若威,860.0,0.0,0.0,06/15,6.05,3.96,10.1,10.6,7.24,8.13,4.65,2.29,0.61,0.37,0.35,2.44
34,2618,長榮航,39.95,1.25,3.23,06/15,7.61,7.39,8.12,10.5,7.4,4.44,4.66,6.83,8.77,4.44,1.95,6.59
35,2603,長榮,224.5,-3.5,-1.54,06/15,5.14,8.08,6.89,10.2,7.6,7.37,6.07,6.24,6.6,3.87,1.07,6.41
36,6526,達發,655.0,22.0,3.48,06/15,15.5,11.1,14.7,10.1,3.4,3.93,1.63,1.35,1.97,,,1.37
37,3533,嘉澤,2300.0,60.0,2.68,06/15,13.9,10.1,13.5,9.72,9.99,7.62,4.94,3.89,4.54,5.51,5.94,3.91
38,7734,印能科技,2930.0,150.0,5.4,06/15,1.74,18.5,13.4,9.48,7.26,4.49,2.2,1.33,0.96,,,1.34
39,4105,東洋,74.1,0.0,0.0,06/15,0.16,0.2,0.13,9.35,4.86,3.63,1.23,0.81,0.66,0.63,1.8,0.86
40,2474,可成,208.0,2.5,1.22,06/15,14.0,12.2,10.3,9.0,5.44,9.77,10.1,13.2,13.5,13.1,4.33,11.9
41,3211,順達,428.5,10.5,2.51,06/15,0.0,0.01,5.26,7.86,7.46,5.79,4.69,4.6,4.51,2.72,2.07,4.87
42,6510,精測,3595.0,-15.0,-0.42,06/15,0.0,0.34,2.74,7.55,9.26,12.2,10.3,8.0,6.72,5.51,3.68,8.48
