代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2344,華邦電,117.5,-13.0,-9.96,05/19,-2,-68116,-18.0,-1.51,12,93935,3.23,2.09,-2,-2886,-0.76,-0.06,-2,-57320,-15.2,-1.27
2303,聯電,113.0,2.0,1.8,05/19,-2,-57296,-10.6,-0.46,11,157469,4.96,1.25,-1,-2603,-0.95,-0.02,1,14989,5.47,0.12
6415,矽力*-KY,482.0,-32.0,-6.23,05/19,1,724,4.28,0.19,10,2307,2.96,0.59,-1,-177,-1.04,-0.05,2,1038,4.35,0.27
935,野村臺灣新科技50,51.3,-1.95,-3.66,05/19,-6,-4621,-5.64,-0.81,8,1485,1.34,0.26,-3,-10509,-23.6,-1.85,-9,-28633,-23.0,-5.05
3017,奇鋐,2390.0,-20.0,-0.83,05/19,-4,-3128,-14.1,-0.81,8,3836,8.43,0.99,-1,-4,-0.1,0.0,-4,-2521,-11.4,-0.65
2345,智邦,2390.0,-105.0,-4.21,05/19,-3,-2997,-20.8,-0.53,7,3241,7.88,0.58,-1,-37,-0.86,-0.01,-3,-1962,-13.6,-0.35
1605,華新,33.4,-1.3,-3.75,05/19,-2,-10180,-16.8,-0.23,6,5845,2.1,0.13,-2,-876,-1.45,-0.02,-2,-9787,-16.1,-0.22
2330,台積電,2205.0,-35.0,-1.56,05/19,-3,-30167,-28.2,-0.12,6,34163,14.0,0.13,2,720,0.99,0.0,-3,-15515,-14.5,-0.06
2481,強茂,135.0,6.0,4.65,05/19,-1,-3452,-3.5,-0.9,6,9802,2.51,2.57,3,2235,1.19,0.58,2,5340,3.78,1.4
3624,光頡,91.2,7.4,8.83,05/19,-2,-3904,-5.92,-3.33,5,6011,5.11,5.12,2,240,0.36,0.2,-2,-1331,-2.02,-1.13
