代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,100.1,-0.7,-0.69,26W22,05/26,1,4854,2.18,0.03,17,115056,1.11,0.61,-7,-247683,-7.39,-1.31,1,6877,3.08,0.04
6679,鈺太,343.0,-2.5,-0.72,26W22,05/26,2,610,12.2,1.11,8,232,0.94,0.42,-1,-16,-1.14,-0.03,2,693,13.8,1.26
3711,日月光投控,611.0,-6.0,-0.97,26W22,05/26,-7,-43549,-5.36,-0.98,7,25793,3.18,0.58,-2,-534,-0.26,-0.01,-2,-7402,-3.58,-0.17
6531,愛普*,1080.0,25.0,2.37,26W22,05/26,1,38,0.26,0.02,7,8316,3.36,5.11,-1,-69,-0.47,-0.04,3,2036,1.93,1.25
8210,勤誠,1440.0,5.0,0.35,26W22,05/26,-5,-6348,-10.1,-5.07,7,7813,7.7,6.23,1,19,0.6,0.01,-2,-1089,-11.5,-0.87
009803,玉山市值動能50,21.36,0.03,0.14,26W22,05/26,1,1676,35.3,1.25,6,1735,3.06,1.29,-1,-1768,-37.2,-1.32,4,1822,4.67,1.36
2330,台積電,2270.0,-40.0,-1.73,26W22,05/26,-5,-160297,-18.3,-0.62,6,56760,5.31,0.22,2,814,0.35,0.0,1,22,0.04,0.0
3026,禾伸堂,570.0,47.0,8.99,26W22,05/26,4,5757,4.07,3.47,6,11959,5.99,7.21,3,456,0.78,0.27,4,17385,12.3,10.5
2327,國巨*,661.0,-30.0,-4.34,26W22,05/26,-3,-35124,-4.6,-1.7,5,59186,4.93,2.86,5,6075,0.51,0.29,-1,-193,-0.2,-0.01
2344,華邦電,141.0,12.5,9.73,26W22,05/26,1,118965,17.1,2.64,5,106816,2.18,2.37,1,2946,0.42,0.07,1,131526,19.0,2.92
2731,雄獅,168.0,8.0,5.0,26W22,05/26,1,289,7.83,0.31,5,1324,6.53,1.42,2,102,1.56,0.11,1,380,10.3,0.41
3706,神達,87.4,-1.1,-1.24,26W22,05/26,2,9785,7.65,0.74,5,14919,4.27,1.12,-1,-347,-0.69,-0.03,2,25426,19.9,1.92
5269,祥碩,1545.0,10.0,0.65,26W22,05/26,-3,-1915,-5.28,-2.56,5,845,1.58,1.13,2,106,0.76,0.14,2,431,3.09,0.58
6223,旺矽,6240.0,40.0,0.65,26W22,05/26,1,61,3.7,0.06,5,868,3.0,0.89,-3,-119,-0.69,-0.12,1,101,6.11,0.1
00646,元大S&P500,74.45,-0.2,-0.27,26W22,05/26,1,2,0.03,0.0,4,859,1.13,0.15,-2,-18574,-61.2,-3.35,-2,-18852,-62.1,-3.4
00935,野村臺灣新科技50,60.0,0.2,0.33,26W22,05/26,1,11743,17.1,1.88,4,2705,0.96,0.43,-7,-109106,-24.9,-17.5,-7,-105167,-24.0,-16.8
2393,億光,64.6,-1.0,-1.52,26W22,05/26,-3,-14722,-29.9,-3.32,4,3014,4.46,0.68,3,1015,2.06,0.23,-3,-12983,-26.4,-2.93
2412,中華電,136.0,-0.5,-0.37,26W22,05/26,-2,-19392,-14.2,-0.25,4,11844,4.89,0.15,4,1898,0.78,0.02,-1,-14026,-47.5,-0.18
3374,精材,255.5,-2.5,-0.97,26W22,05/26,-2,-9216,-8.81,-3.4,4,860,0.26,0.32,-2,-2136,-2.04,-0.79,-2,-11084,-10.6,-4.08
4919,新唐,211.0,-8.0,-3.65,26W22,05/26,2,5163,1.83,1.23,4,8160,1.42,1.94,-1,-298,-0.26,-0.07,2,14294,5.06,3.41
5314,世紀*,63.0,-1.7,-2.63,26W22,05/26,-5,-5454,-5.57,-1.87,4,19,0.02,0.01,-5,-207,-0.21,-0.07,-5,-5646,-5.77,-1.93
5904,寶雅,552.0,-7.0,-1.25,26W22,05/26,-3,-694,-13.4,-0.65,4,296,4.06,0.28,3,88,1.7,0.08,-3,-345,-6.68,-0.32
6196,帆宣,506.0,20.0,4.12,26W22,05/26,2,1555,7.87,0.71,4,2051,3.37,0.93,2,115,0.58,0.05,2,3278,16.6,1.49
6202,盛群,61.5,0.4,0.65,26W22,05/26,-1,-341,-2.34,-0.15,4,943,1.22,0.41,2,56,0.15,0.02,-1,-181,-1.25,-0.08
2049,上銀,409.5,14.5,3.67,26W22,05/26,1,1490,8.36,0.42,3,2616,2.35,0.74,1,349,1.96,0.1,1,2053,11.5,0.58
2345,智邦,2620.0,80.0,3.15,26W22,05/26,1,634,10.0,0.11,3,3221,5.36,0.57,1,53,0.83,0.01,1,982,15.5,0.17
2376,技嘉,336.0,-0.5,-0.15,26W22,05/26,1,491,1.74,0.07,3,3894,1.71,0.58,1,40,0.14,0.01,1,1169,4.15,0.17
2489,瑞軒,51.7,-4.8,-8.5,26W22,05/26,3,38145,7.44,6.25,3,1471,0.29,0.24,1,237,0.18,0.04,3,39206,7.65,6.43
2492,華新科,328.5,7.0,2.18,26W22,05/26,4,50290,13.7,10.4,3,5673,2.4,1.17,5,3018,0.75,0.62,4,58699,16.0,12.1
3004,豐達科,137.5,-3.0,-2.14,26W22,05/26,1,306,12.7,0.48,3,398,3.82,0.62,1,1,0.06,0.0,2,443,5.45,0.69
3017,奇鋐,2725.0,150.0,5.83,26W22,05/26,1,323,2.7,0.08,3,4736,7.36,1.21,1,106,0.89,0.03,1,991,8.31,0.25
3037,欣興,1085.0,95.0,9.6,26W22,05/26,2,21986,11.0,1.38,3,10956,3.16,0.69,2,318,0.16,0.02,3,27860,8.04,1.75
3081,聯亞,3160.0,235.0,8.03,26W22,05/26,2,631,3.78,0.68,3,882,2.72,0.95,1,72,1.25,0.08,3,1246,3.84,1.35
3491,昇達科,2075.0,-15.0,-0.72,26W22,05/26,4,1102,2.44,1.6,3,417,1.17,0.61,-1,-13,-0.3,-0.02,3,1550,4.36,2.25
4904,遠傳,94.0,-0.2,-0.21,26W22,05/26,-2,-11880,-23.8,-0.33,3,5745,8.01,0.16,3,1539,2.15,0.04,-1,-5047,-29.3,-0.14
4938,和碩,81.4,0.2,0.25,26W22,05/26,-3,-42272,-25.2,-1.58,3,4972,2.97,0.19,1,171,0.64,0.01,-3,-38832,-23.2,-1.45
5536,聖暉*,1035.0,86.0,9.06,26W22,05/26,3,2990,10.9,2.41,3,899,3.29,0.72,1,108,2.79,0.09,3,3915,14.3,3.15
6278,台表科,246.5,8.5,3.57,26W22,05/26,-4,-31317,-8.21,-10.7,3,13740,4.89,4.7,2,165,0.12,0.06,-1,-4975,-9.78,-1.7
6415,矽力*-KY,630.0,12.0,1.94,26W22,05/26,-3,-1066,-0.92,-0.27,3,3884,3.34,1.0,2,314,0.45,0.08,-1,-315,-1.91,-0.08
