"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00779B","凱基美債25+","28.12","-0.11","-0.39","26W19","05/08","+3","+2,809","38.2","0.22","0","0","0","0","+1","+210","5.22","0.02","+9","+3,247","16.9","0.25"
"00787B","元大10年IG醫療債","32.49","-0.03","-0.09","26W19","05/08","+3","+16","2.4","0.12","0","0","0","0","+17","+2,847","71","22.2","+17","+2,511","62.6","19.6"
"00795B","中信美國公債20年","26.98","-0.06","-0.22","26W19","05/08","+3","+31,845","32.5","1.86","0","0","0","0","+1","+1,121","3.17","0.07","+7","+74,295","27","4.34"
"00844B","新光15年IG金融債","31.66","-0.15","-0.47","26W19","05/08","+3","+93","5.79","0.04","0","0","0","0","+5","+154","6.28","0.07","+10","+204","4.27","0.09"
"00849B","中信EM主權債0-5","36.97","+0.1","+0.27","26W19","05/08","+3","+72","1.61","0.01","0","0","0","0","-2","-53","-1.81","-0.01","+1","+9","0.57","0"
"00859B","群益0-1年美債","40.75","+0.05","+0.12","26W19","05/08","+3","+1,135","2.89","5.16","-1","-400","-2.56","-1.82","-23","-26,621","-8.86","-121","-25","-14,869","-4.56","-67.6"
"00882","中信中國高股息","16.01","+0.04","+0.25","26W19","05/08","+3","+7,755","6.18","0.38","0","0","0","0","+15","+240,888","32.1","11.7","+7","+87,548","33.2","4.24"
"00905","FT臺灣Smart","24.82","-0.12","-0.48","26W19","05/08","+3","+3,048","7.78","0.9","0","0","0","0","+3","+7,216","18.4","2.14","+3","+10,264","26.2","3.04"
"00907","永豐優息存股","14.89","0","0","26W19","05/08","+3","+2,011","6.47","1.08","0","0","0","0","+1","+4,108","44.5","2.2","+1","+5,911","64","3.17"
"00912","中信臺灣智慧50","30.52","-0.33","-1.07","26W19","05/08","+3","+423","2.45","0.71","0","0","0","0","+1","+773","14.9","1.3","+1","+820","15.8","1.38"
"00933B","國泰10Y+金融債","15.97","-0.03","-0.19","26W19","05/08","+3","+29,052","19.1","0.44","0","0","0","0","+18","+174,432","10.5","2.62","+6","+115,475","41.3","1.73"
"00937B","群益ESG投等債20+","14.77","-0.05","-0.34","26W19","05/08","+3","+157,927","20.3","0.88","0","0","0","0","+7","+220,045","12","1.23","+8","+607,118","28.1","3.39"
"00941","中信上游半導體","24.76","-0.53","-2.1","26W19","05/08","+3","+9,252","23.5","1.99","0","0","0","0","+7","+13,960","15.6","3","+8","+30,568","30.5","6.56"
"00971","野村美國研發龍頭","16.51","+0.04","+0.24","26W19","05/08","+3","+2,533","18.7","3.44","0","0","0","0","+12","+14,619","32.2","19.8","+12","+18,900","41.6","25.7"
"009804","聯邦台精彩50","21.1","-0.1","-0.47","26W19","05/08","+3","+5,368","15.9","4.52","0","0","0","0","-1","-377","-4.71","-0.32","+3","+12,015","35.6","10.1"
"009810","玉山全球藍籌100","20.31","-0.01","-0.05","26W19","05/08","+3","+16","0.46","0.08","0","0","0","0","-1","-61","-4.68","-0.31","-1","-60","-4.6","-0.3"
"00981D","主動中信非投等債","10.33","0","0","26W19","05/08","+3","+17,618","15.5","2.72","0","0","0","0","-1","-985","-2.59","-0.15","+3","+22,741","20","3.51"
"009820","元大納斯達克精選","9.93","+0.1","+1.02","26W19","05/08","+3","+16,578","3.22","0.86","0","0","0","0","+2","+32,962","12.2","1.72","+2","+47,381","17.6","2.47"
"00983B","大華優利美公債20","15.58","-0.04","-0.26","26W19","05/08","+3","+374","7.58","1.16","0","0","0","0","+3","+1,510","30.6","4.7","+3","+1,884","38.2","5.86"
"00984A","主動安聯台灣高息","14.71","-0.09","-0.61","26W19","05/08","+3","+9,617","5.19","2.11","0","0","0","0","+3","+9,638","5.2","2.11","+3","+19,255","10.4","4.22"
"00986D","主動復華金融債息","14.74","-0.03","-0.2","26W19","05/08","+3","+5,336","17.3","2.61","0","0","0","0","+4","+36,079","59.9","17.6","+4","+41,345","68.7","20.2"
"00998A","主動復華金融股息","15.74","-0.06","-0.38","26W19","05/08","+3","+3,395","3.75","1.84","0","0","0","0","+1","+4,589","16.7","2.49","+2","+7,497","16.1","4.07"
"1304","台聚","12.7","-0.3","-2.31","26W19","05/08","+3","+6,740","4.3","0.57","0","0","0","0","-5","-2,032","-0.55","-0.17","+3","+6,222","3.97","0.52"
"1316","上曜","11.2","-0.15","-1.32","26W19","05/08","+3","+5,125","12.7","1.4","0","0","0","0","-4","-143","-0.28","-0.04","+3","+4,995","12.4","1.36"
"1626","艾美特-KY","10.95","-0.2","-1.79","26W19","05/08","+3","+913","31.3","0.61","0","0","0","0","+1","+8","1.41","0.01","+4","+919","15.9","0.61"
"1783","和康生","39.4","-0.3","-0.76","26W19","05/08","+3","+67","2.92","0.07","0","0","0","0","-3","-10","-0.43","-0.01","+3","+57","2.5","0.06"
"1784","訊聯","72.6","+0.7","+0.97","26W19","05/08","+3","+98","3.92","0.18","0","0","0","0","-10","-505","-4.07","-0.95","+2","+43","3.11","0.08"
"2069","運錩","19.6","+0.7","+3.7","26W19","05/08","+3","+801","14.2","0.48","0","0","0","0","-4","-111","-1.62","-0.07","+3","+730","12.9","0.44"
"2302","麗正","19.55","-0.6","-2.98","26W19","05/08","+3","+1,107","4.9","0.67","0","0","0","0","+1","+3","0.02","0","+3","+1,109","4.91","0.67"
"2305","全友","17.8","+1.6","+9.88","26W19","05/08","+3","+3,571","8.16","1.74","-1","-5","-0.03","0","-4","-377","-0.48","-0.18","+3","+3,417","7.81","1.66"
"2344","華邦電","107","-7","-6.14","26W19","05/08","+3","+170,051","6.48","3.78","+2","+25,985","1.38","0.58","+3","+7,550","0.29","0.17","+3","+191,926","7.31","4.27"
"2444","兆勁","13.15","-0.7","-5.05","26W19","05/08","+3","+1,275","10.6","1.26","0","0","0","0","+1","+1","0.03","0","+3","+1,274","10.6","1.25"
"2542","興富發","40","+0.6","+1.52","26W19","05/08","+3","+16,897","8.1","0.78","+1","+34","0.07","0","-1","-83","-0.18","0","+2","+8,827","7.94","0.41"
"2739","寒舍","34.7","-0.05","-0.14","26W19","05/08","+3","+49","3.09","0.05","0","0","0","0","+1","+1","0.23","0","+3","+46","2.91","0.05"
"2851","中再保","31.15","-0.2","-0.64","26W19","05/08","+3","+2,499","11.3","0.31","+1","+97","0.99","0.01","+1","+18","0.18","0","+3","+2,383","10.8","0.3"
"2852","第一保","26.15","+0.05","+0.19","26W19","05/08","+3","+787","20.4","0.26","-5","-191","-2.99","-0.06","-3","-21","-0.54","-0.01","+3","+625","16.2","0.21"
"2881","富邦金","96.7","+2.2","+2.33","26W19","05/08","+3","+115,095","27.7","0.82","-4","-70,103","-13.5","-0.5","+2","+593","0.19","0","+2","+64,385","20.9","0.46"
"2887","台新新光金","23.8","-0.2","-0.83","26W19","05/08","+3","+327,616","29.3","1.32","-4","-413,195","-28.8","-1.66","-2","-6,169","-0.79","-0.02","-4","-94,028","-6.55","-0.38"
"2891","中信金","56.4","+0.2","+0.36","26W19","05/08","+3","+151,584","21.1","0.77","-4","-171,480","-17.9","-0.87","-2","-4,756","-0.96","-0.02","+1","+68,390","22.5","0.35"
"3088","艾訊","124.5","+0.5","+0.4","26W19","05/08","+3","+4,780","15","4.4","0","0","0","0","-6","-882","-1.76","-0.81","+3","+4,321","13.6","3.98"
"3095","及成","44.8","+0.8","+1.82","26W19","05/08","+3","+33","3.62","0.33","0","0","0","0","+1","0","0","0","+3","+33","3.63","0.33"
"3354","律勝","35.4","+1.2","+3.51","26W19","05/08","+3","+795","2.14","1.13","0","0","0","0","+3","+8","0.02","0.01","+3","+803","2.16","1.15"
"3489","森寶","22.15","+0.2","+0.91","26W19","05/08","+3","+125","5.34","0.14","0","0","0","0","0","0","0","0","+3","+125","5.34","0.14"
"3490","單井","30.95","-0.65","-2.06","26W19","05/08","+3","+1,339","4.21","2.43","0","0","0","0","+1","+1","0.01","0","+3","+1,339","4.21","2.43"
"3508","位速","22","-0.75","-3.3","26W19","05/08","+3","+409","5.26","0.39","0","0","0","0","+1","+1","0.02","0","+3","+410","5.27","0.39"
"3665","貿聯-KY","2750","-30","-1.08","26W19","05/08","+3","+5,853","12.8","3","-1","-1,558","-9.86","-0.8","-4","-380","-0.65","-0.19","+3","+5,022","11","2.57"
"4542","科嶠","196","-17","-7.98","26W19","05/08","+3","+697","4.11","2.01","0","0","0","0","+1","+67","1.39","0.19","+3","+763","4.51","2.21"
"4543","萬在","40.4","-0.15","-0.37","26W19","05/08","+3","+572","4.42","0.96","0","0","0","0","+1","+8","0.16","0.01","+3","+558","4.32","0.93"
"4569","六方科-KY","171","-4.5","-2.56","26W19","05/08","+3","+60","3.3","0.2","0","0","0","0","+1","+2","0.23","0","+1","+21","3.07","0.07"
"4583","台灣精銳","762","+7","+0.93","26W19","05/08","+3","+168","4.32","0.21","-1","-15","-1.36","-0.02","-2","-9","-0.42","-0.01","+3","+156","4.02","0.19"
"5009","榮剛","36.5","+0.4","+1.11","26W19","05/08","+3","+7,227","10.1","1.2","+1","+1,188","3.04","0.2","+5","+1,957","2.3","0.32","+3","+9,380","13.1","1.56"
"5206","坤悅","24.3","-0.25","-1.02","26W19","05/08","+3","+92","3.77","0.05","0","0","0","0","+1","0","0","0","+3","+92","3.77","0.05"
"5258","虹堡","53.3","+4.8","+9.9","26W19","05/08","+3","+479","5.31","0.43","0","0","0","0","-5","-671","-4.73","-0.61","+2","+399","6.9","0.36"
"5299","杰力","92.2","-0.4","-0.43","26W19","05/08","+3","+253","4.6","0.5","0","0","0","0","+1","+12","0.64","0.02","+3","+265","4.81","0.52"
"5450","南良","13.1","+0.3","+2.34","26W19","05/08","+3","+30","3.79","0.02","0","0","0","0","-1","-1","-0.33","0","+3","+30","3.79","0.02"
"5455","昇益","25.8","-0.65","-2.46","26W19","05/08","+3","+21","2.9","0.03","0","0","0","0","-1","-1","-0.21","0","+3","+20","2.79","0.03"
"5464","霖宏","52.4","+4.75","+9.97","26W19","05/08","+3","+1,271","5.02","1.79","0","0","0","0","+2","+103","0.46","0.14","+3","+1,372","5.42","1.93"
"5498","凱崴","72","-2.6","-3.49","26W19","05/08","+3","+1,944","0.86","1","0","0","0","0","-1","-21","-0.14","-0.01","+3","+1,823","0.81","0.94"
"5529","鉅陞","21.95","+0.1","+0.46","26W19","05/08","+3","+44","3.82","0.04","0","0","0","0","0","0","0","0","+3","+44","3.82","0.04"
"6015","宏遠證","16.15","+0.1","+0.62","26W19","05/08","+3","+12,321","26.3","3.13","0","0","0","0","0","0","0","0","+3","+12,321","26.3","3.13"
"6016","康和證","21.9","0","0","26W19","05/08","+3","+27,766","19.7","4.04","0","0","0","0","0","0","0","0","+3","+27,766","19.7","4.04"
"6021","美好證","34.95","+0.05","+0.14","26W19","05/08","+3","+886","16.9","0.28","0","0","0","0","0","0","0","0","+3","+886","16.9","0.28"
"6026","福邦證","16.8","+0.1","+0.6","26W19","05/08","+3","+8,088","19.8","2.04","0","0","0","0","0","0","0","0","+3","+8,088","19.8","2.04"
"6028","公勝保經","78.7","+0.2","+0.25","26W19","05/08","+3","+16","4.1","0.06","0","0","0","0","0","0","0","0","+3","+16","4.1","0.06"
"6124","業強","30.8","-0.2","-0.65","26W19","05/08","+3","+54","2.81","0.03","0","0","0","0","-1","-3","-0.36","0","+3","+52","2.69","0.03"
"6155","鈞寶","53.2","+2.3","+4.52","26W19","05/08","+3","+2,349","4.94","2.67","0","0","0","0","+3","+1","0","0","+3","+2,349","4.94","2.67"
"6174","安碁","41","+1.6","+4.06","26W19","05/08","+3","+244","0.57","0.49","0","0","0","0","-3","-140","-0.33","-0.28","+1","+128","0.62","0.26"
"6533","晶心科","238.5","-7.5","-3.05","26W19","05/08","+3","+361","1.5","0.71","+1","+2","0.03","0","+1","+1","0.01","0","+3","+361","1.5","0.71"
"6613","朋億*","245.5","+3.5","+1.45","26W19","05/08","+3","+646","10.2","0.83","-3","-325","-5.15","-0.42","+1","+22","0.88","0.03","+1","+275","10.9","0.35"
"6616","特昇-KY","10","-0.45","-4.31","26W19","05/08","+3","+30","3.96","0.08","0","0","0","0","0","0","0","0","+3","+30","3.96","0.08"
"6658","聯策","160.5","-2.5","-1.53","26W19","05/08","+3","+1,320","3.57","3.63","-1","-3","-0.06","-0.01","-1","-19","-0.36","-0.05","+3","+1,323","3.58","3.64"
"6703","軒郁","117","+5","+4.46","26W19","05/08","+3","+60","5.83","0.18","0","0","0","0","0","0","0","0","+1","+46","13.2","0.14"
"6903","巨漢","422","+6","+1.44","26W19","05/08","+3","+310","1.77","0.47","0","0","0","0","-1","-28","-0.34","-0.04","+3","+333","1.9","0.5"
"7704","明遠精密","58.7","+0.2","+0.34","26W19","05/08","+3","+119","3.72","0.35","0","0","0","0","-1","0","0","0","+3","+115","3.6","0.34"
"7711","永擎","467","-4","-0.85","26W19","05/08","+3","+664","3.17","0.93","0","0","0","0","+4","+65","0.25","0.09","+3","+727","3.47","1.01"
"7821","神數","45.45","-0.6","-1.3","26W19","05/08","+3","+242","1.85","0.2","0","0","0","0","-2","-6","-0.12","0","+3","+236","1.81","0.19"
"8021","尖點","401","-24.5","-5.76","26W19","05/08","+3","+2,121","5.72","1.46","-4","-2,966","-3.01","-2.04","+2","+310","2.42","0.21","-1","-176","-4.14","-0.12"
"8084","巨虹","45.35","+0.05","+0.11","26W19","05/08","+3","+159","10.9","0.23","0","0","0","0","+1","0","0.01","0","+3","+159","10.9","0.23"
"8087","麗升能源","33","+0.15","+0.46","26W19","05/08","+3","+47","7.26","0.12","0","0","0","0","+1","+3","1.11","0.01","+3","+50","7.72","0.13"
"8121","越峰","30.8","-2.05","-6.24","26W19","05/08","+3","+804","3.4","0.38","0","0","0","0","-5","-13","-0.04","-0.01","+3","+799","3.38","0.38"
"8271","宇瞻","260.5","+12.5","+5.04","26W19","05/08","+3","+4,571","7.13","3.53","-1","-12","-0.19","-0.01","+2","+346","3.22","0.27","+3","+4,491","7","3.46"
"8942","森鉅","44.2","-1.2","-2.64","26W19","05/08","+3","+523","5.49","0.26","0","0","0","0","+1","+22","0.52","0.01","+3","+521","5.47","0.26"
"0056","元大高股息","44.85","+0.13","+0.29","26W19","05/08","+2","+266,628","33.4","1.91","+1","+1,205","0.25","0.01","+2","+195,709","24.5","1.4","+2","+429,757","53.8","3.07"
"00634R","富邦上証反1","3.07","+0.02","+0.66","26W19","05/08","+2","+486","10.5","1.03","0","0","0","0","+2","+1,635","35.2","3.46","+2","+2,121","45.7","4.49"
"00676R","富邦臺灣加權反1","6.16","+0.05","+0.82","26W19","05/08","+2","+67","0.08","0.04","0","0","0","0","-1","-7,107","-14.2","-4.11","-1","-7,055","-14.1","-4.08"
"00681R","元大美債20反1","21.02","+0.11","+0.53","26W19","05/08","+2","+254","26.5","3.34","0","0","0","0","-2","-257","-26.8","-3.38","+1","+4","0.61","0.05"
"00709","富邦歐洲","38.11","-0.66","-1.7","26W19","05/08","+2","+4","0.34","0.02","0","0","0","0","+3","+686","41.7","4.05","+3","+686","41.7","4.04"
"00713","元大台灣高息低波","54.75","+0.45","+0.83","26W19","05/08","+2","+13,759","8.59","0.68","-2","-235","-0.15","-0.01","+40","+787,050","39.1","39.2","+23","+655,494","53.9","32.6"
"00728","第一金工業30","57.05","-0.55","-0.95","26W19","05/08","+2","+70","2.74","0.18","0","0","0","0","+5","+1,111","22.6","2.82","+5","+1,120","22.8","2.84"
"00750B","凱基科技債10+","32.79","-0.16","-0.49","26W19","05/08","+2","+92","8.61","0.06","0","0","0","0","-2","-90","-8.43","-0.06","0","0","0","0"
"00752","中信中國50","24.3","-0.15","-0.61","26W19","05/08","+2","+779","4.07","0.25","0","0","0","0","+2","+3,127","16.3","1.02","+2","+3,906","20.4","1.28"
"00777B","凱基AAA至A公司債","32.46","-0.15","-0.46","26W19","05/08","+2","+5","0.49","0","0","0","0","0","-1","-35","-5.69","0","-1","-33","-5.36","0"
"00792B","群益A級公司債","31.63","-0.1","-0.32","26W19","05/08","+2","+105","7.88","0","0","0","0","0","-2","-133","-9.99","-0.01","-3","-33","-1.62","0"
"00848B","中信新興亞洲債","34.27","-0.01","-0.03","26W19","05/08","+2","+105","4.12","0.08","0","0","0","0","-2","-73","-2.86","-0.05","+2","+32","1.25","0.02"
"00853B","統一美債10年Aa-A","27.6","-0.11","-0.4","26W19","05/08","+2","+272","2.62","0.16","0","0","0","0","+1","+188","3.42","0.11","+32","+25,584","13.9","15.4"
"00863B","中信全球電信債","31.94","-0.15","-0.47","26W19","05/08","+2","+143","4.32","0.02","0","0","0","0","-2","-97","-2.94","-0.02","+2","+46","1.38","0.01"
"00867B","新光A-BBB電信債","31.24","-0.13","-0.41","26W19","05/08","+2","+50","7.67","0.01","0","0","0","0","-2","-25","-3.83","0","+2","+25","3.84","0"
"00870B","元大15年EM主權債","28.36","+0.05","+0.18","26W19","05/08","+2","+70","29.5","0.01","0","0","0","0","-3","-71","-29.2","-0.01","-1","-4","-2.28","0"
"00876","元大全球5G","82.4","-0.95","-1.14","26W19","05/08","+2","+42","2.15","0.06","0","0","0","0","+5","+3,016","34.5","4.07","+5","+3,147","36","4.25"
"00888","永豐台灣ESG","29.39","-0.69","-2.29","26W19","05/08","+2","+27,970","21.5","7.03","0","0","0","0","+2","+43,617","33.5","11","+2","+71,587","55","18"
"00917","中信特選金融","21.59","-0.2","-0.92","26W19","05/08","+2","+575","8.06","0.9","0","0","0","0","+1","+134","3.43","0.21","+1","+641","16.4","1"
"00928","中信上櫃ESG30","35.07","-0.6","-1.68","26W19","05/08","+2","+10","0.11","0.03","0","0","0","0","+2","+460","5.26","1.49","+2","+470","5.37","1.52"
"00955","中信日本商社","15.59","-0.39","-2.44","26W19","05/08","+2","+24,183","22.5","3.81","0","0","0","0","-1","-1,347","-1.75","-0.21","+2","+23,854","22.2","3.75"
"00956","中信日經高股息","12.18","-0.18","-1.46","26W19","05/08","+2","+317","5.6","0.92","0","0","0","0","+1","+701","20.6","2.02","+1","+985","28.9","2.84"
"00964","中信亞太高股息","14.35","-0.17","-1.17","26W19","05/08","+2","+176","0.66","0.3","0","0","0","0","-2","-5,205","-19.6","-8.95","-2","-5,029","-19","-8.65"
"009809","富邦淨零ESG50","15.28","-0.27","-1.74","26W19","05/08","+2","+58","0.54","0.16","0","0","0","0","+1","+289","7.82","0.8","+1","+333","9.02","0.92"
"00980B","台新特選IG債10+","9.44","-0.03","-0.32","26W19","05/08","+2","+11","0.3","0.02","0","0","0","0","-1","-340","-13.7","-0.56","-1","-331","-13.3","-0.54"
"1103","嘉泥","13.4","-0.05","-0.37","26W19","05/08","+2","+451","14.3","0.06","0","0","0","0","-3","-59","-1.25","-0.01","+2","+417","13.3","0.05"
"1109","信大","15.4","0","0","26W19","05/08","+2","+131","10.7","0.04","0","0","0","0","+1","+16","2.36","0","+2","+135","11.1","0.04"
"1110","東泥","15","-0.1","-0.66","26W19","05/08","+2","+192","12.5","0.03","0","0","0","0","+1","+8","1.07","0","+2","+186","12.1","0.03"
"1225","福懋油","32","-0.85","-2.59","26W19","05/08","+2","+151","4.26","0.06","0","0","0","0","-3","-116","-2.22","-0.05","-1","-60","-3.2","-0.02"
"1295","生合","54.1","-1.9","-3.39","26W19","05/08","+2","+12","1.32","0.03","0","0","0","0","-2","-1","-0.13","0","+2","+11","1.2","0.03"
"1305","華夏","12.75","-0.25","-1.92","26W19","05/08","+2","+2,362","4.78","0.41","0","0","0","0","+5","+341","0.14","0.06","+2","+2,425","4.91","0.42"
"1308","亞聚","13.4","-0.35","-2.55","26W19","05/08","+2","+2,037","5.43","0.34","0","0","0","0","-6","-811","-0.25","-0.14","+2","+1,860","4.96","0.31"
"1313","聯成","11.1","0","0","26W19","05/08","+2","+3,140","8.59","0.24","0","0","0","0","+1","+136","0.61","0.01","+2","+3,176","8.69","0.24"
"1336","台翰","13.85","+0.1","+0.73","26W19","05/08","+2","+28","3.59","0.04","0","0","0","0","-3","-1","-0.05","0","+2","+28","3.58","0.04"
"1410","南染","27.6","-0.4","-1.43","26W19","05/08","+2","+95","7.25","0.15","0","0","0","0","0","0","0","0","+2","+96","7.33","0.16"
"1419","新紡","64.3","0","0","26W19","05/08","+2","+60","6.66","0.02","0","0","0","0","+1","+7","1.37","0","+2","+55","6.14","0.02"
"1434","福懋","15.85","-0.1","-0.63","26W19","05/08","+2","+1,357","9.86","0.08","+1","+197","2.34","0.01","-3","-134","-0.52","-0.01","+2","+1,510","11","0.09"
"1436","華友聯","48.85","-0.2","-0.41","26W19","05/08","+2","+67","2.85","0.04","-5","-18","-0.32","-0.01","+1","+7","0.53","0","+2","+69","2.93","0.04"
"1441","大東","9.81","-0.01","-0.1","26W19","05/08","+2","+46","3.1","0.06","0","0","0","0","+1","+1","0.22","0","+2","+47","3.13","0.07"
"1443","立益物流","26.8","+1.05","+4.08","26W19","05/08","+2","+76","13.3","0.06","0","0","0","0","-2","-7","-1.23","-0.01","+2","+69","12.1","0.05"
"1449","佳和","12.95","-0.15","-1.15","26W19","05/08","+2","+921","8.96","0.72","0","0","0","0","-5","-379","-0.45","-0.3","+2","+872","8.48","0.69"
"1452","宏益","11.2","0","0","26W19","05/08","+2","+76","10","0.06","0","0","0","0","0","0","0","0","+2","+74","9.74","0.06"
"1471","首利","11.1","-0.3","-2.63","26W19","05/08","+2","+428","8.23","0.28","0","0","0","0","+3","+9","0.07","0.01","+2","+432","8.31","0.29"
"1474","弘裕","10.05","+0.08","+0.8","26W19","05/08","+2","+76","9.37","0.06","0","0","0","0","-2","-6","-0.74","0","+2","+70","8.63","0.05"
"1517","利奇","10.1","-0.1","-0.98","26W19","05/08","+2","+143","7.9","0.06","0","0","0","0","-1","-2","-0.18","0","+2","+153","8.45","0.07"
"1524","耿鼎","29.1","-1.15","-3.8","26W19","05/08","+2","+635","6.25","0.38","0","0","0","0","-2","-1,164","-11.5","-0.7","-1","-537","-6.46","-0.32"
"1526","日馳","15.6","-0.15","-0.95","26W19","05/08","+2","+60","4.04","0.1","0","0","0","0","+4","+13","0.44","0.02","+2","+68","4.57","0.11"
"1532","勤美","20.65","-0.15","-0.72","26W19","05/08","+2","+479","5.76","0.11","-43","-3,911","-2.57","-0.93","-1","-1","-0.02","0","-11","-7,578","-20.7","-1.79"
"1536","和大","53.7","-1.8","-3.24","26W19","05/08","+2","+841","2.99","0.3","0","0","0","0","+2","+254","0.9","0.09","+2","+1,095","3.89","0.39"
"1537","廣隆","122.5","-0.5","-0.41","26W19","05/08","+2","+75","10.2","0.09","0","0","0","0","-3","-16","-1.31","-0.02","+2","+68","9.24","0.08"
"1540","喬福","20.9","-0.25","-1.18","26W19","05/08","+2","+261","9.26","0.3","0","0","0","0","-3","-56","-1.19","-0.07","+2","+230","8.16","0.27"
"1558","伸興","91.3","0","0","26W19","05/08","+2","+80","12.9","0.12","-5","-16","-1.23","-0.02","+1","0","0.04","0","+2","+68","10.9","0.1"
"1563","巧新","43.9","+0.35","+0.8","26W19","05/08","+2","+1,304","17.6","0.57","0","0","0","0","+1","+10","0.19","0","+2","+1,313","17.7","0.57"
"1568","倉佑","28.9","-0.55","-1.87","26W19","05/08","+2","+522","10.9","0.51","0","0","0","0","+2","+11","0.23","0.01","+2","+533","11.1","0.52"
"1584","精剛","20.1","-0.25","-1.23","26W19","05/08","+2","+1,362","23.7","0.59","0","0","0","0","-4","-76","-0.49","-0.03","+2","+1,350","23.5","0.58"
"1587","吉茂","32.4","-0.15","-0.46","26W19","05/08","+2","+300","9.54","0.37","0","0","0","0","-1","-3","-0.16","0","+2","+305","9.7","0.38"
"1605","華新","33.75","-2.1","-5.86","26W19","05/08","+2","+24,469","6.23","0.55","-13","-67,163","-2.65","-1.52","+2","+3,380","0.86","0.08","+2","+27,179","6.92","0.61"
"1611","中電","11.9","0","0","26W19","05/08","+2","+144","3.11","0.04","0","0","0","0","-5","-74","-0.6","-0.02","+2","+135","2.92","0.04"
"1612","宏泰","36.7","-0.5","-1.34","26W19","05/08","+2","+1,433","13.4","0.45","+2","+1,513","14.1","0.48","+1","0","0","0","+2","+2,943","27.5","0.93"
"1711","永光","57.5","-4.5","-7.26","26W19","05/08","+2","+12,382","23.3","2.26","0","0","0","0","+2","+606","1.14","0.11","+2","+12,989","24.5","2.37"
"1752","南光","33.9","+0.4","+1.19","26W19","05/08","+2","+123","11.1","0.12","0","0","0","0","-1","-1","-0.2","0","+2","+123","11.1","0.12"
"1805","寶徠","10.75","0","0","26W19","05/08","+2","+86","7.39","0.06","0","0","0","0","+1","+10","1.38","0.01","+1","+85","11.7","0.06"
"1809","中釉","36","+1.5","+4.35","26W19","05/08","+2","+4,351","3.96","2.6","0","0","0","0","+1","+3","0","0","+2","+4,312","3.92","2.58"
"1903","士紙","49.3","-0.2","-0.4","26W19","05/08","+2","+222","14.8","0.09","0","0","0","0","+1","+4","0.44","0","+2","+220","14.7","0.08"
"2014","中鴻","17.85","-0.35","-1.92","26W19","05/08","+2","+12,110","27.2","0.84","0","0","0","0","-2","-1,485","-3.33","-0.1","+2","+10,625","23.9","0.74"
"2015","豐興","62.5","0","0","26W19","05/08","+2","+1,127","26.4","0.19","-5","-676","-7.38","-0.12","-1","-36","-2.07","-0.01","+2","+829","19.4","0.14"
"2027","大成鋼","39.6","+0.5","+1.28","26W19","05/08","+2","+84,221","37.4","3.26","-1","-1,302","-1.12","-0.05","+2","+2,990","1.33","0.12","+2","+88,510","39.3","3.42"
"2029","盛餘","20.1","-0.05","-0.25","26W19","05/08","+2","+183","10.2","0.06","0","0","0","0","-1","-8","-0.72","0","+2","+177","9.86","0.06"
"2032","新鋼","16.55","-0.2","-1.19","26W19","05/08","+2","+514","9.21","0.39","0","0","0","0","+2","+21","0.38","0.02","+2","+535","9.59","0.41"
"2034","允強","21.2","-0.35","-1.62","26W19","05/08","+2","+2,402","12.7","0.46","0","0","0","0","+1","+17","0.23","0","+2","+2,375","12.6","0.45"
"2103","台橡","20.3","+1.05","+5.45","26W19","05/08","+2","+5,927","7.39","0.72","0","0","0","0","-1","-323","-0.77","-0.04","+2","+6,206","7.74","0.75"
"2107","厚生","26.1","-0.4","-1.51","26W19","05/08","+2","+244","8.74","0.08","0","0","0","0","+1","+3","0.17","0","+2","+237","8.49","0.08"
"2221","大甲","35.9","0","0","26W19","05/08","+2","+113","2.59","0.27","0","0","0","0","-4","-96","-0.74","-0.23","-1","-83","-4.33","-0.2"
"2239","英利-KY","22.2","-0.2","-0.89","26W19","05/08","+2","+25","4.98","0.02","0","0","0","0","+3","+5","0.67","0","+2","+29","5.85","0.02"
"2247","汎德永業","215","0","0","26W19","05/08","+2","+215","18.3","0.27","0","0","0","0","+11","+74","1.23","0.09","+2","+120","10.3","0.15"
"2313","華通","253.5","+4","+1.6","26W19","05/08","+2","+8,689","1.11","0.73","+2","+1,170","0.15","0.1","-1","-94","-0.02","-0.01","+2","+10,868","1.39","0.91"
"2314","台揚","13","+0.05","+0.39","26W19","05/08","+2","+21","0.69","0.02","0","0","0","0","0","0","0","0","+2","+21","0.69","0.02"
"2316","楠梓電","112.5","-4","-3.43","26W19","05/08","+2","+970","2.07","0.53","0","0","0","0","+1","+33","0.13","0.02","+2","+770","1.64","0.42"
"2338","光罩","51.5","-2.8","-5.16","26W19","05/08","+2","+7,079","10.4","1.93","0","0","0","0","+1","+88","0.16","0.02","+1","+7,043","12.5","1.92"
