排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00755B,群益投資級公用債,32.09,0.19,0.6,05/21,42.3,41.3,33.1,40.8,42.6,30.0,13.3,7.4,3.74,0.68,,9.29
2,2882,國泰金,78.7,0.8,1.03,05/21,51.9,32.6,24.7,30.2,25.8,21.3,12.7,15.7,8.87,5.09,2.49,13.4
3,2606,裕民,65.0,0.5,0.78,05/21,1.25,0.68,2.95,28.9,31.5,23.1,12.4,8.32,7.95,5.05,2.85,12.9
4,3665,貿聯-KY,2155.0,190.0,9.67,05/21,5.56,15.5,25.1,25.8,20.5,14.4,9.22,8.84,6.6,5.26,3.87,10.4
5,2881,富邦金,96.1,0.3,0.31,05/21,45.0,24.2,10.3,23.3,19.9,17.1,11.8,12.7,7.5,4.57,2.16,13.8
6,2880,華南金,32.05,0.0,0.0,05/21,1.08,0.97,21.1,22.8,15.6,16.5,10.3,8.85,10.5,5.69,2.27,8.75
7,2474,可成,185.0,2.0,1.09,05/21,35.1,27.4,23.0,19.8,11.8,12.0,11.0,15.9,13.6,13.4,4.15,14.5
8,7402,邑錡,94.8,1.6,1.72,05/21,28.3,23.6,27.8,18.9,10.5,6.09,1.86,0.6,0.21,0.07,0.06,0.98
9,5274,信驊,16440.0,880.0,5.66,05/21,15.9,13.6,19.6,18.7,12.1,7.54,4.63,2.85,3.78,4.19,4.63,3.59
10,2890,永豐金,29.7,-0.1,-0.34,05/21,0.33,0.26,19.9,18.2,10.0,10.6,7.86,6.18,10.1,8.53,3.72,6.64
11,2062,橋椿,18.6,0.05,0.27,05/21,28.8,27.4,21.6,17.8,14.8,8.7,4.43,2.94,2.54,0.33,0.57,3.01
12,2885,元大金,54.7,-0.4,-0.73,05/21,34.2,23.5,21.2,17.5,11.8,8.39,7.05,14.6,11.0,6.42,2.24,10.8
13,2324,仁寶,30.35,2.75,9.96,05/21,18.3,16.6,20.4,16.4,9.28,7.59,8.1,8.45,7.94,5.65,3.97,7.29
14,2439,美律,85.8,0.5,0.59,05/21,31.9,30.6,21.1,15.9,9.86,14.4,9.22,13.2,10.6,4.39,2.5,8.19
