排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2882,國泰金,83.1,1.6,1.96,05/26,32.8,32.7,38.8,36.9,35.0,27.2,15.2,16.9,9.81,5.41,2.61,14.8
2,2885,元大金,57.3,1.2,2.14,05/26,26.0,33.4,35.6,31.5,23.6,13.5,9.1,15.0,11.5,6.64,2.3,11.8
3,2062,橋椿,18.3,0.0,0.0,05/26,16.3,24.1,26.8,27.0,21.9,14.4,7.1,4.16,3.3,0.4,0.61,4.53
4,2881,富邦金,103.5,5.8,5.94,05/26,15.0,19.7,24.1,24.2,25.4,20.2,13.6,15.0,8.18,4.9,2.28,14.7
5,2347,聯強,84.4,0.2,0.24,05/26,7.68,32.9,36.5,23.8,17.0,14.9,7.54,16.6,12.2,14.2,7.35,10.6
6,3005,神基,104.0,0.5,0.48,05/26,27.9,29.0,24.7,23.5,12.9,10.4,7.42,9.17,8.05,5.41,4.02,8.48
7,00755B,群益投資級公用債,32.48,0.09,0.28,05/26,0.0,0.0,0.0,22.9,35.0,30.4,13.2,7.4,3.75,0.69,,9.06
8,6188,廣明,85.5,-0.8,-0.93,05/26,20.8,21.4,19.2,22.4,14.1,8.3,8.04,3.61,1.34,0.32,0.7,4.57
9,1402,遠東新,26.05,-1.15,-4.23,05/26,21.0,22.5,23.1,21.9,17.2,12.1,6.57,8.19,8.53,11.5,5.57,7.97
10,2474,可成,195.0,8.5,4.56,05/26,15.9,17.6,19.5,21.2,17.5,12.0,12.0,16.3,14.0,13.6,4.21,14.8
11,6515,穎崴,8905.0,55.0,0.62,05/26,18.0,20.5,23.4,20.2,13.8,13.2,7.97,6.4,4.48,4.82,,6.58
12,2884,玉山金,31.15,0.25,0.81,05/26,29.6,28.1,25.4,18.0,12.6,15.3,10.7,6.26,5.26,4.72,1.91,8.65
13,2439,美律,92.3,4.1,4.65,05/26,5.63,10.2,11.0,14.7,13.6,13.3,9.81,13.5,10.8,4.49,2.53,8.44
14,6177,達麗,42.2,-0.45,-1.06,05/26,19.3,18.7,15.2,13.5,8.99,5.56,5.84,7.49,6.96,3.79,2.56,6.51
15,6683,雍智科技,1800.0,-15.0,-0.83,05/26,10.1,7.96,14.2,13.3,10.4,5.76,2.4,1.5,1.17,1.24,,1.66
16,6510,精測,3415.0,-40.0,-1.16,05/26,17.4,9.67,13.6,13.2,8.83,7.74,9.3,6.92,6.43,5.16,3.59,7.78
17,6257,矽格,237.0,5.5,2.38,05/26,1.44,4.6,7.47,13.1,8.12,4.47,3.36,4.44,5.23,4.42,2.24,3.28
18,1215,卜蜂,142.5,0.0,0.0,05/26,26.0,19.3,14.8,12.6,8.72,6.2,4.33,4.0,5.43,4.58,3.26,4.14
19,2324,仁寶,33.6,-1.05,-3.03,05/26,11.8,11.3,11.5,12.4,11.8,9.79,9.03,8.81,8.02,5.76,4.09,7.92
20,5274,信驊,17240.0,-485.0,-2.74,05/26,16.3,10.4,10.8,12.0,15.7,7.43,4.71,3.24,3.83,4.17,4.63,3.77
21,006205,富邦上証,41.24,0.18,0.44,05/26,0.0,0.0,16.5,11.6,5.31,3.11,2.68,1.57,0.7,0.45,1.13,1.84
22,7769,鴻勁,7900.0,255.0,3.34,05/26,2.07,6.28,16.3,11.5,4.49,2.61,2.38,,,,,2.17
23,5371,中光電,72.8,-0.2,-0.27,05/26,0.0,14.4,10.6,11.5,10.2,4.21,2.16,0.8,0.4,1.34,0.95,0.98
24,4441,振大環球,203.0,1.0,0.5,05/26,0.0,0.0,0.0,11.4,10.6,5.19,1.87,1.25,,,,1.47
25,2891,中信金,57.6,0.3,0.52,05/26,3.43,8.3,7.56,11.4,15.6,17.1,11.3,15.5,12.4,6.59,3.13,12.2
26,2207,和泰車,462.0,1.5,0.33,05/26,17.6,18.1,17.6,11.0,7.2,5.59,3.42,2.79,3.22,1.82,1.15,3.33
27,7402,邑錡,98.6,-1.0,-1.0,05/26,0.0,4.99,4.01,11.0,13.4,7.07,2.19,0.64,0.23,0.08,0.07,1.04
28,2603,長榮,211.5,-2.5,-1.17,05/26,9.79,11.8,11.0,10.3,9.03,8.62,4.81,6.07,8.03,3.81,1.06,6.62
29,3036,文曄,293.5,-8.0,-2.65,05/26,30.8,26.0,18.7,10.2,8.56,7.44,8.11,8.63,8.51,5.83,4.55,8.56
30,4915,致伸,72.4,0.1,0.14,05/26,3.71,2.39,7.18,10.2,6.76,7.97,9.19,9.75,12.2,9.39,3.75,8.77
31,6805,富世達,1785.0,40.0,2.29,05/26,11.4,14.6,12.4,9.98,14.0,13.9,9.18,7.81,5.11,,,9.59
32,3665,貿聯-KY,2265.0,-120.0,-5.03,05/26,4.11,6.48,5.1,9.81,19.5,15.2,8.71,8.94,6.62,5.24,3.87,10.3
33,6121,新普,394.5,9.5,2.47,05/26,1.79,8.54,8.82,9.46,10.8,8.8,7.78,17.7,15.3,11.4,5.19,16.9
34,2357,華碩,699.0,-10.0,-1.41,05/26,7.54,3.97,3.33,9.39,6.75,7.5,4.42,5.26,7.27,6.12,3.83,5.45
35,2303,聯電,130.5,5.5,4.4,05/26,9.88,8.31,9.27,8.97,5.07,3.93,4.2,5.11,6.54,5.21,2.14,3.96
36,5876,上海商銀,39.45,-0.3,-0.75,05/26,9.75,10.0,12.1,8.83,5.62,5.84,5.33,16.5,19.4,9.74,,8.26
37,3532,台勝科,300.0,27.0,9.89,05/26,0.0,4.12,6.5,8.62,6.02,1.08,0.82,1.02,0.76,2.0,2.24,1.09
38,7751,竑騰,1760.0,-50.0,-2.76,05/26,20.6,9.16,4.98,8.35,5.53,8.16,3.33,1.44,,,,1.93
39,3217,優群,193.0,-7.0,-3.5,05/26,27.4,19.4,12.6,8.34,5.23,3.48,1.93,1.62,3.04,3.54,2.87,1.7
40,3260,威剛,410.0,2.5,0.61,05/26,8.52,12.0,12.0,8.14,6.59,3.98,2.67,2.35,1.97,2.35,1.57,2.47
41,2887,台新新光金,23.6,0.3,1.29,05/26,13.0,11.2,9.65,7.99,19.5,29.8,15.5,9.17,5.73,4.12,2.25,11.9
42,2883,凱基金,21.55,-0.1,-0.46,05/26,15.1,17.5,13.0,7.98,11.2,9.84,5.02,4.15,3.45,4.14,2.5,4.34
43,3211,順達,469.0,42.5,9.96,05/26,0.17,4.24,4.46,7.95,7.31,6.13,4.1,4.51,4.57,2.63,1.99,4.82
44,2059,川湖,5035.0,55.0,1.1,05/26,27.7,16.3,12.5,7.66,9.85,2.12,2.06,5.8,6.14,3.96,3.34,5.81
45,4904,遠傳,94.0,-0.2,-0.21,05/26,8.47,9.31,10.1,7.34,6.61,15.6,11.1,11.4,17.4,10.2,5.31,11.6
46,3653,健策,3670.0,-100.0,-2.65,05/26,14.6,7.37,5.05,7.24,11.0,12.3,6.3,6.07,6.69,7.4,4.46,6.64
47,6669,緯穎,5280.0,-330.0,-5.88,05/26,9.27,6.79,6.54,6.99,5.97,2.7,2.93,3.88,3.71,3.18,,4.13
48,2454,聯發科,4265.0,20.0,0.47,05/26,6.75,9.56,7.01,6.93,5.95,2.68,2.74,2.43,4.89,4.06,2.11,2.64
49,2385,群光,133.0,2.5,1.92,05/26,7.59,8.87,8.66,6.83,8.33,9.95,6.92,13.4,13.0,10.8,6.57,10.8
50,2368,金像電,1445.0,20.0,1.4,05/26,0.77,0.53,1.54,6.7,7.45,6.19,3.33,4.01,3.44,3.79,2.09,4.65
51,5289,宜鼎,1690.0,5.0,0.3,05/26,8.28,7.63,6.19,6.21,3.92,2.22,2.43,2.05,2.23,3.25,2.46,1.92
52,3551,世禾,202.5,0.0,0.0,05/26,0.0,4.46,2.6,6.16,2.73,0.91,1.12,0.55,0.28,0.15,0.2,0.76
53,2449,京元電子,338.5,21.5,6.78,05/26,3.91,5.06,5.96,6.14,5.21,4.72,5.09,5.29,4.04,4.01,3.18,4.74
54,1560,中砂,742.0,22.0,3.06,05/26,0.44,0.23,0.4,5.86,3.02,2.0,3.96,2.93,3.59,2.56,1.79,3.76
55,3702,大聯大,121.5,-2.0,-1.62,05/26,6.86,5.15,6.41,5.81,9.14,9.57,9.23,9.77,15.2,13.1,7.53,10.4
56,1477,聚陽,212.0,-3.5,-1.62,05/26,2.25,9.12,6.6,5.74,3.14,2.83,4.6,10.3,9.0,6.64,4.61,5.58
57,3264,欣銓,231.0,7.0,3.12,05/26,4.57,2.57,3.22,5.68,10.0,5.22,3.56,2.62,4.06,5.42,4.05,2.89
58,5347,世界,165.0,-3.5,-2.08,05/26,16.8,8.62,8.12,5.53,2.21,2.7,4.51,6.55,8.32,7.26,4.87,5.88
59,9802,鈺齊-KY,74.4,0.6,0.81,05/26,0.0,3.89,5.24,5.5,3.46,1.35,0.42,0.84,0.44,0.04,0.01,1.41
60,6584,南俊國際,690.0,3.0,0.44,05/26,6.94,3.43,2.12,5.46,4.91,5.18,2.27,3.3,1.69,0.99,,3.13
61,8299,群聯,2505.0,25.0,1.01,05/26,3.18,3.96,2.93,5.44,3.69,1.73,2.04,1.24,0.75,0.38,0.16,1.65
62,2402,毅嘉,70.1,2.3,3.39,05/26,0.0,3.85,4.48,5.39,3.5,1.41,0.41,0.28,0.52,0.21,0.15,0.39
63,6285,啟碁,304.5,6.5,2.18,05/26,1.17,3.3,4.0,5.22,3.3,1.99,1.67,1.23,2.06,3.17,3.12,1.23
64,6005,群益證,33.05,0.35,1.07,05/26,2.12,3.6,4.38,5.09,5.58,14.9,9.89,9.91,16.9,9.04,4.35,9.46
65,2105,正新,31.6,-0.35,-1.1,05/26,3.63,4.88,3.62,5.02,3.32,3.77,12.5,12.4,13.9,7.92,4.07,12.7
66,6223,旺矽,6240.0,40.0,0.65,05/26,9.25,5.32,3.36,4.93,3.88,4.33,4.18,5.66,4.47,2.95,2.25,5.69
67,2345,智邦,2620.0,80.0,3.15,05/26,1.87,2.89,6.39,4.72,3.16,3.16,2.41,2.77,3.57,3.89,3.69,3.08
68,3044,健鼎,510.0,16.0,3.24,05/26,1.31,2.77,3.17,4.58,2.42,2.38,4.68,8.5,10.0,7.99,5.69,6.25
69,6239,力成,342.0,31.0,9.97,05/26,0.37,1.92,4.36,4.53,2.43,2.42,5.06,6.06,6.6,6.67,4.38,4.1
70,9938,百和,42.6,0.0,0.0,05/26,0.33,0.34,0.33,4.51,8.98,4.37,2.54,1.33,0.59,0.16,0.08,3.38
71,8234,新漢,73.2,-1.5,-2.01,05/26,0.0,1.71,2.72,4.43,2.79,1.14,0.66,0.3,0.05,0.02,0.01,0.45
72,5536,聖暉*,1035.0,86.0,9.06,05/26,3.19,2.3,2.27,4.41,2.14,3.2,3.06,4.79,4.85,5.35,3.26,5.18
73,2379,瑞昱,590.0,7.0,1.2,05/26,4.96,3.88,2.91,4.38,4.39,3.2,9.61,7.77,8.69,8.38,4.34,8.16
74,3529,力旺,3485.0,-225.0,-6.06,05/26,16.4,10.9,8.39,4.34,8.1,7.37,4.28,4.02,4.74,4.99,4.11,3.76
75,2006,東和鋼鐵,65.2,-1.1,-1.66,05/26,9.15,4.98,5.04,4.33,5.04,6.08,4.93,4.93,7.65,7.07,3.34,5.69
76,2467,志聖,668.0,5.0,0.75,05/26,0.65,1.11,0.87,4.31,2.65,2.76,1.23,0.74,0.54,0.49,0.33,0.93
77,3030,德律,409.5,-8.5,-2.03,05/26,0.0,0.0,0.0,4.12,4.37,1.44,0.63,2.23,1.78,1.47,1.0,0.57
78,00965,元大航太防衛科技,25.97,0.4,1.56,05/26,3.25,3.31,2.42,4.01,5.07,4.78,3.77,3.96,4.66,,,4.31
79,2404,漢唐,1265.0,20.0,1.61,05/26,6.93,4.27,3.38,3.84,2.32,3.35,4.85,5.78,8.75,8.92,4.61,5.45
80,2383,台光電,5290.0,-215.0,-3.91,05/26,4.06,2.79,1.97,3.83,4.49,3.95,2.68,3.34,5.46,4.67,4.22,3.64
81,1319,東陽,80.1,-0.7,-0.87,05/26,10.6,4.56,2.92,3.78,4.26,6.09,7.8,6.87,8.62,5.17,3.52,6.15
82,4979,華星光,680.0,25.0,3.82,05/26,0.0,0.0,0.1,3.72,3.65,2.34,2.5,1.19,0.97,0.94,0.87,1.5
