排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2356,英業達,51.9,-0.3,-0.57,05/18,-4262,-24372,-33697,-37833,-59417,-93830,-102018.0,-65806.0,-123141.0,-70018.0
2,2881,富邦金,95.2,-0.9,-0.94,05/18,-5710,-9923,-12999,-34155,-61501,-46783,85881.0,53578.0,200762.0,56596.0
3,2027,大成鋼,39.4,-0.45,-1.13,05/18,-10896,-13184,-21288,-29553,-45332,-35232,21137.0,75831.0,80714.0,41596.0
4,2887,台新新光金,23.45,-0.35,-1.47,05/18,-4076,-1004,-11136,-26624,-67247,-77693,104775.0,146991.0,-921062.0,-11292.0
5,6116,彩晶,10.35,0.1,0.98,05/18,880,-15629,-16611,-22500,-26258,-29948,-4465.0,98821.0,80655.0,101679.0
6,2312,金寶,28.45,0.6,2.15,05/18,381,349,-3969,-17913,-21875,20581,21507.0,-3280.0,66766.0,-44049.0
7,00631L,元大台灣50正2,30.91,-0.35,-1.12,05/18,0,245,-16120,-16318,4470,138436,337556.0,333649.0,328451.0,336961.0
8,0050,元大台灣50,94.9,-0.5,-0.52,05/18,-16698,-48522,-47856,-16158,-20510,-30133,-22593.0,-142296.0,60836.0,-32705.0
9,2317,鴻海,248.5,0.0,0.0,05/18,-65,1183,-8737,-16006,-55793,-42379,5570.0,37602.0,-3992.0,41366.0
10,1216,統一,74.7,-1.0,-1.32,05/18,46,-8252,-10048,-12640,-490,11785,50597.0,144735.0,189811.0,90700.0
11,2882,國泰金,76.8,-1.1,-1.41,05/18,-6756,-8640,-10681,-11804,-38787,-2049,113393.0,-126453.0,180943.0,42758.0
12,2324,仁寶,28.25,-0.4,-1.4,05/18,6894,12778,-9837,-9806,-9320,-9582,40943.0,184437.0,405804.0,114922.0
13,00830,國泰費城半導體,81.05,-1.85,-2.23,05/18,671,-5670,-6798,-9721,-9910,-11249,-5597.0,10883.0,7692.0,10913.0
14,0056,元大高股息,44.5,0.05,0.11,05/18,6285,11776,8289,-9315,-10529,-8239,48585.0,41496.0,87210.0,-12528.0
15,2408,南亞科,305.0,-6.5,-2.09,05/18,-403,-4156,-6754,-9213,-21786,-23880,13908.0,11979.0,-48567.0,14036.0
16,00919,群益台灣精選高息,25.64,-0.12,-0.47,05/18,1245,-7361,-7178,-9028,-11529,-21807,44967.0,-73683.0,-30321.0,-53794.0
