"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔發行張數","2日買賣超佔發行張數","3日買賣超佔發行張數","5日買賣超佔發行張數","10日買賣超佔發行張數","1個月買賣超佔發行張數","3個月買賣超佔發行張數","半年買賣超佔發行張數","1年買賣超佔發行張數","3年買賣超佔發行張數","10年買賣超佔發行張數","今年買賣超佔發行張數"
"172","00701","國泰股利精選30","31.49","+0.04","+0.13","05/13","+0.07","+0.43","+0.48","+0.88","+1.42","+2.94","+3.89","+7.52","+8.37","+18.8","","+7.7"
"173","2030","彰源","18.05","+0.1","+0.56","05/13","-0.27","+0.09","+0.61","+0.88","+0.83","+0.62","+0.87","+0.16","-0.29","+0.59","-0.26","+0.05"
"174","00959B","大華投等美債15Y+","9.33","+0.01","+0.11","05/13","+0.23","+0.36","+0.61","+0.88","+1.23","+2.52","+5.57","+12.7","+36.9","","","+10.4"
"175","8016","矽創","268","-6","-2.19","05/13","-0.06","+0.51","+0.91","+0.87","+1.89","+3.96","+5.18","+6.2","+3.38","+5.73","+3.01","+7.44"
"176","00949","復華日本龍頭","20.31","+0.58","+2.94","05/13","+0.74","+0.9","+0.95","+0.85","+1.1","+1.09","+1.41","+2.85","+16.4","","","+2.03"
"177","00898","國泰基因免疫革命","8.14","+0.07","+0.87","05/13","+0.25","+0.52","+0.55","+0.85","+1.27","+5.13","+10.2","+20.5","+31.4","+94.9","","+15.2"
"178","2236","百達-KY","139","-0.5","-0.36","05/13","-0.09","-0.05","+0.52","+0.85","+0.7","+0.62","+1.14","+2.1","+1.41","-0.27","+0.53","+0.22"
"179","2401","凌陽","24.95","-1","-3.85","05/13","-0.2","-0.04","+0.51","+0.84","+1.73","+3.54","+4.15","+5.23","-1.13","+1.61","+7.25","+4.9"
"180","3035","智原","194","-14.5","-6.95","05/13","-1.46","-2.24","+0.16","+0.84","+0.59","+2.4","+1.83","+1.23","-9.85","-14.6","-3.31","+1.83"
"181","3537","堡達","48.7","+0.25","+0.52","05/13","+0.15","+0.38","+0.53","+0.84","+0.93","+1.11","+1.77","+2.47","+1.15","+0.02","+0.75","+2.71"
"182","6446","藥華藥","782","+71","+9.99","05/13","+0.4","+0.44","+0.3","+0.83","+1.15","+1.25","+0.37","+3.87","+1.8","+7.2","","+4.34"
"183","5464","霖宏","62","-1.3","-2.05","05/13","+0.14","+0.12","+0.41","+0.82","+1.83","+2.03","+2.24","+2.28","+2.41","+3.11","+2.66","+2.29"
"184","00968B","元大優息投等債","9.24","0","0","05/13","+0.2","+0.43","+0.76","+0.82","+0.87","+2.79","+3.08","+5.71","+59.3","","","+3.2"
"185","2317","鴻海","251","+1","+0.4","05/13","+0.15","+0.38","+0.45","+0.82","+2.37","+3.3","+1.79","-0.09","+6.55","-0.38","-10.3","+1.38"
"186","8043","蜜望實","98.9","+5.8","+6.23","05/13","-0.03","+0.46","+0.15","+0.82","+0.17","-1.41","-1.83","+0.62","-1.02","+0.55","+0.05","+1.02"
"187","3031","佰鴻","29.3","-0.55","-1.84","05/13","+0.02","+0.23","+0.68","+0.81","+0.93","-1.42","-1.49","-1.03","-1.13","-0.71","-5.09","-0.73"
"188","3704","合勤控","36.55","-0.5","-1.35","05/13","-0.09","+0.36","+0.41","+0.81","+0.44","+2.08","+3.98","+1.85","-2.85","-7.18","+0.36","+2.39"
"189","7795","長廣","398","-2","-0.5","05/13","+0.15","+0.7","+0.91","+0.8","+0.55","+2.39","+6.1","","","","",""
"190","2377","微星","115.5","+10.5","+10","05/13","+1.02","-0.09","+0.55","+0.8","+0.72","-0.21","-0.9","-4.45","-13.8","-19.9","-26.6","-4.28"
"191","6116","彩晶","11.25","+0.6","+5.63","05/13","-0.82","-0.28","-0.44","+0.8","+0.86","+1.65","+1.52","-2.19","-1.23","-1.03","-4.19","-2.43"
"192","3019","亞光","140.5","-3.5","-2.43","05/13","+0.2","+0.09","+0.45","+0.8","+1.25","-0.04","-0.88","-2.24","-15.3","-6.05","-5.63","-2.66"
"193","2887","台新新光金","23.15","+0.15","+0.65","05/13","+0.25","+0.42","+0.48","+0.78","+1.23","+1.86","+0.34","-0.02","-0.84","-5.99","-6.15","+1.66"
"194","3149","正達","55.7","+4.3","+8.37","05/13","-0.18","+0.5","+0.88","+0.78","+0.96","-0.31","-5.7","-0.18","-4.35","-3.45","-8.22","+1.63"
"195","6271","同欣電","182","-1","-0.55","05/13","+0.17","+0.37","+0.77","+0.77","+0.85","-1.93","+2.04","+2.41","+9.92","+6.34","+1.79","+3.95"
"196","00948B","中信優息投資級債","9.43","+0.01","+0.11","05/13","+0.26","+0.36","+0.6","+0.77","+1.28","+1.95","+14.2","+18.4","+35.5","","","+16.1"
"197","2478","大毅","80.9","+0.9","+1.12","05/13","+0.24","+0.94","+0.9","+0.77","+1.35","+4.47","+2.88","+6.29","+9.04","+10.2","+13.3","+6.13"
"198","00857B","永豐20年美公債","23.03","-0.02","-0.09","05/13","+0.19","+0.22","+0.48","+0.76","+2.07","+3.81","+12.3","+23.8","+34.4","+56.3","","+19.3"
"199","2404","漢唐","1025","+32","+3.22","05/13","+0.13","-0.34","-0.54","+0.75","+0.45","+1.22","-5.23","-8.14","+4.67","-3.51","-0.26","-6.32"
"200","6150","撼訊","73.1","+6.6","+9.92","05/13","+0.24","-0.13","-0.1","+0.75","+1.25","+0.34","-0.12","-3.56","-0.62","-7.09","-2.07","-2.09"
"201","2357","華碩","663","-10","-1.49","05/13","+0.18","+0.09","+0.48","+0.75","+0.69","-0.22","-1.57","-13.8","-12.5","-9.32","-27","-5"
"202","1597","直得","189","+2","+1.07","05/13","+0.22","+0.36","+0.61","+0.74","+3.07","+4.11","+6.4","+8.33","+7.59","+6.13","+6.73","+7.72"
"203","00945B","凱基美國非投等債","14.45","+0.03","+0.21","05/13","+0.48","+0.7","+0.89","+0.72","+0.9","+1.2","+7.87","+14","+30.6","","","+7.85"
"204","00954","中信日本半導體","18.13","-0.07","-0.38","05/13","+0.92","+0.76","+0.71","+0.72","+0.46","+2.88","+3.99","+5.08","+14","","","+4.2"
"205","00770","國泰北美科技","63.95","-0.2","-0.31","05/13","+0.33","+0.38","+0.53","+0.72","+2.16","+6.1","+6.48","+7.63","+31.3","+85.2","","+7.52"
"206","3289","宜特","175.5","-6","-3.31","05/13","+0.83","+0.55","+0.17","+0.72","-3.42","-5.1","-3.64","-3.03","-9","-6.1","-3.76","-3.6"
"207","3349","寶德","20.3","+0.3","+1.5","05/13","+0.08","+0.35","+0.26","+0.71","+0.49","+0.66","-0.07","+0.77","+1.05","+1.05","","+0.47"
"208","00650L","復華香港正2","18.12","-0.08","-0.44","05/13","+0.03","+0.23","+0.29","+0.71","-0.17","-1.55","-2.84","-1.94","+9.66","+30.2","+39.1","-2.18"
"209","00696B","富邦美債20年","28.7","-0.03","-0.1","05/13","+0.05","+0.07","+0.18","+0.71","+1.87","+5.13","+13.4","+62.8","+90","+180","","+53.9"
"210","5289","宜鼎","1765","-30","-1.67","05/13","+0.04","+0.28","+0.67","+0.7","-0.37","-1.87","-8.7","-9.94","-1.15","-10.2","+10.6","-8.68"
"211","00919","群益台灣精選高息","25.55","-0.18","-0.7","05/13","0","+0.18","+0.23","+0.7","+1.7","+2.69","+1.76","+6.08","+5.99","-5.93","","+5.17"
"212","0056","元大高股息","45.15","-0.43","-0.94","05/13","+0.04","+0.03","+0.06","+0.69","+1.82","+1.61","+1.17","+1.06","+1.16","-3.37","-6.04","+2.13"
"213","00665L","富邦恒生國企正2","10.34","-0.03","-0.29","05/13","+0.08","+0.15","+0.09","+0.68","+0.29","-0.72","-1.6","+0.19","+5.48","-2.4","","+2.1"
"214","1216","統一","75.2","+2.1","+2.87","05/13","+0.23","+0.3","+0.35","+0.68","+0.35","+0.81","+0.2","-2.89","-5.02","-8.34","-19.4","-0.29"
"215","00982B","FT投資級債20+","9.81","0","0","05/13","+0.05","+0.13","+0.49","+0.67","+1.62","+2.24","+3.97","+4.78","+4.86","","","+4.79"
"216","6435","大中","240","-8.5","-3.42","05/13","-0.35","+0.07","+0.79","+0.65","+0.57","+2.69","+2.48","+5.85","+5.31","+12","+11.6","+5.55"
"217","6679","鈺太","320","-4.5","-1.39","05/13","-0.09","-0.08","-0.08","+0.65","+2.59","+3.04","+4.04","+3.38","-0.75","+2.98","","+3.2"
"218","00937B","群益ESG投等債20+","14.8","+0.02","+0.14","05/13","+0.23","+0.39","+0.59","+0.65","+0.92","+1.61","+3.26","+7.07","+10.1","","","+5.45"
"219","5425","台半","76.2","-4.9","-6.04","05/13","-0.17","-0.8","-0.76","+0.65","+4.81","+3.09","+2.98","+7.32","+2.77","-0.91","-4.63","+6.62"
"220","3714","富采","70","-3.7","-5.02","05/13","-0.43","+0.66","+0.09","+0.63","-3.18","-4.44","-1.52","-3.27","-5.66","-3.07","","-2.26"
"221","6155","鈞寶","52","+0.2","+0.39","05/13","0","-0.56","-1.7","+0.63","+0.74","-0.36","-0.72","+1.48","+0.77","+0.76","+8.06","+1.47"
"222","9939","宏全","119","-3.5","-2.86","05/13","+0.1","+0.52","+1.15","+0.63","+0.33","+1.66","+0.93","+0.29","-5.33","-12.6","+5.21","+1.41"
"223","8213","志超","38.7","-2.5","-6.07","05/13","-0.44","-0.54","+0.44","+0.63","+0.7","+2.32","+2.17","+2.9","+5.21","+2.07","-5.31","+3.51"
"224","8105","凌巨","16.2","+1.45","+9.83","05/13","-0.07","+0.56","+0.5","+0.62","+0.81","+1.47","+3.68","+2.17","-0.21","-17.4","-2.04","+2.52"
"225","1608","華榮","33.55","-0.25","-0.74","05/13","-0.11","-0.13","+0.05","+0.62","+0.28","-0.62","-0.61","-1.3","+1.48","+1.2","-1.1","-0.2"
"226","3046","建碁","51.5","-0.5","-0.96","05/13","-0.04","-0.06","+0.29","+0.61","+0.86","+0.8","+0.49","+0.93","+2.2","-0.06","+0.51","+0.38"
"227","2610","華航","18.75","-0.1","-0.53","05/13","+0.04","-0.04","+0.46","+0.61","+0.25","-0.67","-5.55","-3.16","-6.18","+5.25","-1.76","-0.54"
"228","2892","第一金","29.5","+0.1","+0.34","05/13","+0.11","+0.18","+0.28","+0.61","+0.87","+0.65","+1.2","+3.44","+5.07","+3.43","+6","+1.02"
"229","2302","麗正","26","+2.35","+9.94","05/13","-0.14","-0.14","+0.41","+0.61","+0.87","+0.97","+0.74","+2.46","-0.9","+1.23","-3.97","+2.21"
"230","2851","中再保","34.3","+0.2","+0.59","05/13","+0.01","+0.55","+0.67","+0.6","+0.7","+0.44","+2.6","+4.7","+4.79","+6.16","+5.44","+3.58"
"231","3356","奇偶","60.3","-0.6","-0.99","05/13","+0.11","-0.04","+0.61","+0.6","+0.79","+0.57","+2.08","+4.95","+4.23","+12","-2.57","+3.1"
"232","6494","九齊","54.7","-1.4","-2.5","05/13","+0.23","-0.28","-0.18","+0.6","+0.89","+0.76","+1.91","+1.84","+1.35","+2.97","+5.87","+1.87"
"233","3014","聯陽","137.5","-2.5","-1.79","05/13","-0.38","-0.36","-0.47","+0.59","+1.31","+1.57","-1.57","-4.41","-4.18","-0.04","+5.55","-2.14"
"234","6234","高僑","55","-0.5","-0.9","05/13","+0.02","+0.05","+0.48","+0.59","+2.08","+1.68","+4.67","+1.08","+1.63","+0.47","+4.78","+5.66"
"235","5490","同亨","28.3","-0.05","-0.18","05/13","+0.17","+0.32","+0.35","+0.59","+1.16","+0.92","-0.86","-2.79","+1.85","+1.4","-6.96","-2.16"
"236","8114","振樺電","247","+7.5","+3.13","05/13","-0.21","-0.01","-0.04","+0.59","-0.23","+0.16","-3.3","-12.6","-16.6","+6.41","-15.6","-9.69"
"237","8227","巨有科技","202","-10.5","-4.94","05/13","+0.08","+0.16","-1.48","+0.59","+1.21","+0.23","+1.49","-0.93","-1.68","-2.57","","+0.34"
"238","3163","波若威","1035","-30","-2.82","05/13","-0.03","+0.14","+0.07","+0.59","+1.34","-4.56","-5.59","+15.4","+12.7","+12.4","+9.92","-1.04"
"239","8103","瀚荃","118","0","0","05/13","-0.4","+0.22","+0.54","+0.58","-1.22","+2.87","+2.81","+4.89","+9.64","+21.8","+17.7","+7.11"
"240","6491","晶碩","285","-2.5","-0.87","05/13","+0.13","+0.21","+0.46","+0.58","+0.61","+1.33","+2.96","+0.07","+4.21","-4.95","","+2.72"
"241","7750","新代","2765","-305","-9.93","05/13","+0.17","+0.29","+0.38","+0.57","+0.14","-0.51","+0.9","+5.96","","","","+4.07"
"242","2379","瑞昱","552","-3","-0.54","05/13","+0.11","+0.16","+0.31","+0.57","+0.38","+3.85","+5.72","+4.23","+0.59","+3.19","+2.83","+4.8"
"243","2338","光罩","48.6","-1.9","-3.76","05/13","-0.5","-0.44","-1.12","+0.57","+0.74","+0.32","+0.73","+1.51","-1.06","-4.26","-2.13","+1.23"
"244","3533","嘉澤","2595","-205","-7.32","05/13","+0.64","+0.5","+0.2","+0.56","+1.93","+1.63","+5.9","+10.4","+6.34","+13.5","+34","+8.88"
"245","2103","台橡","21.6","+0.3","+1.41","05/13","-0.03","+0.18","+0.38","+0.56","+0.7","+0.85","-1.5","-1.41","-3.98","-5.96","-8.08","+0.48"
"246","00941","中信上游半導體","25.24","-0.01","-0.04","05/13","+0.17","+0.24","+0.48","+0.56","+1.26","+2.56","+4.51","+20.7","+73.3","","","+11.1"
"247","6609","瀧澤科","40.5","-1.15","-2.76","05/13","+0.23","+0.47","+0.68","+0.56","+1.04","+1","+0.84","+1.13","-3.23","-3.52","+0.13","+0.12"
"248","4934","太極","17.8","-0.6","-3.26","05/13","+0.02","+0.25","+0.17","+0.56","+0.22","+0.3","+1.02","+0.75","+0.18","+1.35","+0.44","+0.87"
"249","3576","聯合再生","18.25","+0.95","+5.49","05/13","+0.65","+0.62","+0.39","+0.56","-0.2","+0.86","+0.78","+1.32","-1.02","-1.79","+6.26","+1.95"
"250","8046","南電","880","-20","-2.22","05/13","+0.15","+0.11","+0.61","+0.56","+0.35","-0.46","-1.34","+0.67","+7.76","+2.69","+0.6","+1.28"
"251","00720B","元大投資級公司債","32.76","+0.02","+0.06","05/13","+0.08","+0.17","+0.45","+0.55","+0.74","+0.87","+2.08","+5.17","+7.54","+11.2","","+2.78"
"252","3479","安勤","96.3","0","0","05/13","+0.23","+0.27","+0.35","+0.55","+1.01","+1.4","-1.5","-7.04","-6.83","-7.63","-3.32","-3.84"
"253","00687B","國泰20年美債","27.64","-0.04","-0.14","05/13","+0.24","+0.3","+0.48","+0.55","+0.8","+1.59","+6.59","+21.1","+27.5","+32.3","","+15.8"
"254","00795B","中信美國公債20年","26.87","-0.02","-0.07","05/13","+0.13","+0.25","+0.46","+0.55","+1.06","+2.25","+22.2","+33.3","+50","+74.7","","+27.5"
"255","009813","貝萊德標普卓越50","11.22","+0.1","+0.9","05/13","+0.02","+0.17","+0.16","+0.54","+1.02","+6.47","+9.78","+11.3","","","","+11.6"
"256","00903","富邦元宇宙","21.32","+0.27","+1.28","05/13","-0.29","-0.24","+0.4","+0.54","+0.86","+7.37","+10.6","+13.8","+38.1","+237","","+13.3"
"257","2395","研華","464.5","-30","-6.07","05/13","-0.05","+0.01","+0.03","+0.52","+1.21","+2.43","+4.2","+2.48","-2.74","-6.32","-2.5","+3.5"
"258","3131","弘塑","3025","-115","-3.66","05/13","-0.03","+0.34","+1.35","+0.52","+0.62","+1.41","+11.2","+18.2","+17.1","+30.2","+31.2","+20.8"
"259","6175","立敦","68.6","+0.9","+1.33","05/13","+0.89","+1.02","+0.91","+0.52","+0.54","+3.1","+2.32","+3.73","+1.51","+3.73","+3.99","+3.76"
"260","3609","三一東林","25.35","+2.3","+9.98","05/13","+0.18","+0.33","+0.35","+0.52","+0.42","+0.1","+1.06","+0.71","+0.08","+2.96","+3.68","+0.52"
"261","3152","璟德","168","-7.5","-4.27","05/13","-0.29","-0.1","+0.19","+0.52","+0.67","+0.98","+2.65","+0.01","-1.81","-3.65","-6.81","+1.16"
"262","3443","創意","5330","-240","-4.31","05/13","+0.54","+0.35","+0.71","+0.52","-0.87","-1.05","+1.23","-0.88","+5.15","-4.5","+16.1","+0.46"
"263","5876","上海商銀","40.3","+0.2","+0.5","05/13","+0.09","+0.24","+0.52","+0.52","+0.2","-0.43","-1.2","-0.26","+1.94","-1.9","","-1.29"
"264","3592","瑞鼎","259.5","-1.5","-0.57","05/13","+0.79","+1.06","-0.14","+0.51","-0.48","-1.51","-2.09","+6.35","+2.87","+0.73","","-1.11"
"265","00938","凱基優選30","20.93","-0.08","-0.38","05/13","0","-0.01","-0.02","+0.51","+0.77","+1.52","+2.18","+2.45","+20.6","","","+2.8"
"266","00908","富邦入息REITs+","14.24","-0.08","-0.56","05/13","0","0","+0.18","+0.51","+1.22","+3.67","+3.99","+13","+12","+30.5","","+10.2"
"267","6015","宏遠證","15.4","-1","-6.1","05/13","-0.25","-0.33","-0.06","+0.49","+1.79","+2.57","+3.41","+4.75","+5.51","+2.34","+0.33","+4.65"
"268","00986D","主動復華金融債息","14.78","0","0","05/13","0","0","0","+0.49","+1.82","","","","","","",""
"269","6202","盛群","54.9","-3.3","-5.67","05/13","-0.35","-0.8","+0.58","+0.49","+1.69","+0.82","+0.6","+2.49","+0.32","-6.05","-6.95","+2.66"
"270","00730","富邦臺灣優質高息","26.64","-0.16","-0.6","05/13","+0.22","+0.22","+0.17","+0.48","+0.97","+2.62","+3.05","+3.12","+2.33","+11.4","","+2.97"
"271","6962","奕力-KY","38.1","+0.35","+0.93","05/13","+0.23","+0.28","+0.09","+0.47","+0.16","-0.46","-1.02","-2.82","-7.28","","","-0.65"
"272","3550","聯穎","20.05","-0.25","-1.23","05/13","+0.03","-0.04","+0.01","+0.47","-0.23","+0.8","+2.19","+1.39","-0.38","+2.6","+3.34","+2.26"
"273","6781","AES-KY","1240","-45","-3.5","05/13","-0.06","-0.06","-0.48","+0.47","-0.04","-0.55","-0.74","-7.55","-12","-4.78","","-1.55"
"274","00634R","富邦上証反1","3.01","0","0","05/13","0","0","+0.21","+0.47","+1.24","+1.21","+1.51","-0.05","+0.73","+6.18","+37.7","+0.45"
"275","00940","元大台灣價值高息","11.17","-0.1","-0.89","05/13","+0.02","+0.02","-0.15","+0.46","+0.68","+1.3","+2.03","+3.98","+9.96","","","+3.78"
"276","6515","穎崴","9875","-75","-0.75","05/13","+0.24","+0.34","+0.45","+0.46","+0.41","+1.29","+1.12","-1.21","+6.84","+7.24","","+1.25"
"277","6789","采鈺","583","-11","-1.85","05/13","+0.07","-0.14","+0.02","+0.46","-0.08","-1.52","-0.94","-0.15","-4.05","-4.94","","-0.51"
"278","3167","大量","753","-7","-0.92","05/13","-0.05","+0.18","+0.66","+0.45","-0.98","+0.63","-3.82","+13","+9.05","+10.9","+11.6","+3.23"
"279","3008","大立光","2850","+55","+1.97","05/13","+0.15","+0.32","+0.32","+0.45","+0.64","+2.34","+3.84","+0.36","-2.07","-4.08","-20.4","+1.95"
"280","2014","中鴻","17.95","0","0","05/13","-0.01","-0.04","+0.16","+0.44","+0.91","+1.03","+1.86","+1.21","-1.06","-4.53","+0.01","+1"
"281","00661","元大日經225","81.65","+0.65","+0.8","05/13","+0.05","+0.32","+0.43","+0.44","+0.69","+0.69","+0.85","+0.94","+3.65","+11.5","","+0.75"
"282","3059","華晶科","38.9","-0.4","-1.02","05/13","+0.01","-0.03","+0.33","+0.44","+0.67","-0.36","+0.53","-5.91","-2.64","-2.13","-8.64","-5.51"
"283","3311","閎暉","31.95","-1.15","-3.47","05/13","-0.04","+0.06","+0.25","+0.44","+0.18","+0.16","+0.45","+1.3","+0.13","+0.31","+0.95","+0.7"
"284","4951","精拓科","127","-5","-3.79","05/13","-0.05","+0.01","+0.18","+0.43","+0.51","+0.31","+0.97","-0.05","+2.36","+3.91","","+0.86"
"285","00713","元大台灣高息低波","55.15","+0.35","+0.64","05/13","+0.07","+0.08","+0.15","+0.43","+0.78","+1.24","+1.75","+4.21","+8.19","-5.65","","+3.95"
"286","00924","復華S&P500成長","32.02","+0.19","+0.6","05/13","+0.35","+0.35","+0.36","+0.43","+0.65","+3.66","+3.29","+4.85","+17.2","+17.9","","+3.76"
"287","00922","國泰台灣領袖50","36.12","-0.48","-1.31","05/13","-0.07","+0.05","+0.22","+0.43","+1.56","+7.11","-2.68","-0.76","-7.62","-20.7","","+0.2"
"288","3051","力特","25.5","-0.5","-1.92","05/13","+0.27","+0.44","+0.37","+0.42","-1.19","-1.75","-0.8","-2.71","-2.43","+0.83","+0.54","-3.09"
"289","1305","華夏","13","0","0","05/13","-0.03","0","+0.22","+0.42","+0.36","+0.05","-1.6","-1.5","-1.31","-8.54","-15.8","-0.85"
"290","00858","永豐美國500大","35.67","+0.03","+0.08","05/13","+0.4","+0.35","+0.4","+0.42","+1.32","+3.66","+3.47","+3.39","+4.41","+3.19","","+3.71"
"291","006204","永豐臺灣加權","206.1","-4.25","-2.02","05/13","-0.13","-0.2","-0.27","+0.41","+0.28","+0.22","-0.3","-0.16","+0.55","-4.8","+78.5","+0.23"
"292","6996","力領科技","182.5","-6.5","-3.44","05/13","-0.04","+0.1","+0.15","+0.41","+0.81","+0.72","+1.17","+1.75","+1.59","","","+1.23"
"293","5011","久陽","15.2","+0.1","+0.66","05/13","+0.16","+0.14","+0.51","+0.41","+0.43","+0.7","+0.96","+1.17","+1.33","+1.19","+0.1","+0.93"
"294","0061","元大寶滬深","25.42","+0.12","+0.47","05/13","+0.01","+0.09","+0.37","+0.41","+0.8","+0.47","+0.86","+6.11","+11.1","+6.33","+147","+2.92"
"295","00942B","台新美A公司債20+","14.28","0","0","05/13","+0.13","+0.19","+0.33","+0.41","+0.61","+1","+11.9","+13.7","+18.3","","","+12.3"
"296","3374","精材","237","-18.5","-7.24","05/13","-2.04","-2.05","-1.61","+0.41","-2.49","-2.48","+1.06","+4.66","+3.27","+3.16","+3.91","+4.19"
"297","00953B","群益優選非投等債","9.56","+0.01","+0.1","05/13","+0.22","+0.3","+0.39","+0.4","+0.01","-0.68","+1.09","+0.43","+3.35","","","+0.5"
"298","2486","一詮","255","-15.5","-5.73","05/13","+0.16","+0.33","+0.4","+0.4","-2.34","-0.57","-0.48","+14.3","+13.1","+14.7","+10","+14"
"299","1304","台聚","13","+0.25","+1.96","05/13","-0.05","-0.08","+0.11","+0.4","+0.41","+0.31","-1.76","-2.03","-2.38","-8.47","+1.56","-1.34"
"300","1590","亞德客-KY","1480","-55","-3.58","05/13","+0.02","+0.03","+0.14","+0.4","+0.19","-0.03","+0.56","+2.73","+3.28","+2.86","+22.7","+2.12"
