排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3211,順達,442.5,-21.5,-4.63,05/28,-0.23,1.41,3.95,10.5,10.3,8.23,12.1,5.6,7.14,12.2,6.29,10.4
2,6770,力積電,80.7,5.9,7.89,05/28,2.84,4.59,6.0,9.94,10.0,9.01,0.92,4.69,12.0,4.18,,5.16
3,2369,菱生,39.75,-0.4,-1.0,05/28,0.44,1.09,3.67,8.58,8.72,10.1,9.59,10.3,8.92,8.21,7.3,9.3
4,4927,泰鼎-KY,57.3,-1.3,-2.22,05/28,-0.1,-1.13,1.02,7.64,6.62,0.23,-4.08,1.17,0.91,-4.32,-3.64,1.61
5,6265,方土昶,53.8,-1.2,-2.18,05/28,0.26,-0.17,-0.16,6.38,3.86,6.28,4.67,-0.02,4.21,4.93,6.54,3.03
6,00989A,主動摩根美國科技,17.65,-0.2,-1.12,05/28,-0.72,-0.66,-0.72,5.75,4.95,12.2,43.9,59.2,,,,54.8
7,2436,偉詮電,76.8,-1.3,-1.66,05/28,0.66,1.2,2.87,5.63,7.56,7.03,4.93,7.95,5.29,5.13,7.33,9.29
8,3305,昇貿,158.0,-2.0,-1.25,05/28,0.68,0.5,0.86,5.63,5.04,7.88,10.5,8.63,3.66,7.77,4.18,10.3
9,3221,台嘉碩,60.2,3.8,6.74,05/28,2.9,1.54,2.72,5.4,5.7,3.43,5.46,4.79,2.92,5.52,-2.03,4.4
10,2484,希華,55.2,2.6,4.94,05/28,5.13,2.98,3.04,5.34,5.71,2.35,5.36,2.28,1.9,5.53,3.08,2.25
11,00689R,國泰20年美債反1,22.21,0.15,0.68,05/28,0.6,5.11,5.11,5.11,7.42,12.6,19.9,25.0,30.6,32.2,,25.0
12,00999A,主動野村臺灣高息,10.56,-0.19,-1.77,05/28,0.26,1.16,2.47,4.88,5.01,,,,,,,
13,3149,正達,67.1,1.7,2.6,05/28,2.52,1.01,1.2,4.87,4.1,4.7,-0.87,3.44,-0.61,0.28,-4.86,5.37
14,6127,九豪,61.2,4.3,7.56,05/28,7.01,6.54,6.46,4.73,10.5,9.47,8.23,7.67,7.67,8.63,9.05,10.2
15,3689,湧德,132.0,1.5,1.15,05/28,3.03,3.93,3.81,4.72,3.35,-4.13,-1.93,6.58,-10.3,-1.49,-3.3,-2.63
16,2337,旺宏,160.0,4.5,2.89,05/28,4.12,1.81,3.29,4.37,1.06,2.77,4.88,10.6,17.0,11.3,38.3,10.6
17,6761,穩得,223.0,-0.5,-0.22,05/28,0.19,0.62,2.8,4.31,4.92,3.32,4.28,2.85,-0.37,2.43,,4.2
18,00984B,大華優利美A債15,16.25,-0.04,-0.25,05/28,1.96,2.4,3.04,4.28,8.09,19.5,38.3,33.8,39.9,,,37.2
19,00891,中信關鍵半導體,35.36,-0.9,-2.48,05/28,0.27,1.46,2.09,4.17,4.68,2.75,4.85,5.12,7.27,10.2,,3.85
20,5425,台半,114.5,10.0,9.57,05/28,2.76,2.47,3.87,4.12,8.0,11.1,8.72,11.6,9.21,6.49,2.04,12.9
21,3006,晶豪科,242.5,1.5,0.62,05/28,-0.3,1.59,2.07,4.05,0.79,9.46,9.86,17.2,22.8,24.6,27.4,8.55
22,00964,中信亞太高股息,14.11,-0.23,-1.6,05/28,0.84,3.75,3.01,3.9,4.66,3.71,3.87,4.92,2.74,,,3.55
23,00909,國泰數位支付服務,49.57,0.19,0.38,05/28,0.72,0.95,0.97,3.88,5.48,16.4,36.6,45.7,52.6,46.1,,48.6
24,2449,京元電子,320.0,4.5,1.43,05/28,1.87,0.89,2.91,3.88,3.17,-0.25,-5.13,-3.53,5.45,-12.2,-19.0,-5.4
25,00731,復華富時高息低波,76.65,-0.35,-0.45,05/28,0.48,0.52,1.18,3.83,4.13,8.66,11.4,25.8,51.8,68.5,,25.2
26,00982A,主動群益台灣強棒,23.81,-0.71,-2.9,05/28,0.43,0.76,1.72,3.81,4.55,2.64,2.83,6.19,6.77,,,4.74
27,4973,廣穎,152.5,13.5,9.71,05/28,2.64,2.7,5.22,3.76,3.42,6.13,6.59,6.73,6.38,3.67,6.99,6.53
28,3551,世禾,217.5,10.0,4.82,05/28,2.55,3.05,3.0,3.65,3.97,1.05,1.66,3.04,0.43,0.07,-0.39,-3.75
29,8039,台虹,153.5,-6.5,-4.06,05/28,-1.2,-0.38,0.67,3.65,2.63,3.38,1.51,3.35,0.86,0.75,0.79,-1.25
