"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"16","1476","儒鴻","344.5","-1","-0.29","05/12","65.1","67.1","65.6","71.1","70.8","72.7","76.8","71.2","67.8","63.1","48","71.3"
"17","2308","台達電","2195","-50","-2.23","05/12","67.4","63.6","65.2","55.7","55.1","57.2","53.2","50.5","51","54","55.8","50"
"18","2504","國產","34.6","-0.2","-0.57","05/12","71.4","69.6","65.1","62.5","60","60.5","51.8","48.1","47.4","41.3","25.2","51.2"
"19","1301","台塑","47.65","-1.6","-3.25","05/12","71.2","59","63.8","59.9","48.9","35.5","38.5","36.2","36.8","41","44.5","35.5"
"20","2801","彰銀","20.6","-0.3","-1.44","05/12","79.4","70.5","63.7","57.4","57.9","46.8","50.6","50.3","41.6","39","39.7","47"
"21","2360","致茂","2440","+80","+3.39","05/12","62.8","62.5","63.5","60.8","57.4","59.5","57.9","60.2","61.7","63.1","54.5","56.6"
"22","2454","聯發科","3700","-180","-4.64","05/12","69.1","63.6","62.8","57","52.1","46.3","52.4","50.4","51.2","50.8","48.6","49.8"
"23","2607","榮運","47.85","-0.55","-1.14","05/12","76.2","62.7","62.8","54.6","48.8","52.3","53.6","45","39.2","34.9","18.8","49.4"
"24","6409","旭隼","764","0","0","05/12","67.3","71.5","62.8","63.5","62","60.7","62.6","64.5","66.8","71.3","70.9","59.6"
"25","1726","永記","76","-0.1","-0.13","05/12","65.2","59.6","62.4","47.2","42","38.7","35.8","29.3","23.6","37.5","37.7","30.9"
"26","3703","欣陸","20.5","-0.25","-1.2","05/12","83.4","67.4","62.1","50.6","51.4","49.2","45","39.5","41.4","31.9","24.4","40.5"
"27","2530","華建","21.3","+0.1","+0.47","05/12","69","67.9","61.3","53.4","42","36.4","39.2","41","39.6","37.4","23.2","41.2"
"28","5880","合庫金","22.8","-0.2","-0.87","05/12","66.9","61.9","60.6","55.5","59.3","60.6","58.1","52.6","52.8","55.3","45.2","55"
"29","2891","中信金","53.5","-1.8","-3.25","05/12","60","62.2","60.2","53.2","47.6","51.8","61.9","54.1","53.5","50.1","48.6","59.3"
"30","2637","慧洋-KY","73","-1.5","-2.01","05/12","70","59.5","60.1","37.6","36","37","39.9","34.2","33.3","33.8","24.2","35.9"
"31","5601","台聯櫃","35.3","0","0","05/12","100","100","60","20","5.13","4.02","3.24","1.82","1.44","1.85","1.57","2.02"
"32","3711","日月光投控","555","+18","+3.35","05/12","53.1","54.6","59.9","58.3","56.9","57.5","60.2","54","53.6","54.9","","58.4"
"33","9941","裕融","74.3","-0.9","-1.2","05/12","60.2","61","59.2","55.7","54.2","43.6","39.9","44.5","43.7","39.1","26.9","41.3"
"34","1477","聚陽","228.5","+10.5","+4.82","05/12","49.7","54.3","58.7","58.2","51.5","45.9","45.4","47","49.3","47.1","38.3","48.3"
"35","6592","和潤企業","60.2","-0.7","-1.15","05/12","39.1","38.4","58.6","51.5","49","44.4","41.7","41.6","40.2","34.8","","40.2"
"36","2211","長榮鋼","96.6","-1.1","-1.13","05/12","52.7","54.7","58.3","50.1","48.7","44","42.7","51.4","44.2","41","","41"
"37","2884","玉山金","31.8","-0.5","-1.55","05/12","71.1","66.9","57.5","49.1","52.3","47.3","54.4","59.1","55.3","51.3","49.8","55.5"
"38","9925","新保","40.35","+0.05","+0.12","05/12","68.1","60","57.2","46.4","40.8","44.6","40.6","39.7","36.8","26.5","25.7","40.2"
"39","2010","春源","23.1","-0.3","-1.28","05/12","33.4","39","57.1","52.2","44.6","38.8","33.5","30.1","30.5","30.7","20.5","31.2"
"40","3533","嘉澤","2800","-45","-1.58","05/12","56.6","64.2","56.8","49","44.3","48","47.6","45.5","46.8","47.5","28.5","44.4"
"41","2834","臺企銀","16","-0.15","-0.93","05/12","62.7","56.1","56.6","56.3","54.8","43.5","53.9","50.1","41.1","37.6","33.7","53.4"
"42","2412","中華電","135.5","0","0","05/12","54.8","57.8","56.5","54.5","56.4","46.6","42.4","47.2","43.3","41.1","40","44.6"
"43","2640","大車隊","163.5","-3","-1.8","05/12","28.8","45.5","56.2","48.2","41.7","45.9","32.1","36","33.1","24","13.6","38.3"
"44","4938","和碩","81.1","-2.3","-2.76","05/12","69.9","63.5","55.8","50","52.9","52","45.7","46.8","51.1","48.9","48.7","43.7"
"45","2535","達欣工","74.8","+0.4","+0.54","05/12","45.9","57.6","55.7","47.4","45.1","39.5","41.8","38.2","35.7","30.5","20","37.6"
"46","6782","視陽","190","-4.5","-2.31","05/12","68.9","55.2","55.4","51.4","47.2","37.5","33.3","35.5","35.5","31.8","","33.8"
"47","2731","雄獅","158","-1.5","-0.94","05/12","49.4","58.5","55.4","53.9","56.4","55.1","52.7","41.7","31","27","22.2","44.7"
"48","2395","研華","494.5","+16","+3.34","05/12","60.4","60.6","55.2","50.4","46.5","41.8","43","50.7","58.4","66.4","68.8","46.1"
"49","6269","台郡","57.6","-0.4","-0.69","05/12","51.6","58.2","55.2","48.5","40.4","36.2","37.6","37.4","34.6","36.8","26.3","37.1"
"50","2347","聯強","84.9","-1.5","-1.74","05/12","64.8","52.6","55.2","53.5","49.5","50.2","46","54.9","55.8","53.2","49","43.9"
"51","1319","東陽","80","-0.8","-0.99","05/12","54.1","57","55.1","53.8","51.2","49","53.6","45.2","47.1","35.7","32.4","45.6"
"52","3044","健鼎","481","-8.5","-1.74","05/12","48.9","53.1","54.9","55.8","52.4","44.6","48.9","44.9","43.3","39.7","42.6","45.9"
"53","2882","國泰金","76.4","-2","-2.55","05/12","62.4","63.5","54.6","55.6","48.5","53.3","59.7","51.9","57","50.8","45.4","57.3"
"54","2002","中鋼","18.5","-0.1","-0.54","05/12","53.1","52.8","54.4","46.8","55.1","49.3","47.2","43.1","46.7","47.4","36.5","41.6"
"55","2105","正新","31.85","-0.2","-0.62","05/12","51.7","50.9","54.2","54.1","56.3","52.2","54.6","54.7","54","52.2","46.5","53.1"
"56","2885","元大金","54.6","-1.9","-3.36","05/12","61.5","57","53.5","55.4","57.5","54.4","62.4","53.9","54","52.8","48.1","58.8"
"57","2474","可成","205.5","-2.5","-1.2","05/12","49.3","50.1","53.5","46.8","46.6","35.9","50.1","50.3","56.9","54.4","45.5","49.5"
"58","1712","興農","41.3","-0.15","-0.36","05/12","48.9","49.3","53.1","49.2","46.7","47.4","38.8","38.2","39.6","34.9","24.1","36.8"
"59","2903","遠百","22.1","-0.15","-0.67","05/12","61.3","52.2","52.8","53","54","56.8","46.6","46.7","46.4","39.6","32.3","40.7"
"60","2617","台航","29.1","-0.15","-0.51","05/12","52.8","54.1","52.7","40","40.2","41.1","35.7","32.3","31.1","29.7","18.9","34.4"
"61","4560","強信-KY","35.8","+0.45","+1.27","05/12","50.8","52.9","52.3","42.9","46.9","50.8","53.1","52.6","49.6","50.1","","52.9"
"62","3607","谷崧","14.4","-0.15","-1.03","05/12","59.2","56","52.2","41.8","42.9","26.3","26","22.8","22.6","23.3","17","25.9"
"63","2892","第一金","29.4","-0.15","-0.51","05/12","61.2","56","52","45.4","53","56.8","57","50.4","50.4","52.4","44.9","58"
"64","3596","智易","181","-3","-1.63","05/12","35.8","41.4","51.7","53.6","56","53","56.1","59.4","51.6","39.1","21.5","57.5"
"65","3406","玉晶光","523","+13","+2.55","05/12","41.8","47","51.4","51.8","41.2","32.1","37.5","39.7","37.7","33","13","36.9"
"66","3380","明泰","32.2","0","0","05/12","45","46.5","51.3","51.2","50.1","34.5","30.9","31.3","32.3","30.7","20.5","30.6"
"67","1434","福懋","15.7","-0.2","-1.26","05/12","55.1","48","51.3","42","36.6","38.8","41.5","33.2","41.4","39.5","42.4","33.7"
"68","2609","陽明","50.1","-0.7","-1.38","05/12","52.4","41.1","51.2","45.4","47.6","49.4","40.6","38.8","38","29.9","17.8","40.2"
"69","2345","智邦","2525","-65","-2.51","05/12","68.2","48.6","51.1","51.1","48.7","50.1","50.8","47.6","46.7","52.6","36.5","48.8"
"70","8112","至上","81.8","-5","-5.76","05/12","64.7","62.4","51","43.5","42","35.9","32.1","29.7","28.9","29","22","30.1"
"71","2449","京元電子","301","+1.5","+0.5","05/12","56.6","54.1","51","50.7","42.9","39.1","42.4","41.6","36.7","38.4","34.8","40.1"
"72","8932","智通*","92.7","+0.2","+0.22","05/12","41.4","48.5","50.8","52.1","37.8","32.9","34.4","31.8","28.7","29.6","24.8","30.4"
"73","2633","台灣高鐵","26.75","0","0","05/12","64.4","53.2","50.7","53.9","52.8","53.1","66.4","66.2","60.5","51","","65.9"
"74","1210","大成","52.1","-0.2","-0.38","05/12","49.6","58.6","50.7","50.2","50.5","40.7","36","41.5","37.8","32.7","23.6","36.8"
"75","1734","杏輝","30.95","+0.4","+1.31","05/12","44.2","45.9","50.6","47.2","44.9","29.5","25.2","26.4","22.5","22.9","14.2","24.6"
"76","1326","台化","47.05","-0.75","-1.57","05/12","42.4","32.9","50.6","45.1","34.9","32.8","35.7","34.8","35.9","39.7","43.5","34.4"
"77","1104","環泥","28.2","-0.1","-0.35","05/12","34.2","46","50.3","38.6","43.8","44.3","37.4","36","27","32.4","29.6","36.9"
"78","6669","緯穎","5790","+450","+8.43","05/12","59","57.8","50.3","46.9","48","48.5","48.6","45","41.5","41.9","","45.8"
"79","9918","欣天然","43.1","+0.45","+1.06","05/12","33.2","40.9","50.2","37.1","36.6","28.8","14.8","14.6","14.8","14","12.8","14.8"
"80","1101","台泥","24.95","-0.45","-1.77","05/12","65.2","47.7","50.2","40.2","52.2","51.3","51.8","45.4","43.5","47.3","45.4","45.6"
"81","9907","統一實","16.85","-0.15","-0.88","05/12","53.3","47.6","50","50.8","54.8","58.4","49.5","55.9","47.6","39","28.1","48.4"
"82","2515","中工","13.05","-0.15","-1.14","05/12","60.2","50","49.8","40.8","43.6","46.2","34.3","37","33.4","27.4","20.9","35.5"
"83","6534","正瀚-創","97.8","+0.2","+0.2","05/12","42.4","41.2","49.6","49.2","52.5","48.7","31.4","26.1","22","","","31.4"
"84","9910","豐泰","73.5","-0.9","-1.21","05/12","54.9","53.5","49.5","53.7","55.6","62.3","77.1","71.3","67.5","60.7","53.1","71.8"
"85","9917","中保科","112.5","-0.5","-0.44","05/12","71.3","58.2","49.4","44.2","43","40.2","32.2","35.2","40","46.3","48","36.3"
"86","1440","南紡","12.05","-0.1","-0.82","05/12","47.3","43.7","49.4","50","47.1","37","37.7","33.9","30","26.7","18.6","35.6"
"87","2527","宏璟","33.7","-0.65","-1.89","05/12","34.6","51.2","49.4","41.5","40.4","22.9","24.1","24.8","29.6","29.6","26.8","25"
"88","2883","凱基金","21.6","-1.2","-5.26","05/12","62","57.4","49.3","41.2","33.1","39.7","44.9","39.8","47.2","42.1","36.1","40.3"
"89","2539","櫻花建","39.05","-0.7","-1.76","05/12","64.6","47.2","49","40","41","37.5","41.4","42.5","43.8","40.1","32.2","41.2"
"90","5904","寶雅","561","-16","-2.77","05/12","46.8","52.8","49","49","40","44.3","45.1","49","47.5","48.2","46.1","46.4"
"91","3023","信邦","301.5","-0.5","-0.17","05/12","36.9","41","48.8","39.2","36.3","32.4","42.1","47.9","53.6","56.6","43.2","44"
"92","9914","美利達","59.5","+2","+3.48","05/12","53.3","45","48.7","52.3","53.9","48.5","49.1","47.6","52.8","52.1","49.8","43.9"
"93","2812","台中銀","19.6","-0.15","-0.76","05/12","47.5","48.8","48.7","43.7","47","47","39.9","41.3","39.7","33.4","24.6","41.8"
"94","3036","文曄","275.5","+11","+4.16","05/12","56.9","50.5","48.6","53.4","53.6","47.6","48.5","53.9","50.2","41.1","36.8","47.8"
"95","8404","百和興業-KY","16.8","-0.4","-2.33","05/12","48.9","45.1","48.6","40.7","39.1","33.7","30.8","28.6","30","25.6","21.6","28.6"
"96","5519","隆大","32.7","-0.25","-0.76","05/12","59.6","57.7","48.3","32.4","28.7","29.2","31.4","28.2","29.4","29.6","18","31.7"
"97","4129","聯合","92.8","-6.7","-6.73","05/12","50.8","51.5","48.2","47.6","46","36.2","34.6","32.2","24.4","25.3","16.6","33.3"
"98","6112","邁達特","43.3","-0.95","-2.15","05/12","35.8","39","47.9","43.7","37.7","28.9","28.5","30.7","21.8","20.3","18.6","29"
"99","1303","南亞","89.1","-2.4","-2.62","05/12","51.1","42.3","47.9","43.5","36.2","32.4","33.6","30.6","31.6","36.1","40.2","31.2"
"100","9921","巨大","72.1","+2.3","+3.3","05/12","44.9","41.7","47.8","52.1","54.5","53.2","48.5","47.9","51.3","56.8","60.6","48.2"
"101","2612","中航","56","-1.3","-2.27","05/12","50.7","52.8","47.8","32.1","30","36","40","31.6","29","26.8","19.3","35.4"
"102","2886","兆豐金","39.2","-0.9","-2.24","05/12","77","56.9","47.7","48.6","56.7","52","48.4","52.4","48.7","49.7","48.1","48.9"
"103","4164","承業醫","28.5","-0.5","-1.72","05/12","46.9","37.2","47.6","44.2","40.2","40.3","41.7","41.5","34.2","29.1","23.3","42.9"
"104","3005","神基","98.5","-1.3","-1.3","05/12","59.8","47.3","47.6","43.4","42.2","36.4","42.9","47.7","40.5","36.6","33.5","45.9"
"105","2383","台光電","4900","+50","+1.03","05/12","42.3","47.6","47.4","45.5","49.8","51.3","51.7","47.5","42.8","38.8","32.6","48.8"
"106","4442","竣邦-KY","56","+1.1","+2","05/12","22","61.7","47.4","43","32.2","50","20.2","25.9","24.5","","","22.2"
"107","2534","宏盛","18.8","+0.05","+0.27","05/12","38","43.7","47.4","42.9","41","37.1","34.6","33.3","31.6","27.3","19.2","32.7"
"108","6923","中台","81.9","+1","+1.24","05/12","30.5","37","47.4","49","43.6","43.6","39","32.1","27.7","","","35.4"
"109","2618","長榮航","35.1","-0.75","-2.09","05/12","53.1","45.3","47.2","45.8","51","53.2","51.4","46.7","42","34","26.6","44.2"
"110","6486","互動","82.6","-0.7","-0.84","05/12","39.6","42.3","47.2","42.7","40.4","31.3","24.5","19.5","18.7","17.2","","22.8"
"111","2387","精元","38.5","-1.5","-3.75","05/12","49.2","43.5","47.1","41","38.5","33.1","30.8","33.3","38.9","28.9","17.2","31.9"
"112","6415","矽力*-KY","476.5","+8.5","+1.82","05/12","49.4","47","47","44.3","41.2","39.8","42.8","48","52.3","53.1","54.8","43.1"
"113","3017","奇鋐","2520","-35","-1.37","05/12","49.9","46.8","47","41.5","41.1","42.7","40.9","37.3","32.9","31.6","21.8","37.4"
"114","1215","卜蜂","135","+2","+1.5","05/12","52.6","50.4","46.9","55.2","59.8","63.2","59.9","55.9","48.1","40.1","22.1","53.3"
"115","1442","名軒","26.95","+0.05","+0.19","05/12","62.5","53.7","46.9","47.5","47.9","52.9","59.2","45.6","54","41.9","30.7","56.2"
"116","2439","美律","85.6","-0.8","-0.93","05/12","51.2","46.2","46.5","56.2","41.2","37.4","49.9","42.7","41.3","34.6","22.3","45.2"
"117","2548","華固","123.5","-6","-4.63","05/12","80.1","51.9","46.5","44.1","49.4","41.6","31.1","30.5","33.3","35.6","34.2","31.6"
"118","1447","力鵬","4.93","-0.03","-0.6","05/12","45.4","46.5","46.4","35.8","45.1","39.1","42.7","33.5","32.8","30","19.8","35"
"119","2035","唐榮","28.3","-0.05","-0.18","05/12","61.8","49.1","46.2","42.3","35.1","31.4","16.8","14.6","7.44","6.58","4.45","17.9"
"120","6957","裕慶-KY","159","0","0","05/12","22.4","57.8","46.1","38.3","32","28.4","25.7","27.4","24.8","","","27.9"
"121","1419","新紡","62.5","-1.6","-2.5","05/12","56","47.3","46.1","43.1","40.6","45.6","42.6","29.7","20.8","21","13.9","34.5"
"122","4438","廣越","58.8","-1.1","-1.84","05/12","55","41.6","46.1","32.9","33.5","34.8","36.3","32.2","28.9","27.6","","33.7"
"123","2106","建大","17.05","-0.3","-1.73","05/12","43.5","42.2","46.1","35.4","38.3","39.6","43.6","41.8","44.4","34.7","30.1","41.6"
"124","2392","正崴","38.2","-0.95","-2.43","05/12","52.2","40","46","33","31.6","32","35.2","35.2","31.4","25.9","22.2","35"
"125","9945","潤泰新","23.45","-0.15","-0.64","05/12","48.9","44.6","46","44.3","41.9","44.5","45.4","43.8","52.8","39.5","32.8","44.6"
"126","1535","中宇","49.5","-0.6","-1.2","05/12","48.5","46.8","46","40.6","35.1","29.1","26.2","21.4","19.2","23.8","15.8","21.9"
"127","2890","永豐金","30.55","-0.05","-0.16","05/12","50.6","49.2","45.9","43.1","53.3","47.7","55.7","53.4","48.5","51.3","45.4","53.7"
"128","3231","緯創","141.5","+2.5","+1.8","05/12","30.1","48.6","45.9","39.1","39.6","34.6","38.1","38.1","35.6","31.4","35.5","39.7"
"129","6277","宏正","70.8","-1","-1.39","05/12","35.9","36.8","45.8","35.6","36","27.6","24.7","24.3","24.1","27.1","24.6","24.8"
"130","5469","瀚宇博","82.8","-2.3","-2.7","05/12","55.3","41.5","45.5","42.7","45.6","34.6","37.6","31.6","29.6","28.9","19.6","33.3"
"131","5522","遠雄","69.8","-2.9","-3.99","05/12","63.3","49.4","45.4","46","53.7","56.7","54.9","45.4","49.6","41.8","40.3","50.4"
"132","4935","茂林-KY","36.05","-0.8","-2.17","05/12","43.2","40.6","45.4","38.1","34.8","31.5","30.8","26","24.2","23.2","13.1","27.4"
"133","2910","統領","21.8","-0.5","-2.24","05/12","75","64","45.4","26.6","28.1","22.5","26.9","23.6","19.3","14.5","14.4","26.3"
"134","2013","中鋼構","42.6","-0.35","-0.81","05/12","60.6","48.7","45.3","35.9","43.2","44.4","29.7","32.2","28","22.8","13.1","33.9"
"135","1536","和大","53.5","-1.8","-3.25","05/12","57","46.6","45.3","39.6","31.1","31","37","32","26.2","22.9","23.2","31.4"
"136","3686","達能","17.05","0","0","05/12","29.2","46.5","45.3","32.9","25","25.3","25.1","22.9","18.8","14.4","6.84","22.5"
"137","2385","群光","135","0","0","05/12","50.8","47.6","45.3","47.6","38.6","42.1","47.7","46.1","46.8","49.1","53.5","45.8"
"138","6906","現觀科","67.9","-2","-2.86","05/12","42.1","51.2","45.3","41.2","36.7","31.6","29.3","28.1","26.8","","","29"
"139","6807","峰源-KY","34.25","-0.8","-2.28","05/12","46.4","48.3","45.3","45","35.3","27.3","26.4","24.9","24.2","20.8","","24.2"
"140","6191","精成科","93.8","-1","-1.05","05/12","30.4","39.7","44.9","41.5","38.7","34.5","33.9","31.6","27.7","27.8","21.2","33"
"141","2332","友訊","14.05","+0.25","+1.81","05/12","30.1","50.4","44.8","40.9","40.5","41.3","40.8","38.4","33","27.1","19.2","37.9"
"142","6584","南俊國際","681","-6","-0.87","05/12","48.2","45.9","44.8","46","49.3","42.4","35","28.7","25.4","","","32.1"
"143","1720","生達","60.8","-0.3","-0.49","05/12","38","36.8","44.7","43.5","40.6","40.6","31.6","28.8","30.3","28.6","17.6","30.8"
"144","1229","聯華","40.5","-0.6","-1.46","05/12","37.2","49.1","44.7","39","38.5","37.5","35.3","36.1","38.7","37","27.2","36.4"
"145","9938","百和","44.75","-0.5","-1.1","05/12","46","39.4","44.7","47.8","52.1","52.9","52.5","50.6","46.3","36.7","31.1","49.7"
"146","6139","亞翔","680","+1","+0.15","05/12","27.3","47.5","44.7","41.4","44.2","34","32.3","32","29.7","28.5","22.5","34"
"147","1904","正隆","17.55","+0.05","+0.29","05/12","39.2","38.7","44.6","41.2","43.3","39.3","32.6","32.3","35.5","29.6","20.6","32.2"
"148","6541","泰福-KY","39.3","-0.55","-1.38","05/12","45.2","45.3","44.6","37.6","31.4","34.9","33.7","31.4","29.2","25.6","","36.4"
"149","2204","中華","54","-0.1","-0.18","05/12","45.6","47.7","44.6","33.2","37.4","43.4","44","43.7","43.5","34","32.1","44"
"150","2838","聯邦銀","20.55","-0.2","-0.96","05/12","59","32.9","44.4","41.3","50","52.8","41.2","41.1","43","44","34.4","39.5"
"151","6120","達運","13.05","+0.25","+1.95","05/12","31.2","41.1","44.1","35.8","38","32.3","30.5","28.9","29.7","25.6","18.5","30.2"
"152","6655","科定","138","-0.5","-0.36","05/12","36.2","44.9","44","23.4","14.1","15.1","21.9","18.7","19.7","14","","20"
"153","5515","建國","38.05","-0.55","-1.42","05/12","25.6","46.1","44","39.5","36.2","31.5","28","26.2","29.7","25.9","20","29.6"
"154","2505","國揚","18","+0.35","+1.98","05/12","38.8","41.7","44","42.4","40.4","40","35","29.4","39.5","28.5","20.2","31.5"
"155","5434","崇越","423.5","-7.5","-1.74","05/12","63","52.5","43.9","44.2","46.9","36.3","36.9","40.5","39.3","37.7","28.3","36.1"
"156","4588","玖鼎電力","57.2","-1.1","-1.89","05/12","55.4","47.6","43.8","37.1","33.2","28.8","34.9","26","23","","","27.1"
"157","2324","仁寶","29.9","-0.9","-2.92","05/12","51.5","41.7","43.7","43.6","45.9","36.4","41.5","43.8","45","46.3","49.3","42.3"
"158","2023","燁輝","13.9","-0.05","-0.36","05/12","49.6","49","43.6","38.7","39.4","37.6","44.3","44.3","45.7","32.2","20","42.6"
"159","5531","鄉林","8.19","-0.21","-2.5","05/12","61.9","43.5","43.6","33.5","36.6","35.7","31.5","26.6","39.4","27.8","20.9","28.6"
"160","6691","洋基工程","633","-10","-1.56","05/12","51.6","53.2","43.6","37.3","41.4","34.4","38.4","37.6","35.8","34.6","","39.4"
"161","6469","大樹","72.4","-1.1","-1.5","05/12","23.3","40.3","43.4","41","36.1","32.3","43","38","34.9","32.4","26.1","39.6"
"162","2382","廣達","340","-3.5","-1.02","05/12","39.8","43","43.3","38.6","45.4","43.6","43.3","46","42","35.6","41.4","42.6"
"163","1903","士紙","48.5","-0.8","-1.62","05/12","66.6","50.5","43.3","31.8","28.3","29.7","33","26.2","20.5","22","20.2","27.4"
"164","3702","大聯大","114","0","0","05/12","40.4","48.9","43.1","42.9","39","37.3","34.1","45.7","48","49","46.2","34.3"
"165","5455","昇益","25.55","+0.85","+3.44","05/12","43.3","33.2","43.1","44.8","43.8","39.6","3.47","5.74","5.89","6.13","4.45","5.43"
"166","1227","佳格","28.8","-0.05","-0.17","05/12","40.9","47.4","43.1","40.6","48.2","44.4","42","39.5","40.5","32.3","43.1","40"
"167","2630","亞航","45.15","-0.45","-0.99","05/12","41.4","56.3","43.1","39.6","36.7","29.4","28.1","25.6","22.5","19.1","","25.5"
"168","3712","永崴投控","19.9","-0.4","-1.97","05/12","35.8","38","43","21.4","23.2","28.8","30","30.2","27.5","24.8","","30.7"
"169","6670","復盛應用","274.5","+12","+4.57","05/12","30.8","29.8","43","47.4","47.5","43.9","44.2","41.6","54.2","46.1","","43.8"
"170","6605","帝寶","128.5","-0.5","-0.39","05/12","61.4","49.5","43","46.2","42.2","47","45.3","36.2","41.5","35.9","28","38.5"
"171","3346","麗清","16.55","-0.2","-1.19","05/12","31.6","41","43","35.6","31","30.5","34","30.2","29.8","25.4","","30.6"
"172","6589","台康生技","43.6","-1.5","-3.33","05/12","40.4","40.5","42.9","42.4","40.5","32.3","35.4","32","33.2","26.4","","35.1"
"173","8482","商億-KY","48.5","-0.5","-1.02","05/12","70.8","53.1","42.9","20","19.4","18.3","36","30.2","42.3","42.2","","31.2"
"174","2356","英業達","48.7","-1.5","-2.99","05/12","53.4","48.2","42.9","33.2","35.4","33.4","39.7","38.6","38.6","35.7","40.6","37.3"
"175","6235","華孚","42.7","-0.9","-2.06","05/12","55.1","38.7","42.8","37.6","34.2","31.7","33.7","31","26.9","22.5","16.5","32.2"
"176","4557","永新-KY","50.4","-0.4","-0.79","05/12","50.4","44.9","42.8","48.5","36.7","33.5","36.7","34.5","28.5","23.8","14.1","37.1"
"177","1808","潤隆","28.75","-0.15","-0.52","05/12","43.8","44.2","42.8","41.8","48.6","45.1","45.4","47.2","45.9","39.8","32.3","46"
"178","3038","全台","22.45","-0.05","-0.22","05/12","14.9","37.6","42.7","33.9","26.9","21.5","27.6","24.5","24.4","25.4","14.6","27"
"179","2062","橋椿","20.1","-0.15","-0.74","05/12","24.5","25.9","42.7","44.8","40.8","30.4","31.8","27.9","30.9","22.6","19.2","30.1"
"180","2247","汎德永業","209","-3","-1.42","05/12","43.1","45.8","42.7","34.8","32.8","25.3","29","27.1","28.9","27.4","","26.8"
"181","4142","國光生","17.55","-0.1","-0.57","05/12","45.2","44.5","42.6","38.9","34","35.6","31","31.1","29.9","27.6","12.1","33"
"182","4736","泰博","123.5","-1.5","-1.2","05/12","40.8","44.7","42.5","39.4","40.1","34.5","32.9","30.5","31.7","29","16.3","28"
"183","5534","長虹","79.2","-0.2","-0.25","05/12","60","42.2","42.4","45.1","48.4","49.6","41.8","38.1","43","35.6","31.5","42.4"
"184","6239","力成","226.5","+1","+0.44","05/12","37.4","40.5","42.4","39.6","39.8","40.8","42.5","35.4","34.9","38.2","44.2","37.2"
"185","6944","兆聯實業","910","-13","-1.41","05/12","34","46.2","42.3","35.5","38.2","38.6","36.2","32.2","","","","34.5"
"186","6768","志強-KY","90.4","-1.6","-1.74","05/12","49.3","42.1","42.3","37.3","40.2","40.3","39.2","35.8","34.7","32.8","","37.4"
"187","2462","良得電","20.65","-0.5","-2.36","05/12","36.6","40","42.3","38.5","35.2","30.2","30.1","23.9","22.4","22.6","17.1","23.7"
