"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"47","7769","鴻勁","5800","-35","-0.6","05/08","-1.86","+5.19","+7.73","+4.51","+3.38","-1.19","+1.42","","","","","+2.1"
"48","3264","欣銓","224","-24.5","-9.86","05/08","+0.86","+2.34","+3.95","+4.33","+1.76","+1.15","+1.33","+3.03","+0.18","+1.56","+0.67","+3.27"
"49","2455","全新","337","-5","-1.46","05/08","+0.32","+0.13","+0.1","+4.27","+2.39","+2.27","+0.61","+0.46","+0.28","-0.22","-0.09","+0.62"
"50","2383","台光電","4750","-210","-4.23","05/08","+0.14","+0.87","+3.91","+4","+2.09","+1.65","+3","+1.53","-1.05","+0.02","+0.18","+0.84"
"51","6526","達發","753","+33","+4.58","05/08","+5.18","+6.24","+4.71","+3.97","+2.36","+1.63","+1.68","+0.89","+0.04","","","+1.4"
"52","2330","台積電","2290","-20","-0.87","05/08","+4","+3.67","+4.15","+3.8","+3.3","+1.19","+1.33","+1.35","+0.68","+0.43","+0.23","+1.36"
"53","5371","中光電","74.3","+1.1","+1.5","05/08","0","+3.29","+4.94","+3.78","+1.86","+1.51","+0.84","+0.6","+0.32","+0.14","+0.12","+0.91"
"54","006201","元大富櫃50","45.92","-0.91","-1.94","05/08","+8.59","+10.2","+5.78","+3.78","+0.96","+0.47","-0.46","-1.96","-3.22","-3.01","-6.13","-1.73"
"55","1608","華榮","34","-0.3","-0.87","05/08","-0.57","-0.55","-0.55","+3.77","+4.18","+1.56","+0.68","+0.24","+0.16","+0.05","+0.03","+0.15"
"56","3029","零壹","98.3","-1.7","-1.7","05/08","-0.64","-0.89","-0.72","+3.73","+4.13","+2.35","+0.7","+0.5","-0.01","+0.01","+0.01","+0.44"
"57","2072","世紀風電","180.5","+1.5","+0.84","05/08","+8.36","+3.97","+2.85","+3.65","+3.36","+5.78","","","","","",""
"58","6279","胡連","124","0","0","05/08","-0.63","-0.42","+0.99","+3.57","+4.22","+0.58","+0.02","-0.51","-4.06","-0.06","-0.16","-1.02"
"59","5274","信驊","16955","-935","-5.23","05/08","+0.11","+1.48","+2.77","+3.51","+3.62","+3.25","+3.48","+4.6","+1.99","+0.18","-0.07","+4.1"
"60","3044","健鼎","481","-19","-3.8","05/08","+2.76","+3.2","+2.86","+3.46","+0.12","-1.79","-2.66","-6.85","-4.84","+0.2","+0.24","-3.51"
"61","3450","聯鈞","410","+32.5","+8.61","05/08","0","+0.03","+1.31","+3.43","+0.74","+0.81","+0.44","0","-0.12","+0.05","+0.03","+0.33"
"62","8150","南茂","92.7","-5.4","-5.5","05/08","0","+5.95","+4.26","+3.37","+2.5","+1.2","+0.65","+0.25","+0.02","+0.04","+0.05","+0.35"
"63","6488","環球晶","802","+9","+1.13","05/08","+0.01","+0.89","+2.31","+3.33","+2.26","+4.41","+2.05","+3.73","+1.25","+1.29","+0.26","+4.11"
"64","2327","國巨*","389","+17.5","+4.71","05/08","+6.29","+5.53","+4.82","+3.32","+1.69","+1.13","+0.2","+1","+0.66","+0.47","+0.24","+1.11"
"65","2408","南亞科","274","-13","-4.53","05/08","+1.37","+3.76","+3.81","+3.31","+2.03","+0.78","-0.67","+0.13","+0.26","-0.11","+0.12","-0.33"
"66","2727","王品","234.5","+3.5","+1.52","05/08","-4.44","-4.28","-1.22","+3.12","+5.52","+1.79","+1.27","+0.52","-1.55","-0.54","+0.02","+0.85"
"67","8070","長華*","48.2","-0.25","-0.52","05/08","-0.51","-0.57","-0.5","+3.05","+3.24","-1.7","-3.12","-4.79","+4.87","+1.75","+0.96","-4.66"
"68","5009","榮剛","36.5","+0.4","+1.11","05/08","+2.68","+3.18","+4.33","+3.04","+0.56","+0.22","-0.01","+0.79","-4.59","-1.08","+0.02","+0.21"
"69","5439","高技","388","-19","-4.67","05/08","0","+1.09","+3.95","+2.88","+2.35","+3.34","+0.64","+1.19","+0.51","+0.21","+0.16","+0.93"
"70","2308","台達電","2200","-80","-3.51","05/08","+1.26","+4.12","+3.36","+2.8","+1.6","+1.21","+1.43","+0.86","+0.8","+0.31","+0.3","+1.23"
"71","3532","台勝科","257.5","-5.5","-2.09","05/08","+6.23","+2.9","+3.52","+2.77","+2.31","+2.92","+0.76","+1.12","+0.89","+0.08","-0.07","+1.31"
"72","8299","群聯","2430","+40","+1.67","05/08","+2.23","+2.22","+3.68","+2.77","+2.75","-0.49","-2.04","-2.27","-1.73","+0.09","+0.05","-1.35"
"73","2618","長榮航","35.65","+0.25","+0.71","05/08","+4.94","+3.92","+3.1","+2.72","+4.24","+3.12","-0.23","-3.49","-9.2","+1.74","+0.63","-3.95"
"74","5434","崇越","423","+4.5","+1.08","05/08","+6.45","+3.25","+2.41","+2.63","-2.54","-1.07","-3.34","-4.87","-2.25","+0.49","+0.35","-2.57"
"75","1227","佳格","29.05","+0.2","+0.69","05/08","0","0","0","+2.62","+1.37","+1.01","+0.54","+0.7","+0.29","+0.1","-0.03","+0.41"
"76","4979","華星光","660","-40","-5.71","05/08","+1.37","+1.38","+2.85","+2.59","+1.29","-0.25","-0.09","+0.54","+0.13","+0.12","+0.11","+0.6"
"77","3324","雙鴻","1065","-5","-0.47","05/08","+0.02","+0.57","+0.35","+2.5","+0.74","-0.01","-0.31","-0.44","-0.02","-0.1","-0.05","-0.37"
"78","4576","大銀微系統","228","-14","-5.79","05/08","+1.15","+0.58","+0.39","+2.44","+1.78","+0.94","+0.63","+0.44","+0.16","+0.07","","+0.47"
"79","2385","群光","134","+3","+2.29","05/08","+14.9","+10.5","+6.7","+2.35","-2.2","+0.82","+2.65","-6.78","-1.92","+2.14","+0.62","-3.77"
"80","1434","福懋","15.85","-0.1","-0.63","05/08","0","0","0","+2.34","+1.22","+0.97","+0.48","-1.37","+0.08","+0.03","-0.89","-1.43"
"81","2303","聯電","91.3","-5.2","-5.39","05/08","+1.15","+4.01","+3.19","+2.31","+0.46","+1.84","+0.98","-1.75","-1.73","+3.31","+1.01","-0.26"
"82","2855","統一證","40","+0.3","+0.76","05/08","-0.09","-0.25","-0.18","+2.11","+1.75","+0.98","+1.26","+0.28","-0.73","+0.31","+0.1","+0.35"
"83","4908","前鼎","229.5","-9","-3.77","05/08","0","0","+2.28","+2.02","+1.35","+0.29","+0.08","+0.07","+0.05","+0.01","+0.01","+0.08"
"84","0050","元大台灣50","97","-0.7","-0.72","05/08","0","0","+0.32","+1.98","+1.16","+0.68","+1.19","+1.03","+0.6","+0.71","+0.63","+1.12"
"85","1560","中砂","572","-5","-0.87","05/08","+1.85","+1.02","+0.6","+1.84","-0.86","-1.74","-2.79","-1.13","-0.48","+0.12","+0.06","-2.2"
"86","9939","宏全","111.5","+1","+0.9","05/08","-3.94","-3.75","-3.8","+1.83","-1.26","-1.74","-1.93","-1.92","-5.4","-0.21","+0.37","-2.08"
"87","2897","王道銀行","10.15","+0.05","+0.5","05/08","0","0","-0.05","+1.76","+0.72","+0.66","+0.15","-0.06","-0.26","+0.08","","+0.06"
"88","2344","華邦電","107","-7","-6.14","05/08","+1.02","+2.94","+2.37","+1.76","+1.43","-0.94","+0.39","+0.26","+0.55","+0.32","+0.17","+0.56"
"89","2360","致茂","2230","-95","-4.09","05/08","+0.73","-0.48","+0.09","+1.73","-1.8","+0.82","+2.3","+1.81","+2.66","+1.05","+0.48","+1.29"
"90","6139","亞翔","714","-7","-0.97","05/08","+1.45","+1.43","+1.39","+1.72","0","-2.8","-1.07","-0.5","-0.04","+0.13","+0.09","-0.15"
"91","3034","聯詠","498","+45","+9.93","05/08","+3.21","+2.51","+1.95","+1.72","-0.51","-0.49","-6.31","-8.22","-11.8","+1.47","+0.65","-7.44"
"92","5904","寶雅","589","+2","+0.34","05/08","-2.59","-0.82","-0.34","+1.67","-5.15","-1.86","+0.36","+1.08","-11.3","-0.48","-0.08","+0.99"
"93","5347","世界","167.5","-18","-9.7","05/08","+0.13","+1.48","+2.36","+1.58","-2.58","-3.81","-2.61","-4.5","-5.73","+1.64","+0.89","-3.69"
"94","6121","新普","390","+19","+5.12","05/08","-8.26","-4.43","-1.47","+1.57","+0.95","-5.09","-6.07","-12.4","-8.28","+3.36","+1","-14.4"
"95","6177","達麗","46.8","+0.85","+1.85","05/08","0","0","0","+1.56","-1.38","-6.27","-2.71","-5.15","-1.09","+0.18","+0.12","-2.95"
"96","4532","瑞智","22.95","0","0","05/08","-3.14","-4.58","-3.95","+1.54","+1.13","-0.55","-0.6","-0.58","-1.19","+0.08","-0.02","-0.64"
"97","8028","昇陽半導體","226","-3","-1.31","05/08","0","+1.92","+2.5","+1.53","+1.02","+0.42","-0.22","-0.15","-0.16","-0.02","","-0.24"
"98","00881","國泰台灣科技龍頭","50.45","-0.5","-0.98","05/08","0","0","0","+1.29","+1","+0.04","-0.12","-0.12","-0.01","-0.05","","-0.41"
"99","2412","中華電","136.5","+1","+0.74","05/08","-0.02","+1.45","+1.48","+1.25","-1.45","-3.02","-1.6","-0.82","-2.15","+0.52","+0.41","-0.4"
"100","2317","鴻海","250","-3.5","-1.38","05/08","+0.33","+0.88","+0.81","+1.15","+1.05","+0.49","+0.56","-0.87","+0.14","+0.07","+0.15","-0.24"
"101","6285","啟碁","247.5","-8.5","-3.32","05/08","+0.58","+2.75","+1.77","+1.1","+0.31","+0.37","+0.41","+0.49","-0.7","+0.55","+0.16","+0.47"
"102","8415","大國鋼","34.35","+0.45","+1.33","05/08","0","0","0","+1.1","+0.47","+0.55","+0.24","+0.06","-0.83","+0.04","","+0.57"
"103","2851","中再保","31.15","-0.2","-0.64","05/08","0","0","0","+0.99","+0.58","+0.39","+0.21","+0.48","+0.25","+0.07","+0.02","+0.36"
"104","4441","振大環球","195","-2.5","-1.27","05/08","0","0","0","+0.99","+0.42","-0.06","-0.04","+0.01","","","","+0.01"
"105","6831","邁科","540","-19","-3.4","05/08","+0.22","+0.95","+0.57","+0.98","-0.75","-0.48","+0.16","","","","","-0.12"
"106","3533","嘉澤","2700","-150","-5.26","05/08","+5.14","+7.85","+6.78","+0.96","+1.22","+1.83","+3.88","+1.94","-0.11","-1","+0.14","+3.88"
"107","00935","野村臺灣新科技50","54.2","-0.65","-1.19","05/08","+1.34","+0.76","+0.69","+0.94","+0.3","-1.32","-3.45","+1.63","+1.12","","","+1.84"
"108","2357","華碩","650","+11","+1.72","05/08","-11","+0.6","+3.4","+0.93","-0.74","-0.05","+2.19","+5.96","+3.39","+1.93","+1.39","-0.77"
"109","3455","由田","260","-23","-8.13","05/08","0","+2.85","+1.1","+0.9","+0.44","+0.19","+0.1","+0.22","-0.18","+0.07","+0.02","+0.19"
"110","2890","永豐金","31","+0.1","+0.32","05/08","+1.1","+1.62","+1.91","+0.89","-3.82","-12.8","-2.13","+1.44","-5.59","-0.56","+0.98","-2.22"
"111","2454","聯發科","3630","+210","+6.14","05/08","+1.81","+0.61","+1.22","+0.88","+3.21","+3.41","+1.49","+1.9","-1.7","+0.52","+0.35","+1.41"
"112","3661","世芯-KY","4890","+95","+1.98","05/08","+3.61","+5.89","+5.15","+0.79","+0.32","+2.48","+0.48","+0.01","+0.13","-0.33","+0.06","+0.49"
"113","00646","元大S&P500","72.55","-0.45","-0.62","05/08","0","+0.5","+0.57","+0.79","+0.31","+0.39","+1.23","+0.65","+0.13","+0.05","+0.04","+1.01"
"114","5880","合庫金","23.05","+0.05","+0.22","05/08","+0.63","+0.79","+1.2","+0.72","+0.13","-0.59","+0.71","+0.16","-0.56","+0.21","+0.21","+0.44"
"115","3033","威健","43.85","+0.95","+2.21","05/08","-0.13","-0.12","-0.08","+0.63","+0.81","+0.59","+0.27","-0.07","-0.83","+0.09","+0.04","+0.1"
"116","3217","優群","176","+1","+0.57","05/08","0","0","+0.63","+0.62","+0.54","+0.9","+0.6","-0.58","-0.76","-0.56","+0.05","+1"
"117","009803","玉山市值動能50","20.42","-0.21","-1.02","05/08","0","0","0","+0.62","+2","+1.66","+0.58","+0.26","+0.13","","","+0.41"
"118","6257","矽格","211","-2","-0.94","05/08","-0.56","+2.36","+1.78","+0.58","-1.35","-2.81","-1.49","-1.98","-0.29","+0.81","+0.31","-0.9"
"119","4953","緯軟","121","-1.5","-1.22","05/08","+0.91","+0.52","+0.73","+0.58","+0.39","+0.16","-0.01","-0.2","+0.03","-0.1","-0.03","-0.42"
"120","1503","士電","202.5","+3","+1.5","05/08","0","+0.86","+1","+0.54","+0.41","+0.23","-0.28","-0.11","-0.08","-0.19","+0.01","-0.13"
"121","2820","華票","16.85","0","0","05/08","0","0","0","+0.54","+0.34","+0.8","+0.56","+0.34","+0.4","+0.16","0","+0.44"
"122","6531","愛普*","875","-50","-5.41","05/08","-0.37","-0.08","+0.27","+0.53","+0.26","+0.75","+0.45","+0.21","+0.15","-0.08","","-0.19"
"123","1590","亞德客-KY","1505","+15","+1.01","05/08","+0.12","+0.17","+0.59","+0.5","+6.15","+3.86","+1.8","+1.42","+0.61","-0.38","-0.1","+1.68"
"124","2501","國建","23","-0.5","-2.13","05/08","0","0","0","+0.48","+0.17","+0.24","+0.13","-0.76","+0.02","+0.02","+0.02","-0.83"
"125","4958","臻鼎-KY","401","-26","-6.09","05/08","+0.45","+0.76","+0.25","+0.45","+1.86","+1.43","+0.85","+0.44","+0.06","-0.04","+0.16","+0.49"
"126","00997A","主動群益美國增長","12.1","-0.35","-2.81","05/08","+0.38","+0.22","+0.67","+0.43","+0.91","","","","","","",""
"127","6789","采鈺","603","+22","+3.79","05/08","+0.13","+0.76","+0.56","+0.41","+0.13","+0.08","+0.17","+0.22","+0.22","+0.11","","+0.22"
"128","6830","汎銓","787","-87","-9.95","05/08","0","-0.13","+0.05","+0.37","+0.97","+0.82","+0.77","+0.61","+0.44","+0.12","","+0.66"
"129","3293","鈊象","735","+15","+2.08","05/08","+10.2","+4","+2.07","+0.36","-1.01","-4.77","-2.23","+4.97","+1.42","+0.35","-0.18","-2.56"
"130","1229","聯華","42.15","+0.45","+1.08","05/08","0","+0.61","+0.58","+0.35","+0.14","+0.1","+0.05","0","-0.01","-0.03","0","+0.04"
"131","2472","立隆電","221.5","+20","+9.93","05/08","0","+0.1","+0.19","+0.34","+0.41","+0.72","+0.01","+0.13","-0.02","+0.08","+0.06","-0.57"
"132","2395","研華","476.5","+32.5","+7.32","05/08","+0.47","+0.58","+0.45","+0.32","-0.41","-2.91","-0.17","+0.05","-1.05","+0.05","+0.12","+0.33"
"133","1785","光洋科","167","-18","-9.73","05/08","+0.17","+0.11","+0.14","+0.32","+0.25","+0.18","+0.06","+0.35","+0.24","+0.1","+0.05","+0.05"
"134","3030","德律","389.5","-28","-6.71","05/08","+0.63","+0.84","+0.53","+0.32","-0.05","-0.32","+0.15","-2.32","+0.11","+0.06","+0.04","+0.2"
"135","6472","保瑞","419","+5","+1.21","05/08","0","0","0","+0.31","+0.16","-0.84","-2.7","-0.8","-0.8","-0.41","","-1.12"
"136","6206","飛捷","119","+2","+1.71","05/08","-0.13","-0.22","-0.21","+0.3","+1.42","-0.15","+0.17","-5.17","+0.02","+0.06","-0.03","-1.69"
"137","3706","神達","86.2","-1.2","-1.37","05/08","-0.01","+0.02","+0.01","+0.29","+0.21","+0.08","+0.04","-0.72","-0.03","0","-0.05","-0.13"
"138","6679","鈺太","331","+19","+6.09","05/08","0","+0.52","+0.33","+0.28","+0.27","+0.66","+0.75","+0.95","+0.5","-1.69","","+0.65"
"139","6788","華景電","454.5","-6","-1.3","05/08","+0.21","+0.43","+0.31","+0.25","+0.75","+0.37","-0.04","+0.11","+0.06","-0.01","","+0.01"
"140","0056","元大高股息","44.85","+0.13","+0.29","05/08","0","+0.6","+0.37","+0.25","-3.76","+0.27","+0.15","+0.09","+0.04","+0.03","+0.19","+0.09"
"141","5269","祥碩","1410","+40","+2.92","05/08","+0.14","+0.18","+0.29","+0.23","+0.09","-0.08","-0.27","+0.15","-2.76","-0.45","0","+0.13"
"142","6640","均華","1395","+5","+0.36","05/08","+2.22","+0.6","+0.33","+0.21","+3.38","+3.32","+1.28","+1.07","+0.52","+0.23","","+0.97"
"143","6732","昇佳電子","164","+0.5","+0.31","05/08","0","0","+0.09","+0.2","+0.11","-0.02","+0.07","+0.05","-0.14","-0.89","","+0.07"
"144","1504","東元","72.8","-1.2","-1.62","05/08","+0.9","+0.43","+0.36","+0.2","+0.11","-0.24","-1.56","-6.9","-3.22","-0.42","-0.12","-1.15"
"145","2886","兆豐金","40.2","+0.55","+1.39","05/08","+0.01","+0.82","+1.07","+0.19","-4.31","-9.3","-3.44","-4.42","-4.93","+1.78","+0.69","-3.56"
"146","3551","世禾","210","-5","-2.33","05/08","+1.33","+0.85","+0.64","+0.17","+0.46","-0.1","-0.45","+0.41","+0.21","+0.08","+0.06","+0.04"
"147","3374","精材","226.5","+20.5","+9.95","05/08","0","0","0","+0.16","-0.18","-0.32","-0.73","+0.17","+0.06","-0.11","-0.02","+0.19"
"148","3014","聯陽","135.5","+4","+3.04","05/08","-0.08","-0.15","-0.17","+0.14","+0.44","-0.44","-0.25","-2.83","-5.03","+0.26","+0.08","-1.42"
"149","1722","台肥","46.55","-0.25","-0.53","05/08","0","+0.38","+0.32","+0.14","+0.01","+0.01","-0.19","-1.6","-0.26","-0.04","+0.01","-0.21"
"150","6120","達運","12.9","-0.4","-3.01","05/08","0","0","0","+0.12","-0.04","-0.02","-0.06","+0.58","+0.44","+0.09","+0.03","-0.07"
"151","5236","凌陽創新","168.5","+8.5","+5.31","05/08","0","0","+0.09","+0.12","+0.07","0","+0.05","+0.08","+0.06","+0.01","","+0.09"
"152","5443","均豪","121.5","-3.5","-2.8","05/08","0","0","+0.34","+0.12","+0.06","+0.19","+0.18","+0.14","+0.05","+0.01","+0.01","+0.15"
"153","2449","京元電子","311","-28","-8.26","05/08","-3.65","-1.66","-0.87","+0.11","-2.49","-3.42","+0.02","+0.7","+0.5","+0.37","-0.1","-0.29"
"154","6138","茂達","260.5","-1.5","-0.57","05/08","+0.06","+0.06","+0.12","+0.11","+0.16","-1.74","-1.28","-0.53","-0.81","-0.91","+0.01","-0.4"
"155","2371","大同","30.55","-0.3","-0.97","05/08","+0.13","+0.2","+0.17","+0.1","-0.02","-0.14","+0.04","-2.37","-0.17","+0.04","+0.01","-0.43"
"156","6719","力智","187","-1","-0.53","05/08","0","0","+0.11","+0.1","+0.06","-0.02","+0.07","-0.32","-0.02","-0.6","","-0.37"
"157","6643","M31","621","-25","-3.87","05/08","0","0","+0.09","+0.09","+0.05","+0.42","-0.36","+0.3","+0.12","-0.31","","+0.35"
"158","8054","安國","106.5","-0.5","-0.47","05/08","0","0","+0.07","+0.08","+0.04","0","-0.01","+0.01","0","-0.01","0","+0.01"
"159","3481","群創","29.4","-0.35","-1.18","05/08","+0.47","+0.23","+0.16","+0.08","-0.15","-0.4","-0.1","+0.04","-0.07","-0.04","-0.06","+0.02"
"160","4968","立積","119.5","0","0","05/08","0","0","+0.12","+0.08","+0.04","-0.01","-0.07","+0.03","-0.03","-0.13","-0.09","-0.01"
"161","8016","矽創","273","+7.5","+2.82","05/08","-0.05","-0.1","-0.1","+0.08","-1.86","-3.34","-3.27","-5.23","-1.34","+0.37","-0.22","-5.15"
