" "," ","#","股票代號/名稱","類別","20260417","0424","0430","0508","0515","0522"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","150","1460宏遠","紡織","0.15","0.35","0.26","0.28","0.25","0.18"," ","10","1.47"," ","71.64","6.98","0.00"," "
" "," ","151","6416瑞祺電通","通信網路","-0.23","0.34","0.04","0.24","0.85","0.23"," ","30","1.47"," ","47.47","91.50","0.60"," "
" "," ","152","4439冠星-KY","紡織","0.03","1.19","0.14","0.05","0.01","0.04"," ","31","1.46"," ","78.51","92.00","0.00"," "
" "," ","153","9912偉聯","電腦週邊","0.06","0.28","0.13","0.19","0.53","0.26"," ","30","1.45"," ","61.07","12.50","0.10"," "
" "," ","154","2484希華","電子零組件","11.08","-3.14","-0.18","0.03","-6.49","0.13"," ","31","1.43"," ","23.61","49.30","4.45"," "
" "," ","155","2461光群雷","其他電子","-0.24","0.68","0.39","0.46","0.13","0.01"," ","10","1.43"," ","47.55","16.75","0.50"," "
" "," ","156","2379瑞昱","半導體","0.21","0.84","0.03","-0.33","0.07","0.59"," ","50","1.41"," ","74.62","578.00","3.00"," "
" "," ","157","2491吉祥全","光電","0.01","0.11","-0.01","0.61","-0.46","1.14"," ","31","1.40"," ","72.68","22.15","0.45"," "
" "," ","158","8222寶一","電機","0.71","0.29","-0.82","0.98","0.03","0.19"," ","31","1.38"," ","38.21","36.35","0.00"," "
" "," ","159","1598岱宇","運動","0.59","0.00","0.51","0.14","0.13","0.00"," ","10","1.37"," ","60.34","20.10","-0.05"," "
" "," ","160","2405輔信","電腦週邊","-0.19","0.28","0.09","0.63","-0.09","0.64"," ","31","1.36"," ","24.06","16.55","0.55"," "
" "," ","161","3717聯嘉投控","汽車","0.78","0.32","0.13","-0.17","-0.22","0.51"," ","31","1.35"," ","46.91","24.65","0.90"," "
" "," ","162","3706神達","電腦週邊","1.10","0.92","-0.03","0.51","-1.16","0.01"," ","31","1.35"," ","51.47","87.80","4.30"," "
" "," ","163","6742澤米","光電","-0.51","-0.07","-0.03","0.02","0.54","1.38"," ","50","1.33"," ","36.32","61.50","-0.20"," "
" "," ","164","6531愛普*","半導體","2.39","2.26","-0.64","-0.07","-0.97","-1.65"," ","10","1.32"," ","66.12","963.00","87.00"," "
