"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","1個月走勢圖","3個月走勢圖","1年走勢圖","3年走勢圖","10年走勢圖"
"432","00662","富邦NASDAQ","市","05/11","","117.95","+2.15","+1.86","10,098","1,192","117.95","117.8","118.3","117.75","0.47","","1.0012","","","","",""
"433","2344","華邦電","市","05/11","","117.5","+10.5","+9.81","162,760","18,895","117.5","115","117.5","113","4.21","34.9","4.53","","","","",""
"434","4506","崇友","櫃","05/11","","117.5","-1","-0.84","109","12.8","118.5","119","119","116.5","2.11","18","3.56","","","","",""
"435","6859","伯特光","櫃","05/11","","117.5","-4.5","-3.69","119","14.1","122","121.5","121.5","117","3.69","41.1","2.28","","","","",""
"436","3305","昇貿","市","05/11","","117","+2","+1.74","3,252","379","117","118","118.5","114.5","3.48","37","2.88","","","","",""
"437","3090","日電貿","市","05/11","","116.5","+3","+2.64","12,703","1,471","116.5","114","119","110.5","7.49","23.8","1.9","","","","",""
"438","3169","亞信","櫃","05/11","","116.5","+4","+3.56","1,412","164","112.5","114","118.5","111","6.67","33.4","3.85","","","","",""
"439","3213","茂訊","櫃","05/11","","116.5","-1","-0.85","664","77.4","117.5","118","118.5","115","2.98","16.3","1.71","","","","",""
"440","6904","伯鑫","櫃","05/11","","116","0","0","8","0.92","116","113","116","112","3.45","19.2","2.01","","","","",""
"441","8103","瀚荃","市","05/11","","115.5","-0.5","-0.43","3,439","404","115.5","120","122.5","115","6.47","29.5","2.33","","","","",""
"442","3004","豐達科","市","05/11","","114.5","-2.5","-2.14","453","52","114.5","118.5","118.5","113","4.7","21.4","2.02","","","","",""
"443","6728","上洋","櫃","05/11","","114.5","-0.5","-0.43","48","5.55","115","115","116","114","1.74","11.7","1.72","","","","",""
"444","7402","邑錡","櫃","05/11","","114.5","-11","-8.76","1,044","120","125.5","121.5","121.5","113","6.77","1145","6.21","","","","",""
"445","3702","大聯大","市","05/11","","114","+0.5","+0.44","35,239","4,039","114","115","117.5","111.5","5.29","19.8","2.31","","","","",""
"446","8064","東捷","櫃","05/11","","113.5","+10","+9.66","3,425","377","103.5","105","113.5","103.5","9.66","83.5","5.81","","","","",""
