"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"1452","宏益","11","-0.05","-0.45","26W20","05/13","+3","+157","14.9","0.12","0","0","0","0","0","0","0","0","+3","+155","14.7","0.12"
"1471","首利","10.6","-0.25","-2.3","26W20","05/13","+3","+429","5.72","0.29","0","0","0","0","0","0","0","0","+3","+433","5.77","0.29"
"1517","利奇","10.1","+0.05","+0.5","26W20","05/13","+3","+252","9.57","0.11","0","0","0","0","+1","+2","0.18","0","+3","+264","10","0.12"
"1524","耿鼎","29","-0.15","-0.51","26W20","05/13","+3","+723","5.8","0.44","0","0","0","0","0","0","0","0","+1","+88","3.81","0.05"
"1532","勤美","20.45","+0.05","+0.25","26W20","05/13","+3","+602","5.57","0.14","0","0","0","0","-2","-5","-0.07","0","+1","+119","4.8","0.03"
"1563","巧新","44.2","+0.2","+0.45","26W20","05/13","+3","+1,772","17.8","0.77","0","0","0","0","+2","+13","0.17","0.01","+3","+1,784","17.9","0.77"
"1605","華新","35.2","+0.7","+2.03","26W20","05/13","+3","+44,500","7.85","1","+1","+1,145","0.66","0.03","+3","+5,355","0.94","0.12","+3","+50,330","8.87","1.14"
"1612","宏泰","36.85","+0.05","+0.14","26W20","05/13","+3","+1,674","12.7","0.53","-1","-13","-0.54","0","+2","0","0","0","+3","+3,171","24.1","1"
"1809","中釉","39","-1.4","-3.47","26W20","05/13","+3","+4,545","2.81","2.72","0","0","0","0","-1","-165","-0.32","-0.1","+3","+4,341","2.68","2.6"
"2014","中鴻","17.95","0","0","26W20","05/13","+3","+12,790","20.3","0.89","0","0","0","0","+1","+1,699","9.21","0.12","+3","+13,004","20.6","0.91"
"2029","盛餘","20.35","+0.1","+0.49","26W20","05/13","+3","+289","10.9","0.09","-1","-60","-7.01","-0.02","+1","+12","1.4","0","+3","+235","8.87","0.07"
"2103","台橡","21.6","+0.3","+1.41","26W20","05/13","+3","+6,510","6.27","0.79","0","0","0","0","-2","-808","-1.23","-0.1","+3","+6,305","6.07","0.76"
"2221","大甲","41.6","+3.75","+9.91","26W20","05/13","+3","+170","2.62","0.4","0","0","0","0","-5","-99","-0.66","-0.23","+1","+54","2.56","0.13"
"2247","汎德永業","210.5","+1.5","+0.72","26W20","05/13","+3","+242","15.5","0.3","0","0","0","0","+12","+75","1.17","0.09","+3","+148","9.46","0.18"
"2316","楠梓電","142.5","+7","+5.17","26W20","05/13","+3","+2,998","3.81","1.64","0","0","0","0","-1","-56","-0.18","-0.03","+3","+2,742","3.48","1.5"
"2345","智邦","2435","-90","-3.56","26W20","05/13","+3","+1,152","1.72","0.21","+1","+394","2.1","0.07","+4","+713","0.76","0.13","+5","+5,168","4.48","0.92"
"2397","友通","58.8","-1","-1.67","26W20","05/13","+3","+453","15.9","0.4","0","0","0","0","+1","+1","0.12","0","+3","+452","15.8","0.39"
"2413","環科","43.95","-1.05","-2.33","26W20","05/13","+3","+398","2.11","0.31","0","0","0","0","-1","-5","-0.15","0","+3","+389","2.06","0.31"
"2425","承啟","33.6","-0.4","-1.18","26W20","05/13","+3","+595","6.3","0.62","0","0","0","0","0","0","0","0","+3","+591","6.26","0.61"
"2430","燦坤","19.3","-0.35","-1.78","26W20","05/13","+3","+135","6.91","0.12","0","0","0","0","0","0","0","0","+3","+132","6.73","0.11"
"2481","強茂","121","+5.5","+4.76","26W20","05/13","+3","+5,251","1.6","1.37","+1","+2,365","1.46","0.62","+3","+1,364","0.42","0.36","+2","+6,649","2.76","1.74"
"2488","漢平","51.7","-0.2","-0.39","26W20","05/13","+3","+393","16.1","0.49","0","0","0","0","-1","0","-0.06","0","+3","+390","16","0.49"
"2491","吉祥全","21.25","-0.2","-0.93","26W20","05/13","+3","+355","2.77","0.43","0","0","0","0","0","0","0","0","+3","+354","2.76","0.43"
"2516","新建","13","+0.05","+0.39","26W20","05/13","+3","+139","3.23","0.06","0","0","0","0","-4","-35","-0.53","-0.02","+3","+120","2.79","0.05"
"2603","長榮","210","-4","-1.87","26W20","05/13","+3","+28,464","23.9","1.31","-3","-7,625","-6.4","-0.35","-1","-597","-2.18","-0.03","-1","-1,193","-4.36","-0.06"
"2614","東森","19.1","-0.7","-3.54","26W20","05/13","+3","+672","5.23","0.21","0","0","0","0","0","0","0","0","+3","+657","5.11","0.2"
"2727","王品","236","+0.5","+0.21","26W20","05/13","+3","+1,470","25.9","1.77","0","0","0","0","-1","-3","-0.26","0","+3","+1,750","30.8","2.11"
"2816","旺旺保","31.5","+0.4","+1.29","26W20","05/13","+3","+352","16.1","0.16","0","0","0","0","-5","-66","-1.51","-0.03","+3","+332","15.2","0.15"
"2832","台產","54","+0.4","+0.75","26W20","05/13","+3","+411","16.4","0.16","0","0","0","0","+2","+87","4.83","0.03","+3","+496","19.8","0.2"
"2883","凱基金","21.95","+0.35","+1.62","26W20","05/13","+3","+289,717","38.9","1.71","-5","-65,176","-5.86","-0.38","+1","+1,116","0.7","0.01","+3","+233,709","31.4","1.38"
"2892","第一金","29.5","+0.1","+0.34","26W20","05/13","+3","+96,510","20.5","0.67","-6","-14,424","-1.98","-0.1","+2","+1,439","0.45","0.01","+3","+95,948","20.4","0.67"
"2897","王道銀行","10.15","-0.05","-0.49","26W20","05/13","+3","+11,726","29.4","0.42","0","0","0","0","-1","-6","-0.05","0","+3","+12,045","30.2","0.43"
"2908","特力","20.7","0","0","26W20","05/13","+3","+738","24.1","0.14","0","0","0","0","-4","-211","-5.17","-0.04","+3","+541","17.7","0.11"
"2947","振宇五金","78.4","0","0","26W20","05/13","+3","+8","3.75","0.04","0","0","0","0","0","0","0","0","+3","+8","3.75","0.04"
"3006","晶豪科","216.5","-3.5","-1.59","26W20","05/13","+3","+16,207","4.19","5.45","-2","-504","-0.19","-0.17","-2","-979","-0.38","-0.33","-1","-23","-0.03","-0.01"
"3034","聯詠","486.5","-0.5","-0.1","26W20","05/13","+3","+5,537","6.59","0.91","+2","+729","1.01","0.12","-1","-406","-1.36","-0.07","-1","-205","-0.68","-0.03"
"3056","富華新","13.85","+0.5","+3.75","26W20","05/13","+3","+2,732","15","0.57","0","0","0","0","-1","-9","-0.2","0","+3","+2,790","15.3","0.58"
"3213","茂訊","114","-0.5","-0.44","26W20","05/13","+3","+1,038","14.1","1.77","0","0","0","0","+1","+12","0.68","0.02","+3","+1,043","14.2","1.78"
"3228","金麗科","211","-15.5","-6.84","26W20","05/13","+3","+476","3.28","0.67","+2","+7","0.07","0.01","-1","-22","-0.5","-0.03","+5","+917","3.09","1.28"
"3338","泰碩","70","-1.5","-2.1","26W20","05/13","+3","+672","2.16","0.76","0","0","0","0","-3","-9","-0.03","-0.01","+3","+663","2.13","0.75"
"3349","寶德","20.3","+0.3","+1.5","26W20","05/13","+3","+295","12.4","0.64","0","0","0","0","0","0","0","0","+3","+295","12.4","0.64"
"3465","進泰電子","28.35","+0.1","+0.35","26W20","05/13","+3","+26","4.56","0.07","0","0","0","0","0","0","0","0","+3","+26","4.56","0.07"
"3494","誠研","7.59","-0.19","-2.44","26W20","05/13","+3","+31","2.1","0.03","0","0","0","0","+3","+12","0.8","0.01","+3","+43","2.9","0.05"
"3533","嘉澤","2595","-205","-7.32","26W20","05/13","+3","+2,984","12.9","2.65","-1","-97","-1.26","-0.09","+1","+487","6.35","0.43","+4","+3,685","11.1","3.27"
"3609","三一東林","25.35","+2.3","+9.98","26W20","05/13","+3","+165","6.78","0.43","0","0","0","0","+1","0","0","0","+3","+165","6.78","0.43"
"3680","家登","588","-14","-2.33","26W20","05/13","+3","+4,102","6.77","4.27","-3","-264","-0.44","-0.28","+1","+10","0.09","0.01","+3","+4,056","6.7","4.22"
"3705","永信","56","+0.6","+1.08","26W20","05/13","+3","+302","14.2","0.11","0","0","0","0","-1","0","0","0","+3","+304","14.3","0.11"
"4162","智擎","56.2","-0.1","-0.18","26W20","05/13","+3","+1,006","19.3","0.69","0","0","0","0","-1","-8","-0.62","-0.01","+3","+1,021","19.5","0.7"
"4207","環泰","18.7","0","0","26W20","05/13","+3","+248","13.4","0.12","0","0","0","0","0","0","0","0","+3","+248","13.4","0.12"
"4420","光明","40.85","-0.9","-2.16","26W20","05/13","+3","+52","7.68","0.13","0","0","0","0","0","0","0","0","+3","+51","7.6","0.13"
"4506","崇友","119.5","+1.5","+1.27","26W20","05/13","+3","+208","20.6","0.12","0","0","0","0","0","0","0","0","+3","+208","20.6","0.12"
"4513","福裕","14.7","-0.2","-1.34","26W20","05/13","+3","+309","7.07","0.27","0","0","0","0","-1","0","-0.02","0","+3","+308","7.06","0.27"
"4533","協易機","31.25","+0.15","+0.48","26W20","05/13","+3","+2,770","8.9","1.75","0","0","0","0","-1","-4","-0.09","0","+3","+2,809","9.02","1.77"
"4554","橙的","34.25","+3.1","+9.95","26W20","05/13","+3","+46","3.83","0.17","0","0","0","0","+1","+6","0.83","0.02","+3","+51","4.21","0.19"
"4571","鈞興-KY","191","-3","-1.55","26W20","05/13","+3","+279","2.03","0.53","0","0","0","0","+2","+79","0.69","0.15","+2","+292","2.55","0.55"
"4904","遠傳","96.9","+1.4","+1.47","26W20","05/13","+3","+5,405","8.24","0.15","+1","+286","2.52","0.01","+1","+134","1.18","0","+1","+2,612","23.1","0.07"
"4946","辣椒","105","-2","-1.87","26W20","05/13","+3","+51","8.16","0.58","0","0","0","0","-1","0","0","0","+3","+51","8.16","0.58"
"4951","精拓科","127","-5","-3.79","26W20","05/13","+3","+170","0.67","0.5","0","0","0","0","-1","-61","-4.06","-0.18","+3","+101","0.4","0.29"
"4999","鑫禾","20.65","-0.25","-1.2","26W20","05/13","+3","+86","6.11","0.12","0","0","0","0","-2","-2","-0.23","0","+3","+85","6.06","0.11"
"5351","鈺創","87","+3.2","+3.82","26W20","05/13","+3","+22,625","5.57","6.89","+2","+88","0.03","0.03","+2","+47","0.02","0.01","+3","+22,754","5.6","6.93"
"5488","松普","10.4","+0.3","+2.97","26W20","05/13","+3","+139","3.13","0.15","0","0","0","0","+1","0","0","0","+3","+139","3.13","0.15"
"5490","同亨","28.3","-0.05","-0.18","26W20","05/13","+3","+1,090","15.7","1.13","0","0","0","0","0","0","0","0","+3","+1,128","16.2","1.17"
"6024","群益期","57.2","-0.3","-0.52","26W20","05/13","+3","+1,232","23.1","0.49","-1","-82","-5.51","-0.03","0","0","0","0","-1","-69","-4.64","-0.03"
"6134","萬旭","32.05","-1.05","-3.17","26W20","05/13","+3","+1,298","10","1.59","0","0","0","0","+1","0","0","0","+3","+1,286","9.92","1.57"
"6188","廣明","83","-2.6","-3.04","26W20","05/13","+3","+2,022","5.61","0.73","-6","-5,309","-8.12","-1.91","+2","+37","0.17","0.01","+1","+886","16.9","0.32"
"6192","巨路","128.5","-3.5","-2.65","26W20","05/13","+3","+751","16.5","0.78","0","0","0","0","-3","-163","-3.57","-0.17","-1","-5","-0.27","-0.01"
"6196","帆宣","419.5","0","0","26W20","05/13","+3","+432","1.21","0.2","-1","-382","-3.69","-0.17","-1","-3","-0.03","0","-1","-229","-2.21","-0.1"
"6197","佳必琪","233","-1","-0.43","26W20","05/13","+3","+5,925","7.41","4.85","0","0","0","0","-2","-561","-1.2","-0.46","-1","-47","-0.45","-0.04"
"6220","岳豐","29.75","-0.3","-1","26W20","05/13","+3","+334","11.6","0.23","0","0","0","0","+4","+29","0.54","0.02","+3","+361","12.6","0.25"
"6235","華孚","41.25","-1.45","-3.4","26W20","05/13","+3","+568","6.14","0.28","0","0","0","0","+1","0","0.01","0","+3","+565","6.11","0.28"
"6446","藥華藥","782","+71","+9.99","26W20","05/13","+3","+4,702","13.5","1.24","-2","-971","-3.7","-0.26","+2","+160","0.61","0.04","+3","+3,866","11.1","1.02"
"6470","宇智","46.95","+0.35","+0.75","26W20","05/13","+3","+214","25","0.57","0","0","0","0","-1","0","-0.24","0","+3","+211","24.6","0.56"
"6505","台塑化","52.9","-0.2","-0.38","26W20","05/13","+3","+19,109","15.8","0.2","+1","+213","0.96","0","+2","+744","0.99","0.01","+3","+17,783","14.7","0.19"
"6508","惠光","24.1","+0.1","+0.42","26W20","05/13","+3","+71","7.94","0.08","0","0","0","0","0","0","0","0","+2","+48","8.03","0.06"
"6541","泰福-KY","40.85","+1.55","+3.94","26W20","05/13","+3","+534","12.4","0.2","-1","-20","-1.35","-0.01","-1","-2","-0.14","0","+3","+511","11.9","0.19"
"6550","北極星藥業-KY","17.9","+1.6","+9.82","26W20","05/13","+3","+1,609","12.9","0.19","0","0","0","0","+2","+10","0.11","0","+3","+1,618","13","0.19"
"6578","達邦蛋白","16.1","+1.45","+9.9","26W20","05/13","+3","+136","3.85","0.19","0","0","0","0","+1","+2","0.2","0","+3","+138","3.91","0.19"
"6695","芯鼎","50.9","-1.1","-2.12","26W20","05/13","+3","+2,416","5.12","2.5","0","0","0","0","+2","+26","0.07","0.03","+3","+2,440","5.17","2.53"
"6697","東捷資訊","41","0","0","26W20","05/13","+3","+29","3.58","0.11","0","0","0","0","0","0","0","0","+3","+29","3.58","0.11"
"6708","天擎","40.35","-1.35","-3.24","26W20","05/13","+3","+16","2.73","0.06","0","0","0","0","0","0","0","0","+3","+16","2.73","0.06"
"6741","91APP*-KY","66.5","+0.6","+0.91","26W20","05/13","+3","+437","10.5","0.36","0","0","0","0","-1","-6","-0.72","-0.01","+3","+452","10.8","0.37"
"6785","昱展新藥","132.5","-1.5","-1.12","26W20","05/13","+3","+324","17.4","0.49","0","0","0","0","+1","0","0.01","0","+3","+322","17.2","0.48"
"6790","永豐實","40","+0.3","+0.76","26W20","05/13","+3","+241","12.3","0.09","0","0","0","0","-1","0","0","0","+3","+244","12.4","0.09"
"6906","現觀科","65.5","-2.4","-3.53","26W20","05/13","+3","+26","1.06","0.08","0","0","0","0","0","0","0","0","+3","+34","1.37","0.1"
"6965","中傑-KY","78.7","-4","-4.84","26W20","05/13","+3","+104","15.7","0.07","0","0","0","0","+1","+4","1.7","0","+3","+102","15.4","0.07"
"6996","力領科技","182.5","-6.5","-3.44","26W20","05/13","+3","+346","17","0.82","0","0","0","0","-1","-22","-4.2","-0.05","+3","+373","18.4","0.89"
"7722","LINEPAY","275","+4","+1.48","26W20","05/13","+3","+236","13.2","0.35","0","0","0","0","0","0","0","0","+3","+207","11.5","0.3"
"7753","星亞","42.25","+0.05","+0.12","26W20","05/13","+3","+19","2.62","0.08","0","0","0","0","0","0","0","0","+3","+19","2.62","0.08"
"7760","享溫馨","34.1","-0.2","-0.58","26W20","05/13","+3","+62","1.97","0.09","0","0","0","0","-2","-87","-6.26","-0.13","-2","-29","-2.07","-0.04"
"7788","松川精密","187.5","+3.5","+1.9","26W20","05/13","+3","+1,124","15.2","1.41","0","0","0","0","+1","+16","0.65","0.02","+3","+1,142","15.4","1.43"
"8076","伍豐","24.5","-0.35","-1.41","26W20","05/13","+3","+1,123","7.45","0.38","0","0","0","0","+2","+39","0.33","0.01","+3","+1,155","7.67","0.4"
"8088","品安","57.2","+5.2","+10","26W20","05/13","+3","+1,949","3.51","3.2","0","0","0","0","+1","+36","0.14","0.06","+3","+1,985","3.58","3.26"
"8092","建暐","16.5","-0.9","-5.17","26W20","05/13","+3","+45","2.66","0.08","0","0","0","0","-1","-1","-0.23","0","+3","+44","2.6","0.08"
"8097","常珵","52.3","+0.4","+0.77","26W20","05/13","+3","+74","10.1","0.12","0","0","0","0","+1","+1","0.46","0","+3","+75","10.2","0.12"
"8249","菱光","48.2","-1","-2.03","26W20","05/13","+3","+376","4.65","0.27","0","0","0","0","-8","-71","-0.35","-0.05","+3","+363","4.49","0.26"
"8341","日友","75.9","-0.3","-0.39","26W20","05/13","+3","+399","13.1","0.31","0","0","0","0","-1","-78","-13.7","-0.06","-1","-32","-5.6","-0.02"
"8358","金居","456","-21","-4.4","26W20","05/13","+3","+16,602","8.19","6.57","+1","+169","0.22","0.07","-1","-1,028","-1.34","-0.41","+3","+9,908","4.89","3.92"
"8390","金益鼎","114","+3.5","+3.17","26W20","05/13","+3","+3,896","23.7","4.05","0","0","0","0","+2","+564","4.05","0.59","+3","+4,441","27","4.62"
"8415","大國鋼","34.3","-0.3","-0.87","26W20","05/13","+3","+1,066","16","0.1","+2","+32","0.66","0","-13","-4,109","-13.3","-0.4","+1","+4","0.17","0"
"8424","惠普","73.5","-0.2","-0.27","26W20","05/13","+3","+5","2.56","0.01","0","0","0","0","0","0","0","0","+3","+5","2.56","0.01"
"8429","金麗-KY","6.35","-0.06","-0.94","26W20","05/13","+3","+215","5.72","0.12","0","0","0","0","0","0","0","0","+3","+213","5.67","0.11"
"8454","富邦媒","196","+7","+3.7","26W20","05/13","+3","+1,803","18.3","0.68","0","0","0","0","+2","+1","0.01","0","+3","+2,080","21.1","0.78"
"9942","茂順","120","+0.5","+0.42","26W20","05/13","+3","+272","21.2","0.33","0","0","0","0","0","0","0","0","+3","+263","20.6","0.32"
"0061","元大寶滬深","25.42","+0.12","+0.47","26W20","05/13","+2","+479","16","0.46","0","0","0","0","+10","+7,640","53.7","7.34","+49","+39,242","44.4","37.7"
"00648R","元大S&P500反1","4.04","-0.01","-0.25","26W20","05/13","+2","+77","1.49","0.05","0","0","0","0","+4","+1,832","14.7","1.25","+4","+1,877","15","1.28"
"00661","元大日經225","81.65","+0.65","+0.8","26W20","05/13","+2","+76","5.55","0.31","0","0","0","0","+6","+1,236","26.8","5.06","+6","+1,303","28.2","5.34"
"00665L","富邦恒生國企正2","10.34","-0.03","-0.29","26W20","05/13","+2","+1,175","0.95","0.26","0","0","0","0","-1","-1,306","-4.01","-0.29","-1","-769","-2.36","-0.17"
"00673R","期元大S&P原油反1","12.03","-0.16","-1.31","26W20","05/13","+2","+2,906","1.27","0.35","0","0","0","0","-13","-464,445","-28.1","-56.6","-13","-463,477","-28","-56.5"
"00688L","國泰20年美債正2","6.81","-0.06","-0.87","26W20","05/13","+2","+1,852","3.3","0.23","0","0","0","0","+22","+616,449","59.5","76.3","+22","+640,772","61.9","79.3"
"00689R","國泰20年美債反1","22.09","+0.15","+0.68","26W20","05/13","+2","+55","4.14","0.8","0","0","0","0","+1","+4","0.58","0.06","+1","+5","0.72","0.07"
"00700","富邦恒生國企","17.84","0","0","26W20","05/13","+2","+122","5.9","0.34","0","0","0","0","+7","+1,002","11.8","2.78","+11","+11,884","41.7","33"
"00706L","期元大S&P日圓正2","19.65","-0.04","-0.2","26W20","05/13","+2","+191","0.74","0.12","0","0","0","0","+7","+26,205","44","16.5","+7","+26,289","44.1","16.5"
"00720B","元大投資級公司債","32.76","+0.02","+0.06","26W20","05/13","+2","+34,659","46.7","0.83","0","0","0","0","+28","+251,999","25.9","6.04","+27","+467,399","49.8","11.2"
"00722B","群益投資級電信債","35.7","+0.02","+0.06","26W20","05/13","+2","+2,653","12.7","0.18","0","0","0","0","-1","-448","-7.16","-0.03","+2","+2,295","11","0.16"
"00724B","群益投資級金融債","33.57","+0.05","+0.15","26W20","05/13","+2","+1,636","5.44","0.05","0","0","0","0","-1","-225","-2.05","-0.01","+3","+1,646","3.58","0.05"
"00731","復華富時高息低波","74.7","+0.3","+0.4","26W20","05/13","+2","+1,013","17.4","3.74","0","0","0","0","+3","+688","7.64","2.54","+66","+44,997","18.4","166"
"00751B","元大AAA至A公司債","31.51","0","0","26W20","05/13","+2","+14,566","23.6","0.28","0","0","0","0","+20","+173,517","18.1","3.32","+21","+546,930","55.7","10.5"
"00761B","國泰A級公司債","34.51","+0.01","+0.03","26W20","05/13","+2","+910","28.8","0.03","0","0","0","0","-2","-676","-21.4","-0.02","+25","+38,105","51.5","1.39"
"00780B","國泰A級金融債","37.44","+0.08","+0.21","26W20","05/13","+2","+291","22.8","0.13","0","0","0","0","-1","-266","-41.7","-0.12","+2","+47","3.71","0.02"
"00799B","國泰A級醫療債","29.73","-0.01","-0.03","26W20","05/13","+2","+6","0.22","0.02","0","0","0","0","+1","+35","4.89","0.14","+1","+38","5.31","0.15"
"00852L","國泰美國道瓊正2","31.6","+0.15","+0.48","26W20","05/13","+2","+7","0.12","0.08","0","0","0","0","+2","+699","12.1","7.89","+2","+706","12.3","7.96"
"00890B","凱基ESGBBB債15+","32.21","-0.01","-0.03","26W20","05/13","+2","+38","1.53","0.2","0","0","0","0","-1","-1","-0.11","-0.01","+2","+46","1.85","0.24"
"00939","統一台灣高息動能","18.18","+0.14","+0.78","26W20","05/13","+2","+31,183","31.7","2.37","0","0","0","0","+24","+641,799","49.1","48.9","+24","+864,892","66.2","65.8"
"00940","元大台灣價值高息","11.17","-0.1","-0.89","26W20","05/13","+2","+47,445","8.31","0.78","0","0","0","0","+6","+1,940,540","70.4","32","+6","+2,053,600","74.5","33.9"
"00944","野村趨勢動能高息","18.72","-0.03","-0.16","26W20","05/13","+2","+793","5.73","1.33","0","0","0","0","+45","+76,164","39.8","128","+6","+10,256","28.9","17.2"
"00949","復華日本龍頭","20.31","+0.58","+2.94","26W20","05/13","+2","+2,107","12.4","1.05","0","0","0","0","+9","+10,912","20.1","5.43","+10","+13,191","20.4","6.57"
"00957B","兆豐US優選投等債","13.37","-0.01","-0.07","26W20","05/13","+2","+154","0.97","0.07","0","0","0","0","+8","+18,946","35.3","8.28","+8","+19,129","35.7","8.36"
"009819","中信數據及電力","10.05","-0.05","-0.5","26W20","05/13","+2","+268","0.1","0.04","0","0","0","0","+1","+6,534","8.35","0.94","+1","+6,536","8.35","0.94"
"00986B","FT金融債10+","9.85","-0.01","-0.1","26W20","05/13","+2","+52","19.3","0.19","0","0","0","0","+2","+103","38.2","0.37","+2","+155","57.5","0.56"
"1102","亞泥","35.3","+0.7","+2.02","26W20","05/13","+2","+1,867","3.15","0.05","-6","-30,495","-12.4","-0.86","-5","-4,447","-2.14","-0.13","+1","+807","3.1","0.02"
"1201","味全","12.25","+0.1","+0.82","26W20","05/13","+2","+334","9.03","0.07","0","0","0","0","+2","+5","0.15","0","+2","+339","9.18","0.07"
"1216","統一","75.2","+2.1","+2.87","26W20","05/13","+2","+21,137","14","0.37","+1","+2,200","3.88","0.04","-3","-5,141","-2.58","-0.09","+2","+18,270","12.1","0.32"
"1218","泰山","18.9","0","0","26W20","05/13","+2","+303","5.55","0.06","0","0","0","0","0","0","0","0","+2","+294","5.38","0.06"
"1229","聯華","40.3","-0.2","-0.49","26W20","05/13","+2","+5,592","18.8","0.31","+2","+800","2.69","0.04","+1","+142","0.99","0.01","+2","+6,526","22","0.36"
"1337","再生-KY","4.95","-0.05","-1","26W20","05/13","+2","+58","1.48","0.02","0","0","0","0","0","0","0","0","+2","+62","1.58","0.02"
"1338","廣華-KY","16","-0.45","-2.74","26W20","05/13","+2","+408","40.9","0.49","0","0","0","0","+2","+107","10.7","0.13","+2","+515","51.7","0.61"
"1339","昭輝","40.7","+0.7","+1.75","26W20","05/13","+2","+86","5.43","0.12","0","0","0","0","+3","+3","0.18","0","+2","+88","5.57","0.12"
"1342","八貫","94.3","-0.7","-0.74","26W20","05/13","+2","+231","8.39","0.3","0","0","0","0","0","0","0","0","+2","+179","6.5","0.23"
"1414","東和","15.9","0","0","26W20","05/13","+2","+249","11.3","0.13","0","0","0","0","+2","+13","0.59","0.01","+2","+262","11.9","0.13"
"1417","嘉裕","8.38","-0.17","-1.99","26W20","05/13","+2","+57","4.93","0.03","0","0","0","0","-1","-1","-0.17","0","+2","+59","5.11","0.03"
"1437","勤益控","28.6","-0.05","-0.17","26W20","05/13","+2","+66","5.84","0.03","0","0","0","0","-1","-1","-0.24","0","+2","+65","5.75","0.03"
"1438","三地開發","21","-0.25","-1.18","26W20","05/13","+2","+83","5.11","0.07","0","0","0","0","-1","-1","-0.29","0","+2","+85","5.23","0.08"
"1439","雋揚","26.25","-0.25","-0.94","26W20","05/13","+2","+107","70.7","0.12","0","0","0","0","-1","-3","-5.86","0","+2","+106","70.1","0.11"
"1455","集盛","8.11","+0.01","+0.12","26W20","05/13","+2","+1,136","22.8","0.21","+1","+490","33.1","0.09","-1","-3","-0.2","0","+2","+1,688","33.8","0.32"
"1465","偉全","12.1","+0.05","+0.41","26W20","05/13","+2","+58","11","0.06","0","0","0","0","0","0","0","0","+2","+45","8.54","0.04"
"1468","昶和","12.4","-0.1","-0.8","26W20","05/13","+2","+57","14.5","0.04","0","0","0","0","0","0","0","0","+2","+58","14.8","0.04"
"1473","台南","20.5","-0.15","-0.73","26W20","05/13","+2","+104","9.99","0.07","0","0","0","0","+2","+4","0.38","0","+2","+108","10.4","0.07"
"1525","江申","60","-0.9","-1.48","26W20","05/13","+2","+26","10.8","0.03","-1","-26","-23.9","-0.04","+2","+2","0.95","0","-1","-20","-18.1","-0.03"
"1590","亞德客-KY","1480","-55","-3.58","26W20","05/13","+2","+760","7.7","0.38","+4","+1,629","5.36","0.81","+1","+122","3.75","0.06","+4","+1,902","6.26","0.95"
"1597","直得","189","+2","+1.07","26W20","05/13","+2","+2,629","8.72","2.94","0","0","0","0","+1","+17","0.32","0.02","+10","+6,083","4.35","6.81"
"1618","合機","38.1","-0.3","-0.78","26W20","05/13","+2","+311","5.06","0.16","0","0","0","0","-1","-3","-0.16","0","+2","+324","5.28","0.17"
"1623","大東電","226","-5.5","-2.38","26W20","05/13","+2","+57","3.01","0.09","0","0","0","0","0","0","0","0","+1","+36","3.52","0.05"
"1709","和益","18.45","+0.25","+1.37","26W20","05/13","+2","+450","10.8","0.09","0","0","0","0","-1","-1","-0.06","0","+2","+476","11.4","0.1"
"1723","中碳","80.2","-0.8","-0.99","26W20","05/13","+2","+117","1.93","0.05","0","0","0","0","+1","+11","0.43","0","+2","+105","1.72","0.04"
"1726","永記","76.2","+0.2","+0.26","26W20","05/13","+2","+27","13.7","0.02","0","0","0","0","0","0","0","0","+2","+27","13.7","0.02"
"1732","毛寶","26.15","-0.45","-1.69","26W20","05/13","+2","+70","2.45","0.17","0","0","0","0","0","0","0","0","+2","+65","2.28","0.15"
"1786","科妍","54.4","+0.2","+0.37","26W20","05/13","+2","+111","3.68","0.15","0","0","0","0","+2","+3","0.1","0","+2","+114","3.78","0.16"
"1817","凱撒衛","40.2","+1.55","+4.01","26W20","05/13","+2","+156","21.1","0.21","0","0","0","0","-6","-28","-2.02","-0.04","+2","+153","20.7","0.21"
"2228","劍麟","85.5","0","0","26W20","05/13","+2","+291","15.7","0.36","-1","-212","-23.5","-0.27","+2","+27","1.45","0.03","-1","-119","-13.1","-0.15"
"2312","金寶","29.1","-0.35","-1.19","26W20","05/13","+2","+13,109","3.62","0.87","-2","-1,372","-0.38","-0.09","+3","+346","0.05","0.02","+2","+12,079","3.34","0.8"
"2324","仁寶","31.3","+1.4","+4.68","26W20","05/13","+2","+48,427","11.2","1.1","+1","+416","0.17","0.01","+1","+2,338","0.94","0.05","+1","+50,178","20.2","1.14"
"2351","順德","182","0","0","26W20","05/13","+2","+6,609","7.91","3.63","+1","+292","0.91","0.16","+1","+46","0.14","0.03","+2","+6,674","7.99","3.66"
"2352","佳世達","26.25","+0.3","+1.16","26W20","05/13","+2","+1,976","3.33","0.13","+1","+607","2.46","0.04","-1","-1,099","-4.46","-0.07","-1","-348","-1.41","-0.02"
"2356","英業達","52.8","+4.1","+8.42","26W20","05/13","+2","+128,462","36.7","3.58","+1","+548","0.28","0.02","+2","+3,832","1.1","0.11","+2","+132,213","37.8","3.69"
