"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"1773","勝一","172.5","-4","-2.27","05/08","+2","+146","8.83","0.05","0","0","0","0","-1","-16","-1.84","-0.01","+2","+165","10","0.06"
"1777","生泰","71.9","+1.3","+1.84","05/08","+2","+2","3.56","0","0","0","0","0","0","0","0","0","+2","+2","3.56","0"
"1810","和成","18.5","-0.05","-0.27","05/08","+2","+498","10.7","0.16","-2","-31","-0.67","-0.01","+1","+1","0.02","0","+2","+465","10","0.15"
"1907","永豐餘","24.05","0","0","05/08","+2","+225","9.43","0.01","-2","-19","-0.79","0","+2","+6","0.25","0","+2","+212","8.88","0.01"
"1909","榮成","9.17","+0.01","+0.11","05/08","+2","+230","3.42","0.02","0","0","0","0","-1","-15","-0.63","0","+2","+252","3.75","0.02"
"2025","千興","11.3","-0.65","-5.44","05/08","+2","+43","2.52","0.02","0","0","0","0","-1","-16","-3.59","-0.01","+3","+44","2.24","0.03"
"2049","上銀","319.5","+1.5","+0.47","05/08","+2","+2,271","17.9","0.64","-4","-679","-2.71","-0.19","-1","-139","-2.18","-0.04","+3","+1,565","7.76","0.44"
"2061","風青","20.6","-0.55","-2.6","05/08","+2","+44","1.85","0.08","0","0","0","0","+2","+101","4.25","0.18","+2","+145","6.1","0.25"
"2072","世紀風電","180.5","+1.5","+0.84","05/08","+2","+216","21.5","0.11","+1","+40","8.36","0.02","0","0","0","0","+2","+239","23.7","0.12"
"2114","鑫永銓","88.2","+0.4","+0.46","05/08","+2","+4","3.48","0.01","0","0","0","0","0","0","0","0","+2","+6","4.25","0.01"
"2201","裕隆","27.75","+0.05","+0.18","05/08","+2","+2,499","28.8","0.23","0","0","0","0","-1","-6","-0.12","0","+2","+2,591","29.9","0.24"
"2250","IKKA-KY","63.5","-1","-1.55","05/08","+2","+5","4.52","0.01","0","0","0","0","+3","+4","1.58","0.01","+2","+8","6.52","0.02"
"2313","華通","253.5","+4","+1.6","05/08","+2","+7,814","5.13","0.66","+1","+892","1.03","0.07","+1","+30","0.03","0","+2","+7,635","5.01","0.64"
"2327","國巨*","389","+17.5","+4.71","05/08","+2","+7,350","4.91","0.35","+5","+9,596","3.32","0.46","+2","+1,281","0.86","0.06","+2","+16,909","11.3","0.82"
"2332","友訊","13.95","-0.25","-1.76","05/08","+2","+1,804","24.5","0.3","0","0","0","0","+3","+48","0.4","0.01","+2","+1,836","25","0.3"
"2338","光罩","51.5","-2.8","-5.16","05/08","+2","+6,205","15.2","1.69","0","0","0","0","-1","-131","-0.57","-0.04","+2","+6,101","14.9","1.66"
"2420","新巨","55.5","0","0","05/08","+2","+156","12.5","0.1","0","0","0","0","-2","-4","-0.32","0","+2","+152","12.1","0.1"
"2423","固緯","65.7","+1.2","+1.86","05/08","+2","+33","5.42","0.02","0","0","0","0","-2","-3","-0.49","0","+2","+30","4.93","0.02"
"2428","興勤","190.5","+2","+1.06","05/08","+2","+996","16.7","0.78","0","0","0","0","+2","+66","1.1","0.05","+2","+1,062","17.8","0.83"
"2431","聯昌","10.8","-0.05","-0.46","05/08","+2","+265","21.9","0.24","0","0","0","0","+2","+4","0.36","0","+2","+269","22.2","0.24"
"2438","翔耀","22.6","-0.7","-3","05/08","+2","+19","4.14","0.03","0","0","0","0","0","0","0","0","+2","+23","4.99","0.03"
"2440","太空梭","16.75","-0.75","-4.29","05/08","+2","+394","18.2","0.28","0","0","0","0","+3","+20","0.58","0.01","+2","+410","18.9","0.29"
"2453","凌群","54.6","-0.4","-0.73","05/08","+2","+130","20.8","0.13","0","0","0","0","0","0","0","0","+2","+129","20.6","0.13"
"2455","全新","337","-5","-1.46","05/08","+2","+1,244","22.6","0.67","+1","+7","0.32","0","-1","-41","-1.87","-0.02","+4","+4,424","11.2","2.39"
"2459","敦吉","66.7","+0.1","+0.15","05/08","+2","+106","32.6","0.1","0","0","0","0","-1","-1","-0.92","0","+2","+106","32.6","0.1"
"2482","連宇","16.7","+0.05","+0.3","05/08","+2","+78","23","0.1","0","0","0","0","-1","-4","-2.32","0","+2","+78","22.7","0.1"
"2483","百容","23.8","+0.1","+0.42","05/08","+2","+210","25.4","0.19","0","0","0","0","+1","+1","0.22","0","+2","+202","24.5","0.19"
"2491","吉祥全","21.1","+1.9","+9.9","05/08","+2","+179","4.29","0.22","0","0","0","0","+1","+3","0.13","0","+2","+181","4.35","0.22"
"2547","日勝生","10.3","+0.05","+0.49","05/08","+2","+410","10.5","0.04","0","0","0","0","-1","-10","-0.66","0","+2","+432","11.1","0.04"
"2608","嘉里大榮","30","0","0","05/08","+2","+152","22.1","0.03","0","0","0","0","+1","+1","0.28","0","+2","+148","21.5","0.03"
"2610","華航","18.55","-0.05","-0.27","05/08","+2","+9,247","12.7","0.15","-6","-3,623","-2.44","-0.06","-1","-38","-0.18","0","+2","+9,159","12.6","0.15"
"2634","漢翔","50.1","+0.6","+1.21","05/08","+2","+2,791","18.5","0.3","-3","-25","-0.13","0","+1","+68","0.61","0.01","+2","+2,819","18.7","0.3"
"2645","長榮航太","164","+5","+3.14","05/08","+2","+1,424","27.7","0.38","-18","-1,294","-4.76","-0.35","+1","+128","3.43","0.03","+2","+1,431","27.8","0.38"
"2646","星宇航空","20.6","0","0","05/08","+2","+3,039","30","0.1","0","0","0","0","-2","-12","-0.12","0","+2","+3,028","29.9","0.1"
"2729","瓦城","166","+1","+0.61","05/08","+2","+8","12","0.02","0","0","0","0","0","0","0","0","+2","+8","12","0.02"
"2755","揚秦","135.5","+1.5","+1.12","05/08","+2","+14","9.93","0.04","0","0","0","0","0","0","0","0","+2","+14","9.93","0.04"
"2762","世界健身-KY","74","+0.1","+0.14","05/08","+2","+72","25.8","0.06","0","0","0","0","-2","-4","-1.44","0","+2","+68","24.4","0.06"
"2883B","凱基金乙特","8.22","+0.01","+0.12","05/08","+2","+216","6.2","0.01","0","0","0","0","0","0","0","0","+2","+249","7.15","0.02"
"2887I","台新新光辛特","9.39","-0.01","-0.11","05/08","+2","+137","0.91","0","0","0","0","0","0","0","0","0","+2","+137","0.91","0"
"3022","威強電","73.7","-1.6","-2.12","05/08","+2","+375","15.6","0.21","0","0","0","0","-1","-4","-0.29","0","+2","+374","15.5","0.21"
"3046","建碁","50.6","+0.95","+1.91","05/08","+2","+250","19.2","0.32","0","0","0","0","+4","+152","8.86","0.19","+9","+628","25.2","0.8"
"3060","銘異","28","-0.9","-3.11","05/08","+2","+603","11.7","0.44","0","0","0","0","+1","+4","0.15","0","+2","+605","11.7","0.44"
"3066","李洲","18.3","-0.35","-1.88","05/08","+2","+165","21","0.2","0","0","0","0","-4","-5","-0.43","-0.01","+2","+164","20.9","0.2"
"3078","僑威","57.5","+0.2","+0.35","05/08","+2","+191","7.56","0.08","0","0","0","0","-1","-7","-0.43","0","+2","+184","7.28","0.08"
"3081","聯亞","2620","-40","-1.5","05/08","+2","+578","8.78","0.62","-3","-567","-5.01","-0.61","-1","-19","-0.74","-0.02","+2","+104","1.58","0.11"
"3105","穩懋","492.5","-7.5","-1.5","05/08","+2","+3,377","5.22","0.8","+1","+118","0.47","0.03","-3","-2,513","-2.3","-0.59","-1","-912","-3.61","-0.22"
"3130","一零四","222","+1","+0.45","05/08","+2","+10","9.46","0.03","0","0","0","0","+1","+1","1.85","0","+2","+11","10.6","0.03"
"3158","嘉實","89","0","0","05/08","+2","+3","7.67","0.01","0","0","0","0","0","0","0","0","+2","+3","7.67","0.01"
"3178","公準","69","0","0","05/08","+2","+73","22.4","0.16","0","0","0","0","0","0","0","0","+2","+73","22.4","0.16"
"3189","景碩","458","-34.5","-7.01","05/08","+2","+5,251","10.5","1","-3","-4,281","-5.2","-0.81","-1","-198","-0.69","-0.04","-1","-87","-0.3","-0.02"
"3205","佰研","56.4","+0.4","+0.71","05/08","+2","+83","13.9","0.12","0","0","0","0","+1","0","0.07","0","+2","+83","13.9","0.12"
"3206","志豐","35.95","+1.55","+4.51","05/08","+2","+135","28.7","0.23","0","0","0","0","0","0","0","0","+2","+135","28.7","0.23"
"3229","晟鈦","40.75","-2.25","-5.23","05/08","+2","+4","0.91","0.01","0","0","0","0","0","0","0","0","+2","+8","1.77","0.01"
"3236","千如","34","+1.4","+4.29","05/08","+2","+3,037","16.3","2.89","0","0","0","0","+2","+107","0.57","0.1","+2","+3,144","16.8","2.99"
"3303","岱稜","52","+0.4","+0.78","05/08","+2","+119","10.1","0.13","0","0","0","0","-1","0","-0.07","0","+2","+124","10.5","0.13"
"3311","閎暉","32.4","+0.85","+2.69","05/08","+2","+189","26.5","0.19","0","0","0","0","+1","+2","0.46","0","+2","+188","26.4","0.19"
"3349","寶德","23.45","0","0","05/08","+2","+207","26.7","0.45","0","0","0","0","0","0","0","0","+2","+207","26.7","0.45"
"3357","臺慶科","187.5","+10","+5.63","05/08","+2","+1,118","7.33","0.97","-4","-88","-0.42","-0.08","-1","-30","-0.28","-0.03","+2","+1,193","7.83","1.04"
"3363","上詮","810","-5","-0.61","05/08","+2","+231","21.6","0.2","0","0","0","0","-1","-16","-3.18","-0.01","+3","+266","12.8","0.23"
"3450","聯鈞","410","+32.5","+8.61","05/08","+2","+12,439","17.7","8.54","0","0","0","0","-1","-136","-0.33","-0.09","+2","+12,707","18.1","8.72"
"3479","安勤","96.2","-0.8","-0.82","05/08","+2","+144","16.5","0.2","0","0","0","0","0","0","0","0","+2","+144","16.5","0.2"
"3483","力致","91.3","-1.9","-2.04","05/08","+2","+226","11.1","0.23","0","0","0","0","-1","-1","-0.1","0","+2","+232","11.4","0.23"
"3491","昇達科","1655","+35","+2.16","05/08","+2","+325","10.3","0.47","-3","-168","-3.17","-0.24","-1","-20","-1.13","-0.03","+1","+259","14.7","0.38"
"3494","誠研","8.02","-0.01","-0.12","05/08","+2","+22","12.6","0.02","0","0","0","0","+1","+3","3.74","0","+2","+25","14.3","0.03"
"3526","凡甲","395","+17.5","+4.64","05/08","+2","+1,352","22.4","2.05","+1","+153","4.54","0.23","-1","-56","-1.67","-0.09","+3","+1,532","19.8","2.33"
"3537","堡達","46.7","+1.35","+2.98","05/08","+2","+175","11.1","0.31","0","0","0","0","+1","+1","0.08","0","+2","+176","11.2","0.31"
"3550","聯穎","21.35","-0.65","-2.95","05/08","+2","+496","6.64","0.46","0","0","0","0","+1","0","0.01","0","+2","+494","6.62","0.46"
"3564","其陽","40.9","+0.85","+2.12","05/08","+2","+70","19.5","0.12","0","0","0","0","+1","0","0.03","0","+2","+70","19.5","0.12"
"3580","友威科","88.8","+0.4","+0.45","05/08","+2","+146","3.32","0.37","0","0","0","0","-1","-2","-0.11","-0.01","+2","+145","3.32","0.37"
"3592","瑞鼎","258.5","+16","+6.6","05/08","+2","+496","13.1","0.65","+10","+1,234","12","1.63","+2","+35","0.92","0.05","+2","+848","22.3","1.12"
"3597","映興","25.65","0","0","05/08","+2","+4","2.08","0.01","0","0","0","0","0","0","0","0","+2","+4","2.08","0.01"
"3609","三一東林","22.6","0","0","05/08","+2","+64","12.9","0.17","0","0","0","0","0","0","0","0","+2","+64","12.9","0.17"
"3623","富晶通","23.55","+0.3","+1.29","05/08","+2","+19","10.6","0.07","0","0","0","0","+2","0","0.2","0","+2","+19","10.8","0.07"
"3684","榮昌","59.5","+0.9","+1.54","05/08","+2","+55","23.2","0.18","0","0","0","0","+1","0","0.02","0","+2","+55","23.3","0.18"
"3704","合勤控","35.3","-0.1","-0.28","05/08","+2","+1,644","31.8","0.4","0","0","0","0","-1","-5","-0.23","0","+2","+1,650","31.9","0.4"
"3709","鑫聯大投控","92.9","+8.4","+9.94","05/08","+2","+2,006","11.6","1.6","0","0","0","0","-1","-32","-0.34","-0.03","+2","+2,111","12.2","1.68"
"3714","富采","71.1","-0.3","-0.42","05/08","+2","+3,976","4.14","0.54","0","0","0","0","+1","+82","0.12","0.01","+2","+3,990","4.16","0.54"
"4105","東洋","75.4","+0.9","+1.21","05/08","+2","+320","15.1","0.13","+9","+1,793","21.8","0.72","0","0","0","0","+2","+651","30.8","0.26"
"4121","優盛","14.65","+0.1","+0.69","05/08","+2","+12","5.48","0.01","0","0","0","0","0","0","0","0","+2","+12","5.48","0.01"
"4126","太醫","79.8","-0.1","-0.13","05/08","+2","+4","7.65","0.01","0","0","0","0","0","0","0","0","+2","+4","7.65","0.01"
"4128","中天","15","-0.2","-1.32","05/08","+2","+224","6.32","0.04","0","0","0","0","-6","-53","-0.5","-0.01","+2","+216","6.09","0.04"
"4190","佐登-KY","24.6","-0.1","-0.4","05/08","+2","+5","7.5","0.01","0","0","0","0","0","0","0","0","+2","+5","7.5","0.01"
"4207","環泰","17.9","+0.3","+1.7","05/08","+2","+110","39.9","0.06","0","0","0","0","0","0","0","0","+2","+110","39.9","0.06"
"4414","如興","10","+0.03","+0.3","05/08","+2","+127","14.1","0.05","0","0","0","0","-1","-1","-0.28","0","+2","+129","14.4","0.05"
"4417","金洲","46.1","-0.4","-0.86","05/08","+2","+57","13.3","0.07","0","0","0","0","0","0","0","0","+2","+57","13.3","0.07"
"4420","光明","41.6","+0.1","+0.24","05/08","+2","+37","27.7","0.09","0","0","0","0","0","0","0","0","+2","+37","27.7","0.09"
"4513","福裕","14.7","-0.2","-1.34","05/08","+2","+141","19.9","0.12","0","0","0","0","0","0","0","0","+2","+141","19.9","0.12"
"4581","光隆精密-KY","50","-0.8","-1.57","05/08","+2","+8","23.9","0.02","0","0","0","0","0","0","0","0","+5","+24","15.5","0.07"
"4590","富田-創","78.6","-0.4","-0.51","05/08","+2","+133","23.9","0.24","0","0","0","0","-1","0","-0.11","0","+2","+134","23.9","0.24"
"4711","永純","16.05","+0.5","+3.22","05/08","+2","+23","7.33","0.04","0","0","0","0","0","0","0","0","+2","+23","7.33","0.04"
"4722","國精化","236.5","+21.5","+10","05/08","+2","+979","5.47","0.95","0","0","0","0","-1","-112","-1.04","-0.11","+2","+934","5.22","0.91"
"4729","熒茂","20.7","+1","+5.08","05/08","+2","+226","10.2","0.29","0","0","0","0","+1","0","0.02","0","+2","+226","10.2","0.29"
"4744","皇將","32.4","-0.1","-0.31","05/08","+2","+19","7.97","0.03","0","0","0","0","0","0","0","0","+2","+19","7.97","0.03"
"4747","強生","53.1","-1.4","-2.57","05/08","+2","+5","4.11","0.01","0","0","0","0","0","0","0","0","+2","+5","4.11","0.01"
"4760","勤凱","287.5","+20.5","+7.68","05/08","+2","+337","4.68","1.05","0","0","0","0","-1","-131","-2.51","-0.41","+2","+284","3.95","0.88"
"4764","雙鍵","340","+10","+3.03","05/08","+2","+93","7.06","0.11","0","0","0","0","-3","-118","-2.36","-0.14","+2","+91","6.91","0.11"
"4767","誠泰科技","26.85","+0.35","+1.32","05/08","+2","+9","21.4","0.03","0","0","0","0","0","0","0","0","+2","+9","21.4","0.03"
"4906","正文","40","+1.3","+3.36","05/08","+2","+22,320","15.5","5.22","0","0","0","0","+2","+248","0.17","0.06","+2","+22,563","15.7","5.28"
"4908","前鼎","229.5","-9","-3.77","05/08","+2","+65","3.63","0.08","0","0","0","0","-3","-293","-2.67","-0.37","+1","+19","2.37","0.02"
"4946","辣椒","107","0","0","05/08","+2","+20","9.81","0.23","0","0","0","0","0","0","0","0","+2","+20","9.81","0.23"
"4951","精拓科","124","-8","-6.06","05/08","+2","+86","3.52","0.25","0","0","0","0","+2","+59","2.41","0.17","+2","+145","5.93","0.42"
"4961","天鈺","170","+9","+5.59","05/08","+2","+2,430","41.2","2","0","0","0","0","-1","-13","-0.3","-0.01","+2","+2,419","41","2"
"4967","十銓","298","+1","+0.34","05/08","+2","+1,866","3.86","2.2","0","0","0","0","-8","-1,210","-0.52","-1.42","+2","+1,700","3.52","2"
"4972","湯石照明","16.45","0","0","05/08","+2","+31","23.9","0.05","0","0","0","0","0","0","0","0","+2","+31","23.9","0.05"
"4974","亞泰","73.5","-0.3","-0.41","05/08","+2","+33","9.28","0.05","0","0","0","0","-1","-1","-0.45","0","+2","+33","9.19","0.05"
"5209","新鼎","164","-1.5","-0.91","05/08","+2","+17","13.8","0.06","0","0","0","0","-1","0","-0.07","0","+2","+17","13.8","0.06"
"5222","全訊","139","+2.5","+1.83","05/08","+2","+337","17.4","0.37","-2","-2","-0.1","0","+1","+17","1.4","0.02","+2","+348","18","0.38"
"5258","虹堡","53.3","+4.8","+9.9","05/08","+2","+88","2.97","0.08","0","0","0","0","+1","+2","0.1","0","+2","+89","3.02","0.08"
"5302","太欣","11.8","-0.2","-1.67","05/08","+2","+430","17.7","0.27","0","0","0","0","0","0","0","0","+2","+430","17.7","0.27"
"5309","系統電","63.8","0","0","05/08","+2","+1,525","8.07","0.66","0","0","0","0","-1","-11","-0.09","0","+2","+1,658","8.77","0.72"
"5344","立衛","17","+0.95","+5.92","05/08","+2","+18","4.98","0.02","0","0","0","0","0","0","0","0","+2","+18","4.98","0.02"
"5356","協益","27.1","+0.05","+0.18","05/08","+2","+86","26.8","0.08","0","0","0","0","0","0","0","0","+2","+86","26.8","0.08"
"5371","中光電","74.3","+1.1","+1.5","05/08","+2","+147","1.26","0.04","0","0","0","0","+1","+28","0.33","0.01","+2","+554","4.75","0.14"
"5388","中磊","85.1","+4.8","+5.98","05/08","+2","+10,496","35.4","3.49","0","0","0","0","+2","+506","1.71","0.17","+2","+11,003","37.1","3.66"
"5432","新門","147","+7","+5","05/08","+2","+147","23.1","0.71","0","0","0","0","+2","+1","0.22","0.01","+2","+148","23.3","0.72"
"5455","昇益","25.8","-0.65","-2.46","05/08","+2","+8","5.15","0.01","0","0","0","0","0","0","0","0","+2","+7","4.66","0.01"
"5471","松翰","45.35","+1.25","+2.83","05/08","+2","+514","16.4","0.31","0","0","0","0","-2","-6","-0.19","0","+2","+508","16.2","0.3"
"5493","三聯","85.5","-1.8","-2.06","05/08","+2","+36","10.4","0.08","0","0","0","0","+1","0","0.07","0","+2","+36","10.4","0.08"
"5905","南仁湖","8","-0.01","-0.12","05/08","+2","+159","16.7","0.06","0","0","0","0","0","0","0","0","+2","+160","16.7","0.06"
"6113","亞矽","24.55","-0.5","-2","05/08","+2","+127","2.25","0.24","0","0","0","0","-1","-2","-0.07","0","+2","+131","2.32","0.25"
"6121","新普","390","+19","+5.12","05/08","+2","+275","7.46","0.15","-1","-225","-8.26","-0.12","+3","+54","1.21","0.03","+2","+166","4.49","0.09"
"6155","鈞寶","53.2","+2.3","+4.52","05/08","+2","+2,054","8.28","2.33","0","0","0","0","-1","-19","-0.09","-0.02","+2","+2,053","8.28","2.33"
"6160","欣技","16.55","+0.95","+6.09","05/08","+2","+52","9.85","0.08","0","0","0","0","-1","-1","-0.26","0","+2","+52","9.81","0.08"
"6167","久正","12.2","+0.05","+0.41","05/08","+2","+102","11.3","0.07","0","0","0","0","0","0","0","0","+2","+102","11.3","0.07"
"6170","統振","51.9","-0.1","-0.19","05/08","+2","+140","20.4","0.14","0","0","0","0","0","0","0","0","+2","+140","20.4","0.14"
"6187","萬潤","1070","-60","-5.31","05/08","+2","+1,108","13.1","1.13","-2","-820","-9.67","-0.84","-4","-83","-0.47","-0.08","+2","+247","2.91","0.25"
"6192","巨路","124","+2.5","+2.06","05/08","+2","+477","45","0.5","0","0","0","0","-2","-113","-10.7","-0.12","+2","+364","34.3","0.38"
"6208","日揚","72.4","-4.1","-5.36","05/08","+2","+152","9.02","0.16","0","0","0","0","0","0","0","0","+2","+146","8.67","0.15"
"6216","居易","23.85","+0.4","+1.71","05/08","+2","+82","12.1","0.09","0","0","0","0","-1","-6","-1.63","-0.01","+2","+80","11.8","0.08"
"6220","岳豐","30.05","-0.35","-1.15","05/08","+2","+154","29.9","0.11","0","0","0","0","+8","+28","1.48","0.02","+2","+162","31.4","0.11"
"6259","百徽","22.55","+2.05","+10","05/08","+2","+182","13.5","0.65","0","0","0","0","+1","+4","0.37","0.01","+2","+186","13.8","0.66"
"6266","泰詠","27.95","+0.1","+0.36","05/08","+2","+27","5.71","0.02","0","0","0","0","0","0","0","0","+2","+27","5.69","0.02"
"6281","全國電","51","+1","+2","05/08","+2","+154","28.3","0.15","0","0","0","0","-1","-2","-1.03","0","+2","+152","27.9","0.15"
"6282","康舒","50.4","-0.3","-0.59","05/08","+2","+13,484","16.5","1.58","0","0","0","0","+2","+1,017","1.25","0.12","+2","+14,501","17.8","1.69"
"6284","佳邦","81.5","+0.5","+0.62","05/08","+2","+936","21","0.63","0","0","0","0","+3","+18","0.32","0.01","+2","+954","21.4","0.64"
"6290","良維","276.5","-5","-1.78","05/08","+2","+260","3.83","0.15","-1","0","-0.01","0","-1","-35","-1.1","-0.02","+2","+249","3.67","0.15"
"6291","沛亨","468","-14","-2.9","05/08","+2","+411","8.08","0.98","+3","+727","10.5","1.73","+2","+32","0.63","0.08","+5","+1,305","11.5","3.11"
"6494","九齊","55.8","+1.2","+2.2","05/08","+2","+246","16.6","0.78","0","0","0","0","+1","+19","1.69","0.06","+2","+265","17.9","0.84"
"6508","惠光","24.5","-0.05","-0.2","05/08","+2","+43","25.2","0.05","0","0","0","0","0","0","0","0","+2","+43","25.2","0.05"
"6509","聚和","44.65","+4.05","+9.98","05/08","+2","+1,868","18.7","0.95","0","0","0","0","+1","+104","1.15","0.05","+2","+1,971","19.8","1"
"6546","正基","70","+4.3","+6.54","05/08","+2","+255","12.1","0.38","0","0","0","0","+2","+13","0.62","0.02","+2","+268","12.7","0.4"
"6560","欣普羅","39.8","+1.1","+2.84","05/08","+2","+6","2.02","0.02","0","0","0","0","-1","0","-0.06","0","+2","+6","1.98","0.02"
"6569","醫揚","100.5","+0.5","+0.5","05/08","+2","+23","7.48","0.06","0","0","0","0","0","0","0","0","+2","+23","7.48","0.06"
"6573","虹揚-KY","12.7","0","0","05/08","+2","+48","19.9","0.06","0","0","0","0","+1","+1","0.78","0","+2","+49","20.4","0.06"
"6585","鼎基","94","+5.7","+6.46","05/08","+2","+28","2.4","0.04","0","0","0","0","+1","+2","0.19","0","+2","+31","2.57","0.04"
"6640","均華","1395","+5","+0.36","05/08","+2","+27","5.31","0.09","+1","+5","2.22","0.02","+1","+1","0.37","0","+1","+31","13.6","0.11"
"6642","富致","64.4","-2.5","-3.74","05/08","+2","+46","2.43","0.12","0","0","0","0","-1","-20","-2.1","-0.05","-1","-13","-1.37","-0.04"
"6668","中揚光","36.7","-1.5","-3.93","05/08","+2","+249","18.4","0.23","0","0","0","0","0","0","0","0","+2","+248","18.3","0.23"
"6671","三能-KY","30.05","0","0","05/08","+2","+12","14.1","0.02","0","0","0","0","+2","+8","9.01","0.01","+2","+20","23.1","0.03"
"6695","芯鼎","52.9","+4.75","+9.87","05/08","+2","+2,127","22.9","2.21","0","0","0","0","+2","+22","0.23","0.02","+2","+2,149","23.1","2.23"
"6708","天擎","41.4","-1.1","-2.59","05/08","+2","+4","4.26","0.01","0","0","0","0","0","0","0","0","+2","+4","4.26","0.01"
"6716","應廣","94.7","+8.6","+9.99","05/08","+2","+197","11.8","0.65","0","0","0","0","+1","0","0","0","+2","+197","11.8","0.65"
"6727","亞泰金屬","504","+45.5","+9.92","05/08","+2","+984","11.4","3.66","0","0","0","0","+4","+409","2.43","1.52","+2","+1,072","12.4","3.99"
"6732","昇佳電子","164","+0.5","+0.31","05/08","+2","+59","5.82","0.12","0","0","0","0","-1","-1","-0.11","0","+2","+59","5.87","0.12"
"6754","匯僑設計","45.95","+0.4","+0.88","05/08","+2","+12","22.2","0.02","-1","0","-0.59","0","0","0","0","0","+2","+10","20","0.02"
"6757","台灣虎航","57","+1.8","+3.26","05/08","+2","+386","3.35","0.08","0","0","0","0","+2","+47","0.41","0.01","+2","+433","3.76","0.09"
"6768","志強-KY","87.5","+3.1","+3.67","05/08","+2","+387","14.5","0.19","+9","+1,600","19.6","0.8","+2","+31","1.15","0.02","+8","+1,093","16.1","0.55"
"6789","采鈺","603","+22","+3.79","05/08","+2","+1,393","7.78","0.44","+5","+234","0.41","0.07","-1","-6","-0.06","0","+2","+1,526","8.53","0.48"
"6791","虎門科技","120","+0.5","+0.42","05/08","+2","+16","9.64","0.08","0","0","0","0","0","0","0","0","+2","+16","9.64","0.08"
"6792","詠業","56.8","-1.9","-3.24","05/08","+2","+16","6.97","0.03","0","0","0","0","0","0","0","0","+2","+15","6.55","0.03"
"6799","來頡","88.9","0","0","05/08","+2","+74","11","0.17","0","0","0","0","+2","+6","0.84","0.01","+2","+80","11.9","0.18"
"6807","峰源-KY","35.4","-0.7","-1.94","05/08","+2","+1","5.86","0","0","0","0","0","0","0","0","0","+2","+1","5.86","0"
"6830","汎銓","787","-87","-9.95","05/08","+2","+407","6.65","0.76","0","0","0","0","-5","-129","-0.84","-0.24","+2","+362","5.91","0.68"
"6834","天二科技","48.1","+4.35","+9.94","05/08","+2","+260","3.1","0.29","0","0","0","0","-1","-15","-0.25","-0.02","+2","+250","2.98","0.28"
"6862","三集瑞-KY","187","+3","+1.63","05/08","+2","+29","0.78","0.06","0","0","0","0","+2","+57","1.53","0.11","+2","+87","2.31","0.17"
"6863","永道-KY","103","+1.5","+1.48","05/08","+2","+100","40.2","0.13","0","0","0","0","+1","0","0.04","0","+2","+99","39.9","0.13"
"6881","潤德","270","-5","-1.82","05/08","+2","+3","12.1","0.02","0","0","0","0","0","0","0","0","+2","+3","12.1","0.02"
"6901","鑽石投資","13","-0.2","-1.52","05/08","+2","+493","30.7","0.06","0","0","0","0","+2","+3","0.19","0","+2","+496","30.9","0.06"
"6907","雅特力-KY","129.5","-3","-2.26","05/08","+2","+267","3.18","0.43","0","0","0","0","0","0","0","0","+2","+267","3.18","0.43"
"6952","大武山","37.55","-0.25","-0.66","05/08","+2","+10","12.9","0.02","0","0","0","0","0","0","0","0","+2","+8","10.4","0.01"
"6988","威力暘-創","14.5","+0.35","+2.47","05/08","+2","+10","6.94","0.02","0","0","0","0","-6","-109","-28.8","-0.23","-1","-22","-19","-0.05"
"7610","聯友金屬-創","792","+33","+4.35","05/08","+2","+217","9.57","0.45","0","0","0","0","-1","-27","-2.28","-0.06","+2","+215","9.51","0.44"
"7712","博盛半導體","134.5","+12","+9.8","05/08","+2","+319","11.7","0.98","0","0","0","0","+2","+63","2.31","0.19","+2","+382","14","1.17"
"7717","萊德光電-KY","668","+7","+1.06","05/08","+2","+31","2.68","0.12","0","0","0","0","0","0","0","0","+1","+22","3.8","0.09"
"7721","微程式","72.1","-1.7","-2.3","05/08","+2","+38","4.56","0.07","0","0","0","0","0","0","0","0","+2","+38","4.56","0.07"
"7730","暉盛-創","168","-1.5","-0.88","05/08","+2","+28","15.7","0.08","0","0","0","0","-2","-8","-4.39","-0.02","+2","+20","11.3","0.06"
"7753","星亞","42.05","-0.2","-0.47","05/08","+2","+13","13","0.05","0","0","0","0","0","0","0","0","+2","+13","13","0.05"
"7788","松川精密","176","+4.5","+2.62","05/08","+2","+616","30.5","0.77","0","0","0","0","-1","-2","-0.17","0","+2","+635","31.5","0.8"
"7810","捷創科技","212","-5.5","-2.53","05/08","+2","+32","12.8","0.16","0","0","0","0","+1","0","0.07","0","+2","+32","12.6","0.16"
"7811","民盛","81.2","+1","+1.25","05/08","+2","+13","11.5","0.04","0","0","0","0","-13","-246","-32.4","-0.74","-19","-265","-20.9","-0.79"
"8034","榮群","25.35","+1.65","+6.96","05/08","+2","+363","12.3","0.64","0","0","0","0","+1","0","0.01","0","+2","+363","12.3","0.64"
