排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,05/28,,17835.0,-395.0,-2.17,266,4829.0,18230.0,17825.0,19000.0,17500.0,8.23,151.0,113.11,,,,,
2,6515,穎崴,市,05/28,,9120.0,-675.0,-6.89,1109,10363.0,9795.0,10000.0,10100.0,8935.0,11.9,185.0,50.59,,,,,
3,7769,鴻勁,市,05/28,,7700.0,-100.0,-1.28,1513,12200.0,7800.0,7945.0,8435.0,7605.0,10.6,96.1,22.09,,,,,
4,6223,旺矽,櫃,05/28,,5915.0,-475.0,-7.43,1128,6911.0,6390.0,6390.0,6450.0,5855.0,9.31,157.0,36.78,,,,,
5,2383,台光電,市,05/28,,5055.0,-250.0,-4.71,2290,11958.0,5305.0,5300.0,5515.0,5025.0,9.24,110.0,37.78,,,,,
6,6669,緯穎,市,05/28,,4950.0,-125.0,-2.46,2158,10853.0,5075.0,5100.0,5260.0,4900.0,7.09,16.6,6.56,,,,,
7,2059,川湖,市,05/28,,4700.0,-220.0,-4.47,594,2852.0,4920.0,4930.0,5120.0,4615.0,10.3,41.4,14.21,,,,,
8,3443,創意,市,05/28,,4590.0,-510.0,-10.0,4075,19747.0,5100.0,5090.0,5320.0,4590.0,14.3,138.0,42.18,,,,,
9,2454,聯發科,市,05/28,,4410.0,-230.0,-4.96,16433,73376.0,4640.0,4620.0,4685.0,4270.0,8.94,70.1,18.04,,,,,
10,3661,世芯-KY,市,05/28,,4300.0,-200.0,-4.44,2421,10598.0,4500.0,4530.0,4575.0,4230.0,7.67,62.9,8.12,,,,,
11,7734,印能科技,櫃,05/28,,3670.0,-170.0,-4.43,423,1639.0,3840.0,3885.0,4160.0,3535.0,16.3,92.7,14.87,,,,,
12,3131,弘塑,櫃,05/28,,3635.0,210.0,6.13,1910,7048.0,3425.0,3650.0,3765.0,3510.0,7.45,68.0,26.49,,,,,
13,3653,健策,市,05/28,,3500.0,-170.0,-4.63,2200,7914.0,3670.0,3700.0,3830.0,3460.0,10.1,96.8,24.24,,,,,
14,3529,力旺,櫃,05/28,,3470.0,175.0,5.31,1248,4295.0,3295.0,3420.0,3520.0,3370.0,4.55,127.0,58.39,,,,,
15,3008,大立光,市,05/28,,3425.0,-80.0,-2.28,1353,4734.0,3505.0,3505.0,3630.0,3420.0,5.99,21.5,2.43,,,,,
16,6510,精測,櫃,05/28,,3280.0,85.0,2.66,913,3006.0,3195.0,3250.0,3365.0,3210.0,4.85,96.2,10.97,,,,,
17,3081,聯亞,櫃,05/28,,2650.0,-235.0,-8.15,3053,8286.0,2885.0,2890.0,2890.0,2600.0,10.1,348.0,57.84,,,,,
18,3017,奇鋐,市,05/28,,2580.0,-120.0,-4.44,5097,13523.0,2700.0,2740.0,2795.0,2540.0,9.44,42.4,22.42,,,,,
19,2360,致茂,市,05/28,,2570.0,-55.0,-2.1,4838,12725.0,2625.0,2560.0,2795.0,2530.0,10.1,81.0,39.25,,,,,
20,3533,嘉澤,市,05/28,,2485.0,-140.0,-5.33,1190,3009.0,2625.0,2630.0,2685.0,2455.0,8.76,34.9,6.65,,,,,
21,8299,群聯,櫃,05/28,,2450.0,-30.0,-1.21,7045,17524.0,2480.0,2475.0,2535.0,2410.0,5.04,23.7,7.31,,,,,
22,2345,智邦,市,05/28,,2435.0,-185.0,-7.06,5051,12517.0,2620.0,2575.0,2580.0,2395.0,7.06,46.1,20.84,,,,,
23,2308,台達電,市,05/28,,2390.0,-130.0,-5.16,11721,28630.0,2520.0,2485.0,2520.0,2370.0,5.95,88.2,20.72,,,,,
24,7750,新代,市,05/28,,2375.0,-135.0,-5.38,410,991.0,2510.0,2550.0,2550.0,2300.0,9.96,57.7,14.92,,,,,
25,2330,台積電,市,05/28,,2295.0,-5.0,-0.22,42313,98018.0,2300.0,2350.0,2360.0,2270.0,3.91,30.9,10.1,,,,,
26,3665,貿聯-KY,市,05/28,,2115.0,0.0,0.0,3095,6209.0,2115.0,2030.0,2115.0,1950.0,7.8,42.7,8.85,,,,,
27,3491,昇達科,櫃,05/28,,2000.0,-80.0,-3.85,1093,2293.0,2080.0,2125.0,2180.0,1995.0,8.89,219.0,39.49,,,,,
28,6442,光聖,市,05/28,,1895.0,-145.0,-7.11,4531,8801.0,2040.0,2025.0,2025.0,1890.0,6.62,71.2,20.94,,,,,
29,6805,富世達,市,05/28,,1765.0,25.0,1.44,3126,5602.0,1740.0,1765.0,1865.0,1730.0,7.76,45.0,16.3,,,,,
30,7751,竑騰,櫃,05/28,,1725.0,25.0,1.47,87,149.0,1700.0,1680.0,1765.0,1675.0,5.29,76.2,21.33,,,,,
31,5289,宜鼎,櫃,05/28,,1700.0,0.0,0.0,3905,6710.0,1700.0,1685.0,1760.0,1655.0,6.18,22.6,11.29,,,,,
32,6683,雍智科技,櫃,05/28,,1700.0,-80.0,-4.49,1178,2033.0,1780.0,1780.0,1840.0,1650.0,10.7,95.1,16.16,,,,,
33,6274,台燿,櫃,05/28,,1540.0,-90.0,-5.52,8949,14196.0,1630.0,1615.0,1695.0,1525.0,10.4,111.0,24.62,,,,,
34,5269,祥碩,市,05/28,,1440.0,-55.0,-3.68,1717,2519.0,1495.0,1510.0,1510.0,1435.0,5.02,17.7,2.89,,,,,
35,7828,創新服務,櫃,05/28,,1400.0,-105.0,-6.98,588,849.0,1505.0,1485.0,1525.0,1385.0,9.3,206.0,48.51,,,,,
36,1590,亞德客-KY,市,05/28,,1390.0,-45.0,-3.14,1608,2221.0,1435.0,1435.0,1445.0,1360.0,5.92,30.4,5.47,,,,,
37,7610,聯友金屬-創,市,05/28,,1345.0,115.0,9.35,364,476.0,1230.0,1225.0,1345.0,1225.0,9.76,82.8,30.79,,,,,
38,6640,均華,櫃,05/28,,1340.0,-85.0,-5.96,410,570.0,1425.0,1440.0,1475.0,1330.0,10.2,82.7,11.7,,,,,
39,8210,勤誠,市,05/28,,1325.0,-70.0,-5.02,1727,2342.0,1395.0,1400.0,1420.0,1315.0,7.53,39.0,13.16,,,,,
40,2368,金像電,市,05/28,,1305.0,-70.0,-5.09,5166,6903.0,1375.0,1395.0,1420.0,1290.0,9.45,58.4,19.14,,,,,
41,6739,竹陞科技,櫃,05/28,,1255.0,-40.0,-3.09,270,350.0,1295.0,1305.0,1350.0,1250.0,7.72,65.6,34.22,,,,,
42,6187,萬潤,櫃,05/28,,1240.0,110.0,9.73,4553,5612.0,1130.0,1180.0,1240.0,1180.0,5.31,81.4,17.57,,,,,
43,2404,漢唐,市,05/28,,1160.0,-75.0,-6.07,4495,5382.0,1235.0,1240.0,1255.0,1150.0,8.5,21.6,15.23,,,,,
44,6781,AES-KY,市,05/28,,1160.0,-45.0,-3.73,1487,1773.0,1205.0,1220.0,1245.0,1150.0,7.88,29.6,5.48,,,,,
45,7822,倍利科,市,05/28,,1115.0,-30.0,-2.62,342,401.0,1145.0,1145.0,1245.0,1110.0,11.8,68.2,8.36,,,,,
46,6531,愛普*,市,05/28,,1095.0,15.0,1.39,14735,16930.0,1080.0,1085.0,1185.0,1070.0,10.6,111.0,15.09,,,,,
47,8996,高力,市,05/28,,1095.0,-120.0,-9.88,4104,4668.0,1215.0,1195.0,1205.0,1095.0,9.05,77.9,21.93,,,,,
48,4749,新應材,櫃,05/28,,1090.0,-25.0,-2.24,2780,3132.0,1115.0,1135.0,1180.0,1080.0,8.97,86.0,11.3,,,,,
49,3163,波若威,櫃,05/28,,1050.0,-50.0,-4.55,3846,4068.0,1100.0,1080.0,1085.0,1025.0,5.45,121.0,26.49,,,,,
50,5536,聖暉*,櫃,05/28,,1035.0,-75.0,-6.76,2694,2856.0,1110.0,1110.0,1110.0,1030.0,7.21,28.8,9.8,,,,,
