"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔發行張數","2日買賣超佔發行張數","3日買賣超佔發行張數","5日買賣超佔發行張數","10日買賣超佔發行張數","1個月買賣超佔發行張數","3個月買賣超佔發行張數","半年買賣超佔發行張數","1年買賣超佔發行張數","3年買賣超佔發行張數","10年買賣超佔發行張數","今年買賣超佔發行張數"
"29","2351","順德","183","+16.5","+9.91","05/08","+1.49","+2.01","+2.45","+3.07","+1.82","+1.43","+5.43","+10.3","+4.23","-4.87","+4.9","+11.2"
"30","00943","兆豐電子高息等權","18.86","+0.08","+0.43","05/08","+0.23","+1.83","+2.42","+3.07","+6.34","+15.4","+26","+26.8","+38","","","+27.3"
"31","00733","富邦臺灣中小","65.05","-0.75","-1.14","05/08","+1.06","+1.48","+1.9","+3.06","+4.97","+11.3","+22","+31.8","+43.3","+18.8","","+31"
"32","4967","十銓","298","+1","+0.34","05/08","+1.01","+2.2","+0.11","+2.98","+1.79","+2.18","-6.17","+5.22","+13.2","+4.14","","-6.15"
"33","2301","光寶科","204","+0.5","+0.25","05/08","+0.43","+1.17","+2.52","+2.98","+3.92","+6.33","+6.36","+11.4","+12","-6.63","-9.16","+6.83"
"34","6173","信昌電","122","+11","+9.91","05/08","+1.61","+1.3","+3.12","+2.94","+2.55","+7.77","+8.16","+11.3","+9.09","+9.51","+9.92","+10.8"
"35","5351","鈺創","75.1","-2.2","-2.85","05/08","-0.01","-1.11","+1.24","+2.91","+4.29","-3.09","+0.53","+8.3","+7.14","+10.3","+4.8","+4.07"
"36","1597","直得","173","-7.5","-4.16","05/08","+0.04","+0.13","+2.17","+2.73","+2.31","+3.36","+5.88","+8.04","+6.97","+5.47","+6.09","+7.11"
"37","00900","富邦特選高股息30","16.92","+0.25","+1.5","05/08","+0.34","+0.94","+1.45","+2.7","+3.64","+7.15","+8.05","+14.4","+14.2","+21.5","","+12.7"
"38","6414","樺漢","346.5","-5","-1.42","05/08","+0.89","+1.42","+1.72","+2.69","+4.07","+10.2","+10","+7.67","+12.7","+15.6","+10.4","+10.7"
"39","2451","創見","312.5","+10","+3.31","05/08","+0.99","+0.64","+0.97","+2.62","+1.39","+0.08","-1.02","-0.81","+3.66","+0.8","-19.1","-0.37"
"40","8096","擎亞","95.9","+0.1","+0.1","05/08","-0.05","-2.49","+0.38","+2.61","+0.31","-6.27","-11","+1.42","+3.34","-1.21","-2.09","+1.27"
"41","3090","日電貿","113.5","-2.5","-2.16","05/08","-0.06","+1.47","+1.02","+2.58","+0.78","+4.38","+6.53","+1.77","+3.21","+3.58","+8.57","+5.9"
"42","6679","鈺太","331","+19","+6.09","05/08","+0.34","+0.73","+2.43","+2.57","+2.85","+3.24","+3.85","+3.85","-0.55","+2.86","","+3.28"
"43","6532","瑞耘","114","+10","+9.62","05/08","+1.96","+3.19","+3.36","+2.56","-0.09","-1.08","+1.01","+1.98","-0.25","+1.07","","+1.3"
"44","1809","中釉","36","+1.5","+4.35","05/08","+0.28","+0.93","+1.29","+2.54","+2.57","+1.6","+3.01","+2.89","+1.15","+2.27","+0.45","+1.96"
"45","8112","至上","89.3","+2.4","+2.76","05/08","+1.05","+0.98","+1.76","+2.5","+1.72","-0.57","+11.7","+14.4","+17.9","+9.17","+18.1","+13.4"
"46","6155","鈞寶","53.2","+2.3","+4.52","05/08","+1.58","+2.33","+2.1","+2.41","+2.48","+2.22","+1.01","+2.87","+2.5","+2.36","+9.77","+3.18"
"47","8086","宏捷科","159.5","+4.5","+2.9","05/08","+1.48","+1.55","+1.74","+2.41","+4.32","+0.81","+4.29","+3.76","+20.5","+17.9","+17.6","+5.05"
"48","6285","啟碁","247.5","-8.5","-3.32","05/08","+0.33","+2.73","+2.98","+2.39","+2.63","+1.69","+1.33","+0.06","-0.4","-5.19","+4.57","+5.27"
"49","6282","康舒","50.4","-0.3","-0.59","05/08","+1.26","+1.58","+1.43","+2.3","+1.83","+1.78","+0.12","+2.07","+6.09","+6.43","+0.88","+6.5"
"50","2408","南亞科","274","-13","-4.53","05/08","-0.14","+0.2","+0.53","+2.25","+2.04","+0.7","-1.15","-3.53","+4.23","-4.62","-7.56","-2.22"
"51","6488","環球晶","802","+9","+1.13","05/08","+0.44","+1.24","+1.62","+2.2","+2.67","+5.86","+6.17","+3.97","+10","-6.91","-11.4","+5.43"
"52","00939","統一台灣高息動能","18.08","-0.21","-1.15","05/08","+0.18","+0.85","+1.19","+2.19","+1.84","+4.22","+7.15","+16.6","+24.2","","","+14.8"
"53","2363","矽統","59.4","+1.5","+2.59","05/08","+1.65","+1.37","+1.52","+2.18","+1.83","+2.88","+4.68","+5.6","-2.09","+5.69","+5.29","+4.87"
"54","00986A","主動台新龍頭成長","14.19","-0.15","-1.05","05/08","-0.15","-0.17","-0.18","+2.14","+3.1","+7.9","+17.3","+45.5","","","","+27.8"
"55","4961","天鈺","170","+9","+5.59","05/08","+1.55","+2","+1.86","+2.14","+1.66","+0.57","+0.9","+2.69","-1.5","+2.38","","+0.23"
"56","8358","金居","454.5","-14.5","-3.09","05/08","+0.57","+0.3","+1.27","+2.13","+5.04","+7.33","+11.2","+12.1","+19.1","+14.4","+21.4","+12.2"
"57","2342","茂矽","43.8","-2.15","-4.68","05/08","-0.48","-0.01","+0.87","+2.13","+2.44","+3.67","+3.71","+4.47","-2.67","+3.13","-13.5","+4.6"
"58","8299","群聯","2430","+40","+1.67","05/08","+0.48","+0.34","+1.46","+2.12","+1.31","-0.97","-0.21","+0.33","+5.44","+6.61","-19.7","-2.75"
"59","00918","大華優利高填息30","25.1","+0.21","+0.84","05/08","+0.27","+0.93","+1.65","+2.11","+2.2","+4.85","+4.42","+6.44","+7.22","+1.59","","+7.14"
"60","3227","原相","226.5","+9.5","+4.38","05/08","+1.32","+1.6","+1.63","+2.07","+1.54","+3.59","+4.09","+1.07","-11.3","+1.15","+5.58","+0.17"
"61","2344","華邦電","107","-7","-6.14","05/08","-0.35","+0.42","+1.15","+2.03","+2.35","+3.68","-0.66","-2.45","+9.42","-0.67","-0.27","-1.41"
"62","3665","貿聯-KY","2750","-30","-1.08","05/08","+0.27","+0.65","+1.49","+1.98","+2.33","+2.7","+4.87","+7.32","+10.1","+4.8","-12.9","+8.56"
"63","2426","鼎元","67.5","-6.5","-8.78","05/08","-0.04","-0.32","+2.3","+1.95","-2.33","-0.21","+1.25","-0.44","-0.87","-1.42","+1.71","+0.5"
"64","2027","大成鋼","39.6","+0.5","+1.28","05/08","+0.5","+1.2","+1.84","+1.94","+3.11","+2","-0.48","-6.6","-10.2","+2.21","+0.96","-0.66"
"65","3663","鑫科","72.1","-2.3","-3.09","05/08","-0.03","+0.74","-0.17","+1.93","+1.66","-1.42","+3.17","+3.16","+1.14","+0.54","+0.69","+3.23"
"66","2338","光罩","51.5","-2.8","-5.16","05/08","+0.35","+1.69","+1.61","+1.9","+1.94","+1.2","+1.84","+2.82","+0.25","-2.66","-1.01","+2.35"
"67","3088","艾訊","124.5","+0.5","+0.4","05/08","+0.66","+0.62","+1.17","+1.89","+2.23","+3.11","+3.84","+3.34","-3.7","+1.07","-6.03","+4.34"
"68","2317","鴻海","250","-3.5","-1.38","05/08","+0.22","+0.37","+1.1","+1.88","+2.11","+2.84","+1.75","-0.55","+6.21","-1","-11.4","+0.94"
"69","2376","技嘉","317","+8","+2.59","05/08","+0.61","+0.79","+1.76","+1.85","+1.76","+5.91","+9.71","+1.98","+7.91","-7.6","-12.6","+6.14"
"70","00901","永豐智能車供應鏈","41.4","-0.3","-0.72","05/08","+0.04","+0.84","+0.25","+1.84","+2.65","+4.17","+6.54","+14.3","+21.4","+28.1","","+11.6"
"71","6695","芯鼎","52.9","+4.75","+9.87","05/08","+1.93","+2.21","+1.93","+1.84","+2.16","+1.28","+2.41","+3.54","-0.53","-0.51","","+2.65"
"72","2458","義隆","151.5","+7.5","+5.21","05/08","+0.92","+1.09","+1.43","+1.83","+2.36","+8.43","+12","+9.53","-5.21","-1.65","+29.9","+11.8"
"73","6104","創惟","102","0","0","05/08","+0.26","+1.44","+1.62","+1.82","+1.74","+1.05","+0.81","-10.9","-15.3","+1.38","+0.97","-3.74"
"74","00986D","主動復華金融債息","14.74","-0.03","-0.2","05/08","0","+0.48","+1.77","+1.8","+1.97","","","","","","",""
"75","00946","群益科技高息成長","12.89","+0.04","+0.31","05/08","-0.11","-0.01","+1.59","+1.75","+1.96","+6.82","+8.09","+9.9","+20.7","","","+10.9"
"76","3014","聯陽","135.5","+4","+3.04","05/08","+0.87","+1.07","+1.07","+1.71","+1.55","+2.21","-0.54","-4.04","-4.03","+1.47","+5.99","-1.67"
"77","0056","元大高股息","44.85","+0.13","+0.29","05/08","+0.33","+0.62","+0.9","+1.69","+1.96","+1.55","+1.3","+0.88","+1.07","-3.4","-6.03","+2.05"
"78","1528","恩德","26.55","-1.15","-4.15","05/08","-0.33","-0.45","-1.07","+1.68","+1.48","+3.77","+1.9","-1.66","+0.08","-5.87","-2.09","+1.16"
"79","2369","菱生","30.7","-2.3","-6.97","05/08","-1.19","-0.15","-1.23","+1.67","+1.68","+0.04","+0.1","+3.62","+0.36","-0.12","-0.87","+0.87"
"80","3231","緯創","146.5","+0.5","+0.34","05/08","+0.23","+0.26","+1.07","+1.66","+1.91","+5.35","+5.27","-0.33","+1.98","-15.7","-7.32","-1.19"
"81","3023","信邦","302.5","-7.5","-2.42","05/08","-0.04","+0.14","+1.08","+1.64","+3.28","+6.02","+10.1","+9.65","-4.96","-18","+15.1","+13.4"
"82","6005","群益證","30.55","-0.6","-1.93","05/08","-0.22","+0.34","+0.59","+1.63","+0.87","-2.08","-3.26","-2.44","+4.14","-1.69","-1.04","-0.45"
"83","6190","萬泰科","79.9","+5.2","+6.96","05/08","+1.12","+1.02","+1.01","+1.62","+0.74","+3.53","+4.45","+4.72","+1.92","+8.51","+5.76","+5.64"
"84","3030","德律","389.5","-28","-6.71","05/08","-0.04","-0.22","+0.11","+1.61","+2.01","-1.79","-0.56","+2.02","+1.52","-1.26","-12.6","-3.44"
"85","6026","福邦證","16.8","+0.1","+0.6","05/08","+0.21","+0.79","+1.13","+1.6","+2.36","+2","+2.89","+4.7","+5.24","+5.29","+6.61","+4.22"
"86","5328","華容","26.9","-1.7","-5.94","05/08","-1.29","+0.93","+0.54","+1.59","+1.18","+0.31","-3.73","+2.13","+0.55","+1.94","+2.26","+3.4"
"87","6449","鈺邦","183","+4","+2.23","05/08","+0.51","+0.97","+0.99","+1.59","+1.85","+2.23","+2.36","+0.69","+1.15","+2.43","+4.61","+1.92"
"88","5309","系統電","63.8","0","0","05/08","+0.59","+0.66","+0.64","+1.58","+0.66","+0.73","-1.37","+0.67","-2.52","-4.61","-3.91","-4.28"
"89","3533","嘉澤","2700","-150","-5.26","05/08","+0.3","+0.36","+0.8","+1.58","+2.15","+1.79","+6.69","+9.9","+5.77","+13.6","+33.9","+8.68"
"90","00916","國泰全球品牌50","27.64","+0.04","+0.14","05/08","+0.07","+0.15","+1.47","+1.58","+2.06","+1.06","+1.71","+3.21","+10.4","+4.37","","+2.18"
"91","6116","彩晶","9.2","-0.2","-2.13","05/08","+0.36","+1.23","+1.39","+1.55","+1.14","+2.21","+1.98","-1.79","-0.67","-0.71","-3.94","-2"
"92","6244","茂迪","29.7","-0.6","-1.98","05/08","+0.22","+1.35","+1.39","+1.54","+1.89","+3.03","+2.65","+4.7","+4.57","+1.85","+8.96","+3.85"
"93","3691","碩禾","135","+3.5","+2.66","05/08","+0.1","+0.31","+0.63","+1.53","+1.14","+1.9","+1.39","+4.73","+6.37","+1.01","-0.13","+4.46"
"94","009817","國泰日本不動產","9.25","-0.08","-0.86","05/08","+0.1","+1.08","+1.1","+1.51","+2.18","+5.23","+29.5","","","","",""
"95","00962","台新AI優息動能","13.58","-0.03","-0.22","05/08","+0.01","-0.04","-0.02","+1.5","+1.63","+4.9","+6.54","+7.97","+11.5","","","+7.89"
"96","3213","茂訊","117.5","+3","+2.62","05/08","+0.58","+0.91","+0.99","+1.48","+1.44","+1.81","+1.74","+1.02","-0.5","-2.64","+0.1","+1.53"
"97","6509","聚和","44.65","+4.05","+9.98","05/08","+0.86","+0.95","+0.86","+1.48","+1.26","+1.28","-2.98","-0.86","-0.97","+0.76","-0.5","-1.76"
"98","6147","頎邦","198","+5.5","+2.86","05/08","+1.04","+2.12","+2.52","+1.46","-0.54","+0.04","-2.29","+0.39","-3.77","-5.93","-25.6","-1.18"
"99","00717","富邦美國特別股","15.14","+0.06","+0.4","05/08","+0.41","+0.67","+0.98","+1.45","+2.23","+4","+6.51","+10.7","+14.2","+50.4","","+8.18"
"100","009811","統一美國50","12.58","+0.03","+0.24","05/08","+0.31","+0.31","+0.4","+1.45","+1.48","+5.77","+9.03","+15.4","","","","+13.5"
"101","4966","譜瑞-KY","669","+60","+9.85","05/08","+1.97","+1.77","+1.66","+1.43","-1.41","-1.33","-4.2","-15.1","-20.6","-40.4","-19.2","-10.1"
"102","3715","定穎投控","180.5","-8.5","-4.5","05/08","-1.52","-2.6","-2.12","+1.42","+1.18","-4.55","-6.18","-4.01","+2.22","-3.16","","-4.71"
"103","6015","宏遠證","16.15","+0.1","+0.62","05/08","+0.25","+0.54","+0.83","+1.42","+2.73","+2.32","+3.99","+4.75","+5.63","+2.32","+0.38","+4.7"
"104","6138","茂達","260.5","-1.5","-0.57","05/08","-0.03","+0.72","+0.67","+1.42","+1.56","+2.05","-1.01","+0.57","+11.2","+20.8","+28.8","+0.57"
"105","00919","群益台灣精選高息","25.47","+0.04","+0.16","05/08","+0.16","+0.47","+1.02","+1.41","+1.37","+2.3","+1.96","+6.08","+5.58","-6.04","","+4.85"
"106","00859B","群益0-1年美債","40.75","+0.05","+0.12","05/08","+0.25","+0.46","+0.77","+1.39","+4.21","+4.75","+28","+55.3","+52.8","+66.3","","+49.1"
"107","00885","富邦越南","19.29","-0.03","-0.16","05/08","+0.05","+0.74","+1.07","+1.38","+2.4","+5.77","+7.08","+17.9","+52.4","+105","","+9.4"
"108","2404","漢唐","1015","+18","+1.81","05/08","+0.95","+1.3","+1.45","+1.37","+0.6","+0.8","-4.82","-7.5","+5.27","-2.52","-0.72","-5.78"
"109","2428","興勤","190.5","+2","+1.06","05/08","+0.47","+0.78","+0.7","+1.36","+1.21","+0.87","+3.8","+3.57","-0.04","+2.9","+2","+4.33"
"110","8936","國統","52","-0.8","-1.52","05/08","-0.13","+0.36","+0.61","+1.33","+0.7","-1.32","-6.82","-7.95","-0.48","-0.89","+1.71","-8.59"
"111","5864","致和證","34.9","+0.6","+1.75","05/08","+0.23","+0.79","+1","+1.33","+2.51","+3.4","+2.57","+4.05","+5.22","+5.27","","+3.58"
"112","2356","英業達","49.55","-0.4","-0.8","05/08","+0.27","+0.7","+1.1","+1.32","+1.57","+3.91","+4.47","+3.06","+5.43","-11.5","-18","+3.76"
"113","2727","王品","234.5","+3.5","+1.52","05/08","+0.94","+1.08","+1.28","+1.32","+1.55","+0.33","+5.61","+3.59","+2.87","-8.94","+15.4","+5.3"
"114","3016","嘉晶","117","-1.5","-1.27","05/08","+0.09","+0.22","+0.9","+1.29","+3.07","+6.03","+6.9","+8.66","+6.33","+6.2","+7.32","+8.47"
"115","2606","裕民","65","-0.1","-0.15","05/08","+0.38","+0.75","+0.96","+1.29","+0.94","+1.18","+2.83","+4.47","+4.27","+1.33","+8.75","+5.86"
"116","6134","萬旭","33.25","+1.55","+4.89","05/08","+0.88","+0.99","+1.02","+1.28","+1.13","+2.27","+3.22","+3.49","+2.46","+3.94","+2.47","+4.15"
"117","6150","撼訊","70.9","-1.7","-2.34","05/08","+0.85","+0.85","+1.16","+1.28","+0.78","0","+0.33","-3.62","-0.38","-6.89","-1.99","-1.99"
"118","00981D","主動中信非投等債","10.33","0","0","05/08","+0.03","+0.43","+0.56","+1.26","+2.18","+1.59","+4.09","-0.21","","","","+0.24"
"119","6261","久元","120.5","-13","-9.74","05/08","-0.53","-0.8","-0.92","+1.24","-2.72","-2.9","-0.4","+4.17","+4.02","+3.81","+2.55","+2.18"
"120","00902","中信電池及儲能","17.26","-0.2","-1.15","05/08","-0.02","-0.02","+0.21","+1.24","+3.94","+10.7","+18.2","+32.4","+49.3","+87.2","","+25.2"
"121","3305","昇貿","115","-3.5","-2.95","05/08","+1.44","+1.01","+1.09","+1.24","+0.3","+1.9","+3.82","+3.88","-2.42","+1.49","-2.78","+3.45"
"122","2441","超豐","90.5","-2.9","-3.1","05/08","-0.4","-0.37","-0.59","+1.23","+0.37","+0.23","+3.17","-1.86","+1.27","-0.54","-4.5","+2.77"
"123","00908","富邦入息REITs+","14.29","-0.04","-0.28","05/08","+0.04","+0.33","+0.38","+1.21","+2.29","+2.45","+4.8","+13.3","+12.6","+30.2","","+10"
"124","00993A","主動安聯台灣","12.9","-0.24","-1.83","05/08","+0.05","+0.66","+0.78","+1.2","+3.37","+7.46","+18.3","","","","",""
"125","3048","益登","42.4","+0.3","+0.71","05/08","+0.85","+0.39","+0.72","+1.18","+1.38","+2.37","+4.08","+3.68","-1.66","+1.38","+1.44","+3.98"
"126","2243","宏旭-KY","23.8","-2.6","-9.85","05/08","+0.06","+0.4","+0.7","+1.17","+0.02","+2.29","+3.65","+3.24","+3.1","+3.3","","+3.31"
"127","6209","今國光","66","-6.2","-8.59","05/08","-1.06","+0.1","+0.04","+1.16","+0.07","+0.65","-0.82","-9.48","+2.16","+5.24","+3.76","-2.81"
"128","00922","國泰台灣領袖50","36.47","-0.23","-0.63","05/08","-0.05","+0.21","+0.41","+1.14","+1.94","+8.74","-2.82","-0.81","-7.82","-20.9","","-0.02"
"129","6781","AES-KY","1230","+75","+6.49","05/08","+0.69","+0.95","+1","+1.13","+0.4","-0.45","-0.05","-6.93","-11.8","-4.58","","-1.07"
"130","00944","野村趨勢動能高息","18.6","-0.06","-0.32","05/08","-0.57","+0.37","+0.32","+1.12","+1.36","+3.12","+5.65","+11.6","+23.6","","","+9.89"
"131","3526","凡甲","395","+17.5","+4.64","05/08","+0.93","+2.05","+1.99","+1.12","+1.09","+0.9","+4.39","+4.86","-2.82","+13","+14.1","+5.25"
"132","2395","研華","476.5","+32.5","+7.32","05/08","+0.32","+0.49","+0.64","+1.1","+1.45","+2.65","+4.25","+2.3","-2.78","-6.3","-2.59","+3.46"
"133","2355","敬鵬","51.8","-0.9","-1.71","05/08","-0.64","+0.58","+0.12","+1.1","+4.07","+1.36","+6.85","+7.13","+5.73","-1.25","-12.3","+7.18"
"134","00932","兆豐永續高息等權","16.7","+0.1","+0.6","05/08","-0.28","+1.09","+1.12","+1.09","+0.68","+3.52","+3.51","+4.73","+12.6","","","+4.3"
"135","6727","亞泰金屬","504","+45.5","+9.92","05/08","+2.28","+3.66","+0.03","+1.09","+1.61","-0.25","+2.03","-4.5","+4.37","+7.5","","+1.44"
"136","00921","兆豐龍頭等權重","21.4","+0.01","+0.05","05/08","+0.16","+0.38","+0.47","+1.07","+0.73","+4.66","+5.41","+9.04","+23.1","+44.5","","+8.57"
"137","00929","復華台灣科技優息","25.1","+0.02","+0.08","05/08","-0.16","+0.48","+0.35","+1.06","+0.66","+1.71","+2.18","+2.26","+7.09","","","+2.33"
"138","2305","全友","17.8","+1.6","+9.88","05/08","+0.53","+0.64","+0.67","+1.06","+1.49","+2.14","+1.74","+1.85","+2.38","+4.19","+3.42","+1.86"
"139","6683","雍智科技","2210","-175","-7.34","05/08","+0.18","+0.35","+1.15","+1.05","-0.37","+1.12","-4.13","+7.32","-4.58","+0.25","","+2.51"
"140","4977","眾達-KY","228","0","0","05/08","0","+1.04","+0.26","+1.05","-2.26","-1.11","+4.61","+2.93","-15.7","-19.8","-41.9","+1.97"
"141","00982B","FT投資級債20+","9.8","-0.06","-0.61","05/08","+0.18","+0.17","+0.63","+1.04","+1.16","+1.75","+3.47","+4.27","+4.46","","","+4.3"
"142","6716","應廣","94.7","+8.6","+9.99","05/08","+0.41","+0.65","+0.39","+1.04","+1.22","+0.25","+2.16","+2.17","+1.58","+1.77","","+1.84"
"143","6206","飛捷","119","+2","+1.71","05/08","+0.5","+0.87","+0.89","+1.03","+0.9","+1.86","+3.14","+3.88","-11.8","-1.91","-15","+2.95"
"144","3545","敦泰","56.7","+2.8","+5.19","05/08","+0.38","+0.62","+0.64","+1","+0.62","+0.09","-1.07","-4.74","-11.7","+2.03","-15","-2.44"
"145","00970B","新光BBB投等債20+","9.32","-0.05","-0.53","05/08","+0.43","+0.48","+0.6","+0.98","+1.47","+3.04","+5.1","+19.1","+55.2","","","+11.4"
"146","3680","家登","560","-25","-4.27","05/08","+0.04","-0.41","-0.2","+0.98","+2.19","+0.89","+2.11","+7.44","-7.29","+6.11","+16.5","+6.91"
"147","3122","笙泉","40.2","+0.3","+0.75","05/08","+0.14","+0.51","+0.69","+0.97","+1.16","+1.45","+1.52","+0.18","+0.66","+1.94","+1.41","+0.6"
"148","00907","永豐優息存股","14.89","0","0","05/08","+0.17","+0.82","+0.93","+0.97","+1.06","+1.02","+0.73","+1.52","+6.7","+2.32","","+1.45"
"149","8255","朋程","145.5","-0.5","-0.34","05/08","+0.17","+0.55","+0.36","+0.96","+0.72","+1.64","+2.05","+2.01","-2.58","-1.92","-4.33","+2.54"
"150","3528","安馳","91","+2.5","+2.82","05/08","+0.14","+0.3","+0.45","+0.96","+1.6","+2.81","+2.22","+2.08","+2.8","+0.85","+2.26","+3.44"
"151","1316","上曜","11.2","-0.15","-1.32","05/08","-0.08","-0.22","-0.64","+0.96","+1.22","+0.79","+1.28","+1.07","+4.14","-1.59","-1.59","-0.49"
"152","2883","凱基金","22.9","+0.45","+2","05/08","+0.11","+0.25","+0.49","+0.96","+1.55","+1.4","+2.94","+6.5","+4.3","+9.03","+6.17","+4.9"
"153","2603","長榮","211.5","-2","-0.94","05/08","+0.02","+0.09","+0.4","+0.95","+1.26","+0.97","+4.67","+3.96","+1.11","+0.44","-4.18","+5.34"
"154","6291","沛亨","468","-14","-2.9","05/08","+0.2","+0.98","+0.54","+0.95","+0.48","-1","-4","-0.88","-0.14","-0.21","-0.12","+0.5"
"155","8926","台汽電","49.1","+2.35","+5.03","05/08","+0.26","+0.41","+0.35","+0.94","+0.83","+0.95","+1.02","-1.72","+2.85","+2.81","+4.74","+0.75"
"156","00643","群益深証中小","20.21","+0.01","+0.05","05/08","-0.03","-0.06","-0.01","+0.94","+0.88","+0.82","+1.45","+1.86","+2.11","+4.75","+174","+1.76"
