排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,006203,元大MSCI台灣,182.75,-3.7,-1.98,60,05/28,,-100.0,-100.0,-100.0,,,,,,
2,00660,元大歐洲50,43.8,-0.46,-1.04,16,05/28,,,,-100.0,-100.0,-100.0,,-100.0,-100.0,-100.0
3,00694B,富邦美債1-3,41.37,0.0,0.0,224,05/28,,,,-100.0,,,,,-100.0,
4,00730,富邦臺灣優質高息,27.47,-0.5,-1.79,274,05/28,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,00845B,富邦新興投等債,32.84,-0.03,-0.09,100,05/28,,,-100.0,-100.0,-100.0,,,,,
6,00846B,富邦歐洲銀行債,35.47,-0.07,-0.2,101,05/28,,,-100.0,-100.0,-100.0,,,,,
7,00865B,國泰US短期公債,47.78,0.0,0.0,2319,05/28,,,-100.0,-100.0,-100.0,-100.0,-100.0,,-100.0,-100.0
8,00875,國泰網路資安,45.95,-0.69,-1.48,130,05/28,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
9,00982T,平衡兆豐台美動能,15.29,-0.13,-0.84,161,05/28,,,,-100.0,,,-100.0,,,-100.0
10,3058,立德,8.12,0.04,0.5,997,05/28,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
11,1315,達新,61.6,-0.4,-0.65,51,05/28,-89.7,-89.7,-89.7,-93.4,-93.3,-94.3,-94.7,-93.3,-92.0,-94.2
12,00850,元大臺灣ESG永續,86.7,-2.2,-2.47,1073,05/28,-10.0,-18.2,-76.9,-85.9,-69.0,28.6,-77.5,-73.5,-85.5,-18.2
13,8354,冠好,17.1,0.25,1.48,293,05/28,-70.3,-70.1,-79.3,-83.8,-83.7,-83.6,-84.3,-78.6,-3.22,-82.2
14,1516,川飛,21.0,0.4,1.94,195,05/28,0.0,0.0,-83.3,-83.3,-83.3,-83.3,-95.3,-98.5,-99.3,-98.0
15,009818,華南永昌NASDAQxT,19.33,-0.13,-0.67,497,05/28,-50.0,-33.3,-50.0,-81.8,0.0,-98.6,,,,
16,00936,台新永續高息中小,19.98,-0.18,-0.89,4386,05/28,-62.5,-64.7,-77.8,-77.8,20.0,-60.0,-97.1,-99.5,-99.6,-98.8
17,2430,燦坤,18.05,-0.5,-2.7,237,05/28,11.5,-12.1,-10.8,-68.6,-62.6,-13.4,-14.7,-37.6,-68.5,-25.6
18,0051,元大中型100,137.6,-3.5,-2.48,170,05/28,54.5,41.7,-73.0,-67.3,-66.0,0.0,750.0,143.0,,750.0
19,00640L,富邦日本正2,98.8,-1.8,-1.79,423,05/28,-21.1,-26.4,-65.2,-65.9,-70.2,-82.1,-88.8,-57.9,-72.0,-73.5
20,00952,凱基台灣AI50,18.31,-0.23,-1.24,5268,05/28,-20.7,-31.9,-68.8,-64.4,14.0,7.0,23.8,-25.1,-38.1,45.3
21,2880,華南金,29.6,-0.35,-1.17,96181,05/28,9.05,-14.6,-66.2,-59.9,-61.7,39.4,299.0,200.0,65.9,232.0
22,8367,建新國際,40.5,-0.05,-0.12,6,05/28,0.0,-59.4,-59.4,-58.1,-51.9,-58.1,-51.9,-78.3,-93.4,-74.0
23,8481,政伸,41.1,0.3,0.74,22,05/28,-50.0,-50.0,-50.0,-57.1,-62.5,-50.0,-72.7,-70.0,-75.0,-25.0
24,2114,鑫永銓,91.8,0.2,0.22,136,05/28,-35.7,-35.7,-40.0,-55.0,-51.8,-59.1,-59.7,3.85,17.4,-34.1
25,00928,中信上櫃ESG30,38.16,-1.17,-2.97,1817,05/28,-67.4,-67.7,-71.7,-54.1,-2.86,132.0,92.5,827.0,-8.93,500.0
26,00891,中信關鍵半導體,35.36,-0.9,-2.48,47276,05/28,-6.69,-17.0,-29.4,-53.4,-39.7,113.0,65.3,124.0,297.0,539.0
27,00999A,主動野村臺灣高息,10.56,-0.19,-1.77,58001,05/28,-10.7,-25.0,-37.3,-52.3,-57.5,,,,,
