"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","1個月走勢圖","3個月走勢圖","1年走勢圖","3年走勢圖","10年走勢圖"
"301","5209","新鼎","櫃","05/15","","165","0","0","16","2.67","165","166","166","164.5","0.91","9.22","5.38","","","","",""
"302","7740","熙特爾-創","市","05/15","","165","-3.5","-2.08","228","38.4","168.5","168.5","172.5","165","4.45","22.7","6.05","","","","",""
"303","2729","瓦城","櫃","05/15","","164","0","0","45","7.39","164","163.5","165","162.5","1.52","24.3","2.86","","","","",""
"304","5474","聰泰","櫃","05/15","","164","-5","-2.96","1,033","173","169","171","173","161","7.1","32.6","3.46","","","","",""
"305","6933","AMAX-KY","市","05/15","","164","-4.5","-2.67","274","46","168.5","171","173","164","5.34","27.4","2.91","","","","",""
"306","6438","迅得","市","05/15","","163.5","-4","-2.39","1,517","253","167.5","168","171.5","162.5","5.37","29.8","2.38","","","","",""
"307","3416","融程電","市","05/15","","163","-5.5","-3.26","541","89.4","168.5","169","170.5","162.5","4.75","22.3","4.04","","","","",""
"308","2337","旺宏","市","05/15","","162.5","-6.5","-3.85","129,725","21,320","169","168","168.5","161.5","4.14","","6.35","","","","",""
"309","2597","潤弘","市","05/15","","162.5","+4.5","+2.85","952","154","158","158","164","157","4.43","14.3","5.42","","","","",""
"310","2640","大車隊","櫃","05/15","","162.5","-2.5","-1.52","20","3.26","165","166","166","161.5","2.73","18","4.39","","","","",""
"311","5236","凌陽創新","櫃","05/15","","161","-3","-1.83","460","75.1","164","165","166.5","160.5","3.66","16.9","4.2","","","","",""
"312","6862","三集瑞-KY","市","05/15","","161","-1","-0.62","881","147","162","164.5","171.5","160","7.1","26.5","2.57","","","","",""
"313","6957","裕慶-KY","市","05/15","","160","+1","+0.63","116","18.2","159","157","160","154.5","3.46","15.7","3.32","","","","",""
"314","2731","雄獅","市","05/15","","159","-2","-1.24","806","129","161","161","161","159","1.24","9.3","2.78","","","","",""
"315","6706","惠特","市","05/15","","158.5","-5.5","-3.35","5,086","811","164","165","165.5","155","6.4","","3.25","","","","",""
"316","6720","久昌","櫃","05/15","","158.5","-3","-1.86","118","18.7","161.5","160","162","154.5","4.64","57.8","5.46","","","","",""
"317","1268","漢來美食","櫃","05/15","","158","-1","-0.63","46","7.27","159","159.5","159.5","158","0.94","13.6","2.61","","","","",""
"318","6877","鏵友益","櫃","05/15","","158","0","0","629","97.4","158","159","161","151","6.33","","8.65","","","","",""
"319","8478","東哥遊艇","市","05/15","","158","-2.5","-1.56","233","37","160.5","162.5","162.5","157","3.43","9.62","1.55","","","","",""
"320","6173","信昌電","櫃","05/15","","155","-17","-9.88","3,038","489","172","172","175","155","11.6","41.6","2.98","","","","",""
"321","7772","耀穎","櫃","05/15","","155","-15","-8.82","687","108","170","167","172.5","153","11.5","83.3","5.29","","","","",""
"322","4536","拓凱","市","05/15","","154.5","+3","+1.98","492","76.1","151.5","152.5","157","152","3.3","10.4","1.49","","","","",""
"323","4919","新唐","市","05/15","","154.5","-5.5","-3.44","22,939","3,654","160","162","167.5","152.5","9.38","","4.91","","","","",""
"324","1785","光洋科","櫃","05/15","","153","+4","+2.68","26,614","4,105","149","151","159","149.5","6.38","48.7","6.1","","","","",""
"325","6955","邦睿生技-創","市","05/15","","153","-1.5","-0.97","12","1.85","154.5","153.5","154","151","1.94","35.8","6.04","","","","",""
"326","3691","碩禾","櫃","05/15","","152.5","+13.5","+9.71","5,168","782","139","152.5","152.5","146.5","4.32","","2.42","","","","",""
"327","6895","宏碩系統","櫃","05/15","","152","-4","-2.56","124","18.9","156","155","156","150","3.85","","5.37","","","","",""
"328","7712","博盛半導體","櫃","05/15","","151.5","-16.5","-9.82","3,499","560","168","170.5","173","151.5","12.8","27.4","2.53","","","","",""
"329","4551","智伸科","市","05/15","","151","-4.5","-2.89","784","120","155.5","158","158","149.5","5.47","22.6","1.94","","","","",""
"330","2645","長榮航太","市","05/15","","150.5","-2.5","-1.63","1,485","227","153","154.5","156","150.5","3.59","27.6","4.16","","","","",""
"331","6579","研揚","市","05/15","","150.5","+3","+2.03","1,445","218","147.5","148.5","153.5","146.5","4.75","20.4","2.44","","","","",""
"332","1513","中興電","市","05/15","","150","-3","-1.96","6,052","917","153","154","155.5","150","3.59","18.6","3.58","","","","",""
"333","5287","數字","櫃","05/15","","150","+0.5","+0.33","54","8.05","149.5","149.5","151","149","1.34","10.8","3.55","","","","",""
"334","8086","宏捷科","櫃","05/15","","150","-4","-2.6","7,733","1,185","154","155.5","160","148.5","7.47","33.7","3.6","","","","",""
"335","5288","豐祥-KY","市","05/15","","149.5","-3","-1.97","185","27.9","152.5","152.5","153.5","148.5","3.28","12.4","1.71","","","","",""
"336","3498","陽程","櫃","05/15","","149","+13.5","+9.96","7,586","1,092","135.5","141","149","132.5","12.2","310","4.02","","","","",""
"337","1232","大統益","市","05/15","","148.5","+1","+0.68","62","9.2","147.5","149","149","148","0.68","17.1","3.79","","","","",""
"338","2480","敦陽科","市","05/15","","148.5","-1.5","-1","296","44.1","150","151","151","147.5","2.33","17.7","5.29","","","","",""
"339","3138","耀登","市","05/15","","148.5","-4.5","-2.94","1,235","186","153","155","156","147","5.88","85.8","3.11","","","","",""
"340","4169","泰宗","市","05/15","","148.5","-1.5","-1","140","21","150","155","155","148","4.67","","8","","","","",""
"341","6854","錼創科技-KY創","市","05/15","","148.5","+1.5","+1.02","1,002","152","147","147.5","156.5","147.5","6.12","","4.78","","","","",""
"342","3019","亞光","市","05/15","","144.5","-2.5","-1.7","19,720","2,948","147","150.5","154.5","143.5","7.48","21.1","2.83","","","","",""
"343","3042","晶技","市","05/15","","144","-5.5","-3.68","17,148","2,531","149.5","147.5","155","142","8.7","27.3","3.08","","","","",""
"344","4572","駐龍","市","05/15","","144","-3","-2.04","37","5.34","147","145.5","147.5","144","2.38","54.5","3.09","","","","",""
"345","8039","台虹","市","05/15","","144","-5.5","-3.68","43,279","6,598","149.5","151.5","162.5","141.5","14","60.8","3.58","","","","",""
"346","2458","義隆","市","05/15","","142.5","-7","-4.68","3,923","567","149.5","150.5","150.5","141","6.35","15.7","4.22","","","","",""
"347","6914","阜爾運通","市","05/15","","142.5","-2","-1.38","131","18.9","144.5","144.5","145","142.5","1.73","14.8","2.55","","","","",""
"348","3090","日電貿","市","05/15","","142","+12.5","+9.65","14,967","2,101","129.5","133.5","142","132","7.72","29","2.32","","","","",""
"349","5432","新門","櫃","05/15","","142","-1","-0.7","106","15.3","143","143.5","146","142","2.8","59.9","7.87","","","","",""
"350","8462","柏文","市","05/15","","142","-2","-1.39","195","27.8","144","143","144","141.5","1.74","15.3","4.15","","","","",""
"351","6693","廣閎科","櫃","05/15","","141","-5","-3.42","747","107","146","147","147.5","140","5.14","104","5.59","","","","",""
"352","8255","朋程","櫃","05/15","","141","-3","-2.08","1,516","218","144","146","149.5","138","7.99","22.3","1.82","","","","",""
"353","5483","中美晶","櫃","05/15","","140.5","-12","-7.87","18,782","2,717","152.5","152.5","153","139.5","8.85","20.9","1.74","","","","",""
"354","8033","雷虎","市","05/15","","140.5","+3","+2.18","4,461","638","137.5","141.5","146","140.5","4","210","11.12","","","","",""
"355","1215","卜蜂","市","05/15","","140","+1.5","+1.08","2,363","333","138.5","139","142","138.5","2.53","15.1","3.9","","","","",""
"356","2421","建準","市","05/15","","140","-5.5","-3.78","4,212","602","145.5","146","147","140","4.81","16.4","3.54","","","","",""
"357","3305","昇貿","市","05/15","","138.5","+12.5","+9.92","21,193","2,870","126","128","138.5","127","9.13","37.3","3.21","","","","",""
"358","2412","中華電","市","05/15","","138","+0.5","+0.36","8,852","1,219","137.5","137.5","138","137","0.73","27.5","2.7","","","","",""
"359","6913","鴻呈","櫃","05/15","","138","+7","+5.34","1,238","170","131","133","140.5","133","5.73","28.4","3.7","","","","",""
"360","6230","尼得科超眾","市","05/15","","137","-2","-1.44","150","20.7","139","140.5","144","137","5.04","","2.04","","","","",""
"361","2493","揚博","市","05/15","","136.5","-3.5","-2.5","6,787","941","140","140","145.5","133.5","8.57","31.9","5.96","","","","",""
"362","3014","聯陽","市","05/15","","136","-3","-2.16","3,064","424","139","141","142","135","5.04","14.3","3.64","","","","",""
"363","4755","三福化","市","05/15","","136","-2","-1.45","542","74.4","138","139.5","139.5","135.5","2.9","37.7","2.46","","","","",""
"364","1788","杏昌","櫃","05/15","","135.5","0","0","28","3.82","135.5","136","136","135","0.74","16.4","1.98","","","","",""
"365","3231","緯創","市","05/15","","135.5","-2.5","-1.81","67,279","9,392","138","139.5","144","135","6.52","13.5","2.27","","","","",""
"366","3402","漢科","櫃","05/15","","135.5","-4","-2.87","791","109","139.5","140.5","140.5","135","3.94","18.1","4.38","","","","",""
"367","2359","所羅門","市","05/15","","135","+12","+9.76","10,519","1,393","123","124.5","135","124.5","8.54","110","4.01","","","","",""
"368","6655","科定","市","05/15","","135","-1","-0.74","5","0.67","136","135","135","134.5","0.37","33.2","3.94","","","","",""
"369","8261","富鼎","市","05/15","","134.5","-1.5","-1.1","8,270","1,133","136","137","141.5","133.5","5.88","23","2.61","","","","",""
"370","6462","神盾","櫃","05/15","","134","+2.5","+1.9","5,419","732","131.5","131.5","140","128.5","8.75","","1.7","","","","",""
"371","7820","立盈","櫃","05/15","","134","-5.5","-3.94","126","17.2","139.5","138","143.5","133.5","7.17","76.1","6.16","","","","",""
"372","2236","百達-KY","市","05/15","","133.5","-5","-3.61","397","54.1","138.5","139","140","133","5.05","","3.74","","","","",""
"373","00647L","元大S&P500正2","市","05/15","","133.45","+0.3","+0.23","76","10.2","133.15","134.55","134.55","133.4","0.86","","1.0068","","","","",""
"374","2850","新產","市","05/15","","132.5","+0.5","+0.38","179","23.9","132","132","134.5","132","1.89","10.8","1.92","","","","",""
"375","6535","順藥","櫃","05/15","","132","+4","+3.12","187","24.4","128","128.5","135","127","6.25","","15.85","","","","",""
"376","6924","榮惠-KY創","市","05/15","","132","+12","+10","158","20.9","120","132","132","132","0","19.8","5.24","","","","",""
"377","2755","揚秦","櫃","05/15","","131.5","-1.5","-1.13","27","3.51","133","132.5","133","131.5","1.13","19.9","4.28","","","","",""
"378","3088","艾訊","櫃","05/15","","131","+2","+1.55","2,270","297","129","131.5","133.5","128.5","3.88","23.1","2.77","","","","",""
"379","5443","均豪","櫃","05/15","","131","+5","+3.97","15,708","2,066","126","128","135","126.5","6.75","57","1.74","","","","",""
"380","6215","和椿","市","05/15","","130.5","+11.5","+9.66","14,049","1,793","119","119","130.5","118","10.5","62.7","6.73","","","","",""
"381","6206","飛捷","市","05/15","","130","-6.5","-4.76","4,047","544","136.5","136.5","139.5","130","6.96","18.2","3.35","","","","",""
"382","6605","帝寶","市","05/15","","130","+0.5","+0.39","432","56.5","129.5","130.5","132.5","129","2.7","9.31","1.08","","","","",""
"383","6629","泰金-KY","櫃","05/15","","130","+4","+3.17","209","27.5","126","137","137","126.5","8.33","20.1","2.92","","","","",""
"384","2316","楠梓電","市","05/15","","129.5","-4.5","-3.36","7,841","1,049","134","136.5","138.5","129","7.09","8.39","1.71","","","","",""
"385","2344","華邦電","市","05/15","","129.5","-4.5","-3.36","348,302","45,583","134","132.5","136.5","127.5","6.72","38.4","5","","","","",""
"386","0051","元大中型100","市","05/15","","129.1","-3.35","-2.53","140","18.3","132.45","132.5","132.65","129","2.76","","1.0002","","","","",""
"387","4577","達航科技","櫃","05/15","","129","-3.5","-2.64","1,065","141","132.5","135","139","128","8.3","","6.67","","","","",""
"388","6588","東典光電","櫃","05/15","","129","-3.5","-2.64","995","130","132.5","134","136","128","6.04","","5.85","","","","",""
"389","6753","龍德造船","市","05/15","","129","+1","+0.78","864","112","128","130","132.5","128.5","3.12","17.9","3.02","","","","",""
"390","7747","昕奇雲端","櫃","05/15","","129","0","0","0","0.01","129","129","129","129","0","30.1","3.84","","","","",""
"391","00757","統一FANG+","市","05/15","","128.8","-0.25","-0.19","1,480","192","129.05","130.1","130.2","128.75","1.12","","0.9874","","","","",""
"392","3010","華立","市","05/15","","128.5","-1.5","-1.15","1,336","173","130","131","132.5","127","4.23","14.5","1.4","","","","",""
"393","6712","長聖","櫃","05/15","","128","-2","-1.54","204","26.2","130","130.5","130.5","128","1.92","25.7","4.37","","","","",""
"394","8467","波力-KY","市","05/15","","127.5","-3.5","-2.67","21","2.77","131","131","131.5","127.5","3.05","12.7","2.22","","","","",""
"395","3218","大學光","櫃","05/15","","127","-2","-1.55","281","36.2","129","130.5","130.5","127","2.71","11.2","2.94","","","","",""
"396","6785","昱展新藥","櫃","05/15","","127","-7.5","-5.58","214","27.7","134.5","133","133.5","126.5","5.2","","3.58","","","","",""
"397","2464","盟立","市","05/15","","126.5","+11.5","+10","21,760","2,734","115","117","126.5","116.5","8.7","","5.2","","","","",""
"398","2548","華固","市","05/15","","126.5","0","0","1,380","175","126.5","126.5","127.5","126","1.19","9.85","1.96","","","","",""
"399","6192","巨路","市","05/15","","126.5","-7","-5.24","599","77.3","133.5","134.5","134.5","126","6.37","12.9","1.68","","","","",""
"400","1537","廣隆","市","05/15","","125.5","-0.5","-0.4","112","14.1","126","125","126.5","125","1.19","16.5","2.23","","","","",""
"401","5222","全訊","市","05/15","","125.5","-0.5","-0.4","529","67.2","126","126","129","125.5","2.78","67.5","4.75","","","","",""
"402","7714","創泓科技","櫃","05/15","","125.5","-0.5","-0.4","91","11.5","126","126.5","128.5","125","2.78","19.8","4.75","","","","",""
"403","9939","宏全","市","05/15","","125","+4","+3.31","3,190","395","121","121.5","125.5","120","4.55","13.7","1.84","","","","",""
"404","6227","茂綸","櫃","05/15","","124.5","+11","+9.69","2,633","324","113.5","118","124.5","117","6.61","14.3","3.29","","","","",""
"405","6417","韋僑","櫃","05/15","","124.5","-10.5","-7.78","421","53.9","135","138","138","123","11.1","23.9","2.94","","","","",""
"406","6735","美達科技","櫃","05/15","","124","-13.5","-9.82","2,775","351","137.5","130","132","124","5.82","221","5.91","","","","",""
"407","7786","東方風能","市","05/15","","124","-7","-5.34","491","61.5","131","128.5","128.5","122.5","4.58","11.2","2.21","","","","",""
"408","2385","群光","市","05/15","","123.5","-3","-2.37","4,622","575","126.5","127","127","123","3.16","13.9","2.18","","","","",""
"409","7631","聚賢研發-創","市","05/15","","123","0","0","26","3.22","123","123","124","120.5","2.85","16.6","2.91","","","","",""
"410","3535","晶彩科","市","05/15","","122.5","+0.5","+0.41","5,113","644","122","125.5","130.5","122","6.97","306","8.69","","","","",""
"411","1580","新麥","櫃","05/15","","122","-1","-0.81","74","9.08","123","123","123","121.5","1.22","9.73","1.87","","","","",""
"412","6214","精誠","市","05/15","","122","0","0","814","99.9","122","123.5","124","121.5","2.05","15.4","1.82","","","","",""
"413","3004","豐達科","市","05/15","","121","+4","+3.42","972","117","117","118.5","123","117.5","4.7","22.7","2.14","","","","",""
"414","3558","神準","櫃","05/15","","121","+11","+10","656","78.4","110","111.5","121","111.5","8.64","45","1.17","","","","",""
