排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,00910,第一金太空衛星,市,05/29,,87.95,2.0,2.33,2291,201.0,85.95,87.15,88.0,87.0,1.16,,1.0001,,,,,
602,2546,根基,市,05/29,,87.6,0.7,0.81,79,6.87,86.9,87.0,87.7,87.0,0.81,9.2,1.85,,,,,
603,6245,立端,櫃,05/29,,87.2,1.1,1.28,900,78.3,86.1,87.2,87.8,86.2,1.86,21.4,2.02,,,,,
604,5388,中磊,市,05/29,,86.7,2.0,2.36,3895,336.0,84.7,87.1,87.1,85.1,2.36,21.6,1.66,,,,,
605,3673,TPK-KY,市,05/29,,86.3,5.3,6.54,41007,3426.0,81.0,81.7,88.5,78.8,12.0,23.7,0.87,,,,,
606,5351,鈺創,櫃,05/29,,86.2,3.6,4.36,24248,2083.0,82.6,85.1,87.3,84.1,3.87,89.8,5.96,,,,,
607,8438,昶昕,市,05/29,,86.2,0.2,0.23,344,29.9,86.0,87.0,90.0,85.8,4.88,32.8,3.01,,,,,
608,6869,雲豹能源,市,05/29,,86.0,2.6,3.12,800,67.6,83.4,84.5,86.0,83.2,3.36,,2.6,,,,,
609,2347,聯強,市,05/29,,85.9,0.2,0.23,3865,334.0,85.7,87.8,87.8,85.9,2.22,14.9,1.82,,,,,
610,8446,華研,櫃,05/29,,85.8,0.2,0.23,159,13.7,85.6,86.5,87.4,85.8,1.87,9.79,2.39,,,,,
611,2882,國泰金,市,05/29,,85.7,0.9,1.06,71447,6088.0,84.8,85.6,85.8,84.0,2.12,12.1,1.5,,,,,
612,1231,聯華食,市,05/29,,85.5,0.8,0.94,396,33.9,84.7,84.8,86.0,84.8,1.42,19.4,3.38,,,,,
613,1595,川寶,櫃,05/29,,85.5,-1.8,-2.06,2027,175.0,87.3,88.8,90.8,83.7,8.13,,1.72,,,,,
614,3158,嘉實,櫃,05/29,,85.5,0.0,0.0,27,2.3,85.5,85.3,85.5,85.2,0.35,12.8,2.4,,,,,
615,5403,中菲,櫃,05/29,,85.5,0.5,0.59,70,5.98,85.0,85.0,86.1,85.0,1.29,10.8,2.76,,,,,
616,00661,元大日經225,市,05/29,,85.45,2.65,3.2,128,10.9,82.8,84.65,85.5,84.6,1.09,,0.997,,,,,
617,5469,瀚宇博,市,05/29,,85.2,1.2,1.43,3367,288.0,84.0,85.8,87.1,84.6,2.98,14.8,1.1,,,,,
618,6499,益安,櫃,05/29,,85.0,-1.3,-1.51,391,33.4,86.3,86.4,86.9,85.0,2.2,,6.07,,,,,
619,2228,劍麟,市,05/29,,84.7,-0.3,-0.35,312,26.6,85.0,85.9,86.5,84.5,2.35,19.8,1.3,,,,,
620,3162,精確,櫃,05/29,,84.7,2.4,2.92,2619,216.0,82.3,83.0,84.7,81.0,4.5,93.1,3.18,,,,,
621,6188,廣明,櫃,05/29,,84.6,2.8,3.42,2628,221.0,81.8,82.6,85.0,82.1,3.55,27.5,1.88,,,,,
622,6546,正基,櫃,05/29,,84.5,3.7,4.58,2262,189.0,80.8,81.6,84.9,80.8,5.07,31.6,2.9,,,,,
623,6768,志強-KY,市,05/29,,84.1,1.8,2.19,283,23.6,82.3,82.9,84.1,82.9,1.46,16.0,1.08,,,,,
624,6117,迎廣,市,05/29,,84.0,1.4,1.69,827,69.2,82.6,84.8,84.8,82.5,2.78,18.3,3.3,,,,,
625,3317,尼克森,櫃,05/29,,83.8,1.0,1.21,4837,407.0,82.8,85.9,86.8,83.1,4.47,45.8,2.33,,,,,
626,5306,桂盟,市,05/29,,83.4,0.8,0.97,168,14.0,82.6,82.6,83.9,82.6,1.57,13.2,1.13,,,,,
627,2374,佳能,市,05/29,,83.2,4.6,5.85,20794,1726.0,78.6,80.0,84.4,79.8,5.85,28.7,3.14,,,,,
628,5464,霖宏,櫃,05/29,,83.0,7.5,9.93,2320,190.0,75.5,77.0,83.0,75.6,9.8,,5.05,,,,,
629,5520,力泰,櫃,05/29,,83.0,0.6,0.73,6,0.51,82.4,82.8,83.0,82.8,0.24,8.27,1.79,,,,,
630,3219,倚強科,櫃,05/29,,82.9,0.5,0.61,378,31.5,82.4,84.2,84.3,82.6,2.06,40.2,4.11,,,,,
631,2465,麗臺,市,05/29,,82.8,0.9,1.1,1913,160.0,81.9,83.2,86.2,81.6,5.62,62.7,6.46,,,,,
632,6951,青新-創,市,05/29,,82.7,1.3,1.6,44,3.62,81.4,81.9,82.9,81.9,1.23,14.4,3.68,,,,,
