排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,6576,逸達,櫃,05/19,,81.2,-0.6,-0.73,165,13.5,81.8,82.3,83.1,80.1,3.67,,13.76,,,,,
602,6486,互動,櫃,05/19,,81.0,-0.2,-0.25,81,6.61,81.2,81.3,81.9,81.0,1.11,15.3,2.37,,,,,
603,2228,劍麟,市,05/19,,80.9,-1.9,-2.29,294,23.9,82.8,82.7,83.2,80.8,2.9,18.9,1.24,,,,,
604,6245,立端,櫃,05/19,,80.9,-1.4,-1.7,569,46.4,82.3,82.4,82.7,80.9,2.19,19.8,1.87,,,,,
605,3706,神達,市,05/19,,80.7,0.6,0.75,8212,661.0,80.1,80.1,81.0,79.6,1.75,15.4,1.56,,,,,
606,2615,萬海,市,05/19,,80.4,3.5,4.55,21684,1720.0,76.9,77.6,80.6,77.0,4.68,7.43,0.82,,,,,
607,6951,青新-創,市,05/19,,80.3,0.5,0.63,36,2.88,79.8,80.5,80.8,79.9,1.13,13.9,3.57,,,,,
608,00876,元大全球5G,市,05/19,,80.25,-2.45,-2.96,366,29.7,82.7,82.2,82.2,80.2,2.42,,0.9944,,,,,
609,6794,向榮生技,市,05/19,,80.2,-0.4,-0.5,40,3.21,80.6,81.5,81.5,79.5,2.48,,6.05,,,,,
610,1319,東陽,市,05/19,,80.0,0.0,0.0,1782,143.0,80.0,79.7,80.8,79.5,1.62,14.3,1.62,,,,,
611,6028,公勝保經,櫃,05/19,,80.0,-0.8,-0.99,18,1.42,80.8,80.1,80.6,80.0,0.74,11.1,2.51,,,,,
612,2374,佳能,市,05/19,,79.9,-2.5,-3.03,12494,1005.0,82.4,82.4,82.5,78.8,4.49,27.6,3.01,,,,,
613,3546,宇峻,櫃,05/19,,79.9,0.8,1.01,1131,91.4,79.1,79.1,82.5,78.7,4.8,23.5,3.07,,,,,
614,6117,迎廣,市,05/19,,79.8,-0.1,-0.13,373,29.9,79.9,81.0,81.5,79.5,2.5,17.3,3.13,,,,,
615,4126,太醫,櫃,05/19,,79.6,-0.4,-0.5,12,0.92,80.0,80.0,80.0,79.6,0.5,16.3,1.88,,,,,
616,5388,中磊,市,05/19,,79.5,1.9,2.45,8707,698.0,77.6,78.4,81.5,78.2,4.25,19.8,1.52,,,,,
617,5609,中菲行,櫃,05/19,,79.5,-0.2,-0.25,80,6.41,79.7,79.4,80.0,79.4,0.75,9.93,1.86,,,,,
618,6823,濾能,櫃,05/19,,79.5,-0.4,-0.5,232,18.4,79.9,79.2,80.5,78.9,2.0,,4.43,,,,,
619,6874,倍力,櫃,05/19,,79.5,-2.0,-2.45,35,2.83,81.5,81.0,81.5,79.4,2.58,19.6,3.66,,,,,
620,5469,瀚宇博,市,05/19,,79.4,0.8,1.02,2475,197.0,78.6,78.8,80.9,78.5,3.05,13.8,1.06,,,,,
621,3709,鑫聯大投控,櫃,05/19,,78.9,-2.4,-2.95,1997,160.0,81.3,81.5,82.4,78.6,4.67,8.02,2.37,,,,,
622,00850,元大臺灣ESG永續,市,05/19,,78.85,-1.55,-1.93,1728,138.0,80.4,79.85,80.5,78.8,2.11,,0.999,,,,,
623,8487,愛爾達-創,市,05/19,,78.6,0.1,0.13,20,1.6,78.5,78.7,78.8,78.5,0.38,14.0,2.82,,,,,
624,2947,振宇五金,櫃,05/19,,78.5,0.1,0.13,16,1.27,78.4,78.5,78.5,78.4,0.13,26.5,2.12,,,,,
625,7811,民盛,櫃,05/19,,78.4,-0.5,-0.63,25,1.97,78.9,78.9,79.0,78.2,1.01,14.5,1.28,,,,,
626,00830,國泰費城半導體,市,05/19,,78.35,-2.7,-3.33,18249,1436.0,81.05,79.5,79.5,78.35,1.42,,0.9871,,,,,
627,3504,揚明光,市,05/19,,78.2,2.9,3.85,5997,472.0,75.3,75.3,81.6,75.3,8.37,,3.15,,,,,
628,00661,元大日經225,市,05/19,,78.15,-0.75,-0.95,199,15.6,78.9,78.55,78.8,77.85,1.2,,0.9963,,,,,
629,1723,中碳,市,05/19,,78.1,-0.9,-1.14,580,45.4,79.0,78.5,79.5,77.7,2.28,31.5,2.25,,,,,
630,6464,台數科,市,05/19,,78.0,0.2,0.26,17,1.29,77.8,77.8,78.0,77.2,1.03,19.2,1.21,,,,,
631,4905,台聯電,櫃,05/19,,77.9,-1.9,-2.38,23,1.84,79.8,81.2,81.2,77.9,4.14,18.8,0.79,,,,,
632,6190,萬泰科,櫃,05/19,,77.9,-1.0,-1.27,7477,590.0,78.9,79.0,81.0,77.7,4.18,42.3,3.62,,,,,
633,2882,國泰金,市,05/19,,77.8,1.0,1.3,46048,3603.0,76.8,77.5,79.7,77.3,3.13,11.0,1.36,,,,,
634,1294,漢田生技,櫃,05/19,,77.6,0.5,0.65,15,1.16,77.1,77.4,77.6,77.1,0.65,15.7,2.69,,,,,
635,3032,偉訓,市,05/19,,77.6,-0.9,-1.15,1295,101.0,78.5,78.5,80.4,76.6,4.84,,3.53,,,,,
636,8150,南茂,市,05/19,,77.6,-4.7,-5.71,17460,1382.0,82.3,81.3,82.2,77.3,5.95,66.3,2.21,,,,,
637,6577,勁豐,櫃,05/19,,77.5,0.4,0.52,6,0.43,77.1,76.6,77.5,76.6,1.17,13.2,2.91,,,,,
638,6923,中台,市,05/19,,77.3,0.4,0.52,148,11.4,76.9,78.4,78.4,76.4,2.6,25.1,2.61,,,,,
639,6869,雲豹能源,市,05/19,,77.2,-1.6,-2.03,685,53.5,78.8,78.9,79.6,77.0,3.3,,2.13,,,,,
640,9802,鈺齊-KY,市,05/19,,77.0,1.6,2.12,921,71.0,75.4,75.4,78.4,75.4,3.98,13.6,1.14,,,,,
641,1726,永記,市,05/19,,76.9,0.3,0.39,67,5.15,76.6,76.7,77.1,76.4,0.91,12.9,1.14,,,,,
642,4938,和碩,市,05/19,,76.9,0.4,0.52,8017,620.0,76.5,77.2,78.0,76.8,1.57,17.8,1.02,,,,,
643,6620,漢達,櫃,05/19,,76.9,4.4,6.07,1069,82.3,72.5,72.4,79.7,72.4,10.1,16.3,2.29,,,,,
644,5351,鈺創,櫃,05/19,,76.8,-8.5,-9.96,34804,2749.0,85.3,84.0,84.0,76.8,8.44,80.0,5.31,,,,,
645,5291,邑昇,櫃,05/19,,76.5,3.2,4.37,6326,479.0,73.3,74.5,77.3,73.5,5.18,163.0,3.23,,,,,
646,3209,全科,市,05/19,,76.2,2.9,3.96,9217,693.0,73.3,72.2,77.6,71.6,8.19,21.2,3.39,,,,,
647,8341,日友,市,05/19,,76.2,0.1,0.13,182,13.9,76.1,76.7,77.0,76.2,1.05,16.2,1.94,,,,,
648,3317,尼克森,櫃,05/19,,76.0,0.2,0.26,7945,608.0,75.8,75.8,77.8,75.3,3.3,41.5,2.12,,,,,
649,3605,宏致,市,05/19,,76.0,0.0,0.0,3156,243.0,76.0,76.3,78.8,75.7,4.08,21.5,1.56,,,,,
650,5285,界霖,市,05/19,,76.0,0.2,0.26,2271,171.0,75.8,75.0,77.0,73.8,4.22,36.2,2.61,,,,,
651,6965,中傑-KY,市,05/19,,76.0,-0.6,-0.78,36,2.77,76.6,76.6,76.9,75.4,1.96,47.5,0.99,,,,,
652,6921,嘉雨思-創,市,05/19,,75.9,-1.1,-1.43,36,2.73,77.0,77.6,78.3,75.6,3.51,,8.39,,,,,
653,00910,第一金太空衛星,市,05/19,,75.75,-0.05,-0.07,3157,240.0,75.8,76.3,76.7,75.55,1.52,,0.9935,,,,,
