排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,0050,元大台灣50,95.85,3.35,3.62,05/21,-7579,-2967,-1135,-49657,-10904,-32333,-23728.0,-149280.0,62774.0,-33840.0
2,3481,群創,40.6,3.65,9.88,05/21,-36773,-42870,-45059,-43498,-124594,-122222,-127642.0,387026.0,521067.0,264728.0
3,2891,中信金,57.5,-0.3,-0.52,05/21,-8910,-2436,-14526,-28426,-3901,-43335,227027.0,96994.0,195339.0,170108.0
4,2881,富邦金,96.1,0.3,0.31,05/21,1136,1902,-17697,-27620,-57781,-66387,68184.0,21299.0,182472.0,38899.0
5,2356,英業達,54.1,2.7,5.25,05/21,-134,1697,-2009,-26381,-43726,-94508,-104027.0,-62462.0,-125670.0,-72027.0
6,2882,國泰金,78.7,0.8,1.03,05/21,-415,-3709,-16783,-25423,-35351,-31925,96610.0,-139372.0,160259.0,25975.0
7,2027,大成鋼,42.35,1.2,2.92,05/21,-762,-1664,-7223,-20407,-50964,-45723,13914.0,67125.0,72975.0,34373.0
8,6116,彩晶,10.8,0.95,9.64,05/21,-2628,-2224,-1252,-16881,-26383,-27975,-5717.0,96581.0,79260.0,100427.0
9,2344,華邦電,114.0,-1.5,-1.3,05/21,804,-5519,2084,-15610,24,9992,159197.0,163534.0,92789.0,153855.0
10,2542,興富發,43.65,-0.05,-0.11,05/21,-7845,-8716,-9106,-12933,-15603,-4869,4755.0,-19403.0,36321.0,-1259.0
11,00631L,元大台灣50正2,31.58,2.07,7.01,05/21,-17410,-15532,-11108,-10863,-25161,72212,326448.0,322835.0,317687.0,325853.0
12,2303,聯電,116.0,8.0,7.41,05/21,-7623,-9851,-17194,-10159,16031,-15500,171851.0,-288053.0,-351080.0,-8962.0
13,00919,群益台灣精選高息,26.53,0.55,2.12,05/21,174,-1135,-1711,-9072,-14047,15018,43256.0,-104995.0,-39562.0,-55505.0
14,1216,統一,73.1,-0.3,-0.41,05/21,2270,2758,-123,-8375,-8837,10605,50474.0,139844.0,188596.0,90577.0
15,8069,元太,230.5,0.5,0.22,05/21,-763,-1433,-4531,-7407,-4084,6991,11951.0,32267.0,29411.0,21771.0
16,2363,矽統,62.8,2.7,4.49,05/21,-237,307,-733,-5644,-9349,-12765,-17854.0,-20379.0,14545.0,-18671.0
17,00662,富邦NASDAQ,119.2,1.85,1.58,05/21,-175,-3280,-5252,-5306,-2588,1218,4998.0,26411.0,23064.0,19724.0
18,2317,鴻海,247.5,7.5,3.12,05/21,-1962,-2293,-6409,-5226,-30926,-49132,-839.0,27021.0,-9104.0,34957.0
19,00922,國泰台灣領袖50,36.2,1.4,4.02,05/21,-4000,-4000,-4000,-5217,-4236,-5972,1020.0,-25429.0,-11695.0,-14866.0
20,6806,森崴能源,10.3,-1.1,-9.65,05/21,-502,-930,-1541,-5215,-6033,-6756,-13666.0,-12885.0,-6667.0,-12986.0
21,1605,華新,35.5,2.4,7.25,05/21,330,249,-688,-5088,4634,7351,-48863.0,-96731.0,65654.0,-108361.0
22,2887,台新新光金,23.85,-0.05,-0.21,05/21,-7776,-7238,-3404,-4408,-35257,-78730,101371.0,138217.0,-929271.0,-14696.0
23,2615,萬海,81.2,0.1,0.12,05/21,111,-4275,-4298,-4005,-3024,-4571,-12865.0,-46128.0,5504.0,5470.0
24,2313,華通,258.0,3.0,1.18,05/21,-2041,-1644,-1427,-3785,-936,-6179,9647.0,7466.0,-16776.0,-1044.0
25,6239,力成,257.5,23.0,9.81,05/21,-380,-461,-4681,-3772,-4010,4175,24215.0,9958.0,11041.0,21700.0
26,2312,金寶,30.1,1.8,6.36,05/21,-1518,-2304,-4024,-3675,-26775,11775,17483.0,-20143.0,62485.0,-48073.0
27,6505,台塑化,51.3,0.1,0.2,05/21,85,325,233,-3672,-5714,-7254,5511.0,912.0,-15023.0,796.0
28,6285,啟碁,280.5,1.5,0.54,05/21,-342,-1172,-2093,-3386,-9903,-9156,-2880.0,49.0,-3457.0,-6072.0
29,4960,誠美材,36.45,3.3,9.95,05/21,-3065,-2763,-2484,-3305,713,-1125,3610.0,4319.0,4825.0,5117.0
30,1785,光洋科,142.5,4.5,3.26,05/21,-671,-2002,-2796,-3150,8667,11078,9660.0,7257.0,-4541.0,11466.0
31,3450,聯鈞,440.0,26.5,6.41,05/21,-2,-11,-386,-2887,-4831,-2831,-10814.0,-10782.0,-2042.0,-10831.0
32,2347,聯強,84.4,0.7,0.84,05/21,12,166,247,-2820,-1766,447,2274.0,-69211.0,-3254.0,-659.0
33,3034,聯詠,484.5,12.0,2.54,05/21,162,56,-1932,-2768,-4488,-5083,-5189.0,3698.0,11727.0,-2683.0
34,1904,正隆,18.85,0.45,2.45,05/21,-729,-1208,-2085,-2566,-1812,-1056,-1530.0,-431.0,-4187.0,-348.0
35,00830,國泰費城半導體,83.2,3.85,4.85,05/21,-207,-732,3115,-2555,-6272,-7839,-2482.0,14906.0,11320.0,14028.0
36,2328,廣宇,52.1,1.6,3.17,05/21,134,-769,-1202,-2522,-2321,3579,-5559.0,-7448.0,29935.0,-8689.0
37,9914,美利達,70.0,1.5,2.19,05/21,-1510,-1638,-2031,-2505,-968,340,3336.0,2788.0,-5426.0,2816.0
38,3045,台灣大,113.5,-1.5,-1.3,05/21,-54,-136,-321,-2499,-1609,2238,-23851.0,32217.0,44115.0,-11906.0
39,0056,元大高股息,45.44,1.4,3.18,05/21,-10675,-11407,-14135,-2359,-25674,-27848,34450.0,-13803.0,65647.0,-26663.0
40,009819,中信數據及電力,10.12,0.15,1.5,05/21,0,-183,-2244,-2247,-120,3945,,,,
41,2610,華航,18.7,0.5,2.75,05/21,313,2820,5121,-2240,-1006,1374,134751.0,33685.0,117824.0,56904.0
42,2105,正新,32.45,0.4,1.25,05/21,236,203,24,-2120,-2152,-7728,-90982.0,-34113.0,-35233.0,-64158.0
43,3105,穩懋,483.0,36.5,8.17,05/21,-130,106,-1553,-2069,-2749,1646,-4163.0,713.0,-14235.0,-987.0
44,6509,聚和,49.15,1.5,3.15,05/21,-267,-682,-912,-1988,-3324,-3814,1568.0,1567.0,-522.0,1548.0
45,3048,益登,67.8,6.1,9.89,05/21,-2054,-1971,-1937,-1980,-5109,-6722,-9663.0,-9529.0,-251.0,-9406.0
46,6415,矽力*-KY,557.0,50.0,9.86,05/21,-2689,-2583,-2376,-1971,-2554,-5460,-9405.0,-3382.0,1508.0,7108.0
47,5388,中磊,83.0,1.2,1.47,05/21,-1061,-1298,-2458,-1910,-4547,-5057,2603.0,9397.0,7061.0,7596.0
48,2451,創見,313.5,4.0,1.29,05/21,-4,-245,-379,-1758,-4418,4805,8115.0,9927.0,1631.0,7276.0
49,5351,鈺創,75.2,0.8,1.08,05/21,-37,-626,-644,-1751,-5228,189,2202.0,997.0,3042.0,-5300.0
50,6182,合晶,63.6,5.7,9.84,05/21,-13,-34,-1005,-1711,-3312,-10416,-18568.0,-15583.0,11517.0,-17001.0
51,2492,華新科,266.0,24.0,9.92,05/21,-86,-180,-440,-1653,-3038,-2457,-5302.0,-17383.0,-8097.0,-17690.0
52,3714,富采,74.0,6.6,9.79,05/21,-1431,-1523,-3094,-1619,-984,7876,10321.0,20958.0,22989.0,18449.0
53,4966,譜瑞-KY,789.0,32.0,4.23,05/21,-60,-205,-656,-1616,-2245,-368,1672.0,3423.0,4826.0,3504.0
54,2395,研華,463.5,-1.5,-0.32,05/21,-198,-233,-513,-1582,-3450,-4032,346.0,11295.0,12361.0,8528.0
55,4958,臻鼎-KY,469.5,30.5,6.95,05/21,-392,-571,-1058,-1498,-61,11715,26408.0,-8259.0,8970.0,19505.0
56,2103,台橡,20.45,0.1,0.49,05/21,-16,-629,-740,-1409,-2847,116,4784.0,-3834.0,5644.0,4762.0
57,4906,正文,38.9,1.3,3.46,05/21,-1412,-1573,-1178,-1400,-4538,-5058,21956.0,25999.0,27043.0,24547.0
58,2374,佳能,80.4,1.6,2.03,05/21,10,-96,-45,-1396,-1430,4397,4245.0,5639.0,10796.0,-1687.0
59,8096,擎亞,108.0,0.5,0.47,05/21,-919,-1570,-1570,-1387,-1151,766,-3084.0,-6094.0,-4335.0,-6230.0
60,8086,宏捷科,149.0,4.5,3.11,05/21,30,-205,-1312,-1362,-2227,-1910,-1988.0,1618.0,-6103.0,-627.0
61,6206,飛捷,137.0,6.0,4.58,05/21,-554,-530,-670,-1361,-2987,-3303,-4517.0,-6946.0,-870.0,-6695.0
62,2855,統一證,40.2,1.0,2.55,05/21,11,214,-25,-1359,924,2444,4174.0,1710.0,-2732.0,2909.0
63,9933,中鼎,39.6,0.85,2.19,05/21,28,165,138,-1327,-2340,-2477,-22514.0,-30858.0,-4306.0,-27115.0
64,3028,增你強,83.3,-1.1,-1.3,05/21,-1,-175,-635,-1306,-799,86,-1396.0,2234.0,2674.0,612.0
65,00688L,國泰20年美債正2,6.57,0.09,1.39,05/21,-201,-1281,-1281,-1281,-2163,-7868,-33569.0,-42428.0,-60164.0,-40519.0
66,1304,台聚,12.25,0.1,0.82,05/21,9,-1065,-1346,-1252,-3425,783,25528.0,30328.0,21958.0,25717.0
67,00887,永豐中國科技50大,16.89,0.4,2.43,05/21,-320,-320,-726,-1151,-2250,-1246,-3440.0,-6974.0,-13210.0,-4635.0
68,8358,金居,498.0,38.0,8.26,05/21,-175,-259,-545,-1068,-2846,-1276,-1153.0,-5089.0,-3950.0,-2640.0
69,2408,南亞科,293.0,18.0,6.55,05/21,-243,1027,3108,-1049,-8705,-21556,17016.0,9898.0,-31731.0,17143.0
70,3008,大立光,3460.0,260.0,8.12,05/21,-632,-974,-1043,-1031,-531,-1203,-1797.0,3134.0,5260.0,1519.0
71,00720B,元大投資級公司債,32.47,0.17,0.53,05/21,-500,-500,-500,-1000,-1000,-1000,-30.0,-4088.0,-5985.0,-1780.0
72,3704,合勤控,41.4,2.7,6.98,05/21,-390,-792,-917,-983,-2454,-6122,-14348.0,-4136.0,-1366.0,-9462.0
73,3374,精材,244.5,13.5,5.84,05/21,-984,-474,-1205,-949,189,-327,-4266.0,-9188.0,-5601.0,-6025.0
74,1308,亞聚,13.25,0.15,1.15,05/21,-517,-793,-868,-929,-914,227,17733.0,18762.0,14040.0,19747.0
75,3545,敦泰,61.2,3.8,6.62,05/21,-403,-617,-757,-927,-1054,-699,3174.0,2550.0,9955.0,5951.0
76,2489,瑞軒,46.8,4.25,9.99,05/21,-124,-465,-957,-921,1914,10834,45963.0,48221.0,43865.0,46594.0
77,2352,佳世達,27.2,1.15,4.41,05/21,-445,-615,-948,-869,-4338,-1069,-5902.0,6474.0,-10788.0,8121.0
78,3026,禾伸堂,433.5,39.0,9.89,05/21,-31,-228,-347,-869,-1273,206,466.0,497.0,1810.0,-975.0
79,6451,訊芯-KY,499.0,13.5,2.78,05/21,-182,1,-1,-857,78,505,-199.0,-940.0,1128.0,-703.0
80,3062,建漢,28.4,0.4,1.43,05/21,-427,-469,-763,-855,2980,5953,-1627.0,-4410.0,9467.0,-6166.0
81,1313,聯成,10.65,0.15,1.43,05/21,79,182,-1355,-844,-1129,-966,25927.0,26042.0,20760.0,25781.0
82,8021,尖點,384.0,23.0,6.37,05/21,-172,-48,232,-832,-531,-1311,-947.0,-8581.0,822.0,-3682.0
83,00934,中信成長高股息,25.48,0.89,3.62,05/21,39,27,27,-826,-4170,-4291,263.0,752.0,-1506.0,752.0
84,0052,富邦科技,56.4,1.95,3.58,05/21,-706,-232,-1232,-812,-4203,-5179,-7681.0,23479.0,22498.0,11670.0
85,3056,富華新,13.9,0.15,1.09,05/21,-273,-483,-691,-809,-2002,-1866,-3619.0,-6587.0,24341.0,-5527.0
86,6271,同欣電,206.0,18.5,9.87,05/21,-660,-883,-910,-775,-850,1095,1597.0,3864.0,2034.0,2607.0
87,2520,冠德,30.75,0.0,0.0,05/21,-644,-585,-475,-774,-2191,-227,5430.0,-30194.0,14573.0,-4143.0
88,2401,凌陽,29.55,2.65,9.85,05/21,767,325,-249,-773,-1463,-5355,-10273.0,-14362.0,-5034.0,-10549.0
89,1907,永豐餘,24.75,0.55,2.27,05/21,-101,-444,-896,-772,-153,2757,4455.0,9393.0,9417.0,8033.0
90,3289,宜特,163.5,3.0,1.87,05/21,-218,-301,-510,-770,-1063,-8,1870.0,1077.0,2118.0,1231.0
91,3529,力旺,3555.0,170.0,5.02,05/21,-203,-298,-428,-770,-1950,-2953,-1219.0,115.0,1852.0,-246.0
92,00935,野村臺灣新科技50,54.2,3.05,5.96,05/21,0,-1667,-1542,-769,2360,6152,6089.0,3337.0,3734.0,6037.0
93,8028,昇陽半導體,267.5,9.0,3.48,05/21,-9,-335,-480,-769,-795,-2557,-8511.0,-10599.0,-1784.0,-9498.0
94,5536,聖暉*,929.0,13.0,1.42,05/21,-218,-298,-256,-748,-699,-2057,-4719.0,374.0,2632.0,-1187.0
95,2455,全新,386.5,-14.0,-3.5,05/21,-557,-748,-672,-746,-1299,-4479,-2865.0,746.0,-1963.0,1363.0
96,3707,漢磊,80.0,7.2,9.89,05/21,-499,-711,-608,-743,-307,-3765,-7863.0,-13272.0,-12996.0,-7055.0
97,1536,和大,50.2,1.1,2.24,05/21,75,352,310,-714,-369,-965,3575.0,2489.0,-1340.0,1585.0
98,6488,環球晶,701.0,63.0,9.87,05/21,19,-2,-10,-668,-1277,-5347,-6495.0,1511.0,-3486.0,1084.0
99,1582,信錦,117.5,10.5,9.81,05/21,-631,-510,-428,-667,-437,-819,957.0,4874.0,5192.0,4854.0
100,3498,陽程,146.5,3.0,2.09,05/21,-20,-71,-268,-655,-801,-411,-641.0,-676.0,-271.0,-272.0
101,3221,台嘉碩,51.3,3.4,7.1,05/21,-462,-606,-573,-633,-601,-678,-274.0,968.0,2327.0,1142.0
