代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6415,矽力*-KY,562.0,5.0,0.9,05/22,1,858,7.05,0.22,13,3950,3.67,1.02,-1,-109,-0.89,-0.03,1,1643,13.5,0.42
3017,奇鋐,2545.0,50.0,2.0,05/22,-7,-4287,-12.3,-1.1,11,4409,7.55,1.14,2,105,1.14,0.03,2,170,1.84,0.04
6139,亞翔,769.0,-15.0,-1.91,05/22,-1,-2102,-32.5,-0.89,8,1864,3.49,0.79,-1,-121,-1.88,-0.05,-1,-1181,-18.2,-0.5
6531,愛普*,963.0,87.0,9.93,05/22,1,687,8.42,0.42,8,6226,7.94,3.82,2,125,0.49,0.08,1,962,11.8,0.59
2327,國巨*,629.0,57.0,9.97,05/22,-5,-16681,-4.57,-0.81,6,30673,6.37,1.48,2,2053,2.08,0.1,1,3225,4.36,0.16
3189,景碩,609.0,55.0,9.93,05/22,2,13314,28.5,2.53,6,4032,2.27,0.77,-1,-145,-1.27,-0.03,2,16532,35.4,3.14
3533,嘉澤,2555.0,30.0,1.19,05/22,-4,-2038,-29.5,-1.81,6,1424,13.3,1.27,-4,-52,-0.76,-0.05,-4,-827,-12.0,-0.73
50,元大台灣50,97.3,1.45,1.51,05/22,2,19834,15.7,0.11,5,7566,1.51,0.04,2,22019,17.4,0.12,2,45708,36.1,0.24
3363,上詮,852.0,34.0,4.16,05/22,-1,-29,-1.24,-0.03,5,87,0.72,0.08,3,4,0.07,0.0,-1,-22,-0.95,-0.02
3706,神達,87.8,4.3,5.15,05/22,2,15438,29.1,1.16,5,11003,14.2,0.83,5,1421,1.83,0.11,2,21902,41.3,1.65
6147,頎邦,215.5,-7.0,-3.15,05/22,-4,-33044,-11.1,-4.44,5,25117,6.29,3.37,-10,-8121,-1.26,-1.09,-2,-20296,-14.1,-2.73
6679,鈺太,335.5,0.5,0.15,05/22,3,356,13.5,0.65,5,37,1.02,0.07,-1,-68,-6.98,-0.12,3,400,15.2,0.73
850,元大臺灣ESG永續,82.85,1.6,1.97,05/22,2,244,4.9,0.06,4,1290,14.7,0.31,1,1502,52.5,0.36,2,2366,47.5,0.57
1102,亞泥,34.4,-0.55,-1.57,05/22,-3,-8632,-32.0,-0.24,4,2008,5.51,0.06,-3,-664,-2.46,-0.02,-1,-4429,-37.7,-0.12
1216,統一,71.5,-1.6,-2.19,05/22,-3,-20600,-44.9,-0.36,4,10902,18.7,0.19,-2,-698,-2.18,-0.01,-3,-10931,-23.8,-0.19
1409,新纖,17.2,0.25,1.47,05/22,2,10217,66.0,0.63,4,498,2.21,0.03,2,129,0.84,0.01,2,10519,68.0,0.65
1513,中興電,156.5,2.0,1.29,05/22,2,3369,28.1,0.67,4,1885,9.07,0.37,3,252,1.54,0.05,2,4237,35.3,0.84
1722,台肥,46.05,-0.2,-0.43,05/22,-1,-546,-27.3,-0.06,4,251,2.97,0.03,-2,-3,-0.08,0.0,-1,-544,-27.2,-0.06
