代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00950B,凱基A級公司債,13.82,-0.07,-0.5,05/20,22,51641,37.0,1.27,0,0,0.0,0.0,2,775,5.81,0.02,3,3809,19.8,0.09
009820,元大納斯達克精選,10.04,-0.02,-0.2,05/20,14,187363,33.9,10.4,0,0,0.0,0.0,13,133682,25.8,7.43,13,320989,62.0,17.8
2606,裕民,64.5,1.0,1.57,05/20,14,35386,37.5,4.19,-1,-15,-0.3,0.0,-1,-257,-5.22,-0.03,2,1848,20.8,0.22
00909,國泰數位支付服務,45.85,-0.05,-0.11,05/20,13,15730,27.2,11.0,0,0,0.0,0.0,2,1081,17.2,0.75,22,62402,54.9,43.6
00943,兆豐電子高息等權,19.84,0.18,0.92,05/20,13,2259,50.3,5.27,0,0,0.0,0.0,-2,-210,-17.1,-0.49,18,2158,33.7,5.03
3045,台灣大,115.0,-1.5,-1.29,05/20,12,49302,33.2,1.32,2,4321,11.1,0.12,4,511,0.79,0.01,6,43659,41.5,1.17
00725B,國泰投資級公司債,34.37,-0.2,-0.58,05/20,11,19896,38.5,0.53,0,0,0.0,0.0,3,4149,27.0,0.11,3,7717,50.3,0.2
1590,亞德客-KY,1405.0,-25.0,-1.75,05/20,11,1740,14.0,0.87,-2,-19,-1.23,-0.01,-10,-163,-1.43,-0.08,5,390,7.54,0.19
3026,禾伸堂,394.5,29.5,8.08,05/20,11,5488,5.32,3.31,2,527,11.1,0.32,-4,-306,-3.24,-0.18,13,15157,11.4,9.14
3034,聯詠,472.5,6.5,1.39,05/20,11,19486,19.8,3.2,-1,-88,-1.62,-0.01,1,148,2.74,0.02,5,8371,25.4,1.38
2428,興勤,223.0,9.0,4.21,05/20,10,3592,14.5,2.8,0,0,0.0,0.0,1,57,1.67,0.04,10,3697,14.9,2.89
6284,佳邦,88.0,2.9,3.41,05/20,10,7024,25.0,4.71,0,0,0.0,0.0,11,105,0.36,0.07,10,7128,25.4,4.78
2379,瑞昱,567.0,12.0,2.16,05/20,9,9088,17.2,1.76,-3,-833,-6.43,-0.16,3,48,0.37,0.01,9,7584,14.4,1.47
4904,遠傳,97.1,-0.9,-0.92,05/20,9,8639,18.4,0.24,1,11,0.15,0.0,4,690,3.35,0.02,2,2984,22.6,0.08
4991,環宇-KY,700.0,33.0,4.95,05/20,9,4081,29.1,3.37,0,0,0.0,0.0,-2,-36,-1.85,-0.03,8,3167,41.3,2.62
00937B,群益ESG投等債20+,14.52,-0.1,-0.68,05/20,8,207318,38.9,1.16,0,0,0.0,0.0,2,24893,16.3,0.14,3,72073,32.2,0.4
00948B,中信優息投資級債,9.26,-0.05,-0.54,05/20,8,51698,47.6,1.31,0,0,0.0,0.0,2,8853,37.0,0.23,3,15056,44.7,0.38
6277,宏正,72.4,0.1,0.14,05/20,8,271,10.8,0.23,0,0,0.0,0.0,2,4,0.58,0.0,8,271,10.8,0.23
3094,聯傑,36.3,2.05,5.99,05/20,7,1515,4.81,1.82,0,0,0.0,0.0,-2,-86,-0.68,-0.1,7,1563,4.97,1.88
3498,陽程,143.5,7.0,5.13,05/20,7,4096,13.5,6.68,0,0,0.0,0.0,1,14,1.05,0.02,7,4309,14.2,7.03
4966,譜瑞-KY,757.0,29.0,3.98,05/20,7,4932,11.4,6.25,1,3,0.21,0.0,1,49,3.46,0.06,10,11023,18.7,14.0
5263,智崴,110.5,2.0,1.84,05/20,7,422,18.4,0.57,0,0,0.0,0.0,0,0,0.0,0.0,5,379,19.4,0.51
6182,合晶,57.9,2.4,4.32,05/20,7,8832,10.3,1.49,0,0,0.0,0.0,2,170,0.89,0.03,7,8293,9.71,1.4
