"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","1個月走勢圖","3個月走勢圖","1年走勢圖","3年走勢圖","10年走勢圖"
"152","8996","高力","市","05/11","","1055","+40","+3.94","3,041","3,163","1055","1025","1065","1010","5.42","116","23.25","","","","",""
"153","6735","美達科技","櫃","05/11","","125","-1.5","-1.19","338","42.5","126.5","126.5","128","122","4.74","379","6.03","","","","",""
"154","6170","統振","櫃","05/11","","51","-0.9","-1.73","856","43.6","51.9","51.7","51.8","50.6","2.31","11.4","2.33","","","","",""
"155","4167","松瑞藥","櫃","05/11","","19","+0.25","+1.33","1,184","22.5","18.75","19","19.2","18.7","2.67","11","1.56","","","","",""
"156","3207","耀勝","櫃","05/11","","59.2","-0.3","-0.5","348","20.5","59.5","59.6","59.7","58","2.86","","2.26","","","","",""
"157","00706L","期元大S&P日圓正2","市","05/11","","19.83","-0.06","-0.3","917","18.2","19.83","19.89","19.89","19.79","0.5","","0.9995","","","","",""
"158","6715","嘉基","市","05/11","","489.5","+44.5","+10","2,035","974","489.5","445","489.5","440.5","11","272","9.38","","","","",""
"159","4755","三福化","市","05/11","","139","0","0","556","77.7","139","139.5","142.5","138.5","2.88","37.6","2.66","","","","",""
"160","2360","致茂","市","05/11","","2360","+130","+5.83","3,303","7,719","2360","2210","2415","2205","9.42","85.2","31.34","","","","",""
"161","6113","亞矽","櫃","05/11","","24.5","-0.05","-0.2","622","15.4","24.55","24.35","25.25","24.05","4.89","","2.42","","","","",""
"162","3708","上緯投控","市","05/11","","121.5","+3","+2.53","1,704","206","121.5","119","124.5","118","5.49","3.23","0.64","","","","",""
"163","6257","矽格","市","05/11","","212.5","+1.5","+0.71","11,871","2,499","212.5","210.5","214.5","204.5","4.74","31.8","4.7","","","","",""
"164","2501","國建","市","05/11","","22.65","-0.35","-1.52","3,170","71.9","22.65","23","23.1","22.55","2.39","8","0.86","","","","",""
"165","2851","中再保","市","05/11","","31.55","+0.4","+1.28","3,021","96","31.55","31.4","32.1","31.35","2.41","8.62","1.16","","","","",""
"166","3581","博磊","櫃","05/11","","236.5","+1.5","+0.64","283","66.6","235","240","240","231","3.83","292","13.64","","","","",""
"167","3680","家登","櫃","05/11","","616","+56","+10","4,100","2,479","560","580","616","579","6.61","65.3","6.07","","","","",""
"168","5498","凱崴","櫃","05/11","","69.1","-2.9","-4.03","11,192","784","72","72","74.8","68.4","8.89","","6.36","","","","",""
"169","3227","原相","櫃","05/11","","231.5","+5","+2.21","4,223","973","226.5","229.5","234.5","224.5","4.42","18.7","2.79","","","","",""
"170","3704","合勤控","市","05/11","","35.05","-0.25","-0.71","1,674","58.9","35.05","35.3","35.85","34.75","3.12","30.2","1.21","","","","",""
"171","2356","英業達","市","05/11","","50.2","+0.65","+1.31","30,489","1,520","50.2","50.3","50.5","49.1","2.83","20.7","2.36","","","","",""
"172","5243","乙盛-KY","市","05/11","","107","0","0","4,572","491","107","108","111","105.5","5.14","24.3","2.19","","","","",""
"173","8111","立碁","櫃","05/11","","66.2","-0.6","-0.9","3,030","199","66.8","66.5","67.4","64.6","4.19","195","5.5","","","","",""
"174","8383","千附","櫃","05/11","","56","-4.1","-6.82","4,155","232","60.1","57.1","57.5","54.8","4.49","16.4","1.67","","","","",""
"175","6532","瑞耘","櫃","05/11","","107.5","-6.5","-5.7","3,544","395","114","116.5","118","107","9.65","14.7","3.16","","","","",""
"176","2520","冠德","市","05/11","","30.6","+0.55","+1.83","1,639","49.8","30.6","30.15","30.65","30.05","2","12.8","0.75","","","","",""
"177","2891","中信金","市","05/11","","55.3","-1.1","-1.95","50,449","2,785","55.3","56","56","54.7","2.3","13.6","2.15","","","","",""
"178","3701","大眾控","市","05/11","","62.9","+2","+3.28","2,466","154","62.9","61","64.8","60.6","6.9","","3.11","","","","",""
"179","6830","汎銓","市","05/11","","754","-33","-4.19","3,115","2,424","754","762","815","752","8.01","","12.84","","","","",""
"180","1305","華夏","市","05/11","","13.35","+0.6","+4.71","4,156","55","13.35","12.95","13.45","12.9","4.31","","1.02","","","","",""
"181","3044","健鼎","市","05/11","","489.5","+8.5","+1.77","5,209","2,537","489.5","495","508","477","6.44","23.8","4.41","","","","",""
"182","3088","艾訊","櫃","05/11","","128","+3.5","+2.81","2,313","295","124.5","127","131","122","7.23","22.6","2.71","","","","",""
"183","6658","聯策","市","05/11","","176.5","+16","+9.97","571","99.6","176.5","166","176.5","166","6.54","128","4.88","","","","",""
"184","3023","信邦","市","05/11","","302","-0.5","-0.17","1,522","453","302","302","302.5","293","3.14","23.7","4.14","","","","",""
"185","3605","宏致","市","05/11","","82.3","-1","-1.2","7,787","630","82.3","82.5","83","77.2","6.96","23.3","1.69","","","","",""
"186","4123","晟德","櫃","05/11","","38.3","+0.35","+0.92","2,245","85.1","37.95","38.1","38.45","37.65","2.11","3.11","1.08","","","","",""
"187","6823","濾能","櫃","05/11","","88.8","+0.1","+0.11","659","58.3","88.7","89.1","91","86.1","5.52","","4.94","","","","",""
"188","3062","建漢","市","05/11","","27.85","+1.05","+3.92","7,171","196","27.85","27.05","28","26.7","4.85","41","2.12","","","","",""
"189","5291","邑昇","櫃","05/11","","71.5","+1.1","+1.56","9,084","674","70.4","75","77.4","71.2","8.81","231","3.05","","","","",""
"190","4744","皇將","櫃","05/11","","32.7","+0.3","+0.93","372","12.3","32.4","31.7","33.7","31.7","6.17","13","1.4","","","","",""
"191","1736","喬山","市","05/11","","124","-1","-0.8","576","71.4","124","126","126","123","2.4","13.7","2.74","","","","",""
"192","3356","奇偶","市","05/11","","59.7","+4.6","+8.35","3,171","184","59.7","54.8","59.9","54.3","10.2","9.61","1.92","","","","",""
"193","6233","旺玖","櫃","05/11","","26.5","-0.3","-1.12","580","15.5","26.8","27.2","27.5","26.45","3.92","","1.51","","","","",""
"194","4542","科嶠","櫃","05/11","","194.5","-1.5","-0.77","443","87.6","196","196","204","189.5","7.4","152","9.31","","","","",""
"195","6415","矽力*-KY","市","05/11","","468","+42.5","+9.99","9,060","4,150","468","440","468","425","10.1","73.1","4.86","","","","",""
"196","6739","竹陞科技","櫃","05/11","","1440","+115","+8.68","553","777","1325","1320","1450","1320","9.81","89.3","32.79","","","","",""
"197","2419","仲琦","市","05/11","","30","-0.05","-0.17","1,508","45.3","30","30.2","30.6","29.7","3","","2.01","","","","",""
"198","2070","精湛","櫃","05/11","","69.5","-2.7","-3.74","1,492","105","72.2","70.4","72.8","68.9","5.4","30.2","2.6","","","","",""
"199","2486","一詮","市","05/11","","281.5","0","0","2,264","646","281.5","291","291","281.5","3.37","1280","12.59","","","","",""
"200","3390","旭軟","櫃","05/11","","27.75","+0.65","+2.4","1,860","51.9","27.1","27.15","28.5","27.1","5.17","","1.57","","","","",""
"201","4571","鈞興-KY","市","05/11","","197.5","+7.5","+3.95","913","180","197.5","188","199.5","187.5","6.32","20.6","3.24","","","","",""
