排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2633,台灣高鐵,25.95,0.35,1.37,05/19,77.5,81.3,82.7,85.2,73.2,63.2,68.6,68.2,61.8,52.4,,67.7
2,1102,亞泥,34.8,0.45,1.31,05/19,63.7,76.8,81.7,73.5,69.7,57.6,64.2,65.7,62.4,53.9,48.3,62.7
3,1726,永記,76.9,0.3,0.39,05/19,81.8,80.2,78.2,54.7,52.1,46.6,39.2,32.0,25.3,38.0,37.7,33.7
4,2923,鼎固-KY,21.4,0.6,2.88,05/19,41.7,73.2,77.0,73.7,41.3,29.7,36.6,37.1,41.6,40.1,29.8,35.9
5,1590,亞德客-KY,1430.0,-20.0,-1.38,05/19,76.2,76.2,74.6,71.9,71.6,72.3,74.0,71.6,72.9,72.1,54.0,70.8
6,00870B,元大15年EM主權債,27.79,-0.03,-0.11,05/19,0.0,90.1,74.5,67.9,21.4,38.9,0.66,0.92,1.6,3.44,,0.86
7,6103,合邦,37.9,0.0,0.0,05/19,,58.7,74.0,20.5,13.9,9.12,3.21,3.03,2.2,0.78,0.52,3.16
8,2204,中華,52.0,0.1,0.19,05/19,65.6,75.9,71.7,63.5,52.7,50.9,48.4,45.4,43.5,34.4,32.2,45.8
9,8070,長華*,42.65,-0.9,-2.07,05/19,75.4,75.8,71.5,60.9,48.0,36.6,23.2,11.3,4.93,1.35,0.72,21.2
10,4938,和碩,76.9,0.4,0.52,05/19,70.4,76.1,70.8,67.1,60.2,56.4,48.0,47.2,51.2,49.2,48.8,45.6
11,2345,智邦,2390.0,-105.0,-4.21,05/19,58.7,63.9,70.6,60.8,55.4,52.7,51.8,48.0,47.0,52.7,36.7,49.6
12,1476,儒鴻,320.0,-8.0,-2.44,05/19,71.0,67.8,70.2,69.8,70.4,70.9,76.4,71.8,67.7,63.2,48.1,71.2
13,5534,長虹,75.5,-0.8,-1.05,05/19,72.0,72.6,70.0,66.5,56.8,54.0,43.7,39.3,43.9,35.8,31.6,43.9
14,4442,竣邦-KY,51.0,0.0,0.0,05/19,9.94,80.3,69.7,56.7,52.4,51.2,23.7,27.8,25.3,,,24.5
15,2801,彰銀,20.5,0.3,1.49,05/19,47.5,59.4,69.6,68.5,63.5,56.8,52.9,50.7,42.6,39.4,39.8,48.5
16,1101,台泥,24.2,0.15,0.62,05/19,68.2,71.0,68.7,69.5,54.0,56.8,53.5,46.0,44.0,47.5,45.4,46.8
17,2704,國賓,41.9,0.3,0.72,05/19,38.0,62.4,68.5,68.1,51.1,47.9,48.0,50.2,61.4,34.6,24.5,49.1
18,5520,力泰,81.8,0.0,0.0,05/19,0.0,0.0,68.5,33.6,4.73,8.24,6.96,7.13,8.42,5.81,3.69,6.69
19,2347,聯強,82.5,0.7,0.86,05/19,64.4,64.8,68.3,69.4,60.6,56.7,47.5,54.8,56.1,53.3,49.0,44.9
20,2548,華固,124.5,-1.5,-1.19,05/19,77.0,69.8,68.3,60.9,50.7,49.1,33.4,31.4,33.7,35.7,34.2,33.5
21,2330,台積電,2205.0,-35.0,-1.56,05/19,78.3,76.1,68.3,67.4,66.5,63.5,63.6,61.3,56.0,56.9,59.9,62.5
22,2207,和泰車,468.5,7.5,1.63,05/19,60.2,69.5,68.3,69.5,70.5,71.1,69.1,70.4,70.3,68.9,61.0,68.3
23,2034,允強,19.6,-0.1,-0.51,05/19,73.6,65.8,67.3,62.2,41.1,34.7,36.9,31.7,35.8,31.1,20.8,34.0
24,2382,廣達,290.0,-10.0,-3.33,05/19,66.6,72.2,66.7,64.2,54.1,51.0,46.3,47.2,43.4,35.8,41.5,44.7
25,8482,商億-KY,49.0,0.4,0.82,05/19,0.0,33.3,66.6,56.4,38.2,30.7,15.2,7.41,3.92,0.16,,12.7
26,1712,興農,40.65,-0.15,-0.37,05/19,60.0,58.8,65.7,63.5,55.6,50.6,40.3,39.0,40.3,35.0,24.1,38.2
27,4560,強信-KY,32.8,-1.05,-3.1,05/19,70.2,63.0,65.6,63.9,52.8,52.7,53.9,53.2,50.0,50.3,,53.5
28,2006,東和鋼鐵,65.6,0.8,1.23,05/19,48.4,58.2,65.6,66.2,65.5,69.2,42.7,47.0,51.6,45.3,29.5,43.1
29,5871,中租-KY,110.0,0.0,0.0,05/19,67.8,63.7,65.4,68.6,68.6,54.4,53.5,46.4,52.7,59.0,55.5,49.4
30,2892,第一金,29.0,0.25,0.87,05/19,59.1,72.8,65.0,59.3,50.8,56.9,57.4,50.3,50.5,52.6,44.9,58.1
31,2324,仁寶,27.8,-0.45,-1.59,05/19,53.9,50.2,64.6,50.2,47.5,41.7,42.7,43.9,44.8,46.3,49.2,43.1
32,6589,台康生技,43.9,-0.5,-1.13,05/19,70.0,71.6,63.9,55.3,51.5,41.1,38.9,36.7,34.4,27.0,,37.8
33,2393,億光,62.4,0.7,1.13,05/19,63.7,69.9,63.5,59.0,53.9,49.5,41.3,37.4,40.4,40.4,30.6,39.7
34,6409,旭隼,694.0,-14.0,-1.98,05/19,76.8,73.0,63.4,64.4,63.9,62.0,62.8,64.2,66.7,71.1,70.8,59.8
35,9917,中保科,113.0,2.0,1.8,05/19,32.7,57.8,63.3,60.3,53.3,48.2,19.8,11.3,6.46,2.38,0.86,22.3
36,6534,正瀚-創,93.8,-2.7,-2.8,05/19,59.5,67.5,63.2,60.9,54.2,54.6,32.6,27.1,22.6,,,32.3
37,4147,中裕,49.2,-1.0,-1.99,05/19,75.2,68.8,62.9,37.4,34.7,36.0,39.7,38.6,33.0,25.9,19.0,38.5
38,2753,八方雲集,174.0,-1.5,-0.85,05/19,60.7,62.4,62.7,53.4,44.0,43.9,43.1,43.8,35.2,31.6,,44.3
39,2636,台驊控股,64.3,-0.3,-0.46,05/19,55.5,68.6,62.6,59.1,46.1,38.0,30.3,31.6,34.7,33.4,19.9,31.3
40,2474,可成,184.0,0.0,0.0,05/19,59.6,55.0,62.2,62.3,54.7,40.8,51.2,50.6,57.1,54.5,45.5,50.4
41,9910,豐泰,69.4,-1.0,-1.42,05/19,68.0,67.2,62.1,64.2,57.8,61.3,54.4,19.0,13.0,4.85,1.72,28.7
42,6026,福邦證,15.0,-0.15,-0.99,05/19,70.0,62.8,61.9,54.6,34.0,27.8,25.8,22.6,20.6,20.5,15.6,23.6
43,5904,寶雅,553.0,17.0,3.17,05/19,47.0,52.4,61.8,64.4,57.6,46.2,46.7,49.3,48.0,48.4,46.2,47.3
44,2884,玉山金,32.0,0.3,0.95,05/19,53.3,62.8,61.6,59.7,53.8,49.4,55.4,59.0,55.7,51.6,49.8,55.7
45,2385,群光,124.5,-2.5,-1.97,05/19,63.5,60.4,61.4,62.4,53.7,45.4,48.8,46.2,46.9,49.3,53.5,46.6
46,5880,合庫金,22.8,0.1,0.44,05/19,59.5,63.3,61.3,62.6,58.9,61.7,59.1,53.4,53.1,55.6,45.2,55.4
47,2912,統一超,227.5,2.0,0.89,05/19,56.0,61.6,61.2,64.9,66.1,67.8,55.0,58.6,60.4,63.6,67.4,55.6
48,2637,慧洋-KY,70.8,-2.0,-2.75,05/19,71.6,59.0,61.1,54.5,44.7,41.4,41.0,35.0,34.0,33.8,24.3,36.7
49,6269,台郡,56.4,0.4,0.71,05/19,49.2,55.3,61.1,55.7,51.3,40.2,39.0,38.0,35.1,37.0,26.3,38.3
50,2530,華建,20.7,-0.2,-0.96,05/19,39.2,59.2,61.1,80.4,67.2,49.8,45.8,44.4,41.3,38.0,23.6,45.4
51,5522,遠雄,70.8,-1.4,-1.94,05/19,77.6,58.6,60.3,58.1,51.0,56.4,55.0,45.0,50.1,41.9,40.3,50.8
52,2201,裕隆,26.7,0.05,0.19,05/19,60.2,65.0,60.0,56.4,41.3,39.1,39.0,38.1,36.3,29.5,24.0,40.2
53,1326,台化,44.9,-0.35,-0.77,05/19,65.2,62.4,60.0,56.5,49.5,39.4,36.5,35.6,36.1,39.9,43.6,34.9
54,1203,味王,40.75,0.0,0.0,05/19,44.6,63.5,59.9,60.3,38.4,29.4,30.3,27.0,24.5,31.8,12.9,27.5
55,2013,中鋼構,41.85,0.05,0.12,05/19,30.3,40.6,59.9,51.8,43.8,44.5,30.6,32.9,28.8,23.0,13.1,34.4
56,2617,台航,28.85,0.1,0.35,05/19,46.4,42.1,59.5,54.0,46.2,47.5,37.1,33.0,31.8,29.8,19.0,35.2
57,6228,全譜,22.3,0.0,0.0,05/19,6.48,5.14,59.4,28.7,21.8,17.4,10.6,6.04,14.6,11.8,6.9,8.0
58,2002,中鋼,18.2,0.0,0.0,05/19,64.2,63.9,59.2,59.2,52.1,57.5,48.8,43.0,46.8,47.5,36.5,42.3
59,1301,台塑,45.95,0.05,0.11,05/19,49.2,56.1,59.1,55.4,58.2,48.3,39.3,37.4,37.0,41.0,44.5,36.0
60,3044,健鼎,462.5,-6.5,-1.39,05/19,64.4,58.4,58.8,42.9,48.7,46.0,48.1,44.8,43.2,39.7,42.6,45.6
61,6741,91APP*-KY,61.6,0.4,0.65,05/19,36.8,57.5,58.7,54.9,40.4,33.1,45.5,43.2,44.0,33.6,,43.0
62,4137,麗豐-KY,104.5,1.0,0.97,05/19,32.2,50.5,58.6,37.5,23.3,26.5,33.4,31.8,32.1,31.7,20.0,31.1
63,2603,長榮,197.0,-0.5,-0.25,05/19,38.1,57.1,58.6,52.8,41.0,38.5,37.9,39.4,38.7,32.4,17.7,38.4
64,3533,嘉澤,2325.0,0.0,0.0,05/19,61.9,51.5,58.4,46.5,47.9,46.8,47.8,45.8,46.7,47.5,28.6,44.6
65,9907,統一實,16.0,0.1,0.63,05/19,69.4,58.9,58.3,49.9,50.3,53.2,33.4,19.1,9.12,3.7,1.11,31.2
66,2834,臺企銀,16.05,0.2,1.26,05/19,42.4,54.1,58.2,59.7,57.7,48.4,54.5,50.9,42.2,38.0,33.8,53.8
67,6024,群益期,56.0,0.0,0.0,05/19,68.8,66.4,58.2,40.1,30.5,29.2,24.0,20.8,23.7,24.1,15.8,23.2
68,6753,龍德造船,124.0,-2.0,-1.59,05/19,51.8,63.0,58.2,51.4,36.6,30.4,28.3,24.7,22.4,20.2,,24.8
69,2360,致茂,2055.0,-130.0,-5.95,05/19,43.2,52.6,58.1,55.7,58.6,57.6,57.9,60.0,61.4,63.1,54.5,56.6
70,00694B,富邦美債1-3,41.6,-0.01,-0.02,05/19,20.6,68.6,57.7,43.1,27.2,17.6,9.73,9.71,8.95,8.55,,11.3
71,3711,日月光投控,472.0,-38.0,-7.45,05/19,60.0,57.6,57.6,58.8,58.6,57.4,60.2,54.7,53.5,55.0,,58.4
72,2903,遠百,22.15,0.1,0.45,05/19,51.8,60.4,57.1,53.5,53.3,57.3,47.3,49.4,46.2,39.9,32.3,41.3
73,4904,遠傳,98.0,1.2,1.24,05/19,57.5,65.9,57.1,52.4,61.2,63.6,60.2,62.4,52.1,54.5,55.9,58.9
74,8478,東哥遊艇,152.0,-1.5,-0.98,05/19,53.6,56.7,57.0,38.0,36.3,29.9,19.4,10.4,1.87,1.3,,20.0
75,8464,億豐,317.0,1.0,0.32,05/19,61.0,67.2,56.8,63.2,70.2,71.5,53.4,20.0,11.5,4.11,2.14,32.0
76,2610,華航,18.4,0.05,0.27,05/19,58.3,58.9,56.4,55.5,43.0,47.3,58.5,50.9,50.6,35.0,24.1,49.2
77,2504,國產,34.65,0.45,1.32,05/19,53.7,58.2,56.4,59.4,60.9,58.7,52.6,48.0,48.1,41.3,25.3,51.6
78,2849,安泰銀,13.3,0.25,1.92,05/19,38.0,58.2,56.3,62.7,40.4,33.6,37.8,35.3,35.8,34.1,27.0,36.2
79,6670,復盛應用,262.5,0.5,0.19,05/19,48.4,50.1,56.2,54.5,50.4,45.3,45.5,41.6,54.3,46.1,,44.5
80,2535,達欣工,73.0,-0.1,-0.14,05/19,50.6,61.3,56.0,32.9,39.3,38.4,40.5,37.7,36.0,30.6,20.0,37.1
81,6691,洋基工程,620.0,-3.0,-0.48,05/19,45.9,53.4,55.3,45.7,40.4,35.6,38.8,37.2,35.9,34.7,,39.5
82,6906,現觀科,63.5,-0.2,-0.31,05/19,36.3,51.1,55.2,49.0,43.1,35.6,26.3,14.3,7.79,,,22.5
83,3131,弘塑,2580.0,-195.0,-7.03,05/19,57.5,56.3,54.7,53.1,42.7,44.0,38.4,35.2,32.8,29.8,20.7,35.7
84,9904,寶成,26.1,-0.25,-0.95,05/19,57.3,56.6,54.4,57.7,60.9,62.7,44.6,26.0,11.0,3.79,1.47,38.5
85,2547,日勝生,10.0,0.08,0.81,05/19,48.4,49.3,54.3,45.4,42.0,42.4,38.9,38.9,39.9,30.5,25.1,38.0
86,6235,華孚,39.7,-0.8,-1.98,05/19,59.3,55.3,54.2,45.4,42.2,36.7,35.3,32.0,27.2,23.3,16.5,33.3
87,1442,名軒,26.2,-0.3,-1.13,05/19,52.6,57.4,54.1,60.7,53.2,55.4,59.2,44.7,54.6,42.0,30.7,56.3
88,6585,鼎基,94.0,1.0,1.08,05/19,30.5,28.2,54.1,37.4,25.7,28.4,40.6,38.1,38.4,27.3,,38.8
89,1443,立益物流,26.5,0.2,0.76,05/19,48.2,59.7,54.1,46.7,30.8,23.4,24.1,20.4,19.0,13.8,7.28,21.3
