" "," ","#","股票代號/名稱","類別","20260410","0417","0424","0430","0508","0515"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","72","6834天二科技","電子零組件","0.06","0.65","1.27","-0.05","0.93","-0.08"," ","30","2.78"," ","68.24","50.20","1.95"," "
" "," ","73","911868同方友友-DR","存託憑證","0.51","0.22","0.69","0.07","1.05","0.23"," ","30","2.77"," ","35.32","1.19","-0.03"," "
" "," ","74","3038全台","光電","-0.01","0.88","0.53","0.64","0.28","0.43"," ","31","2.75"," ","42.20","22.50","-0.55"," "
" "," ","75","6715嘉基","電子零組件","-1.01","0.71","-0.72","0.03","2.82","0.91"," ","30","2.74"," ","79.92","479.00","-8.00"," "
" "," ","76","2301光寶科","電腦週邊","0.09","-0.41","0.73","0.46","1.71","0.15"," ","30","2.73"," ","80.75","204.50","-2.50"," "
" "," ","77","3034聯詠","半導體","0.50","0.25","0.27","0.08","0.58","0.97"," ","50","2.65"," ","70.39","466.50","-26.50"," "
" "," ","78","3532台勝科","半導體","0.38","1.95","-0.68","-0.15","1.16","-0.01"," ","30","2.65"," ","90.78","221.50","-24.50"," "
" "," ","79","6116彩晶","光電","0.51","1.05","-0.30","-0.24","1.33","0.23"," ","30","2.58"," ","47.53","10.25","-0.15"," "
" "," ","80","1568倉佑","汽車","0.40","0.35","1.03","-0.86","0.61","1.02"," ","50","2.55"," ","64.44","28.65","0.30"," "
" "," ","81","2606裕民","航運","0.45","0.56","0.39","-0.16","0.70","0.61"," ","30","2.55"," ","74.84","62.80","-1.80"," "
" "," ","82","8213志超","電子零組件","-0.07","0.26","1.44","-0.35","0.13","1.12"," ","50","2.53"," ","51.43","37.35","-1.20"," "
" "," ","83","3135凌航","半導體","1.85","-0.49","0.91","-1.08","-2.81","4.15"," ","31","2.53"," ","57.00","216.00","-4.50"," "
" "," ","84","6531愛普*","半導體","-0.46","2.39","2.26","-0.64","-0.07","-0.97"," ","30","2.51"," ","67.77","1080.00","30.00"," "
" "," ","85","3024憶聲","光電","-0.12","0.24","1.12","0.96","0.67","-0.37"," ","10","2.50"," ","50.09","16.85","0.30"," "
" "," ","86","2401凌陽","半導體","-0.19","0.86","2.00","-1.08","0.54","0.33"," ","30","2.46"," ","38.19","24.65","-0.20"," "
" "," ","87","3043科風","其他電子","-0.01","0.03","2.02","0.41","0.00","-0.06"," ","10","2.39"," ","19.40","19.60","0.05"," "
" "," ","88","2537聯上發","營建","0.01","0.13","0.91","-0.21","0.77","0.77"," ","40","2.38"," ","58.58","9.66","-0.33"," "
" "," ","89","3028增你強","電子通路","2.07","0.57","0.34","0.64","0.26","-1.54"," ","10","2.34"," ","47.17","78.70","-0.10"," "
" "," ","90","6285啟卅卅","通信網路","2.82","0.29","-4.41","-0.37","2.67","1.33"," ","30","2.33"," ","68.23","260.00","-2.00"," "
" "," ","91","2409友達","光電","4.97","-0.81","-2.24","-1.08","-0.33","1.81"," ","50","2.32"," ","51.46","19.05","-0.50"," "
" "," ","92","3035智原","半導體","0.02","-0.19","3.26","-1.55","0.11","0.67"," ","50","2.32"," ","30.30","190.00","-8.50"," "
" "," ","93","3032偉訓","電子零組件","0.95","0.20","-0.05","-0.55","-0.20","1.97"," ","50","2.32"," ","53.99","80.40","0.30"," "
" "," ","94","2426鼎元","光電","2.04","-1.01","-0.82","1.72","0.16","0.20"," ","31","2.29"," ","49.71","61.90","-4.90"," "
" "," ","95","2316楠梓電","電子零組件","1.23","-0.18","0.15","-0.45","1.26","0.28"," ","30","2.29"," ","64.58","129.50","-4.50"," "
" "," ","96","911608明輝-DR","存託憑證","0.17","0.32","0.15","1.20","0.22","0.14"," ","10","2.20"," ","28.45","2.73","-0.08"," "
" "," ","97","5285界霖","半導體","0.14","0.12","-0.14","-0.10","0.95","1.20"," ","50","2.17"," ","63.36","74.20","1.10"," "
" "," ","98","6141柏承","電子零組件","0.85","1.81","0.80","-0.03","-0.40","-0.88"," ","10","2.15"," ","45.74","28.25","2.55"," "
" "," ","99","2484希華","電子零組件","0.83","11.08","-3.14","-0.18","0.03","-6.49"," ","30","2.13"," ","23.48","37.30","-1.00"," "
" "," ","100","2382廣達","電腦週邊","1.22","0.39","0.35","-0.10","0.16","0.09"," ","30","2.11"," ","86.19","306.00","-28.50"," "
" "," ","101","3443創意","半導體","1.12","2.23","-0.11","0.61","-0.13","-1.63"," ","10","2.09"," ","67.39","4845.00","-230.00"," "
" "," ","102","6166凌華","電腦週邊","-0.31","1.57","0.91","-0.18","0.27","-0.24"," ","30","2.02"," ","77.21","112.00","0.50"," "
" "," ","103","3588通嘉","半導體","0.36","1.16","-0.80","0.07","1.05","0.17"," ","30","2.01"," ","28.16","60.00","-0.90"," "
" "," ","104","3022威強電","電腦週邊","-0.19","0.81","0.41","-0.26","1.27","-0.03"," ","30","2.01"," ","58.90","67.30","-0.90"," "
" "," ","105","6282康舒","電子零組件","0.10","-0.74","0.34","0.19","0.68","1.42"," ","50","1.99"," ","45.50","49.60","-0.80"," "
" "," ","106","2488漢平","其他電子","-0.10","1.00","1.08","-0.20","-0.43","0.61"," ","31","1.96"," ","53.08","51.30","-0.50"," "
" "," ","107","1626艾美特-KY","電器電纜","0.19","0.15","1.14","0.15","0.13","0.20"," ","31","1.96"," ","69.54","10.00","0.00"," "
" "," ","108","6192巨路","其他電子","0.05","0.10","0.48","0.04","0.38","0.88"," ","50","1.93"," ","58.66","126.50","-7.00"," "
" "," ","109","3545敦泰","半導體","0.57","-0.14","0.22","0.27","0.18","0.83"," ","31","1.93"," ","24.53","55.50","-2.30"," "
" "," ","110","2929淘帝-KY","貿易百貨","0.42","0.07","-0.59","0.13","1.24","0.63"," ","30","1.90"," ","31.22","5.39","-0.11"," "
" "," ","111","3576聯合再生","光電","0.17","2.28","-0.04","-0.31","0.55","-0.78"," ","30","1.87"," ","36.42","17.00","-0.70"," "
" "," ","112","6525捷敏-KY","半導體","0.03","-0.21","0.14","0.62","0.05","1.23"," ","31","1.86"," ","68.26","105.00","-11.50"," "
" "," ","113","2342茂矽","半導體","0.17","0.39","0.85","0.01","5.00","-4.56"," ","30","1.86"," ","39.51","40.45","-1.70"," "
" "," ","114","3011今皓","電子零組件","-0.44","0.89","1.91","-0.09","-0.45","0.00"," ","31","1.82"," ","33.89","12.35","-0.25"," "
" "," ","115","1538正峰","電機","0.09","0.00","1.44","0.01","0.09","0.15"," ","50","1.78"," ","78.47","12.40","0.00"," "
" "," ","116","2417圓剛","電腦週邊","0.79","1.11","1.83","-0.45","-0.83","-0.69"," ","31","1.76"," ","43.33","47.50","-1.60"," "
" "," ","117","4583台灣精銳","電機","0.01","0.64","0.89","0.16","0.08","-0.04"," ","10","1.74"," ","87.97","774.00","18.00"," "
" "," ","118","3090日電貿","電子零組件","0.80","1.84","0.43","-1.43","2.88","-2.80"," ","30","1.72"," ","61.83","142.00","12.50"," "
" "," ","119","2107厚生","橡膠","0.04","0.31","0.00","0.52","0.41","0.43"," ","31","1.71"," ","61.12","25.20","-0.25"," "
" "," ","120","3004豐達科","鋼鐵","0.21","0.61","-0.09","0.14","0.55","0.26"," ","30","1.68"," ","59.21","121.00","4.00"," "
" "," ","121","1773勝一","化學","-0.30","0.37","1.41","0.18","-0.22","0.23"," ","31","1.67"," ","75.86","175.50","-2.00"," "
" "," ","122","6415矽力*-KY","半導體","0.11","0.88","0.56","-0.17","0.36","-0.12"," ","30","1.62"," ","79.28","468.00","-35.00"," "
" "," ","123","2603長榮","航運","-0.05","-0.01","0.14","0.32","0.93","0.29"," ","30","1.62"," ","69.39","200.50","-11.00"," "
" "," ","124","4551智伸科","汽車","0.11","-0.03","0.65","0.07","0.45","0.37"," ","30","1.62"," ","80.89","151.00","-4.50"," "
" "," ","125","8070長華*","電子通路","0.19","0.18","0.81","-0.12","0.49","0.05"," ","30","1.60"," ","76.63","45.15","-0.45"," "
" "," ","126","4440宜新實業","紡織","0.05","0.05","0.71","0.09","0.15","0.54"," ","50","1.59"," ","56.79","18.65","-0.60"," "
" "," ","127","1560中砂","電機","0.90","0.99","-0.46","-1.00","0.33","0.80"," ","50","1.56"," ","67.04","642.00","-8.00"," "
" "," ","128","2353宏卅卅","電腦週邊","0.01","0.80","0.12","-0.06","0.48","0.21"," ","30","1.56"," ","39.60","27.70","-0.30"," "
" "," ","129","2368金像電","電子零組件","0.47","0.05","0.27","0.23","0.05","0.49"," ","31","1.56"," ","79.39","1290.00","-140.00"," "
" "," ","130","2637慧洋-KY","航運","0.23","0.61","0.42","-0.34","0.79","-0.16"," ","30","1.55"," ","80.88","72.80","-2.10"," "
" "," ","131","2103台橡","橡膠","0.06","0.04","0.14","0.13","0.03","1.12"," ","31","1.52"," ","53.74","20.75","-1.25"," "
" "," ","132","1598岱宇","運動","0.15","0.59","0.00","0.51","0.14","0.13"," ","10","1.52"," ","60.34","20.10","-0.05"," "
" "," ","133","4540全球傳動","電機","-0.37","3.83","3.81","-0.34","-1.23","-4.19"," ","10","1.51"," ","40.17","70.90","6.40"," "
" "," ","134","6756威鋒電子","半導體","0.00","0.00","0.58","0.02","0.67","0.23"," ","30","1.50"," ","61.70","98.80","-3.20"," "
" "," ","135","4976佳凌","光電","0.07","-0.01","0.32","0.32","0.32","0.48"," ","41","1.50"," ","32.93","30.50","-0.75"," "
" "," ","136","3550聯穎","電子零組件","-0.07","2.19","0.36","0.52","-1.80","0.29"," ","31","1.49"," ","42.61","21.00","-0.05"," "
" "," ","137","2493揚博","電子零組件","1.05","2.91","-1.83","-1.19","-0.25","0.80"," ","50","1.49"," ","48.43","136.50","-3.50"," "
" "," ","138","5515建國","營建","-0.34","1.68","-0.11","-0.13","0.09","0.30"," ","50","1.49"," ","70.87","40.35","-0.60"," "
" "," ","139","3706神達","電腦週邊","0.14","1.10","0.92","-0.03","0.51","-1.16"," ","30","1.48"," ","51.46","79.90","-1.30"," "
" "," ","140","1805寶徠","營建","0.09","0.10","0.70","0.15","0.20","0.24"," ","50","1.48"," ","78.40","10.15","-0.10"," "
" "," ","141","4439冠星-KY","紡織","0.03","0.03","1.19","0.14","0.05","0.01"," ","10","1.45"," ","78.47","96.00","-0.40"," "
" "," ","142","6949沛爾生醫-創","生技醫療業","0.59","0.03","0.07","-0.64","1.04","0.35"," ","30","1.44"," ","73.90","687.00","-29.00"," "
" "," ","143","6197佳必琪","電子零組件","0.36","-2.10","1.60","2.64","0.83","-1.89"," ","10","1.44"," ","49.52","218.50","-8.00"," "
" "," ","144","3406玉晶光","光電","-0.06","0.95","1.53","-1.12","0.48","-0.34"," ","30","1.44"," ","55.46","588.00","28.00"," "
" "," ","145","2352佳世達","電腦週邊","0.25","0.31","0.12","0.06","0.19","0.49"," ","50","1.42"," ","48.76","25.20","-0.40"," "
" "," ","146","6416瑞祺電通","通信網路","0.17","-0.23","0.34","0.04","0.24","0.85"," ","50","1.41"," ","47.24","89.30","-0.20"," "
" "," ","147","3356奇偶","光電","-0.15","0.68","0.50","-0.14","0.49","0.03"," ","30","1.41"," ","29.25","60.90","-1.80"," "
" "," ","148","2702華園","觀光","0.48","0.18","0.22","0.02","0.33","0.17"," ","30","1.40"," ","73.71","13.05","0.05"," "
" "," ","149","4912聯德控股-KY","電子零組件","0.26","-0.05","0.39","-0.87","-0.02","1.69"," ","50","1.40"," ","53.57","105.50","1.00"," "
" "," ","150","1460宏遠","紡織","0.08","0.15","0.35","0.26","0.28","0.25"," ","30","1.37"," ","71.46","7.04","-0.01"," "
" "," ","151","6534正瀚-創","生技醫療業","-0.01","0.35","0.15","0.44","0.13","0.30"," ","31","1.36"," ","81.22","96.90","2.70"," "
" "," ","152","1340勝悅-KY","塑膠","0.24","0.18","0.32","0.36","0.20","0.04"," ","10","1.34"," ","35.47","5.44","-0.11"," "
" "," ","153","5283禾聯碩","電器電纜","0.02","0.07","0.48","0.17","0.23","0.35"," ","50","1.32"," ","59.78","52.10","-0.10"," "
" "," ","154","8222寶一","電機","0.11","0.71","0.29","-0.82","0.98","0.03"," ","30","1.30"," ","38.02","36.25","1.10"," "
" "," ","155","2911麗嬰房","貿易百貨","0.39","0.01","0.51","0.60","-0.28","0.07"," ","31","1.30"," ","46.04","5.53","0.50"," "
" "," ","156","1714和桐","化學","0.01","0.32","0.02","0.01","-0.46","1.38"," ","31","1.28"," ","63.45","9.84","-0.16"," "
" "," ","157","1301台塑","塑膠","0.14","1.86","-0.11","-0.08","0.04","-0.57"," ","30","1.28"," ","73.21","45.70","-0.40"," "
" "," ","158","2425承啟","電腦週邊","0.23","0.06","0.13","0.12","0.03","0.71"," ","31","1.28"," ","47.47","34.60","-0.60"," "
" "," ","159","2444兆勁","通信網路","0.01","-0.01","0.55","0.55","0.08","0.10"," ","31","1.28"," ","26.19","12.95","-0.25"," "
" "," ","160","9912偉聯","電腦週邊","0.08","0.06","0.28","0.13","0.19","0.53"," ","50","1.27"," ","60.81","12.40","0.00"," "
" "," ","161","3019亞光","光電","0.11","-0.33","-0.30","-0.66","0.36","2.08"," ","50","1.26"," ","37.95","144.50","-2.50"," "
" "," ","162","5225東科-KY","其他電子","0.57","-0.18","0.02","-0.02","-0.18","1.04"," ","31","1.25"," ","46.63","70.30","-0.50"," "
" "," ","163","2542興富發","營建","0.05","0.05","-0.27","0.59","0.09","0.73"," ","31","1.24"," ","61.55","43.75","0.60"," "
" "," ","164","6806森崴能源","綠能","0.65","1.11","-1.45","-0.28","0.05","1.14"," ","50","1.22"," ","57.59","15.60","-1.70"," "
" "," ","165","6885全福生技","生技醫療業","-0.19","0.63","0.87","-0.18","0.05","0.04"," ","30","1.22"," ","36.26","22.00","0.60"," "
" "," ","166","3167大量","電機","4.06","-1.16","-0.45","0.02","-1.40","0.15"," ","31","1.22"," ","61.41","735.00","-30.00"," "
" "," ","167","6446藥華藥","生技醫療業","-0.27","0.20","-0.40","0.36","0.24","1.08"," ","31","1.21"," ","55.94","826.00","44.00"," "
" "," ","168","2379瑞昱","半導體","0.36","0.21","0.84","0.03","-0.33","0.07"," ","31","1.18"," ","74.03","536.00","-38.00"," "
" "," ","169","6214精誠","資訊服務","0.34","1.10","-0.55","0.05","-0.18","0.42"," ","31","1.18"," ","55.41","122.00","0.00"," "
" "," ","170","6698旭暉應材","其他電子","0.00","0.61","0.00","0.66","0.50","-0.61"," ","10","1.16"," ","39.18","31.70","1.70"," "
" "," ","171","1326台化","塑膠","0.04","1.27","-0.18","0.47","0.01","-0.45"," ","10","1.16"," ","81.83","44.45","-0.50"," "
" "," ","172","1531高林股","電機","0.03","-0.04","-0.01","0.90","0.31","-0.04"," ","10","1.15"," ","63.87","12.55","0.00"," "
" "," ","173","6934心誠鎂","生技醫療業","0.12","0.39","0.44","0.18","0.02","0.00"," ","10","1.15"," ","62.69","72.50","-2.20"," "
" "," ","174","3312弘憶股","電子通路","0.38","0.50","-0.33","0.10","-0.48","0.98"," ","31","1.15"," ","47.05","47.15","-1.55"," "
" "," ","175","6689伊雲谷","雲端","0.40","0.46","-0.67","0.15","0.70","0.10"," ","30","1.14"," ","47.81","65.30","-1.50"," "
" "," ","176","2357華碩","電腦週邊","0.02","-0.01","0.30","-0.39","0.46","0.75"," ","50","1.13"," ","72.17","641.00","-38.00"," "
" "," ","177","2883凱基金","金融","0.35","0.04","-0.07","0.39","0.37","0.05"," ","10","1.13"," ","66.65","21.85","-0.25"," "
" "," ","178","1708東鹼","化學","-1.43","0.69","-0.56","0.92","-1.00","2.50"," ","31","1.12"," ","49.64","39.65","-0.85"," "
" "," ","179","2535達欣工","營建","-0.09","0.24","0.66","0.29","0.17","-0.17"," ","10","1.10"," ","60.71","75.10","0.00"," "
" "," ","180","2455全新","通信網路","0.10","-1.33","1.19","-2.42","2.96","0.60"," ","30","1.10"," ","51.83","358.50","0.00"," "
" "," ","181","4576大銀微系統","電機","2.99","0.38","0.13","-1.23","-2.24","1.06"," ","31","1.09"," ","67.29","265.50","24.00"," "
" "," ","182","2385群光","電子零組件","0.29","0.15","0.03","-0.36","0.90","0.07"," ","30","1.08"," ","78.15","123.50","-3.00"," "
" "," ","183","2380虹光","電腦週邊","0.41","0.01","0.28","0.07","0.10","0.21"," ","50","1.08"," ","44.61","6.40","0.54"," "
" "," ","184","3591艾笛森","光電","-1.65","1.80","-1.64","0.37","1.38","0.80"," ","30","1.06"," ","50.75","23.85","0.15"," "
" "," ","185","1605華新","電器電纜","0.33","0.27","-0.74","-0.05","1.85","-0.60"," ","30","1.06"," ","71.03","34.90","-0.70"," "
" "," ","186","4989榮科","電子零組件","9.73","10.23","-1.64","-3.12","-8.76","-5.39"," ","31","1.05"," ","30.16","87.70","-3.00"," "
" "," ","187","7795長廣","電子零組件","-0.17","-0.54","1.94","0.16","-0.76","0.40"," ","31","1.03"," ","76.54","350.00","-15.00"," "
" "," ","188","2867三商壽","金融","0.10","0.24","0.23","0.11","0.16","0.18"," ","50","1.02"," ","83.67","7.72","0.02"," "
" "," ","189","5471松翰","半導體","0.00","0.37","-0.25","-0.18","0.16","0.91"," ","50","1.01"," ","32.32","50.80","-0.50"," "
" "," ","190","8926台汽電","油電燃氣","0.15","-0.07","0.18","0.02","0.48","0.25"," ","30","1.01"," ","61.30","61.10","3.50"," "
" "," ","191","6196帆宣","其他電子","0.94","0.12","0.12","-0.02","-0.22","0.06"," ","31","1.00"," ","72.21","403.50","-32.00"," "
" "," ","192","4952凌通","半導體","0.46","0.15","-0.38","0.27","0.03","0.45"," ","31","0.98"," ","51.65","50.30","-1.70"," "
