"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"219","6184","大豐電","46.05","-0.1","-0.22","05/15","44","54.5","44.1","39","31","22.5","20","21","14.4","12.6","11.5","18.5"
"220","6183","關貿","92","0","0","05/15","47.7","47.8","44.1","37.5","20.9","21","28.9","23.7","23.9","18.5","11.4","24.9"
"221","6414","樺漢","319.5","-35.5","-10","05/15","49.5","42.7","44.1","36.5","26.7","23","27.2","34.1","34.7","29.2","23.2","29"
"222","6115","鎰勝","46.7","-0.3","-0.64","05/15","66.3","42.6","44","37.6","22.3","20.9","24.3","21.2","21.4","21","20.8","21.9"
"223","4737","華廣","60.6","+5.3","+9.58","05/15","32.5","42.2","44","41.4","33.8","37.1","27.6","25.8","23.6","19.3","12.7","26.6"
"224","3017","奇鋐","2455","-100","-3.91","05/15","44.4","48","44","45","41.7","42.5","41.1","37.4","33.3","31.6","21.8","37.7"
"225","2855","統一證","40.8","+0.65","+1.62","05/15","27.7","45.2","43.9","40.6","38.9","34.3","34.6","33.6","35.2","34","27.6","31.5"
"226","1215","卜蜂","140","+1.5","+1.08","05/15","35.4","40.9","43.9","46.4","52.7","59.9","58.8","55.8","48.3","40.2","22.2","52.8"
"227","1231","聯華食","85.5","-0.3","-0.35","05/15","45.9","43.6","43.9","36.3","29.4","31.3","31.2","34.1","33.4","32.6","21.5","31.9"
"228","6486","互動","82","-1.1","-1.32","05/15","61","47.3","43.9","43.1","40.7","33.7","24.5","19.8","19","17.3","","23.1"
"229","2313","華通","235.5","-10","-4.07","05/15","50.2","33","43.9","37.2","33.5","32.8","32.1","31.2","30.4","29.4","23.5","31.7"
"230","2755","揚秦","131.5","-1.5","-1.13","05/15","52.8","48.4","43.9","38.1","38","29","19.7","19.1","21.7","17.2","","18.9"
"231","1717","長興","78.7","-0.9","-1.13","05/15","40.9","43.2","43.8","32","33","31.3","30.5","29.5","28.1","28.6","25.6","29.5"
"232","3591","艾笛森","23.85","+0.15","+0.63","05/15","25.6","31.2","43.8","36.8","31.4","24.6","21.1","21.4","22.3","21.2","16.7","21.4"
"233","4755","三福化","136","-2","-1.45","05/15","47.4","37.7","43.8","41.3","38.5","31.4","28.8","27.6","26.9","23.8","16.2","27.6"
"234","6753","龍德造船","129","+1","+0.78","05/15","47.6","43.5","43.7","39.9","30.5","28.2","27.4","24.4","22.3","20.1","","24.4"
"235","2547","日勝生","9.95","-0.05","-0.5","05/15","61.2","45.3","43.6","44.5","42.5","42.3","38.6","38.8","39.4","30.4","25","37.8"
"236","2353","宏碁","27.7","-0.3","-1.07","05/15","54","46.7","43.5","33.3","35.4","36.4","37.4","48","47.8","42.5","35.8","38.4"
"237","5864","致和證","30.2","-0.6","-1.95","05/15","49.6","48","43.5","41.3","30.3","27.2","28.2","26.4","24.5","22.8","","26.7"
"238","2038","海光","13.25","-0.25","-1.85","05/15","40.2","41.7","43.4","35","34.3","29.4","24.9","22.4","23.9","21.3","13.9","22.4"
"239","9925","新保","40.2","0","0","05/15","33","40.3","43.4","51.9","43","44.9","26","17","9.12","2.63","2.22","23.3"
"240","2905","三商","13.05","-0.3","-2.25","05/15","44.2","47.6","43.4","40.4","32.4","44.1","39.9","41.1","40.4","34.4","27.2","39.9"
"241","6592","和潤企業","59.6","-0.2","-0.33","05/15","45.3","44.8","43.3","41.3","47.1","45.5","41.5","41.6","40.2","34.9","","40.2"
"242","1307","三芳","31.85","-0.05","-0.16","05/15","34.7","39","43.3","30.3","38.7","37.4","35.7","34","42.9","31.5","26.6","33.8"
"243","2373","震旦行","55.8","+0.1","+0.18","05/15","38.2","50","43.2","40.5","25.6","22.4","27.8","26.5","25.1","26.9","29.6","26.4"
"244","6477","安集","33.05","-0.2","-0.6","05/15","43.9","41.7","43.2","37.3","32.7","33.6","29.9","29.6","25.3","21.7","","30.3"
"245","6533","晶心科","227","-6.5","-2.78","05/15","51.3","46","43","34.7","30","28.3","32.8","32.4","34","30.2","","32"
"246","3002","歐格","16.4","-0.7","-4.09","05/15","28.5","37.7","43","33.7","29.8","31.2","32.6","21.1","19.4","19","11.7","27.7"
"247","2497","怡利電","57.6","+0.5","+0.88","05/15","27.8","40.9","42.9","37.7","27.4","25.2","26.9","27.5","32","23.3","17.6","28"
"248","2102","泰豐","18.15","0","0","05/15","44.6","45.1","42.9","40","40","44.6","38.8","32.8","35.5","29.7","16.9","33.7"
"249","1718","中纖","6.36","-0.32","-4.79","05/15","51.3","38.5","42.8","35.7","37.2","40.5","32.6","30.6","31.3","32.9","19.1","31.1"
"250","9958","世紀鋼","104.5","-5.5","-5","05/15","51.3","42.6","42.8","40.9","35.6","37.3","24.4","16.4","4.47","0.9","0.17","25.6"
"251","3086","華義*","37.85","-0.1","-0.26","05/15","44.8","43.2","42.8","41","36.3","26.1","26.1","27.3","26.5","20.9","13.3","26.6"
"252","2357","華碩","641","-38","-5.6","05/15","44.7","41.9","42.8","41.7","40.3","44.5","49.4","58.7","53","49.2","54.5","53.5"
"253","2106","建大","16.65","-0.2","-1.19","05/15","39.3","43.6","42.7","42.6","35.6","42.1","43.7","42.5","44.1","34.8","29.9","41.6"
"254","3661","世芯-KY","4605","-225","-4.66","05/15","38.2","41.1","42.7","43.4","39.1","33.2","35","35.9","35.8","34.7","19.5","35.2"
"255","7740","熙特爾-創","165","-3.5","-2.08","05/15","37.8","45.9","42.6","34.6","28.2","26","14.8","11","","","","14.6"
"256","6214","精誠","122","0","0","05/15","47.2","41.8","42.6","41.1","29","32.8","32.8","36.8","33.8","29.7","26.1","33"
"257","1802","台玻","65","-1.9","-2.84","05/15","37.5","40.5","42.6","34.8","30.5","31","28.2","26.4","25.2","26.3","25.6","26.6"
"258","6923","中台","79.1","-0.6","-0.75","05/15","48.9","41.8","42.6","40.1","45.5","43.9","25.4","8.83","2.15","","","24.2"
"259","1513","中興電","150","-3","-1.96","05/15","51.3","47.3","42.5","37.3","37.6","40.2","39.8","32.4","31.4","25.3","20.8","31.5"
"260","1598","岱宇","20.1","-0.05","-0.25","05/15","45.8","38.2","42.5","39.4","33.1","28.6","26.9","26.4","27.2","27.6","","26"
"261","7795","長廣","350","-15","-4.11","05/15","45.2","48.7","42.5","30.4","31.4","24.8","12.4","","","","",""
"262","2915","潤泰全","43.2","+0.45","+1.05","05/15","28.2","34","42.4","41.1","43.9","37.6","36.8","39.4","40.8","35.8","30.2","39"
"263","6890","來億-KY","165.5","+4","+2.48","05/15","19.9","34.5","42.4","31.7","42.6","39.6","23.9","13.1","4.69","","","20.5"
"264","1734","杏輝","30.6","-0.05","-0.16","05/15","48.2","52.1","42.3","44.1","44.4","33","26","27.1","22.9","23","14.2","25.3"
"265","6655","科定","135","-1","-0.74","05/15","60","54.6","42.2","43.4","26.7","18","23.7","18.9","19.9","14.1","","20.5"
"266","1726","永記","76.8","-0.4","-0.52","05/15","67.8","44.8","42.2","45.2","43.2","39.3","36.9","30.3","24.3","37.6","37.7","31.8"
"267","3056","富華新","13.25","-0.6","-4.33","05/15","71.4","56.3","42.2","38","29.6","27.4","29.9","28.3","33.8","30","23.4","27.7"
"268","2439","美律","83.7","-0.5","-0.59","05/15","33.7","37.3","42.2","43.8","41.1","37.7","49.7","43.5","41.5","34.6","22.3","45.2"
"269","2890","永豐金","30.2","-0.3","-0.98","05/15","35.8","41.9","42","45.6","45.9","47.9","55.5","53.2","48.4","51.2","45.4","53.3"
"270","6235","華孚","40.15","-0.2","-0.5","05/15","53.1","41.6","42","41.1","37","34.5","34.6","31","27.1","22.6","16.5","32.8"
"271","8438","昶昕","93.4","-7.6","-7.52","05/15","38","41","41.8","27.9","27.6","24.6","13.5","9.06","8.79","4.5","","11.3"
"272","2433","互盛電","45.1","-0.05","-0.11","05/15","62.2","51.1","41.8","38.1","28.1","22.6","21.4","17.4","16.7","12.4","10","18.1"
"273","7722","LINEPAY","259","-4","-1.52","05/15","34.2","47.5","41.7","37.8","34.4","31.8","15","8.67","2.8","","","14.9"
"274","6691","洋基工程","628","-9","-1.41","05/15","58.5","50.2","41.6","46.9","39","35","38.6","37.4","35.8","34.6","","39.4"
"275","2882","國泰金","77.9","+1.2","+1.56","05/15","27.4","35.9","41.6","49.6","49","50","59","51.7","56.6","50.8","45.4","56.5"
"276","6283","淳安","25.3","-0.65","-2.5","05/15","39.9","47.7","41.5","37","25.6","26.1","28.8","29.3","23.2","21.9","13","30.7"
"277","6869","雲豹能源","81.1","-1.3","-1.58","05/15","35.5","43.7","41.4","38.3","34.6","30.8","16.4","7.85","5.82","0.53","","16.2"
"278","2501","國建","22.1","+0.1","+0.45","05/15","38.2","34.2","41.4","51.4","47","40.9","34.4","35.6","34","28.9","27.2","34.4"
"279","6640","均華","1370","-90","-6.16","05/15","49.5","40.7","41.4","38.9","35.6","32.8","31.9","30","26.3","24.6","","30.3"
"280","6412","群電","88.1","-3.6","-3.93","05/15","49.4","45.4","41.3","32.5","28.8","29.9","36.7","35.5","42.4","43.1","35.4","34.5"
"281","2450","神腦","29.35","-0.05","-0.17","05/15","35.2","43.8","41.2","31.1","23.8","24.1","24.5","22.9","34.4","25.2","22.6","23.4"
"282","6281","全國電","51","-0.7","-1.35","05/15","56.4","38.2","41.2","44.7","26.8","26.1","25.8","25","22.4","17.3","18.5","25.5"
"283","2707","晶華","172","-0.5","-0.29","05/15","48.3","55.9","41.2","39.1","39.7","36.1","36.8","38.1","32.1","30.5","24.2","37.1"
"284","1784","訊聯","73","-4.5","-5.81","05/15","61","44.6","41.2","35.8","30.2","28.7","26.2","24.7","24.4","22.2","11.3","25.3"
"285","6728","上洋","111","-0.5","-0.45","05/15","22.6","18.1","41","33.4","21.2","16.8","14","14.8","21.3","14","","15.5"
"286","1608","華榮","31.85","-1.1","-3.34","05/15","49.8","37.4","40.9","32.6","29.7","32.6","33.9","29.5","26","23.8","19.6","30.4"
"287","1104","環泥","27.35","-0.55","-1.97","05/15","32.8","41.3","40.9","42.5","42","42.3","37.6","36.2","27.2","32.5","29.6","37.1"
"288","1536","和大","51.4","+0.1","+0.19","05/15","33.2","30.2","40.9","43.4","33.7","32","37.3","32.2","26.7","22.9","23.2","31.7"
"289","5315","光聯","21.8","-0.2","-0.91","05/15","56","40.3","40.9","38.7","37.4","31.9","33.4","24.4","23.2","18.8","9.74","26.8"
"290","2348","海悅","69.5","-0.2","-0.29","05/15","48","42.3","40.9","34.5","34.4","31.7","29.2","35.8","34.4","30.8","24.4","32.9"
"291","7769","鴻勁","6895","-665","-8.8","05/15","39.9","38.4","40.9","41","40","37.4","30.4","","","","","18.4"
"292","1760","寶齡富錦","61.2","-0.6","-0.97","05/15","35.8","39.7","40.8","38.2","29","25.6","27","28.7","28","24.7","","28.1"
"293","6585","鼎基","91.8","+0.7","+0.77","05/15","77.3","43.9","40.8","34.7","25.5","28.4","40.8","38.6","38.4","27.3","","38.9"
"294","1338","廣華-KY","15.2","-0.25","-1.62","05/15","17.2","35.6","40.8","32.9","26.3","24.3","19","17.3","17.1","19","16","18"
"295","6133","金橋","21","-0.55","-2.55","05/15","36.2","39.5","40.6","34","30.3","28.6","25.1","22.7","22.6","21","14.7","24.4"
"296","2891","中信金","54.8","0","0","05/15","42","41.6","40.6","51.7","45.3","48.4","60.9","53.6","53.7","50.1","48.6","58.6"
"297","2012","春雨","14.8","0","0","05/15","22.6","38.4","40.5","38.1","25.7","19.3","24.6","19.9","20.2","15","15.3","22"
"298","2458","義隆","142.5","-7","-4.68","05/15","56.1","34","40.4","38.2","33.7","31.2","31.1","34.4","40.8","39.3","25.4","31.5"
"299","3622","洋華","53.3","-2","-3.62","05/15","30.6","34.1","40.3","37.6","41","38.3","36.4","31.4","29.5","25.3","17.2","33.3"
"300","6863","永道-KY","107","-6","-5.31","05/15","46.6","40.7","40.3","28.3","25.6","25.5","20","10.6","4.4","0.45","","19.2"
