排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,6116,彩晶,13.65,0.65,5.0,478320,05/26,5599,5707,6314,6606,6471.0,7315.0,6643.0,7308.0,7300.0,7161.0
2,00631L,元大台灣50正2,34.4,-0.16,-0.46,181623,05/26,-281,705,501,2405,1446.0,1004.0,14652.0,13596.0,12691.0,15181.0
3,9105,泰金寶-DR,8.16,0.74,9.97,36791,05/26,206,366,1257,2066,2061.0,2059.0,1901.0,2009.0,1336.0,1939.0
4,2344,華邦電,141.0,12.5,9.73,336105,05/26,1723,1618,2772,1500,1321.0,3287.0,-9280.0,-15922.0,2161.0,-24593.0
5,6207,雷科,108.5,9.7,9.82,23564,05/26,1244,969,695,1445,3284.0,3602.0,3563.0,3592.0,3692.0,3607.0
6,6770,力積電,70.8,3.2,4.73,354361,05/26,113,701,1191,1424,1533.0,1667.0,-774.0,-14059.0,3124.0,-13139.0
7,1802,台玻,72.2,-1.7,-2.3,337056,05/26,-26,141,1350,1392,316.0,1827.0,-7048.0,-4947.0,3126.0,-4778.0
8,8110,華東,55.1,5.0,9.98,43682,05/26,973,993,1417,1361,1385.0,1123.0,-3421.0,-3044.0,1535.0,-5567.0
9,2312,金寶,40.0,3.6,9.89,210268,05/26,467,578,1040,1349,1298.0,1428.0,1320.0,1166.0,1317.0,1337.0
10,3090,日電貿,232.0,-4.5,-1.9,8243,05/26,207,316,52,1037,1232.0,1255.0,1210.0,1221.0,1178.0,1178.0
11,6182,合晶,84.4,7.6,9.9,22357,05/26,661,661,748,881,350.0,1546.0,700.0,733.0,1520.0,650.0
12,2492,華新科,328.5,7.0,2.18,14055,05/26,594,450,737,764,932.0,1537.0,1219.0,1126.0,1571.0,1260.0
13,2436,偉詮電,79.6,-0.9,-1.12,11997,05/26,32,334,645,753,752.0,1122.0,2959.0,3031.0,2496.0,3030.0
14,2481,強茂,147.0,13.0,9.7,52336,05/26,697,721,684,725,1204.0,1275.0,1112.0,769.0,1481.0,1167.0
15,2002,中鋼,19.5,-0.45,-2.26,281826,05/26,163,667,667,657,655.0,617.0,458.0,528.0,603.0,468.0
16,6282,康舒,62.4,-0.7,-1.11,95829,05/26,-316,378,512,650,471.0,687.0,266.0,134.0,794.0,368.0
17,2356,英業達,62.6,-2.8,-4.28,192800,05/26,-106,86,574,546,713.0,652.0,404.0,-690.0,-1501.0,390.0
18,6509,聚和,51.8,0.0,0.0,4060,05/26,-136,-130,86,486,555.0,595.0,582.0,585.0,591.0,599.0
