"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"2867","三商壽","7.7","-0.03","-0.39","05/14","+8","+22,018","36.4","0.37","0","0","0","0","+2","+1,220","9.02","0.02","+2","+3,881","28.7","0.07"
"2892","第一金","29.5","0","0","05/14","+8","+123,147","41.1","0.86","-4","-1,099","-0.79","-0.01","-1","-236","-0.96","0","+8","+122,245","40.8","0.85"
"3006","晶豪科","238","+21.5","+9.93","05/14","+8","+25,478","10","8.57","-1","-2","-0.01","0","+1","+164","0.8","0.06","+8","+25,604","10.1","8.61"
"3045","台灣大","115","+3","+2.68","05/14","+8","+25,807","30.8","0.69","+1","+563","2.76","0.02","-4","-1,182","-2.21","-0.03","+2","+15,820","39","0.42"
"5903","全家","189","-0.5","-0.26","05/14","+8","+47","16.8","0.02","0","0","0","0","0","0","0","0","+8","+47","16.8","0.02"
"00679B","元大美債20年","26.58","-0.02","-0.08","05/14","+7","+40,640","19.9","0.55","+1","+100","0.39","0","+4","+17,721","15.7","0.24","+9","+91,263","34.9","1.24"
"00720B","元大投資級公司債","32.79","+0.03","+0.09","05/14","+7","+31,300","50.6","0.75","0","0","0","0","+5","+3,697","8.8","0.09","+9","+46,968","56.6","1.13"
"00725B","國泰投資級公司債","34.89","+0.04","+0.11","05/14","+7","+15,911","51.1","0.42","0","0","0","0","-1","-612","-14.6","-0.02","+4","+10,813","61.7","0.29"
"00738U","期元大道瓊白銀","70.35","+0.6","+0.86","05/14","+7","+10,421","13.5","4.12","0","0","0","0","+3","+10,533","29.4","4.17","+7","+21,024","27.3","8.32"
"00853B","統一美債10年Aa-A","27.65","+0.02","+0.07","05/14","+7","+513","6.28","0.31","0","0","0","0","-2","-123","-5.32","-0.07","+18","+781","3.86","0.47"
"00859B","群益0-1年美債","40.96","+0.02","+0.05","05/14","+7","+964","4.59","4.38","0","0","0","0","+1","+200","6.1","0.91","+1","+347","10.6","1.58"
"00907","永豐優息存股","14.76","-0.05","-0.34","05/14","+7","+2,350","21.3","1.26","0","0","0","0","-1","-307","-29.3","-0.16","-1","-223","-21.3","-0.12"
"00942B","台新美A公司債20+","14.3","+0.02","+0.14","05/14","+7","+12,035","73.4","0.59","0","0","0","0","-5","-4,006","-30.3","-0.2","+7","+8,904","54.3","0.44"
"00959B","大華投等美債15Y+","9.34","+0.01","+0.11","05/14","+7","+8,066","54.5","1.42","0","0","0","0","-1","-273","-15.1","-0.05","+7","+10,788","72.9","1.9"
"009817","國泰日本不動產","9.05","-0.05","-0.55","05/14","+7","+4,914","20.3","1.72","0","0","0","0","+2","+1,495","20.2","0.52","+9","+10,731","35.7","3.76"
"1563","巧新","45.4","+1.2","+2.71","05/14","+7","+2,893","35.4","1.25","0","0","0","0","-1","-8","-0.51","0","+7","+2,897","35.5","1.26"
"1590","亞德客-KY","1465","-15","-1.01","05/14","+7","+1,063","13","0.53","-4","-179","-4.3","-0.09","-6","-103","-1.45","-0.05","+1","+88","9.81","0.04"
"2520","冠德","31.15","+0.5","+1.63","05/14","+7","+3,473","32.7","0.57","-2","-10","-0.27","0","-1","-8","-0.44","0","+7","+3,427","32.3","0.56"
"3026","禾伸堂","357.5","+32.5","+10","05/14","+7","+3,722","3.97","2.24","-1","-2","-0.04","0","+1","+335","7.41","0.2","+9","+13,200","10.7","7.96"
"3034","聯詠","493","+6.5","+1.34","05/14","+7","+14,250","19.5","2.34","-1","-79","-1.03","-0.01","+1","+73","0.95","0.01","+1","+3,056","40","0.5"
"4571","鈞興-KY","204.5","+13.5","+7.07","05/14","+7","+1,435","19.9","2.71","0","0","0","0","+4","+79","1.97","0.15","+6","+1,573","26.3","2.97"
"6491","晶碩","289.5","+4.5","+1.58","05/14","+7","+753","27","0.97","0","0","0","0","+4","+16","1.03","0.02","+7","+776","27.9","1"
"6683","雍智科技","1925","-210","-9.84","05/14","+7","+474","11.5","1.72","0","0","0","0","+1","+15","9.39","0.05","+7","+506","12.3","1.84"
"006208","富邦台50","222.5","+1.3","+0.59","05/14","+6","+7,113","19.6","0.39","0","0","0","0","+4","+3,871","15.8","0.21","+6","+11,340","31.3","0.61"
"00862B","中信投資級公司債","31.69","+0.03","+0.09","05/14","+6","+1,222","43.2","0.15","0","0","0","0","-2","-265","-24.1","-0.03","+12","+584","9.87","0.07"
"00968B","元大優息投等債","9.25","+0.01","+0.11","05/14","+6","+6,709","38.7","1.02","0","0","0","0","+3","+1,211","15.6","0.18","+7","+11,899","59.1","1.8"
"1216","統一","74.8","-0.4","-0.53","05/14","+6","+40,818","33.1","0.72","-1","-1,483","-12","-0.03","+1","+79","0.63","0","+6","+37,405","30.3","0.66"
"1342","八貫","93.5","-0.8","-0.85","05/14","+6","+325","15.8","0.42","0","0","0","0","0","0","0","0","+6","+272","13.2","0.35"
"2428","興勤","212","+9","+4.43","05/14","+6","+2,604","17.1","2.03","0","0","0","0","+3","+30","0.4","0.02","+6","+2,691","17.6","2.1"
"2455","全新","358.5","-15.5","-4.14","05/14","+6","+6,950","40.4","3.76","0","0","0","0","-5","-612","-4.4","-0.33","+8","+9,559","18.7","5.17"
"3479","安勤","104","+7.7","+8","05/14","+6","+1,159","27.7","1.6","0","0","0","0","+1","+9","0.48","0.01","+6","+1,167","27.9","1.61"
"3537","堡達","51.5","+2.8","+5.75","05/14","+6","+870","9.89","1.55","0","0","0","0","-1","0","0","0","+6","+871","9.9","1.55"
"4126","太醫","80","+0.3","+0.38","05/14","+6","+59","20.9","0.08","0","0","0","0","0","0","0","0","+6","+59","20.9","0.08"
"4207","環泰","19","+0.3","+1.6","05/14","+6","+361","27","0.18","0","0","0","0","0","0","0","0","+6","+361","27","0.18"
"4764","雙鍵","310","-5","-1.59","05/14","+6","+307","9.51","0.36","0","0","0","0","+3","+43","3.26","0.05","+6","+333","10.3","0.39"
"4908","前鼎","240","+5.5","+2.35","05/14","+6","+226","5.97","0.29","0","0","0","0","-1","-17","-3.86","-0.02","+2","+113","12.6","0.14"
"6284","佳邦","85.7","+1.6","+1.9","05/14","+6","+3,097","24.1","2.08","0","0","0","0","+7","+46","0.32","0.03","+6","+3,142","24.5","2.11"
"8255","朋程","144","-1","-0.69","05/14","+6","+1,106","17.6","1.09","0","0","0","0","+2","+57","3.58","0.06","+6","+988","15.7","0.97"
"0061","元大寶滬深","25.34","-0.08","-0.31","05/14","+5","+514","32","0.49","0","0","0","0","-1","-55","-23.4","-0.05","+26","+5,324","61.2","5.11"
"00648R","元大S&P500反1","4.02","-0.02","-0.5","05/14","+5","+21","0.76","0.01","0","0","0","0","-5","-1,184","-42.6","-0.81","-5","-1,163","-41.8","-0.79"
"00770","國泰北美科技","64.7","+0.75","+1.17","05/14","+5","+632","24.9","0.76","0","0","0","0","-1","-90","-34.5","-0.11","-1","-60","-23","-0.07"
"00779B","凱基美債25+","27.97","-0.02","-0.07","05/14","+5","+947","38.3","0.07","0","0","0","0","-2","-37","-2.48","0","+5","+914","37","0.07"
"00924","復華S&P500成長","32.34","+0.32","+1","05/14","+5","+1,983","18.5","0.43","0","0","0","0","-1","-132","-11.7","-0.03","-1","-132","-11.7","-0.03"
"00949","復華日本龍頭","20.22","-0.09","-0.44","05/14","+5","+2,420","25.8","1.21","0","0","0","0","-1","-44","-3.27","-0.02","+9","+8,146","44.3","4.07"
"00953B","群益優選非投等債","9.57","+0.01","+0.1","05/14","+5","+19,292","11.7","0.44","-1","-5,000","-16.7","-0.11","+5","+20,075","12.2","0.45","+5","+34,368","20.9","0.78"
"00982B","FT投資級債20+","9.81","0","0","05/14","+5","+378","48.8","1.26","0","0","0","0","+2","+263","55.3","0.88","+5","+648","83.7","2.17"
"1264","德麥","272","+0.5","+0.18","05/14","+5","+46","19.1","0.12","0","0","0","0","-2","-75","-61.7","-0.2","-2","-51","-41.9","-0.14"
"2379","瑞昱","574","+22","+3.99","05/14","+5","+4,420","13.5","0.86","-1","-130","-3.95","-0.03","+1","+25","0.77","0","+5","+3,801","11.6","0.74"
"3048","益登","51","+4.55","+9.8","05/14","+5","+17,889","18.6","6.63","0","0","0","0","+2","+458","1.01","0.17","+5","+18,863","19.6","6.99"
"3088","艾訊","129","-4.5","-3.37","05/14","+5","+2,201","20","2.03","0","0","0","0","-8","-402","-2.02","-0.37","+5","+2,086","19","1.92"
"3455","由田","285.5","-0.5","-0.17","05/14","+5","+583","17.8","0.97","0","0","0","0","+1","+30","10.5","0.05","+5","+599","18.2","1"
"3567","逸昌","28.25","-0.25","-0.88","05/14","+5","+69","8.13","0.2","0","0","0","0","0","0","0","0","+5","+69","8.13","0.2"
"4131","浩泰","35.35","+0.05","+0.14","05/14","+5","+50","15.9","0.13","0","0","0","0","0","0","0","0","+5","+50","15.9","0.13"
"4585","達明","333.5","+1","+0.3","05/14","+5","+194","7.88","0.19","0","0","0","0","+2","+4","0.49","0","+5","+222","8.99","0.21"
"4904","遠傳","98.1","+1.2","+1.24","05/14","+5","+3,950","15","0.11","+2","+980","8.98","0.03","-1","-83","-1.34","0","+2","+3,502","32.1","0.1"
"4933","友輝","68.8","-0.3","-0.43","05/14","+5","+179","5.9","0.22","0","0","0","0","+1","+23","4.48","0.03","+1","+72","14.2","0.09"
"4991","環宇-KY","708","+8","+1.14","05/14","+5","+2,974","28.2","2.46","0","0","0","0","+1","+11","1.61","0.01","+4","+2,248","53.6","1.86"
"5324","士開","11.5","+0.3","+2.68","05/14","+5","+140","12.7","0.06","0","0","0","0","-1","-1","-0.3","0","+5","+136","12.3","0.06"
"6173","信昌電","172","+13","+8.18","05/14","+5","+10,870","18.3","6.32","0","0","0","0","+14","+3,105","2.57","1.81","+5","+12,848","21.7","7.47"
"6462","神盾","131.5","+1","+0.77","05/14","+5","+1,274","12.6","1.4","0","0","0","0","-3","-170","-2.76","-0.19","+5","+1,270","12.6","1.39"
"6515","穎崴","10540","+665","+6.73","05/14","+5","+198","11.7","0.55","+1","+103","20.2","0.29","+1","+8","1.59","0.02","+4","+246","17.4","0.68"
"6719","力智","208.5","+6","+2.96","05/14","+5","+543","8.05","0.52","-1","-1","-0.04","0","+1","+27","1.17","0.03","+4","+586","9.68","0.56"
"7760","享溫馨","34.2","+0.1","+0.29","05/14","+5","+84","12.5","0.13","0","0","0","0","0","0","0","0","+1","+2","3.52","0"
"8042","金山電","109","+3","+2.83","05/14","+5","+6,259","15.3","4.83","0","0","0","0","+1","+27","1.02","0.02","+5","+6,101","14.9","4.71"
"8097","常珵","52.5","+0.2","+0.38","05/14","+5","+49","14.8","0.08","0","0","0","0","0","0","0","0","+5","+50","14.8","0.08"
"8147","正淩","182","+16.5","+9.97","05/14","+5","+2,541","19.5","6.13","0","0","0","0","+1","+28","1.17","0.07","+1","+835","35","2.01"
"00639","富邦深100","18.15","+0.02","+0.11","05/14","+4","+447","9.73","0.4","0","0","0","0","-1","-470","-33.4","-0.42","-1","-299","-21.3","-0.27"
"00650L","復華香港正2","18.34","+0.22","+1.21","05/14","+4","+1,629","9.62","1.34","0","0","0","0","-1","-1,316","-20","-1.08","-1","-37","-0.56","-0.03"
"00652","富邦印度","31.96","+0.04","+0.13","05/14","+4","+54","2.33","0.08","0","0","0","0","-6","-816","-26.8","-1.2","-6","-779","-25.6","-1.15"
"00661","元大日經225","81.2","-0.45","-0.55","05/14","+4","+157","17.9","0.66","0","0","0","0","+3","+327","44.1","1.36","+11","+721","34.5","3.01"
"00687B","國泰20年美債","27.62","-0.02","-0.07","05/14","+4","+43,609","44.2","0.77","+1","+100","0.38","0","-2","-2,389","-4.48","-0.04","+42","+495,011","45.6","8.7"
"00708L","期元大S&P黃金正2","97.4","-0.2","-0.2","05/14","+4","+483","5.24","0.44","0","0","0","0","+5","+2,209","18.5","2.03","+5","+2,618","21.9","2.4"
"00722B","群益投資級電信債","35.75","+0.05","+0.14","05/14","+4","+2,036","16.3","0.14","0","0","0","0","-2","-233","-2.56","-0.02","+4","+1,512","12.1","0.1"
"00724B","群益投資級金融債","33.6","+0.03","+0.09","05/14","+4","+1,149","6.98","0.04","0","0","0","0","+1","+60","1.09","0","+4","+983","5.97","0.03"
"00751B","元大AAA至A公司債","31.55","+0.04","+0.13","05/14","+4","+9,591","36.2","0.18","0","0","0","0","+5","+4,342","13.7","0.08","+4","+13,282","50.1","0.25"
"00755B","群益投資級公用債","32.82","-0.01","-0.03","05/14","+4","+422","46.8","0.15","-4","-446","-49.5","-0.16","-1","-1","-0.46","0","-1","-9","-4.27","0"
"00780B","國泰A級金融債","37.48","+0.04","+0.11","05/14","+4","+389","45.4","0.17","0","0","0","0","-6","-361","-33.4","-0.16","+4","+30","3.55","0.01"
"00799B","國泰A級醫療債","29.74","+0.01","+0.03","05/14","+4","+4","0.45","0.02","0","0","0","0","-1","-23","-13.1","-0.09","-1","-22","-12.5","-0.09"
"00836B","永豐10年A公司債","28.76","-0.01","-0.03","05/14","+4","+21","84.4","0","0","0","0","0","0","0","0","0","+4","+11","44.3","0"
"00861","元大全球未來通訊","85.4","+1.95","+2.34","05/14","+4","+142","17.6","0.21","0","0","0","0","+4","+185","22.9","0.27","+4","+327","40.6","0.48"
"00876","元大全球5G","85.5","+0.6","+0.71","05/14","+4","+119","7.63","0.16","0","0","0","0","+1","+192","66.5","0.26","+1","+210","72.7","0.28"
"00897","富邦基因免疫生技","9.8","-0.11","-1.11","05/14","+4","+1,506","42.4","0.98","0","0","0","0","-1","-387","-36.8","-0.25","+9","+3,528","39.5","2.3"
"00898","國泰基因免疫革命","8.13","-0.01","-0.12","05/14","+4","+1,051","53.4","0.65","0","0","0","0","+1","+79","25.6","0.05","+4","+974","49.5","0.61"
"00899","FT潔淨能源","27.44","+0.42","+1.55","05/14","+4","+23","4.27","0.14","0","0","0","0","+3","+161","35.8","0.97","+3","+181","40.2","1.09"
"00910","第一金太空衛星","73.25","-0.05","-0.07","05/14","+4","+1,601","15","1.71","0","0","0","0","+4","+1,573","14.8","1.68","+4","+3,175","29.8","3.4"
"00933B","國泰10Y+金融債","15.99","0","0","05/14","+4","+14,899","36.2","0.22","0","0","0","0","-1","-124","-1.37","0","+4","+14,944","36.3","0.22"
"00937B","群益ESG投等債20+","14.81","+0.01","+0.07","05/14","+4","+144,128","56.1","0.81","0","0","0","0","-3","-11,099","-5.88","-0.06","+4","+136,705","53.2","0.77"
"00941","中信上游半導體","25.49","+0.25","+0.99","05/14","+4","+2,887","34.2","0.63","0","0","0","0","-1","-25","-1.39","-0.01","+4","+4,998","59.1","1.08"
"00945B","凱基美國非投等債","14.46","+0.01","+0.07","05/14","+4","+7,750","27.6","0.89","0","0","0","0","-4","-6,117","-21.8","-0.71","-1","-2,326","-42.4","-0.27"
"00948B","中信優息投資級債","9.44","+0.01","+0.11","05/14","+4","+33,331","57.7","0.85","0","0","0","0","-2","-6,960","-24.3","-0.18","+7","+36,338","43","0.93"
"00966B","統一ESG投等債15+","13.88","+0.03","+0.22","05/14","+4","+3,808","62.3","2.74","0","0","0","0","-1","-853","-61","-0.61","+4","+2,077","34","1.49"
"009812","野村日本東證","12.18","-0.09","-0.73","05/14","+4","+2,778","44.4","2.48","0","0","0","0","-3","-837","-15.2","-0.75","-1","-450","-29.9","-0.4"
"00983A","主動中信ARK創新","11.71","-0.08","-0.68","05/14","+4","+8,194","40.8","3.61","0","0","0","0","+8","+12,210","32.2","5.39","+9","+30,725","59.3","13.6"
"00985B","群益ESG投等債0-5","10.17","+0.01","+0.1","05/14","+4","+4,328","16.7","0.84","0","0","0","0","-1","-196","-3.67","-0.04","+4","+5,970","23.1","1.16"
"00996A","主動兆豐台灣豐收","14.15","+0.09","+0.64","05/14","+4","+5,742","11.1","1.7","0","0","0","0","+4","+8,916","17.2","2.64","+4","+14,658","28.2","4.34"
"1436","華友聯","48.05","+0.05","+0.1","05/14","+4","+252","21.5","0.15","0","0","0","0","-1","-7","-2.67","0","+4","+236","20.1","0.14"
"1455","集盛","8.1","-0.01","-0.12","05/14","+4","+172","8.11","0.03","0","0","0","0","-1","-10","-1.56","0","+4","+157","7.41","0.03"
"1708","東鹼","40.5","-1.1","-2.64","05/14","+4","+5,616","34.5","2.26","0","0","0","0","-1","-144","-5.81","-0.06","+4","+5,705","35","2.29"
"2009","第一銅","40.6","-0.65","-1.58","05/14","+4","+2,438","12.9","0.68","0","0","0","0","-1","-23","-0.82","-0.01","+4","+2,495","13.2","0.69"
"2066","世德","55.6","+5","+9.88","05/14","+4","+18","3.96","0.04","0","0","0","0","+1","+42","25.2","0.09","+4","+60","13.2","0.13"
"2344","華邦電","134","+12","+9.84","05/14","+4","+73,154","7.08","1.63","+9","+54,429","2.49","1.21","+1","+2,044","0.49","0.05","+4","+110,448","10.7","2.45"
"2383","台光電","4920","-10","-0.2","05/14","+4","+949","9.82","0.26","+10","+1,437","5.25","0.4","-1","-45","-1.93","-0.01","+4","+1,696","17.6","0.47"
"2397","友通","61","+2.2","+3.74","05/14","+4","+343","19.8","0.3","0","0","0","0","0","0","0","0","+4","+346","20","0.3"
"2425","承啟","35.2","+1.6","+4.76","05/14","+4","+553","7.98","0.57","0","0","0","0","0","0","0","0","+4","+569","8.21","0.59"
"2480","敦陽科","150","+1.5","+1.01","05/14","+4","+414","24.9","0.39","-7","-43","-1.5","-0.04","-4","-4","-0.25","0","+4","+387","23.3","0.36"
"2481","強茂","115.5","-5.5","-4.55","05/14","+4","+29,939","12.7","7.84","+3","+3,568","1.76","0.93","-1","-642","-0.87","-0.17","+4","+35,175","14.9","9.21"
"2941","米斯特","31.7","+2.1","+7.09","05/14","+4","+6","13.5","0.04","0","0","0","0","0","0","0","0","+4","+6","13.5","0.04"
"3008","大立光","3135","+285","+10","05/14","+4","+1,060","8.37","0.79","+3","+490","4.16","0.37","+1","+154","3.65","0.12","+3","+1,778","15.1","1.33"
"3042","晶技","149.5","+3","+2.05","05/14","+4","+11,941","23.7","3.48","-1","-4","-0.03","0","-7","-3,779","-3.44","-1.1","+4","+10,560","20.9","3.08"
"3529","力旺","3920","0","0","05/14","+4","+1,218","22.3","1.63","+1","+18","3.32","0.02","+1","+6","1.19","0.01","+4","+1,101","20.1","1.47"
"4107","邦特","118.5","-1","-0.84","05/14","+4","+108","19.8","0.16","0","0","0","0","0","0","0","0","+4","+108","19.8","0.16"
"4130","健亞","28.2","-0.05","-0.18","05/14","+4","+144","20.3","0.1","0","0","0","0","+4","+2","0.27","0","+4","+146","20.6","0.11"
"4157","太景*-KY","9.24","+0.03","+0.33","05/14","+4","+1,317","22.5","0.19","0","0","0","0","-1","0","-0.02","0","+4","+1,316","22.5","0.18"
"4433","興采","20.2","+0.05","+0.25","05/14","+4","+13","9.74","0.02","0","0","0","0","0","0","0","0","+4","+13","9.74","0.02"
"4532","瑞智","23.3","+0.25","+1.08","05/14","+4","+1,514","29.5","0.31","-7","-229","-2.93","-0.05","-4","-21","-0.41","0","+4","+1,370","26.7","0.28"
"4551","智伸科","155.5","+2.5","+1.63","05/14","+4","+992","15.1","0.86","0","0","0","0","-2","-18","-0.68","-0.02","-1","-5","-0.32","0"
"4739","康普","101.5","+0.5","+0.5","05/14","+4","+5,116","14.2","4.1","0","0","0","0","-1","-198","-2.88","-0.16","+4","+5,299","14.7","4.25"
"4976","佳凌","31.25","+0.8","+2.63","05/14","+4","+603","18.2","0.43","0","0","0","0","+2","+20","0.84","0.01","+4","+613","18.5","0.43"
"5321","美而快","23.25","+0.25","+1.09","05/14","+4","+102","15","0.19","0","0","0","0","0","0","0","0","+4","+102","15","0.19"
"5876","上海商銀","40.3","0","0","05/14","+4","+28,411","50.7","0.58","-13","-7,046","-5.52","-0.14","-14","-4,817","-3.51","-0.1","+4","+25,810","46.1","0.53"
"6126","信音","32.55","+0.1","+0.31","05/14","+4","+539","13.4","0.42","0","0","0","0","-2","-8","-0.38","-0.01","+4","+562","14","0.43"
"6166","凌華","111.5","0","0","05/14","+4","+3,463","11","1.59","0","0","0","0","-1","-362","-2.87","-0.17","+7","+4,974","11.2","2.29"
