"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔發行張數","2日買賣超佔發行張數","3日買賣超佔發行張數","5日買賣超佔發行張數","10日買賣超佔發行張數","1個月買賣超佔發行張數","3個月買賣超佔發行張數","半年買賣超佔發行張數","1年買賣超佔發行張數","3年買賣超佔發行張數","10年買賣超佔發行張數","今年買賣超佔發行張數"
"52","6669","緯穎","4890","-200","-3.93","05/19","-0.07","-0.05","-0.07","+0.21","+1.61","+3.88","+3.21","+1.9","+1.78","+4.16","","+1.52"
"53","9958","世紀鋼","104","-1.5","-1.42","05/19","-0.02","-0.02","+0.1","+0.2","+0.2","+0.24","+0.23","+0.25","-0.33","+0.22","+0.23","+0.2"
"54","6139","亞翔","738","+17","+2.36","05/19","+0.09","+0.12","+0.18","+0.2","-0.03","-0.67","-1.2","-1.25","-0.32","+2.51","+2.63","-0.35"
"55","3167","大量","784","+71","+9.96","05/19","+0.37","+0.25","+0.18","+0.18","-1.41","-3.07","+1.52","+1.14","+8.84","+8.84","+8.8","-0.93"
"56","3706","神達","80.7","+0.6","+0.75","05/19","+0.18","+0.18","+0.18","+0.18","+0.18","+0.2","+0.2","-0.75","-0.11","+0.23","-1.14","+0.06"
"57","009803","玉山市值動能50","19.28","-0.42","-2.13","05/19","0","0","+0.18","+0.18","+0.18","+0.71","+0.71","+0.71","+0.71","","","+0.71"
"58","1477","聚陽","210","-3.5","-1.64","05/19","-0.01","-0.02","-0.01","+0.17","+0.67","-0.1","+0.23","-5.24","-0.96","+6.07","+6.82","-0.81"
"59","3675","德微","283.5","+25.5","+9.88","05/19","+0.17","+0.17","+0.17","+0.17","+0.17","-0.07","+0.67","+0.67","-0.9","-15","-1.82","+0.67"
"60","2472","立隆電","232","-3","-1.28","05/19","-0.01","+0.02","+0.06","+0.17","+1.28","+1.76","+1.56","+2.15","+1.11","+2.47","+2.8","-0.13"
"61","3551","世禾","200","-5.5","-2.68","05/19","0","0","+0.16","+0.16","+0.31","+0.54","-0.43","+1.32","+1.81","+1.5","+1.81","+0.24"
"62","2351","順德","173.5","-7","-3.88","05/19","+0.15","+0.15","+0.15","+0.15","+0.14","+0.31","+0.15","+0.31","+0.08","-2.89","-0.29","+0.31"
"63","00935","野村臺灣新科技50","51.3","-1.95","-3.66","05/19","+0.03","+0.05","+0.1","+0.15","+0.28","+0.3","-3.6","+3.1","+3.1","","","+3.1"
"64","3577","泓格","126.5","+8","+6.75","05/19","+0.15","+0.15","+0.15","+0.15","+0.15","+0.15","+0.15","+0.15","+0.15","+0.15","+0.15","+0.15"
"65","00864B","中信美國公債0-1","45.95","+0.02","+0.04","05/19","0","0","+0.15","+0.15","+0.15","+0.15","+0.15","-0.37","-1.54","+0.69","","-0.85"
"66","4549","桓達","96.6","+2.4","+2.55","05/19","+0.15","+0.15","+0.15","+0.15","+0.15","+0.15","+0.15","-0.1","-0.59","-0.21","-0.03","+0.15"
"67","7717","萊德光電-KY","683","+17","+2.55","05/19","0","0","+0.14","+0.14","-0.91","+0.22","+1.15","+1.15","","","","+1.15"
"68","4933","友輝","67.9","+0.2","+0.3","05/19","+0.14","+0.14","+0.14","+0.14","+0.14","+0.14","+0.14","-0.24","-0.53","+0.14","+0.14","+0.14"
"69","6488","環球晶","665","-33","-4.73","05/19","+0.05","+0.09","+0.11","+0.13","+0.51","+1.38","+1.82","+5.66","+3.51","+5.81","+5.96","+5.11"
"70","5534","長虹","75.5","-0.8","-1.05","05/19","0","0","+0.06","+0.13","+0.44","+0.78","+0.76","+0.76","+0.06","+0.76","-0.16","+0.76"
"71","3028","增你強","81.8","+0.6","+0.74","05/19","+0.01","+0.01","+0.13","+0.13","+0.13","+0.13","+0.13","+0.13","+0.13","+0.1","+0.1","+0.13"
"72","2412","中華電","142.5","+5.5","+4.01","05/19","+0.1","+0.1","+0.1","+0.12","+0.13","+0.08","-0.01","+0.03","-0.49","+0.54","+1.23","+0.08"
"73","8109","博大","115","+2","+1.77","05/19","+0.12","+0.12","+0.12","+0.12","+0.12","+0.12","+0.12","+0.12","+0.12","-0.1","+0.12","+0.12"
"74","2356","英業達","51.7","-0.2","-0.39","05/19","+0.14","+0.13","+0.12","+0.12","+0.1","+0.26","-0.2","-0.71","-4.4","-6.72","-1.28","-0.32"
"75","8155","博智","399.5","-11.5","-2.8","05/19","0","0","0","+0.12","+1.73","+3.91","+3.59","+3.94","+3.53","+1.89","+3.88","+3.76"
"76","2489","瑞軒","41.5","+1.75","+4.4","05/19","+0.04","+0.04","+0.11","+0.11","+0.11","-1.71","+0.75","+0.75","+0.75","+0.76","+0.6","+0.75"
"77","4938","和碩","76.9","+0.4","+0.52","05/19","+0.04","+0.02","+0.08","+0.11","+0.01","+0.16","-0.21","-4.07","-6.69","+0.3","-0.14","-2.04"
"78","9939","宏全","125.5","+3","+2.45","05/19","-0.03","-0.03","+0.06","+0.11","+0.04","-0.08","-0.2","-0.11","-0.23","+0.14","-0.13","-0.34"
"79","1605","華新","33.4","-1.3","-3.75","05/19","+0.01","+0.03","+0.05","+0.11","+0.13","+0.11","-0.32","-0.6","-0.11","-3.48","-4.12","-0.74"
"80","3015","全漢","50.7","+1.65","+3.36","05/19","+0.11","+0.11","+0.11","+0.11","-0.04","-0.43","-0.54","-0.45","-0.21","+0.68","+0.67","-0.68"
"81","1513","中興電","150","+1.5","+1.01","05/19","+0.12","+0.11","+0.11","+0.1","+0.02","+0.23","-0.15","+0.92","+1.18","-7.13","+2.7","-0.97"
"82","4977","眾達-KY","203","-6","-2.87","05/19","0","0","0","+0.1","+0.09","+0.5","+0.6","+0.6","+0.57","-2.25","-0.82","+0.6"
"83","3004","豐達科","124.5","-8.5","-6.39","05/19","+0.03","+0.03","+0.05","+0.1","+0.1","+0.1","+0.15","-2.09","+0.73","+0.62","-1.04","+0.24"
"84","2727","王品","234","+1","+0.43","05/19","0","0","+0.08","+0.1","+0.11","+0.45","+0.54","+0.48","-1.76","-2.99","+0.65","+0.47"
"85","2330","台積電","2205","-35","-1.56","05/19","+0.02","+0.04","+0.05","+0.1","+0.15","+0.2","+0.25","+0.38","+0.36","+0.6","+0.9","+0.31"
"86","5009","榮剛","35.3","-0.15","-0.42","05/19","0","0","0","+0.09","+0.37","+0.23","+0.17","+0.68","-5.26","-6.47","+0.85","+0.27"
"87","6202","盛群","52.3","-0.4","-0.76","05/19","+0.08","+0.08","+0.08","+0.09","+0.1","+0.1","+0.08","+0.13","+0.05","-0.22","-0.07","+0.12"
"88","00646","元大S&P500","73.4","+0.1","+0.14","05/19","+0.06","+0.08","+0.08","+0.09","+0.11","+0.14","+0.49","+0.65","+0.31","+0.31","+0.31","+0.66"
"89","6640","均華","1290","-15","-1.15","05/19","0","+0.01","+0.04","+0.08","+0.18","+1.37","+2.26","+2.87","+2.99","+2.99","","+2.41"
"90","00713","元大台灣高息低波","55.3","+0.35","+0.64","05/19","0","0","+0.08","+0.08","+0.09","+0.14","+0.13","-0.04","-1.04","+0.22","","+0.04"
"91","2476","鉅祥","115","-3.5","-2.95","05/19","0","0","+0.08","+0.08","+0.08","+0.17","+0.17","+0.17","+0.17","-0.05","+0.12","+0.17"
"92","5425","台半","85.6","+7.7","+9.88","05/19","+0.08","+0.08","+0.08","+0.08","+0.08","+0.08","-1.92","+0.04","-0.01","-7.95","-4.23","+0.06"
"93","2615","萬海","80.4","+3.5","+4.55","05/19","+0.08","+0.08","+0.08","+0.08","+0.06","-0.06","-1.36","-5.1","-1.23","-0.8","-0.29","-1.61"
"94","2495","普安","35.75","-0.95","-2.59","05/19","+0.08","+0.08","+0.08","+0.08","+0.08","-0.18","-0.26","-0.29","-0.32","+0.1","+0.07","+0.07"
"95","2323","中環","9.45","-0.08","-0.84","05/19","+0.08","+0.08","+0.08","+0.08","+0.08","+0.08","+0.08","-0.21","-0.24","+0.07","+0.06","+0.08"
"96","6830","汎銓","712","-25","-3.39","05/19","+0.01","+0.01","+0.01","+0.07","+0.03","+0.52","+2.13","+0.59","+0.59","+0.83","","+0.79"
"97","2204","中華","52","+0.1","+0.19","05/19","0","-0.01","+0.04","+0.07","+0.22","+0.44","+0.33","-0.24","-1.17","-5.22","+1.4","+0.01"
"98","3088","艾訊","131","+1","+0.77","05/19","+0.07","+0.07","+0.07","+0.07","+0.07","+0.07","+0.07","-0.15","-0.48","-1.19","-3.59","+0.07"
"99","1215","卜蜂","141.5","0","0","05/19","-0.03","-0.08","-0.01","+0.07","+0.02","-0.35","+0.13","+5.66","+4.32","+8.96","+6.98","+0.8"
"100","1785","光洋科","143","-0.5","-0.35","05/19","-0.03","+0.01","+0.04","+0.07","+0.13","+0.25","+0.24","+1.45","+1.43","+1.5","+1.5","+0.25"
"101","3293","鈊象","728","+11","+1.53","05/19","+0.07","+0.07","+0.07","+0.07","+0.08","-0.16","-0.65","+2.89","+2.02","+1.68","-2.18","-1.23"
"102","3711","日月光投控","472","-38","-7.45","05/19","0","+0.01","+0.02","+0.07","+0.32","+0.51","+0.67","-0.96","-3.47","+1.14","","+0.68"
"103","00850","元大臺灣ESG永續","78.85","-1.55","-1.93","05/19","+0.07","+0.07","+0.07","+0.07","+0.06","-0.02","-0.03","-0.16","-0.62","+0.38","","-0.18"
"104","2467","志聖","576","-18","-3.03","05/19","-0.02","+0.01","+0.05","+0.07","0","-0.69","+1.08","+1.79","+1.8","+2.07","+2.07","+1.4"
"105","3034","聯詠","466","-9.5","-2","05/19","+0.03","+0.03","+0.08","+0.07","+0.13","+0.07","-2.57","-6.18","-15.9","+7.41","+12.8","-4.52"
"106","6196","帆宣","405","-5.5","-1.34","05/19","+0.07","+0.07","+0.07","+0.06","+0.26","+0.12","+0.02","-5.56","-3.76","+0.41","+0.36","+0.15"
"107","00980D","主動聯博投等入息","20.19","+0.04","+0.2","05/19","0","+0.06","+0.06","+0.06","+0.06","+0.44","+0.42","+0.1","","","","-0.01"
"108","4105","東洋","74.2","-0.2","-0.27","05/19","-0.01","-0.01","-0.01","+0.06","+0.31","+0.83","+0.82","+0.78","+0.73","+0.53","-7","+0.8"
"109","6203","海韻電","68.3","-0.3","-0.44","05/19","+0.06","+0.06","+0.06","+0.06","+0.06","+0.06","+0.06","+0.02","+0.37","+0.41","+0.49","+0.03"
"110","4755","三福化","134.5","-0.5","-0.37","05/19","+0.05","+0.05","+0.05","+0.05","+0.05","+0.05","+0.05","-0.18","-0.51","+0.04","+0.01","+0.05"
"111","5289","宜鼎","1730","-135","-7.24","05/19","-0.02","+0.01","-0.09","+0.05","+1.34","+2.91","+2.39","+1.86","-0.28","+0.63","+3.25","+4.64"
"112","2393","億光","62.4","+0.7","+1.13","05/19","+0.02","+0.01","+0.07","+0.05","+0.4","+0.48","-0.69","-13.2","-18.2","+5.55","+5.28","-1.17"
"113","3558","神準","117.5","-2","-1.67","05/19","+0.05","+0.05","+0.05","+0.05","+0.05","+0.05","+0.04","+0.42","-5.24","-1.63","-3.9","+0.02"
"114","9917","中保科","113","+2","+1.8","05/19","+0.02","+0.02","+0.03","+0.05","+0.04","+0.01","-0.12","-0.03","-0.07","+0.09","-0.03","-0.19"
"115","6770","力積電","58.5","-3.5","-5.65","05/19","0","0","0","+0.05","+0.06","+0.05","-0.11","+0.23","+0.26","-0.79","","-0.11"
"116","3526","凡甲","358.5","-7.5","-2.05","05/19","0","0","+0.07","+0.04","+0.29","+1.64","+0.81","+1.38","-0.3","+3.65","+3.03","+1.24"
"117","2347","聯強","82.5","+0.7","+0.86","05/19","-0.03","-0.03","+0.02","+0.04","-0.08","+0.27","+0.11","-5.07","-6.35","-5.14","+1.49","-1.4"
"118","2352","佳世達","25.05","-0.05","-0.2","05/19","+0.04","+0.04","+0.04","+0.04","+0.04","-0.03","-0.06","-0.17","-0.31","-0.42","-1.22","-0.06"
"119","3045","台灣大","116.5","+2.5","+2.19","05/19","+0.05","+0.04","+0.04","+0.04","-0.03","-0.09","-0.35","+3.3","-1.08","+7.15","+9.68","-0.72"
"120","2801","彰銀","20.5","+0.3","+1.49","05/19","+0.04","+0.04","+0.04","+0.04","+0.02","-0.07","-0.11","-0.58","-0.96","-0.25","-0.04","-1"
"121","1723","中碳","78.1","-0.9","-1.14","05/19","+0.04","+0.04","+0.04","+0.04","+0.04","+0.04","+0.03","-0.04","-0.08","-0.05","-0.53","+0.03"
"122","2388","威盛","74.3","-1.5","-1.98","05/19","+0.03","+0.03","+0.03","+0.03","+0.03","+0.21","+0.19","+0.2","-0.11","0","-0.01","+0.2"
"123","2328","廣宇","50.6","-1.3","-2.5","05/19","+0.03","+0.03","+0.03","+0.03","+0.03","+0.03","+0.02","-0.14","-0.81","0","+0.02","-0.02"
"124","2072","世紀風電","174.5","0","0","05/19","0","+0.01","+0.04","+0.03","+0.05","+0.33","","","","","",""
"125","2892","第一金","29","+0.25","+0.87","05/19","+0.03","+0.03","+0.03","+0.03","+0.03","-0.02","-0.06","-3.65","-3.35","-1.26","+0.38","-0.12"
"126","3374","精材","237","-13.5","-5.39","05/19","+0.03","+0.03","+0.03","+0.03","+0.21","+0.07","-0.96","+0.68","+0.48","-1.35","-1.13","+0.69"
"127","9907","統一實","16","+0.1","+0.63","05/19","-0.01","-0.02","+0.02","+0.03","+0.09","+0.13","-0.03","+0.05","+0.16","+0.08","+0.09","+0.18"
"128","6679","鈺太","306.5","-6","-1.92","05/19","+0.02","+0.03","+0.03","+0.03","+0.12","+0.14","+0.6","+0.54","+0.96","-11.9","","+0.61"
"129","2542","興富發","43.7","-0.9","-2.02","05/19","0","0","+0.03","+0.03","+0.03","-0.63","-0.76","-1.54","-0.31","-3.51","-4.04","-1.14"
"130","1560","中砂","644","-5","-0.77","05/19","0","0","+0.01","+0.03","+0.13","-0.27","-2.69","-2.23","-3.8","+2.14","+3.08","-3.45"
"131","00984D","主動聯博全球非投","10.03","+0.02","+0.2","05/19","0","+0.03","+0.03","+0.03","+0.03","-0.33","+1.26","","","","",""
"132","6664","群翊","404","-16","-3.81","05/19","+0.03","+0.03","+0.03","+0.03","+0.01","0","+0.06","+0.04","+0.11","+0.11","","-0.15"
"133","2855","統一證","39.35","-0.45","-1.13","05/19","0","0","+0.03","+0.03","+0.05","+0.21","+0.32","+0.16","-0.38","+0.51","+0.42","+0.19"
"134","6533","晶心科","214.5","-9","-4.03","05/19","+0.03","+0.03","+0.03","+0.03","+0.03","+0.03","-0.11","+0.02","-0.13","-0.35","","-0.03"
"135","6462","神盾","131","-6.5","-4.73","05/19","+0.02","+0.02","+0.02","+0.03","+0.03","+0.03","-0.07","0","-0.02","0","-0.2","+0.01"
"136","2912","統一超","227.5","+2","+0.89","05/19","+0.03","+0.03","+0.03","+0.02","-0.01","-0.22","-1.92","-2.13","-1.54","+1.76","+1.69","-2.57"
"137","3169","亞信","104.5","-3.5","-3.24","05/19","+0.02","+0.02","+0.02","+0.02","+0.02","+0.02","+0.02","+0.13","-0.1","+0.54","+0.56","-0.03"
"138","3483","力致","86.5","-0.5","-0.57","05/19","+0.02","+0.02","+0.02","+0.02","+0.02","+0.02","+0.01","+0.22","+0.19","-0.08","+0.02","-0.03"
"139","6913","鴻呈","132.5","-8.5","-6.03","05/19","+0.02","+0.02","+0.02","+0.02","+0.02","+0.02","+0.02","+0.02","+0.02","","","-0.03"
"140","3708","上緯投控","115.5","-1","-0.86","05/19","+0.02","+0.02","+0.02","+0.02","+0.02","+0.04","+0.53","+0.7","+0.72","-3.87","","+0.49"
"141","6291","沛亨","472","-22","-4.45","05/19","+0.02","+0.02","+0.02","+0.02","+1.75","+4.06","+4.7","+4.54","+5.16","+5.16","+5.16","+4.76"
"142","3481","群創","37.45","-1.25","-3.23","05/19","+0.01","+0.01","+0.01","+0.02","+0.07","-0.35","-0.35","+0.24","-0.6","-0.21","-2.01","+0.12"
"143","8261","富鼎","135.5","-3","-2.17","05/19","+0.02","+0.02","+0.02","+0.02","+0.02","+0.11","+0.08","+0.11","+0.1","+0.1","+0.1","-0.07"
"144","2891C","中信金丙特","62.3","0","0","05/19","0","+0.02","+0.02","+0.02","+0.09","+0.15","+0.2","+0.2","0","-0.23","","+0.2"
"145","3078","僑威","52.5","-0.3","-0.57","05/19","+0.03","+0.02","+0.02","+0.02","+0.01","-0.03","-0.11","-3.59","-6.39","+0.61","+0.15","-1.23"
"146","6191","精成科","92.8","+2.4","+2.65","05/19","+0.02","+0.02","+0.02","+0.02","+0.02","+0.02","-1.86","-3.8","-4.35","+0.88","+0.95","-2.55"
"147","4904","遠傳","98","+1.2","+1.24","05/19","0","-0.01","-0.01","+0.02","-0.04","-0.14","-0.5","-1.31","-5.56","+3.99","+7.09","-0.8"
"148","0050","元大台灣50","93.1","-1.8","-1.9","05/19","0","+0.02","+0.01","+0.02","+0.03","+0.1","+0.45","+0.82","+0.74","+1.15","+1.53","+0.68"
"149","9933","中鼎","37.35","+0.55","+1.49","05/19","+0.02","+0.02","+0.02","+0.02","+0.01","+0.01","0","+0.06","-0.06","-0.1","-0.04","-0.05"
"150","2383","台光電","4535","-10","-0.22","05/19","-0.06","-0.05","-0.1","+0.01","+0.23","+0.61","+1.49","+1.75","-3.47","-0.16","+3.53","+0.86"
"151","8499","鼎炫-KY","265.5","-11.5","-4.15","05/19","+0.01","+0.01","+0.01","+0.01","+0.01","+0.01","+0.01","+0.01","+0.01","+0.01","","-0.02"
"152","00878","國泰永續高股息","27","-0.14","-0.52","05/19","0","0","+0.01","+0.01","+0.01","+0.04","+0.03","+0.03","+0.06","+0.16","","+0.03"
"153","5309","系統電","64.7","-1.3","-1.97","05/19","+0.01","+0.01","+0.01","+0.01","+0.01","+0.01","-0.7","-0.42","-0.05","-4.2","+0.19","-0.5"
"154","6120","達運","12.65","-0.1","-0.78","05/19","+0.01","+0.01","+0.01","+0.01","+0.01","+0.01","-0.01","+0.48","+0.48","+0.49","+0.49","-0.03"
"155","2401","凌陽","24.95","+0.15","+0.6","05/19","+0.01","+0.01","+0.01","+0.01","+0.02","+0.02","+0.02","+0.04","-0.05","+0.07","-0.12","+0.04"
"156","2436","偉詮電","69.5","-1.5","-2.11","05/19","0","0","0","+0.01","+0.02","+0.02","+0.11","+0.2","-0.06","-0.12","-0.1","+0.19"
"157","0056","元大高股息","44.01","-0.49","-1.1","05/19","0","0","+0.01","+0.01","+0.03","+0.04","+0.06","+0.07","+0.07","+0.09","+0.79","+0.06"
"158","3042","晶技","148","+1","+0.68","05/19","+0.02","+0.01","+0.01","+0.01","-0.04","-0.75","-1.66","-4.12","-10.6","-0.7","-1.35","-3.05"
"159","6561","是方","343.5","+5.5","+1.63","05/19","+0.01","+0.01","+0.01","+0.01","0","-0.25","-0.29","+0.06","+0.09","+0.29","","-0.21"
"160","3228","金麗科","180","-18","-9.09","05/19","+0.01","+0.01","+0.01","+0.01","+0.02","+0.02","+0.02","+0.04","+0.03","+0.04","+0.05","+0.04"
"161","2420","新巨","59.3","-0.2","-0.34","05/19","+0.01","+0.01","+0.01","+0.01","+0.01","+0.02","0","+0.25","-0.21","+0.34","-1.74","-0.05"
"162","1409","新纖","16.7","0","0","05/19","+0.01","+0.01","+0.01","+0.01","+0.01","-0.02","-0.01","-0.03","0","-0.78","+0.03","+0.02"
"163","1722","台肥","45.6","+0.15","+0.33","05/19","+0.01","+0.01","+0.01","+0.01","+0.01","+0.01","-0.04","-0.7","-0.13","-0.07","+0.11","-0.06"
"164","8926","台汽電","57","-0.5","-0.87","05/19","+0.01","+0.01","+0.01","+0.01","0","0","+0.01","+0.01","+0.01","0","+0.01","+0.01"
"165","6509","聚和","46.95","-0.6","-1.26","05/19","+0.01","+0.01","+0.01","+0.01","+0.01","0","+0.02","+0.13","+0.18","+0.38","+0.41","-0.06"
"166","2329","華泰","51.3","-2.8","-5.18","05/19","+0.01","+0.01","+0.01","+0.01","+0.01","-0.18","-0.28","-0.06","+0.03","+0.04","-0.05","-0.03"
"167","00795B","中信美國公債20年","26.16","+0.06","+0.23","05/19","0","0","0","+0.01","+0.01","+0.01","+0.01","+0.01","-0.01","+0.01","","+0.01"
"168","1514","亞力","113.5","-2","-1.73","05/19","+0.01","+0.01","+0.01","+0.01","+0.01","-0.01","+0.02","-0.12","+0.02","-0.47","+0.08","+0.02"
"169","3289","宜特","162","-3.5","-2.11","05/19","0","0","0","0","0","-0.28","-0.3","+0.01","-0.01","-4.84","-16.4","+0.03"
"170","5351","鈺創","76.8","-8.5","-9.96","05/19","0","0","0","0","+0.02","+0.02","-0.1","+0.1","+0.1","+0.12","+0.13","+0.06"
"171","00687B","國泰20年美債","27.26","+0.07","+0.26","05/19","0","0","0","0","0","0","0","0","-0.32","+0.02","","0"
