"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"47","6526","達發","734","-16","-2.13","05/12","-0.03","+0.06","+2.79","+3.58","+2.67","+1.68","+1.58","+0.97","+0.04","","","+1.31"
"48","2357","華碩","673","-13","-1.9","05/12","+7.56","+3.45","-1.62","+3.42","+0.45","+0.6","+2.36","+5.99","+3.37","+1.92","+1.39","-0.58"
"49","5439","高技","381","-10","-2.56","05/12","+1.73","+2.18","+1.23","+3.4","+3.57","+3.12","+0.7","+1.22","+0.53","+0.17","+0.16","+0.96"
"50","3532","台勝科","264.5","-3.5","-1.31","05/12","0","0","+5.57","+3.4","+2.32","+2.59","+0.78","+1.12","+0.89","+0.08","-0.07","+1.31"
"51","5347","世界","170","-4.5","-2.58","05/12","+3.94","+5","+2.98","+3.37","-0.18","-2.91","-2.47","-4.22","-5.5","+1.67","+0.92","-3.4"
"52","8150","南茂","87","-4","-4.4","05/12","-0.01","0","0","+3.19","+2.35","+1.12","+0.63","+0.25","+0.02","+0.03","+0.05","+0.35"
"53","2472","立隆電","223","-2","-0.89","05/12","-0.06","+5.39","+4.07","+3.18","+2.48","+1.91","+0.75","+0.41","+0.15","+0.18","+0.1","-0.11"
"54","2385","群光","135","0","0","05/12","-0.22","-1.47","+3.58","+3.16","-3.77","+0.49","+2.46","-6.73","-1.91","+2.14","+0.61","-3.7"
"55","2408","南亞科","321","+20","+6.64","05/12","+1.31","+2.07","+1.87","+3.1","+2.42","+1.03","-0.57","+0.17","+0.28","-0.1","+0.13","-0.24"
"56","1582","信錦","89.8","+0.3","+0.34","05/12","-0.39","+9.93","+6.55","+2.91","+1.37","-0.47","+0.14","0","-0.39","+0.05","+0.03","+0.12"
"57","6278","台表科","214.5","-1","-0.46","05/12","-0.38","+6.87","+4.57","+2.86","-0.91","-3.84","-3.7","-4.87","-5.04","+1.74","+0.29","-5.14"
"58","2303","聯電","104.5","+9.5","+10","05/12","+2.51","+2.09","+1.83","+2.74","+1.33","+1.9","+1.12","-1.62","-1.68","+3.31","+1.02","-0.17"
"59","5009","榮剛","38.05","-2.1","-5.23","05/12","+1.68","+1.45","+1.74","+2.69","+0.99","+0.62","+0.24","+0.87","-4.33","-1.06","+0.03","+0.35"
"60","2308","台達電","2195","-50","-2.23","05/12","+2.09","+1.34","+1.21","+2.62","+2.07","+1.36","+1.45","+0.86","+0.8","+0.31","+0.3","+1.23"
"61","006201","元大富櫃50","48.65","+0.94","+1.97","05/12","+14.4","-1.92","+0.79","+2.61","+0.39","+0.69","-0.54","-2.04","-3.2","-3","-6.12","-1.73"
"62","2360","致茂","2440","+80","+3.39","05/12","+9.25","+6.7","+5","+2.57","+3.14","+1.02","+2.57","+1.94","+2.72","+1.07","+0.49","+1.44"
"63","6415","矽力*-KY","476.5","+8.5","+1.82","05/12","+1.53","+2.81","+2.7","+2.49","+0.54","+2.36","+0.88","+0.9","+0.22","-0.02","-0.13","+1.09"
"64","3702","大聯大","114","0","0","05/12","-22.5","+2.99","+3.67","+2.44","-5.21","-15.7","-4.06","-5.81","-8.49","-1.98","-0.15","-5.03"
"65","4583","台灣精銳","777","-6","-0.77","05/12","0","+4.13","+3.26","+2.43","+0.54","-0.15","-3.22","-0.83","-0.89","+0.05","","-1.07"
"66","6488","環球晶","785","-50","-5.99","05/12","-0.34","+2.81","+1.22","+2.41","+2.16","+3.67","+2.12","+3.79","+1.27","+1.3","+0.27","+4.08"
"67","6257","矽格","210","-2.5","-1.18","05/12","+3.5","+3.97","+2.07","+2.36","+0.62","-2.7","-1.51","-1.88","-0.24","+0.83","+0.33","-0.8"
"68","3264","欣銓","228.5","+3","+1.33","05/12","-3.31","-2.99","-0.99","+2.33","+1.67","+1.33","+1.14","+2.97","+0.11","+1.55","+0.68","+3.17"
"69","3044","健鼎","481","-8.5","-1.74","05/12","+2.64","+1.42","+1.8","+2.29","+1.11","-1.5","-2.02","-6.89","-4.81","+0.2","+0.24","-3.36"
"70","2344","華邦電","121.5","+4","+3.4","05/12","+2.41","+1.91","+1.68","+2.19","+0.83","-0.6","+0.43","+0.3","+0.57","+0.33","+0.17","+0.6"
"71","4908","前鼎","237","+9.5","+4.18","05/12","0","0","0","+2.07","+1.5","+0.39","+0.08","+0.07","+0.05","+0.01","+0.01","+0.08"
"72","2345","智邦","2525","-65","-2.51","05/12","+8.1","+7.77","+3.06","+2.07","+2.14","+3.11","+2.62","+1.22","+0.02","+0.5","-0.09","+1.02"
"73","6196","帆宣","419.5","-5.5","-1.29","05/12","-0.01","+5.33","+3.03","+1.97","+1.48","+0.12","-0.06","-4.14","-1.29","+0.07","+0.01","+0.07"
"74","6223","旺矽","5480","+495","+9.93","05/12","+0.1","-9.06","+0.66","+1.87","+1.68","+0.31","+1.17","-0.28","+1.67","+0.73","+0.2","-0.48"
"75","5269","祥碩","1525","+135","+9.71","05/12","+2.86","+2.87","+2.12","+1.78","+1.16","+0.52","+0.08","+0.32","-2.63","-0.45","+0.01","+0.33"
"76","4915","致伸","71.1","-0.6","-0.84","05/12","-4.21","-1.02","+1.82","+1.72","+2.07","-7.05","-4.83","-2.19","-5.6","+2.53","+0.64","-1.9"
"77","2072","世紀風電","178.5","-1","-0.56","05/12","0","0","+2.78","+1.69","+3.31","+6.19","","","","","",""
"78","3491","昇達科","1765","-55","-3.02","05/12","+3.29","+5.22","+4.13","+1.66","+1.71","+0.72","+0.34","+0.21","-0.38","+0.26","+0.04","+0.01"
"79","3008","大立光","2795","+250","+9.82","05/12","+4.89","+3.43","+2.53","+1.63","+0.05","-2.28","-1.97","+1.18","+0.51","+0.15","+0.05","-0.44"
"80","3526","凡甲","391.5","+3.5","+0.9","05/12","-17.1","-6.77","+0.12","+1.62","+4.82","+3.23","+0.92","+1.14","-0.11","+0.7","+0.08","+1.1"
"81","5371","中光電","69.9","-0.6","-0.85","05/12","-11.8","-3.74","-2.18","+1.51","+1.11","+1.11","+0.76","+0.67","+0.31","+0.14","+0.11","+0.83"
"82","8028","昇陽半導體","238.5","+4.5","+1.92","05/12","0","0","0","+1.43","+1.27","+0.44","-0.21","-0.11","-0.16","-0.02","","-0.23"
"83","6285","啟碁","282","+23","+8.88","05/12","+1.13","+0.69","+0.64","+1.38","+1.04","-0.18","+0.46","+0.51","-0.66","+0.61","+0.2","+0.47"
"84","6640","均華","1475","+70","+4.98","05/12","+4.2","+3.06","+2.87","+1.37","+1.21","+3.36","+1.33","+1.09","+0.54","+0.24","","+0.99"
"85","2492","華新科","188.5","+17","+9.91","05/12","+5.44","+3.14","+2.02","+1.31","+0.88","+0.54","+0.34","+0.05","+0.12","+0.09","-0.19","+0.25"
"86","5434","崇越","423.5","-7.5","-1.74","05/12","-0.93","-0.5","+2.19","+1.2","-2.75","-1.17","-2.65","-4.47","-2.05","+0.48","+0.35","-2.51"
"87","2498","宏達電","41.3","+1.05","+2.61","05/12","+0.21","+2.52","+1.55","+1.07","+0.68","+0.13","+0.05","+0.04","+0.01","-0.01","0","+0.07"
"88","3455","由田","292","+6","+2.1","05/12","0","0","0","+1.01","+0.46","+0.27","+0.1","+0.22","-0.18","+0.07","+0.02","+0.19"
"89","00935","野村臺灣新科技50","55.6","-0.05","-0.09","05/12","+1.65","+1.72","+1.55","+1.01","+0.61","-0.23","-3.4","+1.64","+1.13","","","+1.84"
"90","6525","捷敏-KY","107.5","-2","-1.83","05/12","-1.05","-0.78","-0.83","+0.95","+4.16","+2.69","+1.89","+1.33","+0.7","+0.14","-0.01","+1.54"
"91","3450","聯鈞","470.5","+42.5","+9.93","05/12","+0.26","+0.1","+0.05","+0.89","+1.7","+0.84","+0.44","0","-0.15","+0.05","+0.03","+0.32"
"92","4979","華星光","659","-13","-1.93","05/12","-3.55","-2.1","-1.08","+0.88","+0.24","-0.34","-0.32","+0.5","+0.11","+0.14","+0.11","+0.54"
"93","2412","中華電","135.5","0","0","05/12","-0.7","-0.49","-0.32","+0.87","-0.99","-3.48","-1.65","-0.85","-2.14","+0.51","+0.41","-0.4"
"94","6679","鈺太","324.5","-2.5","-0.76","05/12","+2.53","+2.56","+1.08","+0.8","+0.63","+0.51","+0.82","+0.77","+0.53","-1.69","","+0.7"
"95","2454","聯發科","3700","-180","-4.64","05/12","-1.16","-0.55","+0.27","+0.79","+2.19","+3.46","+1.35","+1.9","-1.69","+0.51","+0.34","+1.37"
"96","1560","中砂","668","+39","+6.2","05/12","+1.71","+0.91","+1.14","+0.76","+1.89","-1.37","-2.48","-1.06","-0.49","+0.12","+0.06","-2.07"
"97","8069","元太","195.5","+17.5","+9.83","05/12","+1.41","+1.27","+0.95","+0.71","+0.48","+0.56","+0.13","+1.26","-0.43","-0.74","+0.03","+0.73"
"98","3034","聯詠","487","-9.5","-1.91","05/12","-2.09","-1.27","+0.76","+0.64","-0.87","-0.53","-5.99","-7.93","-11.5","+1.46","+0.64","-7.06"
"99","2382","廣達","340","-3.5","-1.02","05/12","+0.71","+2.19","+1.71","+0.62","-0.4","-2.08","-0.3","-0.88","-0.81","-0.37","+0.14","-0.49"
"100","6782","視陽","190","-4.5","-2.31","05/12","0","+2.42","+1.36","+0.62","-0.61","-0.18","+0.41","-0.51","+0.16","-0.73","","+0.17"
"101","0050","元大台灣50","96.85","-0.05","-0.05","05/12","0","+1.16","+0.7","+0.62","+1.24","+0.75","+1.14","+1.04","+0.6","+0.71","+0.63","+1.12"
"102","6279","胡連","119","-1.5","-1.24","05/12","-0.67","-0.55","-0.59","+0.61","+3.43","+1.52","-0.03","-0.52","-3.97","-0.06","-0.13","-0.99"
"103","4958","臻鼎-KY","407","-5","-1.21","05/12","+2.05","+1.2","+0.94","+0.59","+1.52","+1.4","+0.89","+0.47","+0.08","-0.03","+0.17","+0.51"
"104","2890","永豐金","30.55","-0.05","-0.16","05/12","-1.51","-0.94","-0.35","+0.58","-0.44","-11.4","-2.1","+1.38","-5.58","-0.59","+0.98","-2.17"
"105","1503","士電","204.5","-2","-0.97","05/12","-0.03","-0.01","-0.01","+0.57","+0.34","+0.2","-0.27","-0.11","-0.08","-0.19","+0.01","-0.13"
"106","3037","欣興","875","+14","+1.63","05/12","+8.19","+5.9","+1.42","+0.57","+0.66","+5.35","+2.98","+2.4","+1.48","+0.37","+0.21","+2.96"
"107","5880","合庫金","22.8","-0.2","-0.87","05/12","-0.84","-0.4","-0.1","+0.53","+0.17","-0.61","+0.69","+0.15","-0.56","+0.21","+0.21","+0.42"
"108","2855","統一證","41.8","-1.9","-4.35","05/12","+2.5","+1.17","+0.87","+0.53","+2.01","+1.12","+1.27","+0.33","-0.66","+0.33","+0.11","+0.4"
"109","3211","順達","402","-1","-0.25","05/12","+0.91","+1.02","+1.18","+0.49","-3.11","-5.3","-1.14","-0.76","-0.48","+0.5","+0.37","-1.79"
"110","4953","緯軟","119","+0.5","+0.42","05/12","0","0","+0.33","+0.49","+0.35","+0.16","-0.1","-0.21","+0.03","-0.11","-0.03","-0.41"
"111","0056","元大高股息","45.58","-0.18","-0.39","05/12","-0.28","+0.69","+0.41","+0.48","+0.25","+0.31","+0.17","+0.1","+0.04","+0.03","+0.19","+0.1"
"112","3030","德律","408","+11","+2.77","05/12","0","0","+0.32","+0.47","+0.09","-0.34","+0.15","-2.33","+0.11","+0.06","+0.04","+0.2"
"113","6143","振曜","99.7","+2.1","+2.15","05/12","0","+0.58","+0.52","+0.45","+0.36","+1.13","+0.62","+0.37","-0.21","-0.27","-0.28","+0.47"
"114","3209","全科","66.5","+6","+9.92","05/12","+1.61","+0.85","+0.72","+0.45","+0.14","+0.44","+0.18","+0.07","+0.21","+0.13","+0.06","+0.08"
"115","3374","精材","255.5","+6.5","+2.61","05/12","+1.41","+0.89","+0.58","+0.44","+0.32","-0.13","-0.56","+0.22","+0.1","-0.1","-0.02","+0.24"
"116","00997A","主動群益美國增長","12.82","+0.35","+2.81","05/12","0","0","+0.16","+0.44","+0.5","","","","","","",""
"117","00646","元大S&P500","73.05","+0.25","+0.34","05/12","0","0","0","+0.43","+0.53","+0.36","+1.16","+0.66","+0.13","+0.05","+0.04","+0.98"
"118","1227","佳格","28.8","-0.05","-0.17","05/12","+0.92","+0.92","+0.72","+0.43","+1.58","+0.94","+0.57","+0.71","+0.3","+0.11","-0.02","+0.43"
"119","2481","強茂","115.5","+6.5","+5.96","05/12","+1.46","+0.95","+0.62","+0.42","-0.63","-0.17","-1.02","-0.5","+0.15","+0.19","0","-0.83"
"120","3293","鈊象","738","+7","+0.96","05/12","-2.35","-3.03","+2","+0.42","-0.44","-5.03","-2.11","+4.9","+1.36","+0.34","-0.17","-2.57"
"121","3551","世禾","216","-2","-0.92","05/12","0","0","+0.62","+0.41","+0.11","-0.09","-0.45","+0.4","+0.21","+0.08","+0.06","+0.04"
"122","3363","上詮","920","+67","+7.85","05/12","+0.62","+0.53","+0.5","+0.41","+0.17","+0.12","+0.14","+0.1","+0.05","+0.04","+0.03","+0.14"
"123","6831","邁科","626","+32","+5.39","05/12","-0.04","-0.02","+0.07","+0.37","+0.1","-0.46","+0.34","","","","","-0.12"
"124","2474","可成","205.5","-2.5","-1.2","05/12","-4.4","-8.62","+0.95","+0.36","-4.85","-11.6","-8.85","-13.4","-0.06","+1.54","+0.76","-13.1"
"125","2886","兆豐金","39.2","-0.9","-2.24","05/12","-1.02","-0.66","-0.44","+0.33","-1.08","-10.2","-3.5","-4.43","-4.92","+1.76","+0.7","-3.49"
"126","1434","福懋","15.7","-0.2","-1.26","05/12","+0.64","+0.64","+0.5","+0.31","+1.38","+0.87","+0.52","-1.35","+0.08","+0.03","-0.89","-1.39"
"127","2395","研華","494.5","+16","+3.34","05/12","-0.14","-0.01","+0.21","+0.31","-0.32","-2.02","-0.16","+0.05","-0.98","+0.05","+0.12","+0.32"
"128","1605","華新","34.5","-0.5","-1.43","05/12","+2.68","+0.97","+0.49","+0.31","+0.1","-0.21","-0.99","-0.32","-0.06","-0.61","-0.27","-0.55"
"129","6789","采鈺","594","-6","-1","05/12","-0.26","-0.08","-0.01","+0.3","+0.2","+0.07","+0.16","+0.21","+0.21","+0.11","","+0.21"
"130","1504","東元","72.5","-0.1","-0.14","05/12","-0.05","-0.02","+0.53","+0.28","+0.1","-0.12","-1.48","-6.9","-3.18","-0.42","-0.12","-1.13"
"131","1229","聯華","40.5","-0.6","-1.46","05/12","0","0","0","+0.28","+0.15","+0.09","+0.05","0","-0.01","-0.03","0","+0.04"
"132","6781","AES-KY","1285","-35","-2.65","05/12","+0.47","+0.56","+0.38","+0.28","-0.68","-0.63","-1.23","-1.09","-0.75","-0.24","","-3.24"
"133","3217","優群","182.5","+4.5","+2.53","05/12","0","0","0","+0.25","+0.21","+0.81","+0.57","-0.56","-0.74","-0.56","+0.05","+0.92"
"134","2727","王品","235.5","+0.5","+0.21","05/12","+2.7","+5.46","-1.23","+0.24","+5.81","+2.25","+1.48","+0.76","-1.51","-0.55","+0.02","+0.96"
"135","4576","大銀微系統","258","+7.5","+2.99","05/12","0","0","+0.37","+0.23","+1.49","+0.95","+0.59","+0.42","+0.12","+0.07","","+0.44"
"136","5443","均豪","128","-1.5","-1.16","05/12","0","0","0","+0.22","+0.06","+0.21","+0.18","+0.14","+0.05","+0.01","+0.01","+0.15"
"137","6788","華景電","465","-2.5","-0.53","05/12","0","0","+0.09","+0.22","+0.28","+0.41","0","+0.11","+0.06","-0.01","","+0.01"
"138","2313","華通","260","+18","+7.44","05/12","+3.04","+1.71","+1.48","+0.2","+0.65","-1.28","-0.02","+0.34","+0.16","+0.07","+0.06","+0.32"
"139","1722","台肥","47","-0.1","-0.21","05/12","0","0","0","+0.19","+0.01","+0.01","-0.19","-1.58","-0.25","-0.04","+0.01","-0.21"
"140","8415","大國鋼","34.6","+0.05","+0.14","05/12","+0.55","+0.29","+0.23","+0.17","+0.57","+0.5","+0.25","+0.07","-0.75","+0.04","","+0.56"
"141","4968","立積","120.5","-0.5","-0.41","05/12","0","+0.23","+0.12","+0.15","+0.09","+0.01","-0.09","+0.03","-0.03","-0.14","-0.09","0"
"142","2371","大同","30.1","-0.45","-1.47","05/12","+0.19","+0.11","+0.12","+0.15","+0.05","-0.11","+0.04","-2.37","-0.17","+0.04","+0.01","-0.42"
"143","1519","華城","914","-7","-0.76","05/12","-0.02","-0.03","+0.16","+0.13","-0.64","+0.06","-1.9","-0.1","-0.09","-0.24","0","-0.87"
"144","00713","元大台灣高息低波","54.8","-0.4","-0.72","05/12","0","+0.32","+0.22","+0.13","-0.01","+0.28","+0.12","-0.22","-0.93","+0.04","","-0.08"
"145","1785","光洋科","158.5","-0.5","-0.31","05/12","+0.15","+0.1","+0.13","+0.13","+0.22","+0.19","+0.06","+0.35","+0.24","+0.1","+0.05","+0.05"
"146","2049","上銀","367.5","+16.5","+4.7","05/12","+4.16","+2.82","+2.26","+0.13","+0.59","+0.09","-0.16","+0.02","-0.33","-0.27","+0.01","+0.08"
"147","6719","力智","195","+5","+2.63","05/12","0","+0.15","+0.11","+0.13","+0.1","+0.01","+0.08","-0.31","-0.02","-0.54","","-0.35"
"148","2897","王道銀行","10.2","-0.05","-0.49","05/12","+0.32","+0.26","+0.2","+0.12","+0.83","+0.57","+0.16","-0.05","-0.26","+0.08","","+0.06"
"149","5236","凌陽創新","166.5","-1.5","-0.89","05/12","0","+0.16","+0.08","+0.12","+0.1","+0.01","+0.04","+0.09","+0.06","+0.01","","+0.09"
"150","7750","新代","3070","+275","+9.84","05/12","+0.55","+0.37","+0.24","+0.11","+0.93","+1.06","+0.22","+0.42","","","","+0.49"
"151","2542","興富發","41.1","-0.55","-1.32","05/12","+0.33","+0.09","+0.13","+0.11","+0.03","-6.05","-4.25","-5","-0.54","-1.71","-0.79","-5.09"
"152","6732","昇佳電子","170.5","+3.5","+2.1","05/12","0","+0.16","+0.08","+0.11","+0.15","0","+0.03","+0.06","-0.14","-0.94","","+0.08"
"153","3481","群創","35.5","+3.2","+9.91","05/12","-0.01","-0.01","+0.18","+0.1","-0.04","-0.37","-0.1","+0.04","-0.08","-0.04","-0.06","+0.02"
"154","6643","M31","697","+14","+2.05","05/12","+0.16","+0.11","+0.09","+0.1","+0.08","+0.41","-0.23","+0.3","+0.12","-0.31","","+0.34"
"155","2915","潤泰全","43.5","-0.15","-0.34","05/12","0","+0.27","+0.2","+0.09","-3.56","-11.2","-5.43","-10.7","-3.73","-2.29","-0.7","-10.5"
"156","8054","安國","102.5","-1","-0.97","05/12","0","+0.13","+0.08","+0.09","+0.07","0","-0.01","+0.01","+0.01","-0.01","0","+0.02"
"157","2851","中再保","34.1","+2.55","+8.08","05/12","+0.09","+0.12","+0.11","+0.09","+0.42","+0.3","+0.2","+0.47","+0.25","+0.07","+0.02","+0.34"
"158","6138","茂達","289.5","+4.5","+1.58","05/12","0","+0.06","+0.06","+0.09","+0.06","-1.34","-1.15","-0.53","-0.8","-0.77","+0.01","-0.37"
"159","2501","國建","22.4","-0.25","-1.1","05/12","+0.23","+0.21","+0.16","+0.08","+0.21","+0.21","+0.13","-0.75","+0.02","+0.02","+0.02","-0.8"
"160","2401","凌陽","25.95","+0.3","+1.17","05/12","+0.07","+0.11","+0.07","+0.08","+0.05","+0.01","+0.02","+0.04","-0.03","+0.01","0","+0.04"
"161","3715","定穎投控","180.5","-1","-0.55","05/12","+0.35","+0.17","+0.08","+0.08","+0.05","-0.66","-0.21","-0.11","0","-0.06","","-0.35"
"162","4772","台特化","315","-2.5","-0.79","05/12","+0.34","+0.16","+0.11","+0.08","-0.22","-0.29","-0.25","-0.13","-0.05","","","-0.17"
"163","3228","金麗科","226.5","-15","-6.21","05/12","+0.05","+0.11","+0.08","+0.08","+0.05","+0.01","+0.02","+0.04","+0.01","0","0","+0.04"
"164","6202","盛群","58.2","-1.3","-2.18","05/12","0","+0.07","+0.05","+0.07","+0.06","+0.01","0","+0.03","-0.02","-0.07","0","+0.02"
"165","4763","材料*-KY","41.9","-0.05","-0.12","05/12","0","-0.05","-0.06","+0.06","+1.43","-14.2","-8.02","-3.61","-1.52","-0.78","-0.58","-6.67"
"166","2455","全新","375","+15","+4.17","05/12","0","0","+0.08","+0.06","+2.77","+2.75","+0.63","+0.51","+0.27","-0.22","-0.07","+0.62"
"167","3706","神達","85.9","-0.9","-1.04","05/12","+0.22","+0.17","+0.11","+0.06","+0.23","+0.1","+0.05","-0.74","-0.03","0","-0.05","-0.12"
"168","2363","矽統","63.2","+2.2","+3.61","05/12","+0.05","+0.08","+0.05","+0.06","+0.05","+0.01","-0.02","+0.03","0","0","0","+0.03"
"169","8046","南電","900","-8","-0.88","05/12","+8.9","+2.74","+0.67","+0.05","+1.38","+2.29","+3.61","+2.25","+1.31","+0.36","+0.26","+3.9"
"170","2820","華票","16.9","-0.2","-1.17","05/12","+0.29","+0.12","+0.09","+0.05","+0.33","+0.62","+0.58","+0.34","+0.4","+0.16","0","+0.43"
"171","6104","創惟","102","-1","-0.97","05/12","0","+0.07","+0.04","+0.05","+0.04","0","-0.1","-0.01","-0.46","-0.01","-0.02","-0.01"
"172","7749","意騰-KY","508","-27","-5.05","05/12","0","+0.05","+0.03","+0.05","+0.04","+0.01","-0.11","-0.2","","","","+0.01"
