排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,8070,長華*,42.8,0.15,0.35,3682,05/20,-35.3,-55.8,-65.1,35200.0,1581.0,635.0,8725.0,829.0,233.0,2421.0
2,3694,海華,71.2,6.4,9.88,12437,05/20,820.0,2967.0,2967.0,9100.0,9100.0,318.0,667.0,338.0,254.0,338.0
3,8249,菱光,51.0,-2.5,-4.67,2004,05/20,-1.35,812.0,2333.0,7200.0,3550.0,2333.0,43.1,1.39,7.35,103.0
4,00994A,主動第一金台股優,16.19,-0.08,-0.49,7485,05/20,1700.0,575.0,500.0,5300.0,5300.0,5300.0,,,,
5,1229,聯華,38.3,-0.35,-0.91,3565,05/20,2.17,840.0,4600.0,4600.0,,2250.0,327.0,-48.9,2250.0,135.0
6,2637,慧洋-KY,71.8,1.0,1.41,1674,05/20,2.91,2.41,14067.0,4150.0,1474.0,516.0,227.0,117.0,72.1,62.8
7,8422,可寧衛*,25.7,0.15,0.59,6124,05/20,1.85,-3.51,83.3,3567.0,-41.2,34.1,-87.0,-98.6,77.4,-99.2
8,3094,聯傑,36.3,2.05,5.99,8379,05/20,157.0,195.0,321.0,2850.0,37.2,5800.0,,2850.0,392.0,5800.0
9,2371,大同,28.05,-0.35,-1.23,20703,05/20,211.0,1146.0,914.0,2807.0,158.0,136.0,101.0,58.5,-63.6,80.2
10,2323,中環,9.37,-0.08,-0.85,5237,05/20,40.0,33.3,27.3,2700.0,133.0,155.0,-67.8,-22.2,-70.8,-85.5
11,2484,希華,44.3,4.0,9.93,23422,05/20,216.0,139.0,3060.0,2533.0,243.0,,3850.0,5167.0,1480.0,7800.0
12,6834,天二科技,60.6,5.5,9.98,6293,05/20,43.5,117.0,114.0,2443.0,4350.0,2443.0,3460.0,2125.0,79.8,
13,2887,台新新光金,23.9,0.3,1.27,102509,05/20,1.94,2.04,7.53,2398.0,11000.0,16550.0,-92.9,-20.8,-96.5,-89.3
14,3090,日電貿,178.5,16.0,9.85,27555,05/20,273.0,839.0,708.0,1979.0,4265.0,3538.0,1405.0,1165.0,1331.0,839.0
15,4916,事欣科,89.9,8.1,9.9,36727,05/20,134.0,105.0,1134.0,1839.0,5933.0,986.0,102.0,143.0,-68.7,88.5
16,2405,輔信,15.5,0.5,3.33,2515,05/20,850.0,-40.6,5.56,1800.0,72.7,280.0,5.56,-38.7,-69.4,-20.8
17,9933,中鼎,38.75,1.4,3.75,7553,05/20,-25.0,-5.26,-14.3,1700.0,28.6,-37.9,350.0,157.0,-96.0,-25.0
18,5321,美而快,32.2,2.9,9.9,1032,05/20,180.0,394.0,500.0,1580.0,4100.0,,180.0,4100.0,320.0,155.0
