代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00950B,凱基A級公司債,14.09,0.11,0.79,05/29,29,65086,35.2,1.6,0,0,0.0,0.0,1,2668,39.4,0.07,2,4359,31.7,0.11
00909,國泰數位支付服務,52.0,2.43,4.9,05/29,20,22948,28.2,17.7,0,0,0.0,0.0,9,10474,35.2,8.08,29,79013,57.7,60.9
00725B,國泰投資級公司債,35.15,0.29,0.83,05/29,18,47486,49.6,1.27,0,0,0.0,0.0,1,1430,14.5,0.04,10,34902,58.7,0.93
00937B,群益ESG投等債20+,14.85,0.13,0.88,05/29,15,478828,46.8,2.72,0,0,0.0,0.0,1,15051,13.5,0.09,10,386388,54.2,2.19
00948B,中信優息投資級債,9.47,0.08,0.85,05/29,15,100385,52.1,2.42,0,0,0.0,0.0,-2,-6237,-19.6,-0.15,10,68240,58.0,1.64
2492,華新科,394.0,4.0,1.03,05/29,13,32889,18.2,6.78,9,2644,3.63,0.54,9,1899,2.61,0.39,9,22150,30.4,4.57
2882,國泰金,85.7,0.9,1.06,05/29,12,218315,38.2,1.49,-12,-195960,-34.3,-1.34,-1,-84,-0.12,0.0,-2,-5408,-4.05,-0.04
2506,太設,8.65,0.02,0.23,05/29,11,421,23.3,0.11,0,0,0.0,0.0,1,1,0.82,0.0,11,420,23.2,0.11
3349,寶德,17.8,-0.1,-0.56,05/29,11,568,24.5,1.23,0,0,0.0,0.0,0,0,0.0,0.0,11,568,24.5,1.23
6598,ABC-KY,24.75,0.0,0.0,05/29,11,484,19.7,0.47,0,0,0.0,0.0,1,1,0.8,0.0,11,502,20.4,0.49
8358,金居,608.0,55.0,9.95,05/29,11,13793,22.5,5.46,1,17,0.08,0.01,-2,-455,-1.78,-0.18,-1,-82,-0.39,-0.03
00701,國泰股利精選30,34.08,0.55,1.64,05/29,10,1893,14.1,1.07,0,0,0.0,0.0,2,842,21.9,0.48,33,15809,36.3,8.96
00720B,元大投資級公司債,33.06,0.25,0.76,05/29,10,37217,42.2,0.9,0,0,0.0,0.0,3,7195,31.6,0.17,10,52104,59.1,1.25
00724B,群益投資級金融債,33.68,0.22,0.66,05/29,10,2701,5.9,0.09,0,0,0.0,0.0,3,479,3.69,0.02,9,3179,7.89,0.1
00757,統一FANG+,133.7,3.15,2.41,05/29,10,3830,17.6,1.31,0,0,0.0,0.0,2,2357,54.9,0.8,4,4340,52.0,1.48
00795B,中信美國公債20年,26.66,0.29,1.1,05/29,10,31335,38.3,1.79,0,0,0.0,0.0,1,1595,21.1,0.09,10,39270,48.0,2.25
00931B,統一美債20年,13.39,0.14,1.06,05/29,10,31005,48.2,1.41,0,0,0.0,0.0,3,4524,20.1,0.21,10,34818,54.1,1.58
00933B,國泰10Y+金融債,15.98,0.1,0.63,05/29,10,46573,35.0,0.7,0,0,0.0,0.0,1,4970,41.1,0.07,10,77228,58.1,1.16
00984B,大華優利美A債15,16.41,0.16,0.98,05/29,10,15552,61.4,9.18,0,0,0.0,0.0,1,353,12.4,0.21,10,15221,60.1,8.98
2885,元大金,59.6,0.5,0.85,05/29,10,75307,20.6,0.56,-15,-87690,-18.1,-0.66,-1,-282,-0.31,0.0,1,831,0.91,0.01
3607,谷崧,15.65,0.45,2.96,05/29,10,1454,25.1,1.19,0,0,0.0,0.0,1,0,0.0,0.0,10,1453,25.1,1.19
6270,倍微,27.65,0.6,2.22,05/29,10,838,18.9,1.16,0,0,0.0,0.0,0,0,0.0,0.0,10,838,18.9,1.16
6414,樺漢,360.5,8.0,2.27,05/29,10,4574,24.4,3.14,-4,-110,-1.85,-0.08,-9,-549,-3.38,-0.38,10,4313,23.0,2.96
6509,聚和,49.9,-0.1,-0.2,05/29,10,7214,16.2,3.67,1,6,0.29,0.0,3,94,1.02,0.05,10,7370,16.5,3.75
