"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"12","00984B","大華優利美A債15","16.25","-0.05","-0.31","05/08","+68","+73.8","+60.7","+52.9","+40.7","+45.4","+12.1","+6.73","","","","+9.01"
"13","00779B","凱基美債25+","28.12","-0.11","-0.39","05/08","+0.32","+0.16","+60.2","+52.8","+43.7","+27.4","+19.1","+10.4","+4.07","+4.38","","+15.2"
"14","2015","豐興","62.5","0","0","05/08","+59.4","+55.2","+59.9","+52.1","+22.4","+14.1","+4.37","+3.18","-4.68","+1.48","-1","+4.44"
"15","00737","國泰AI機器人","36.84","+0.2","+0.55","05/08","+16.8","+31.4","+43","+50","+46.7","+26.9","+14.7","+9.76","+6.68","+10.4","","+9.27"
"16","00900","富邦特選高股息30","16.92","+0.25","+1.5","05/08","+33.9","+46.4","+44.6","+49.3","+39.6","+34","+18.7","+13.2","+7.46","+3.87","","+19.1"
"17","0056","元大高股息","44.85","+0.13","+0.29","05/08","+47.5","+50.3","+45","+48.9","+31.6","+12.4","+4.38","+1.64","+1.13","-1.46","-1.52","+4.82"
"18","00982B","FT投資級債20+","9.8","-0.06","-0.61","05/08","+34.3","+18","+43.6","+48.4","+28.8","+25.5","+16.6","+7.52","+1.06","","","+11.3"
"19","2883","凱基金","22.9","+0.45","+2","05/08","+29.4","+31","+40.5","+47.3","+42.4","+23.1","+16.4","+19.9","+6.23","+4.33","+1.03","+20.4"
"20","00908","富邦入息REITs+","14.29","-0.04","-0.28","05/08","+20.1","+61.1","+51.6","+47","+39.8","+23.3","+12.2","+15.4","+5.55","+2.79","","+17.8"
"21","1626","艾美特-KY","10.95","-0.2","-1.79","05/08","+74.8","+71.4","+68.2","+46.9","+40.6","+15.7","+8.31","+2.15","+0.23","-1.79","-2.59","+5.55"
"22","00950B","凱基A級公司債","14.01","-0.04","-0.28","05/08","+29.3","+45.9","+55.8","+45.5","+33.4","+30.4","+54.4","+50.9","+46.7","","","+51.5"
"23","2027","大成鋼","39.6","+0.5","+1.28","05/08","+38.8","+48.5","+50.1","+43.2","+33.6","+10.8","-0.98","-6.47","-4.62","+0.48","+0.06","-0.87"
"24","5007","三星","58","0","0","05/08","+46.2","+48.7","+48.1","+43.1","+18.7","+27.5","+7.83","+2.86","+1.38","+0.52","-0.18","+2.92"
"25","2881","富邦金","96.7","+2.2","+2.33","05/08","+64.3","+53","+50.9","+42.9","+29.2","+16.9","-0.91","-0.72","-6.63","-3.07","-3.18","+3.1"
"26","00898","國泰基因免疫革命","8.1","-0.09","-1.1","05/08","-19.6","+49.2","+56.1","+42.9","+35.3","+55.4","+49","+41.5","+35.1","+35.2","","+42.7"
"27","8488","吉源-KY","10.1","+0.05","+0.5","05/08","+86.3","+64.2","+48.4","+42.6","+23.6","+7.88","+2.57","+1.19","+0.13","-0.03","","+1.79"
"28","00948B","中信優息投資級債","9.42","-0.04","-0.42","05/08","-8.95","+35.3","+40.9","+42.5","+49.3","+40.2","+54.9","+48.3","+45.3","","","+50.3"
"29","6024","群益期","58.2","0","0","05/08","+44.6","+29.1","+31.9","+42.5","+28.9","+7.51","+12.4","+11.4","+5.01","+1.88","+0.8","+10.5"
"30","00857B","永豐20年美公債","23.13","-0.07","-0.3","05/08","+51.1","+40","+44.5","+42.4","+52.8","+49.8","+44.8","+42.8","+29.6","+9.52","","+46.9"
"31","910322","康師傅-DR","25","+0.65","+2.67","05/08","+94","+85.6","+74.9","+42.1","+50.1","+41.6","+60.5","+73.2","+40.8","-5.18","+3.97","+69.3"
"32","00939","統一台灣高息動能","18.08","-0.21","-1.15","05/08","+26.2","+43.2","+43","+41","+20.9","+21.9","+16.7","+16.6","+14.7","","","+18.5"
"33","2545","皇翔","38.95","-0.05","-0.13","05/08","+22","+28.5","+36.8","+40.8","+24.7","+15.8","+9.53","-3.14","-8.85","-0.85","-0.34","+3.01"
"34","2606","裕民","65","-0.1","-0.15","05/08","+46.1","+44","+39.9","+40.3","+19.6","+11.2","+8.14","+4.35","+2.11","+0.18","+0.38","+10.1"
"35","00696B","富邦美債20年","28.82","-0.1","-0.35","05/08","+53.4","+49.4","+46.2","+39.8","+49.3","+45.5","+39.5","+55.9","+42.8","+24.6","","+62.5"
"36","2254","巨鎧精密-創","68.5","+0.3","+0.44","05/08","+100","+32.6","+43","+39","+25.1","+13.1","+4.82","+2.67","+0.22","","","+3.08"
"37","2227","裕日車","53.8","+1.2","+2.28","05/08","+46.4","+45.4","+45.8","+38.8","+23.2","+38.2","+6.66","-2.37","-6.42","-2.9","-0.14","-1.04"
"38","2373","震旦行","56.8","0","0","05/08","+36.9","+30.4","+46.6","+38.5","+23.6","+29.3","+12.6","+1.98","-0.53","-5.73","-2.93","+4.37"
"39","00930","永豐ESG低碳高息","21.51","+0.15","+0.7","05/08","+3.88","+29.9","+31.2","+38.3","+25.3","+32.6","+22.7","+16.8","+11.4","","","+19.6"
"40","00970B","新光BBB投等債20+","9.32","-0.05","-0.53","05/08","+34","+33","+34.5","+38","+34.9","+38.2","+22.8","+36.3","+32.3","","","+32.2"
"41","2317","鴻海","250","-3.5","-1.38","05/08","+29.4","+22.5","+32.4","+38","+26.8","+21.1","+5.88","-1","+5.62","-0.3","-1.38","+2.34"
"42","6183","關貿","92.7","+0.9","+0.98","05/08","+61.6","+41.1","+45.6","+37.7","+28.2","+30.3","+6.07","+3.1","-0.1","+1.13","+0.18","+3.92"
"43","00909","國泰數位支付服務","47.52","-1.15","-2.36","05/08","+31.4","+31.5","+28.6","+37.5","+38.4","+25","+15.8","+7.21","+5.97","+2.32","","+14.2"
"44","2887","台新新光金","23.8","-0.2","-0.83","05/08","+32.8","+38.3","+37.4","+37.5","+33","+21.7","+0.74","-1.27","-1.38","-4.6","-2.44","+4.61"
"45","2891","中信金","56.4","+0.2","+0.36","05/08","+15.4","+23.1","+26.5","+36.8","+25","+7.15","-2.65","+8.1","+2.72","-1.42","-0.42","-0.09"
"46","00916","國泰全球品牌50","27.64","+0.04","+0.14","05/08","+25.2","+18.5","+53.8","+36","+20.8","+6.21","+5.13","+5.34","+7.52","+0.85","","+4.88"
"47","2014","中鴻","17.85","-0.35","-1.92","05/08","+4.44","+39.2","+44.1","+35.9","+24.6","+12.2","+5.45","+1.26","-0.82","-1.18","-0.01","+1.23"
"48","00959B","大華投等美債15Y+","9.32","-0.02","-0.21","05/08","+26.5","+52.2","+53.4","+35.9","+22.2","+30.9","+23","+26.2","+31.7","","","+27.8"
"49","6722","輝創","40.7","+0.4","+0.99","05/08","+36.4","+38","+39.4","+35.6","+29.9","+17.9","+5.34","","","","",""
"50","00772B","中信高評級公司債","33.57","-0.12","-0.36","05/08","+19.8","+34.6","+41.2","+35.2","+38.2","+35.8","+40.3","+41.8","+28.3","+12.3","","+40.3"
"51","00720B","元大投資級公司債","32.72","-0.13","-0.4","05/08","+9.18","+32.9","+43.1","+35","+21.3","+10.7","+14.6","+22.6","+18.2","+4.97","","+14.8"
"52","9942","茂順","121.5","+1.5","+1.25","05/08","+55.1","+39.1","+35.5","+34.8","+24.7","+22","+12.4","+8.26","+0.89","-1.46","-0.64","+11.2"
"53","3015","全漢","50.7","-0.6","-1.17","05/08","+15.1","+29.9","+20.6","+34.5","+27.8","+20.5","+12.1","-2.61","+0.09","-0.8","-0.45","+3.69"
"54","1530","亞崴","26.2","+0.25","+0.96","05/08","+40.4","+23.8","+40.9","+34.4","+24","+18.6","+6.66","+1.53","-1.76","-0.12","-0.1","+3.13"
"55","00931B","統一美債20年","13.38","-0.04","-0.3","05/08","+25.6","+30.5","+35","+33.9","+47","+43.6","+62.2","+27.7","+31.7","","","+28"
"56","6655","科定","138.5","+0.5","+0.36","05/08","+61.5","+60.5","+42","+33.9","+18.2","+29.2","+9.44","+2.07","+1.24","+1.1","","+4.15"
"57","1203","味王","44","+0.65","+1.5","05/08","+32.5","+35.2","+40.8","+33.9","+22.2","+30.6","+11.2","+5.86","+0.67","-5.97","-0.88","+8.67"
"58","8926","台汽電","49.1","+2.35","+5.03","05/08","+27.5","+32.4","+23.1","+33.8","+22.8","+16.2","+6.97","-6.5","+5.63","+1.38","+0.96","+3.97"
"59","9905","大華","21.3","+0.1","+0.47","05/08","+54.2","+27.2","+33.5","+33.5","+13.8","+9.72","+2.87","+1.86","-0.63","-1.71","-1.77","+2.55"
"60","2727","王品","234.5","+3.5","+1.52","05/08","+50","+40.9","+39.6","+33.5","+27.2","+3.38","+19","+7.12","+2.08","-1.41","+0.63","+13.9"
"61","00983A","主動中信ARK創新","11.67","-0.15","-1.27","05/08","-19.8","+23.6","+16.4","+33.2","+23.9","+19.3","+10.5","+3.91","","","","+5.42"
"62","2024","志聯","14.3","+0.35","+2.51","05/08","+60.8","+59.9","+52","+33.2","+13","+26.3","+13.7","+5.72","+0.15","+0.39","+0.04","+8.02"
"63","2603","長榮","211.5","-2","-0.94","05/08","+3.38","+8.25","+23.4","+33","+26.8","+9.55","+11.8","+5.94","+0.68","+0.05","-0.06","+10.3"
"64","2945","三商家購","41.45","+0.55","+1.34","05/08","+47.3","+30.5","+36.7","+32.8","+22.5","+21.1","+9.23","+3.77","+2.58","+0.81","","+4.33"
"65","00915","凱基優選高股息30","26.49","+0.28","+1.07","05/08","+19.4","+33.4","+34.7","+32.3","+23","+20.9","+11.6","+8.86","+8.51","-0.25","","+11.1"
"66","6762","達亞","145","0","0","05/08","0","0","+40.8","+32.2","+25.1","+29","+20.1","+21.9","+15.6","+9.99","","+24.9"
"67","5525","順天","23.5","+0.35","+1.51","05/08","+34.8","+46.9","+49.2","+32.1","+11.8","+19.4","+10.9","+4.49","-3.07","+0.8","-0.14","+6.95"
"68","4572","駐龍","148","0","0","05/08","+37.5","+33.1","+35.3","+32","+32.4","+30.6","+16.1","-0.04","-3.22","-0.46","","+1.35"
"69","6192","巨路","124","+2.5","+2.06","05/08","+45.8","+45","+31.9","+32","+22.4","+5.23","+3.71","+12.3","+7.22","+2.99","+2.01","+9.55"
"70","00902","中信電池及儲能","17.26","-0.2","-1.15","05/08","-4.17","-1.83","+9.68","+31.9","+35","+32","+25.4","+20.5","+15.3","+8.38","","+23.8"
"71","6414","樺漢","346.5","-5","-1.42","05/08","+40.1","+37.9","+33.4","+31.7","+31.5","+36.7","+20.7","+8.9","+8.46","+2.31","+0.55","+16.3"
"72","00885","富邦越南","19.29","-0.03","-0.16","05/08","+7.61","+33.1","+34","+31.6","+30.3","+31.8","+14.2","+15.1","+16.5","+10.3","","+12.2"
"73","6021","美好證","34.95","+0.05","+0.14","05/08","+25.9","+39.6","+33.1","+31.6","+19","+6.27","+4.8","+5.9","+4.46","+1.76","+4.28","+6.34"
"74","2892","第一金","29.5","+0.35","+1.2","05/08","+48","+49.7","+52.3","+31.4","+20.3","+8.69","+10.5","+13.8","+10.9","+3.16","+1.84","+5.77"
"75","2356","英業達","49.55","-0.4","-0.8","05/08","+26","+31.5","+31.8","+31.4","+19.2","+23.8","+14","+4.14","+4.1","-1.63","-1.53","+6.57"
"76","00986D","主動復華金融債息","14.74","-0.03","-0.2","05/08","0","+19.9","+37.8","+31.3","+19.7","","","","","","",""
"77","6470","宇智","47.8","-0.65","-1.34","05/08","-14","+30.7","+21.8","+30.9","+26.2","+9.32","-2.28","-1.1","-2.34","+0.32","+0.03","-0.69"
"78","2637","慧洋-KY","74.6","-2.2","-2.86","05/08","-32.8","+11.8","+29.2","+30.8","+23.6","+24.8","+20.9","+15.8","+7.75","+1.6","+0.6","+23.2"
"79","4961","天鈺","170","+9","+5.59","05/08","+42","+41.2","+32.6","+30.7","+14.4","+2.04","+1.71","+2.55","-0.9","+0.25","","+0.28"
"80","2712","遠雄來","17.4","+0.4","+2.35","05/08","+39.7","+26.3","+32.6","+30.7","+9.1","+13","+8.16","+4.62","+2.93","+0.36","+0.26","+6"
"81","00733","富邦臺灣中小","65.05","-0.75","-1.14","05/08","+48.1","+37.5","+30.4","+30.7","+21.8","+23","+17","+14.3","+11","+1.26","","+16.3"
"82","1584","精剛","20.1","-0.25","-1.23","05/08","-1.93","+27.9","+21.4","+30.7","+17","+7.67","+13.7","+9.57","+2.3","-0.33","-0.06","+10.2"
"83","5388","中磊","85.1","+4.8","+5.98","05/08","+46.7","+35.4","+29.8","+30.4","+22.2","+12.8","+0.8","-4.31","-0.98","-1.53","-0.54","-5.23"
"84","00955","中信日本商社","15.59","-0.39","-2.44","05/08","+2.29","-0.52","+15.1","+29.5","+21.2","+6.86","+1.93","+0.75","+0.62","","","+1.44"
"85","6841","長佳智能","61.6","+0.2","+0.33","05/08","+1.99","+19.8","+20.8","+29.4","+23.8","+11.4","-5.46","-0.99","-1.18","-0.29","","-3.3"
"86","9929","秋雨","12.45","-0.15","-1.19","05/08","+28.6","+31.7","+32.9","+29.3","+23.1","+22.5","+8.15","+6.32","+4.34","+0.45","-3.2","+7.37"
"87","8272","全景軟體","76.1","+6.9","+9.97","05/08","+53.3","+45.6","+34.3","+29.1","+19.2","+9.27","+5.76","+3.75","-0.02","","","+4.09"
"88","2701","萬企","10.7","0","0","05/08","+24.4","+15.8","+33.1","+29.1","+17.1","+21.4","+9.49","+4.07","+1.65","+0.22","+0.05","+6.13"
"89","6026","福邦證","16.8","+0.1","+0.6","05/08","+16.8","+24.5","+28","+28.9","+26.3","+16.2","+9.26","+8.28","+7.03","+1.88","+0.71","+8.27"
"90","009817","國泰日本不動產","9.25","-0.08","-0.86","05/08","+12.9","+46.8","+33.4","+28.9","+21.9","+25.1","+20.1","","","","",""
"91","00674R","期元大S&P黃金反1","26.15","-0.13","-0.49","05/08","0","0","+10.3","+28.8","+24.7","-4.97","-1.54","+1.07","+0.6","+0.29","","+1.56"
"92","2645","長榮航太","164","+5","+3.14","05/08","+31.5","+27.7","+22.5","+28.4","+17.5","+17.6","+10.6","-4.82","-0.03","+0.97","","+2.65"
"93","6965","中傑-KY","84.7","-1.2","-1.4","05/08","-12.7","-10.5","+23.7","+28.3","+19.2","+19.8","+6.84","-1.78","-3.52","","","-0.52"
"94","00918","大華優利高填息30","25.1","+0.21","+0.84","05/08","+16.4","+29.7","+31.3","+28.2","+19.5","+21.4","+7.88","+6.66","+4.41","+0.38","","+9.58"
"95","00989A","主動摩根美國科技","16.87","-0.08","-0.47","05/08","-9.06","-3.8","+0.36","+28.1","+37.4","+36.2","+25","+13.5","","","","+18.4"
"96","2630","亞航","50.4","+0.65","+1.31","05/08","+29","+27.9","+23","+28","+7.76","+8.31","+6.67","+1.61","+0.26","+0.16","","+3.09"
"97","2012","春雨","15.1","0","0","05/08","+40.1","+39.4","+37.1","+28","+15.8","+26.1","+7.94","+3.03","+0.15","+0.83","-0.48","+4.53"
"98","6958","日盛台駿","19.05","-0.05","-0.26","05/08","+51.8","+35.6","+43.8","+28","+11.7","+10.1","+5.83","+4.5","+1.36","","","+5.03"
"99","2722","夏都","23.5","+0.1","+0.43","05/08","+23.5","+30.8","+40.3","+27.9","+10.8","+8.35","+5.9","+2.54","+0.98","-0.03","-0.02","+2.22"
"100","00755B","群益投資級公用債","32.84","-0.09","-0.27","05/08","-0.98","+31.8","+30.5","+27.9","+21.6","+16.3","+9.74","+6.78","+3.3","+39.6","","+7.58"
"101","6464","台數科","76.2","0","0","05/08","+31.3","+28.6","+35.7","+27.7","+17.2","+20.1","+10.7","+1.81","+0.24","+1.21","-0.87","+7.7"
"102","6581","鋼聯","110","+0.5","+0.46","05/08","+28.6","+32.2","+39.7","+27.5","+20.2","+28.1","+11.1","+6.02","+0.2","+0.19","","+8.14"
"103","6443","元晶","39.95","-0.25","-0.62","05/08","+20.9","+29.8","+31.9","+27.4","+25","+12.1","+0.58","+0.73","+0.56","+0.09","+0.18","+0.47"
"104","00730","富邦臺灣優質高息","26.93","+0.65","+2.47","05/08","+20","+23.8","+31","+27","+16.1","+20.2","+10.5","+5.05","+2.14","+2.91","","+6.5"
"105","009811","統一美國50","12.58","+0.03","+0.24","05/08","+35","+16.8","+14.3","+26.8","+13.4","+18.9","+12.8","+9.18","","","","+11.9"
"106","00922","國泰台灣領袖50","36.47","-0.23","-0.63","05/08","-9.57","+15.7","+17.1","+26.8","+23.7","+38.9","-3.57","-0.72","-3.97","-5.18","","-0.02"
"107","00725B","國泰投資級公司債","34.79","-0.13","-0.37","05/08","+0.81","+30.9","+33.6","+26.7","+12.9","+2","+10.7","+15.6","+6.45","+4.73","","+14.5"
"108","3023","信邦","302.5","-7.5","-2.42","05/08","-3.97","+6.13","+23.8","+26.6","+25.3","+28.9","+20","+9.88","-2.73","-4.62","+1.36","+16.6"
"109","00773B","中信優先金融債","35.73","-0.12","-0.33","05/08","+37.7","+37.9","+43.5","+26.2","+34.5","+32.9","+28.2","+29.4","+23","+24.5","","+29.4"
"110","1457","宜進","14.5","-0.05","-0.34","05/08","+35.2","+24.7","+39.1","+26.1","+13.8","+13.6","+2.87","+1.55","+0.78","+0.76","+0.05","+1.47"
"111","00966B","統一ESG投等債15+","13.84","-0.04","-0.29","05/08","0","+20","+34.2","+25.9","+22.4","+19.2","+10.8","+4.26","+1.09","","","+6.58"
"112","2897","王道銀行","10.15","+0.05","+0.5","05/08","+65.5","+45.9","+43.9","+25.9","+35.9","+28.3","+19.1","+7.69","+0.6","-0.51","","+11"
"113","00941","中信上游半導體","24.76","-0.53","-2.1","05/08","-21.3","+7.54","+31.3","+25.8","+24","+13.9","+14.8","+26","+33.4","","","+20.5"
"114","0061","元大寶滬深","24.82","-0.1","-0.4","05/08","+36.4","+13","+22.1","+25.6","+12.2","+2.93","+3.99","+14.4","+12.2","+1.51","+5.01","+8.93"
"115","6201","亞弘電","50.6","+0.1","+0.2","05/08","+28.5","+32.1","+40.6","+25.5","+20.4","+15.8","+7.86","+3.12","+1.22","+1.38","+0.47","+4.94"
"116","00731","復華富時高息低波","75.55","+0.85","+1.14","05/08","+43.4","+42.5","+33.4","+25.5","+11.4","+10.4","+6.43","+6.39","+7.07","+2.54","","+8.15"
"117","00701","國泰股利精選30","31.61","+0.04","+0.13","05/08","+1.94","+34.6","+32","+25.5","+16.5","+18.7","+12.3","+8.22","+3.88","+3.28","","+11.7"
"118","2867","三商壽","7.83","+0.02","+0.26","05/08","+14.3","+46.5","+46.6","+25.4","+26.7","+34.3","+29.1","+34","+19.4","+7.42","+3.37","+30"
"119","3231","緯創","146.5","+0.5","+0.34","05/08","+16.8","+9.44","+21.4","+25.4","+16.7","+18.9","+8.11","-0.22","+0.58","-1.12","-0.33","-1.15"
"120","7769","鴻勁","5800","-35","-0.6","05/08","+25","+17.3","+15.9","+25.3","+21.2","+19.6","+10.9","","","","","+13.7"
"121","00861","元大全球未來通訊","81.2","-0.75","-0.92","05/08","-10.2","-6.91","+24.2","+25.3","+19","+25.4","+14","+12.6","+10.1","+8.21","","+14"
"122","2908","特力","20.9","+0.1","+0.48","05/08","+28.5","+23.9","+30.2","+25.3","+14.2","+10.3","+0.04","+0.46","+0.29","-2.66","-3.48","-3.63"
"123","2397","友通","59.2","-0.7","-1.17","05/08","-0.08","+32.2","+26.1","+25.2","+15.9","+4.39","+4.11","+1.41","-3.45","+0.03","-0.14","+3.93"
"124","00921","兆豐龍頭等權重","21.4","+0.01","+0.05","05/08","+37.2","+33.7","+17","+25.2","+8.72","+20.1","+9.3","+8.26","+10.6","+2.93","","+9.73"
"125","6165","浪凡","52","+0.6","+1.17","05/08","+56.3","+40.3","+40.4","+25.1","+37.3","+33.6","+21.7","+6.91","+3.82","+1.74","+0.68","+16.1"
"126","4506","崇友","118.5","-0.5","-0.42","05/08","-16.9","+28.4","+21","+25","+18.6","+20.7","+18.3","+7.24","+8.54","-1.44","+0.7","+10.6"
"127","8454","富邦媒","196","+7","+3.7","05/08","+19.5","+26.3","+25.5","+24.8","+19.7","+6.37","+8.77","-1.53","-4.76","-7.9","-1.5","+0.75"
"128","00862B","中信投資級公司債","31.57","-0.14","-0.44","05/08","+53","+14.6","+5.26","+24.7","+20.1","+23.8","+11.5","+14","+12.4","+19.8","","+13.1"
"129","6005","群益證","30.55","-0.6","-1.93","05/08","-17.6","+12.9","+14.1","+24.6","+8.72","-11.7","-10.6","-4.3","+3.96","-0.62","-0.17","-1.01"
"130","4137","麗豐-KY","107.5","0","0","05/08","+28.4","+37.4","+30","+24.5","+7.83","-5","-6","-2.86","-0.59","-2.56","-1.07","-1.26"
"131","1460","宏遠","7.25","-0.03","-0.41","05/08","+21.2","+38.5","+35.9","+24.5","+21.3","+14.4","+5.66","+3.97","-3.66","-1.48","-0.61","+5.08"
"132","5607","遠雄港","51.9","+3.6","+7.45","05/08","+26.4","+27.5","+25.6","+24.5","+18.6","+11.7","+6.19","+0.1","+3.73","+0.29","+0.09","+3.57"
"133","00893","國泰智能電動車","43.6","-0.29","-0.66","05/08","-0.16","-3","+4.54","+24.5","+17.5","+25.7","+25.5","+17.7","+18.4","+18.8","","+22.9"
"134","3665","貿聯-KY","2750","-30","-1.08","05/08","+27.6","+28.1","+27","+24.4","+15","+8.19","+4.34","+3.13","+2.03","+0.41","-0.43","+5.41"
"135","6214","精誠","125.5","+0.5","+0.4","05/08","+46.2","+20.5","+22.9","+24.4","+2.01","+7.86","+6.94","+1.52","-0.59","+0.04","+0.37","+2.05"
"136","00694B","富邦美債1-3","41.34","+0.03","+0.07","05/08","+47.2","+42","+36.7","+24.3","+39.8","+31.4","+31.4","+31.3","+27.3","+14.4","","+28.3"
"137","2646","星宇航空","20.6","0","0","05/08","+16.7","+30","+15.8","+24.2","+19.6","+5.64","-0.14","-1.75","-1.39","","","-3.32"
"138","4942","嘉彰","38.05","+0.15","+0.4","05/08","+57.1","+43.5","+27.2","+23.9","+15.3","+11.2","+1.75","-3.51","-8.24","-5.26","-0.71","-2.8"
"139","3266","昇陽","13.75","+0.25","+1.85","05/08","+32.7","+23.2","+29.8","+23.9","+14.9","+20.9","+8.84","+4.01","-0.22","+0.37","+2.12","+6.45"
"140","1563","巧新","43.9","+0.35","+0.8","05/08","+39.6","+44.7","+34.5","+23.5","+14.6","+8.44","+1.56","+0.62","-1.16","","","-0.59"
"141","2395","研華","476.5","+32.5","+7.32","05/08","+26.5","+21.5","+20.8","+23.5","+22.8","+26","+16.4","+5.61","-4.06","-4.63","-0.85","+10.5"
"142","2228","劍麟","88.6","-1.9","-2.1","05/08","+5.72","+27","+24.8","+23.4","+10.5","+7.85","+8.71","-2.15","-1.2","-1.04","-0.3","+1.92"
"143","2301","光寶科","204","+0.5","+0.25","05/08","+10.2","+17.8","+24.1","+23.3","+19.6","+18.3","+9.23","+9.39","+4.76","-0.96","-0.78","+7.19"
"144","00919","群益台灣精選高息","25.47","+0.04","+0.16","05/08","+13.9","+19.6","+25.5","+23.1","+14.5","+13.9","+4.22","+8.07","+4.15","-1.77","","+8.1"
"145","3227","原相","226.5","+9.5","+4.38","05/08","+31.9","+29.5","+23.8","+23.1","+9.3","+10.3","+7.15","+0.93","-2.63","+0.08","+0.1","+0.19"
"146","8342","益張","87.6","0","0","05/08","0","0","+23.4","+23","+8.47","+1.82","-0.38","-0.23","-0.67","-0.13","","-0.14"
"147","2537","聯上發","10.25","-0.25","-2.38","05/08","+15.1","+41.4","+42","+23","+8.72","+12.4","+5.68","+1.71","-0.37","+0.1","+0.01","+2.22"
"148","6550","北極星藥業-KY","17.6","-0.45","-2.49","05/08","-40.1","+9.2","+15.5","+22.7","+14.2","+8.31","+1.07","+1.08","-1.24","+0.54","","+0.92"
"149","2458","義隆","151.5","+7.5","+5.21","05/08","+32.7","+23.7","+23.9","+22.7","+18.7","+30","+17.1","+8.76","-2.63","-0.26","+0.97","+13.6"
"150","6874","倍力","93.4","+4.7","+5.3","05/08","+17.4","+16.2","+17.9","+22.6","+15.3","+10.4","+4.36","+3.24","+1.77","+0.13","","+4.13"
"151","6015","宏遠證","16.15","+0.1","+0.62","05/08","+13.4","+14.6","+17.6","+22.6","+26.9","+15.6","+10.2","+6.42","+6.5","+0.84","+0.03","+6.71"
"152","6996","力領科技","185","-4","-2.12","05/08","+17.8","+21.8","+17","+22.5","+19.3","+5.78","+5.28","+4.86","+2.31","","","+3.57"
"153","2520","冠德","30.05","+0.6","+2.04","05/08","+22.1","+36.7","+37","+22.4","+1.2","-9.81","-1.17","+12.1","-7.87","-0.87","-0.09","-1.44"
"154","5538","東明-KY","31.15","-0.35","-1.11","05/08","+27.4","+10.9","+21.9","+22.4","+15.3","+29","+12.2","+1.38","+0.54","+0.9","+1.3","+7.68"
"155","006205","富邦上証","41.23","-0.2","-0.48","05/08","-0.23","-0.27","+2.04","+22.4","+23.8","+15.7","+10.1","+9.68","+6.13","+3.44","+4.83","+8.49"
"156","2030","彰源","16.4","0","0","05/08","+3.43","+40.1","+43","+22.2","+5.21","+1.29","+2.27","-1.06","-1.78","0","-0.04","-1.47"
"157","2362","藍天","39.9","-0.05","-0.13","05/08","-17.4","+11","+17.3","+22.2","+14.1","+4.09","+10.7","+3.65","+1.47","-0.57","-1.84","+4.97"
"158","6679","鈺太","331","+19","+6.09","05/08","+10.4","+13.9","+27.8","+22.2","+18.1","+11","+5.67","+4.05","-0.32","+0.41","","+4.03"
"159","1472","三洋實業","91.2","-0.1","-0.11","05/08","+25","+21.4","+26.2","+22.1","+4.32","+1.36","+1.75","-3.86","-4.42","+0.47","-0.44","-2.65"
