"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"44","5536","聖暉*","1025","+15","+1.49","05/15","+3.6","+5.9","+5.19","+3.1","+0.99","-2.21","-0.2","+0.32","+1.27","+1.21","+0.7","-1.55"
"45","3008","大立光","3445","+310","+9.89","05/15","-0.09","+4.34","+2.85","+2.98","+1.82","-0.82","-1.3","+1.33","+0.59","+0.2","+0.07","-0.09"
"46","3583","辛耘","888","-41","-4.41","05/15","+5.48","+5.13","+3.75","+2.97","+4.77","+3.12","+1.8","+1.5","+0.77","+0.14","-0.02","+1.59"
"47","9907","統一實","16.1","-0.3","-1.83","05/15","+7.97","+7.77","+3.48","+2.96","+6.34","+1.99","-0.08","+0.19","+0.34","+0.08","+0.03","+1.05"
"48","3227","原相","220","-8","-3.51","05/15","0","+8.89","+5.57","+2.94","+0.26","-2.57","-1.94","-2.27","-0.36","+0.54","+0.14","-2.1"
"49","7749","意騰-KY","488","-12","-2.4","05/15","+5.58","+11","+7.04","+2.88","+1.25","+1","+0.63","+0.22","","","","+0.58"
"50","2412","中華電","138","+0.5","+0.36","05/15","+0.47","-0.14","+4.12","+2.79","+2.08","-1.22","-1.27","-0.66","-2.05","+0.52","+0.41","-0.2"
"51","6415","矽力*-KY","468","-35","-6.96","05/15","+0.84","+2.14","+1.96","+2.73","+2","+2.89","+1.02","+0.96","+0.33","+0.01","-0.11","+1.14"
"52","5439","高技","391","-20","-4.87","05/15","+1.92","+3.39","+2.94","+2.72","+2.8","+1.81","+0.88","+1.28","+0.57","+0.18","+0.17","+1.08"
"53","2472","立隆電","217","-14.5","-6.26","05/15","+0.45","+0.71","+0.55","+2.65","+1.95","+1.77","+0.79","+0.54","+0.16","+0.2","+0.1","-0.05"
"54","9802","鈺齊-KY","75.5","-1.5","-1.95","05/15","0","-0.06","-1.13","+2.54","+13.7","+7.9","+2.23","+1.6","-0.03","+0.08","+0.1","+0.91"
"55","6488","環球晶","710","-78","-9.9","05/15","+3.09","+2.05","+2.02","+2.47","+3.13","+2.76","+2.2","+3.93","+1.28","+1.31","+0.27","+4.04"
"56","3491","昇達科","1690","+65","+4","05/15","+1.67","-0.36","-0.86","+2.46","+0.77","+0.61","+0.27","+0.13","-0.47","+0.25","+0.04","-0.02"
"57","2492","華新科","206","-14","-6.36","05/15","0","0","+1.93","+2.44","+1.31","+0.93","+0.53","+0.17","+0.19","+0.14","-0.18","+0.38"
"58","4583","台灣精銳","774","+18","+2.38","05/15","0","0","0","+2.18","+0.61","+0.25","-3.1","-0.84","-0.96","+0.05","","-1.05"
"59","9939","宏全","125","+4","+3.31","05/15","+7.81","+9.55","+6.48","+2.12","+2.04","-0.62","-0.6","-0.25","-0.21","+0.08","-0.01","-0.81"
"60","3090","日電貿","142","+12.5","+9.65","05/15","+6.58","+4.37","+3.16","+2.12","+0.88","+0.55","-0.33","-0.03","+0.54","+0.53","+0.19","-1.11"
"61","2360","致茂","2240","-20","-0.88","05/15","+7.91","-1.85","-1.41","+2.02","+1.95","-0.31","+2.43","+1.87","+2.68","+1.06","+0.48","+1.35"
"62","5009","榮剛","37.3","-0.2","-0.53","05/15","0","0","+3.06","+1.97","+2.42","+0.99","+0.46","+1","-4.22","-1.04","+0.04","+0.5"
"63","3004","豐達科","121","+4","+3.42","05/15","+1.54","+3.34","+2.99","+1.96","+0.63","+0.4","+0.31","-2.06","+0.12","+0.06","-0.05","+0.29"
"64","6223","旺矽","5895","-395","-6.28","05/15","+7.1","+4.56","+7.93","+1.93","+4.54","+1.77","+1.68","+0.09","+2","+0.74","+0.21","-0.1"
"65","009803","玉山市值動能50","19.85","-0.38","-1.88","05/15","+10.3","+4.29","+2.99","+1.89","+1.21","+2","+0.72","+0.34","+0.17","","","+0.5"
"66","2731","雄獅","159","-2","-1.24","05/15","0","0","0","+1.89","+8.89","+7.04","+2.71","+1.91","-0.37","-0.94","+0.03","+2.69"
"67","6196","帆宣","403.5","-32","-7.35","05/15","0","-0.02","-0.02","+1.86","+1.08","+0.13","-0.06","-4.02","-1.27","+0.07","+0.01","+0.07"
"68","5475","德宏","299","-16.5","-5.23","05/15","0","0","+2.8","+1.84","+0.92","+0.43","+2.03","+0.91","+0.37","+0.3","+0.1","+1.27"
"69","00864B","中信美國公債0-1","46.28","-0.06","-0.13","05/15","+6.86","+4.05","+2.91","+1.78","+0.83","+0.42","+0.17","-0.23","-0.37","+0.06","","-0.68"
"70","4749","新應材","1015","-105","-9.38","05/15","0","+2.04","+3.71","+1.78","-1.22","-1.06","-1.02","-0.3","+0.29","","","-0.48"
"71","7717","萊德光電-KY","606","-29","-4.57","05/15","+8.45","+4.79","+3.34","+1.75","-4.29","+0.72","+0.73","","","","","+0.52"
"72","00713","元大台灣高息低波","55.4","-0.15","-0.27","05/15","+8.83","+4.61","+2.74","+1.75","+0.83","+0.67","+0.32","-0.06","-0.74","+0.06","","+0.07"
"73","2408","南亞科","311.5","-29.5","-8.65","05/15","-0.06","+1.06","+1.49","+1.73","+2.55","+1.33","-0.42","+0.18","+0.24","-0.08","+0.14","-0.15"
"74","6257","矽格","217","+6.5","+3.09","05/15","+1.04","+0.74","+0.39","+1.72","+1.01","-2.51","-1.42","-1.83","-0.25","+0.83","+0.33","-0.76"
"75","6768","志強-KY","84","-0.2","-0.24","05/15","0","-0.78","-0.86","+1.71","+11.6","+9.14","+2.1","-2.74","-1.23","+0.35","","-1.91"
"76","3081","聯亞","2655","-290","-9.85","05/15","-3.15","+3.42","+0.79","+1.71","+0.1","-2.73","+0.85","+1.4","+1.05","+0.61","+0.26","+1.39"
"77","00935","野村臺灣新科技50","53.2","-1.5","-2.74","05/15","+2.12","+1.85","+1.52","+1.59","+1.22","+0.35","-3.15","+1.66","+1.15","","","+1.82"
"78","6640","均華","1370","-90","-6.16","05/15","+0.8","+0.51","+1.01","+1.57","+1.01","+2.99","+1.36","+1.1","+0.54","+0.24","","+0.99"
"79","1605","華新","34.9","-0.7","-1.97","05/15","+2.3","+1.93","+1.95","+1.56","+0.69","+0.28","-0.75","-0.31","-0.04","-0.59","-0.26","-0.48"
"80","2347","聯強","82.4","-0.9","-1.08","05/15","+19.4","+18.4","+9.09","+1.54","-3.7","+4.08","+0.68","-9.65","-6.89","-2.13","+0.22","-4.39"
"81","2481","強茂","117.5","+2","+1.73","05/15","+1.08","+0.68","+1.69","+1.44","+0.78","+0.73","-0.7","-0.53","+0.21","+0.23","+0.01","-0.63"
"82","2855","統一證","40.8","+0.65","+1.62","05/15","+6.28","+2.42","+1.86","+1.44","+1.76","+1.71","+1.15","+0.39","-0.59","+0.34","+0.12","+0.46"
"83","9910","豐泰","70.3","-0.2","-0.28","05/15","-0.87","-1.49","-1.29","+1.43","+8.9","+12.5","+3.66","+2.46","+1.64","+0.63","+0.23","+2.31"
"84","6679","鈺太","305","-10","-3.17","05/15","0","+0.23","+0.16","+1.37","+0.59","+0.55","+0.8","+0.53","+0.53","-1.68","","+0.69"
"85","8155","博智","399","-19.5","-4.66","05/15","0","+0.38","+1","+1.32","+4.01","+2.53","+1.24","+0.79","+0.35","+0.05","+0.06","+0.93"
"86","5269","祥碩","1455","-10","-0.68","05/15","+0.09","+0.08","+0.07","+1.23","+0.91","+0.44","+0.08","+0.31","-2.61","-0.51","+0.01","+0.3"
"87","2072","世紀風電","180","+8.5","+4.96","05/15","+3.69","+2.14","+1.5","+1.17","+2.07","+5.18","","","","","",""
"88","4904","遠傳","98.3","+0.2","+0.2","05/15","-4.23","+4.88","+5.23","+1.12","-7.89","-5.04","-4.83","-7.41","-12.4","+3.09","+2.24","-5.72"
"89","2393","億光","62.5","-3.2","-4.87","05/15","+3.39","+1.12","+0.9","+1.07","+5.77","+2.56","-1.44","-11.1","-10","+1.19","+0.35","-1.57"
"90","3030","德律","395","-7.5","-1.86","05/15","+3.13","+2.38","+1.83","+1.04","+0.43","-0.33","+0.17","-2.33","+0.12","+0.07","+0.04","+0.21"
"91","8112","至上","81.6","-2.9","-3.43","05/15","-0.01","+3.47","+2.6","+0.98","-0.34","-2.5","-1.13","-0.36","-0.25","-0.13","-0.07","-0.98"
"92","2945","三商家購","40.5","-0.2","-0.49","05/15","0","0","0","+0.91","+0.47","+0.22","+0.08","+0.03","+0.02","0","","+0.03"
"93","4938","和碩","76.5","-0.5","-0.65","05/15","+10.3","+2.81","+3.61","+0.87","-1.82","+0.79","-0.84","-8.34","-7.87","+0.13","-0.02","-5.56"
"94","2254","巨鎧精密-創","58.4","-0.1","-0.17","05/15","0","0","0","+0.84","+0.59","+0.19","+0.07","+0.03","+0.03","","","+0.03"
"95","3551","世禾","206.5","-8","-3.73","05/15","+6.41","+2.75","+2.05","+0.8","+0.44","+0.59","-0.31","+0.45","+0.24","+0.09","+0.06","+0.12"
"96","8454","富邦媒","187.5","-3.5","-1.83","05/15","-0.06","-0.12","-0.07","+0.77","+6.63","+0.65","+0.32","+0.16","+0.1","-0.23","+0.04","+1.85"
"97","6670","復盛應用","263","0","0","05/15","0","-1.47","-1.33","+0.74","+7.51","-7.31","-1.25","-12.8","+0.53","+2.85","","-2.75"
"98","3592","瑞鼎","248.5","-14.5","-5.51","05/15","0","-0.24","-0.18","+0.74","+6.63","+4.81","+2.96","-7.89","-4.96","+0.23","","+0.91"
"99","5904","寶雅","546","-7","-1.27","05/15","+1.07","+1.29","+1.01","+0.73","+1.22","-0.52","+0.45","+0.95","-11.2","-0.41","-0.08","+0.98"
"100","2542","興富發","43.75","+0.6","+1.39","05/15","+3.29","+1.83","+0.98","+0.72","+0.5","-4.75","-3.71","-4.6","-0.48","-1.67","-0.78","-4.42"
"101","0056","元大高股息","44.45","-0.7","-1.55","05/15","+2.06","+1.29","+0.74","+0.72","+0.43","+0.29","+0.2","+0.12","+0.05","+0.04","+0.19","+0.12"
"102","3028","增你強","78.7","-0.1","-0.13","05/15","+4.1","+1.85","+1.52","+0.7","+0.36","+0.18","+0.06","+0.04","+0.03","+0.02","+0.01","+0.04"
"103","2337","旺宏","162.5","-6.5","-3.85","05/15","-1.78","-0.39","+1.09","+0.69","+0.16","-0.76","-0.46","+0.13","+0.21","-0.11","+0.13","+0.03"
"104","2476","鉅祥","115","-4","-3.36","05/15","+3.63","+2.08","+1.56","+0.67","+0.33","+0.25","+0.16","+0.12","+0.05","-0.01","0","+0.13"
"105","6534","正瀚-創","96.9","+2.7","+2.87","05/15","+2.94","+1.67","+1.25","+0.67","+0.35","+0.14","+0.03","+0.02","+0.01","","","+0.03"
"106","1560","中砂","642","-8","-1.23","05/15","+0.72","+0.63","+0.4","+0.66","+1.16","-0.92","-2.34","-0.89","-0.64","+0.12","+0.06","-1.97"
"107","3044","健鼎","477.5","-34.5","-6.74","05/15","+2.5","+1.32","+0.31","+0.63","+1.73","-0.63","-1.52","-6.55","-4.69","+0.2","+0.24","-3.11"
"108","2313","華通","235.5","-10","-4.07","05/15","+0.11","+0.36","-0.46","+0.53","+0.26","-0.84","-0.08","+0.32","+0.15","+0.06","+0.06","+0.3"
"109","1442","名軒","26.75","+0.4","+1.52","05/15","0","0","0","+0.53","+0.25","-2.37","-1.31","-20.3","-13","-0.01","-0.01","-1"
"110","00878","國泰永續高股息","27.9","-0.22","-0.78","05/15","+1.93","+1.29","+0.84","+0.51","+0.25","+0.35","+0.12","+0.06","+0.08","+0.06","","+0.08"
"111","0050","元大台灣50","95.4","-0.65","-0.68","05/15","-0.5","+0.05","+0.03","+0.49","+1.29","+0.76","+1.01","+1.04","+0.57","+0.7","+0.63","+1.09"
"112","8028","昇陽半導體","287.5","+26","+9.94","05/15","0","+0.74","+0.64","+0.47","+0.87","+0.51","+0.26","+0.06","+0.07","+0.03","","+0.27"
"113","2498","宏達電","45.3","+1.2","+2.72","05/15","+0.01","+0.01","0","+0.43","+0.33","+0.09","+0.04","+0.04","+0.01","-0.01","0","+0.06"
"114","6147","頎邦","205","+18.5","+9.92","05/15","-1.44","-1.26","-0.98","+0.41","+0.04","+1.49","+1.66","-0.13","-0.23","+1","+0.28","+1.17"
"115","2368","金像電","1290","-140","-9.79","05/15","-11.7","+0.1","-2.27","+0.38","-0.3","+1.84","+3.35","+0.61","+0.77","+0.39","+0.2","-0.13"
"116","2489","瑞軒","40.35","-0.2","-0.49","05/15","+1.95","+0.91","+0.63","+0.33","+0.09","-1.43","+0.18","+0.14","+0.12","+0.06","+0.02","+0.14"
"117","2705","六福","15.25","-0.05","-0.33","05/15","+1.67","+0.6","+0.44","+0.33","+0.13","+0.05","+0.02","+0.01","+0.01","0","0","+0.02"
"118","1227","佳格","28.5","-0.05","-0.18","05/15","0","-0.09","-0.06","+0.33","+1.37","+0.73","+0.54","+0.7","+0.3","+0.11","-0.02","+0.41"
"119","00646","元大S&P500","73.95","+0.1","+0.14","05/15","0","0","+0.68","+0.32","+0.63","+0.43","+1.16","+0.69","+0.14","+0.05","+0.04","+0.97"
"120","6781","AES-KY","1160","-25","-2.11","05/15","0","0","0","+0.32","+0.19","-0.47","-1.15","-1.37","-0.75","-0.24","","-3.1"
"121","2467","志聖","587","-23","-3.77","05/15","+1.9","+1.34","+0.94","+0.32","-2.32","-1.15","+0.85","+0.7","+0.42","+0.16","+0.09","+0.71"
"122","1785","光洋科","153","+4","+2.68","05/15","+0.88","+0.65","+0.52","+0.31","+0.32","+0.24","+0.08","+0.36","+0.25","+0.11","+0.05","+0.07"
"123","3374","精材","278","+18.5","+7.13","05/15","0","0","0","+0.31","+0.26","+0.02","-0.47","+0.2","+0.09","-0.09","-0.02","+0.21"
"124","7750","新代","2555","-190","-6.92","05/15","+0.22","+0.32","+0.26","+0.29","+0.15","+0.85","+0.62","+0.34","","","","+0.44"
"125","3209","全科","68","+4.5","+7.09","05/15","0","-0.09","-0.05","+0.27","+0.11","+0.39","+0.16","+0.06","+0.19","+0.12","+0.06","+0.07"
"126","4968","立積","111.5","-4","-3.46","05/15","0","0","+0.24","+0.23","+0.13","+0.03","-0.08","+0.04","-0.03","-0.12","-0.09","0"
"127","1434","福懋","15.2","-0.15","-0.98","05/15","0","-0.08","-0.05","+0.23","+1.08","+0.68","+0.5","-1.36","+0.08","+0.03","-0.89","-1.35"
"128","6770","力積電","62.8","+0.6","+0.96","05/15","0","+0.34","+0.28","+0.23","+0.11","+0.05","-0.04","+0.04","+0.03","-0.06","","-0.02"
"129","4557","永新-KY","49.9","+0.05","+0.1","05/15","0","0","0","+0.21","+0.06","+0.04","+0.01","+0.01","0","0","-0.09","+0.01"
"130","4772","台特化","299.5","-5.5","-1.8","05/15","0","0","+0.27","+0.2","-0.17","-0.2","-0.22","-0.11","-0.08","","","-0.16"
"131","5236","凌陽創新","161","-3","-1.83","05/15","0","0","+0.24","+0.2","+0.16","+0.03","+0.05","+0.09","+0.07","+0.01","","+0.1"
"132","6732","昇佳電子","166.5","-6","-3.48","05/15","0","0","+0.21","+0.19","+0.2","+0.03","+0.05","+0.07","-0.14","-0.93","","+0.08"
"133","3617","碩天","190","-3.5","-1.81","05/15","+1.29","+0.57","+0.34","+0.17","+0.1","-0.61","-0.53","-10.3","-0.09","-0.12","-0.23","-8.14"
"134","6416","瑞祺電通","89.3","-0.2","-0.22","05/15","0","0","0","+0.16","+0.1","+0.07","+0.03","+0.01","+0.01","-0.24","","+0.02"
"135","2617","台航","28.65","-0.5","-1.72","05/15","0","0","0","+0.16","+0.08","-0.71","-0.24","+0.01","-0.09","0","0","+0.01"
"136","8054","安國","102.5","+1.5","+1.49","05/15","0","0","+0.12","+0.12","+0.1","+0.02","+0.01","0","0","0","0","+0.02"
"137","2897","王道銀行","10","-0.05","-0.5","05/15","0","0","0","+0.12","+0.78","+0.44","+0.16","-0.04","-0.26","+0.08","","+0.06"
"138","6117","迎廣","82.1","+0.6","+0.74","05/15","0","0","0","+0.11","+0.04","+0.01","+0.01","0","-0.11","0","0","+0.01"
"139","00795B","中信美國公債20年","26.67","-0.16","-0.6","05/15","0","+0.21","+0.15","+0.1","+0.06","+0.03","+0.01","0","-0.01","0","","0"
"140","4977","眾達-KY","226.5","-9","-3.82","05/15","0","0","+0.23","+0.1","+0.06","+0.15","+0.06","+0.04","+0.02","-0.04","-0.01","+0.05"
"141","2108","南帝","27","-0.65","-2.35","05/15","+0.62","+0.38","+0.27","+0.1","+0.04","+0.02","+0.01","+0.01","0","-0.45","-0.21","+0.01"
"142","2401","凌陽","24.65","-0.2","-0.8","05/15","0","0","+0.07","+0.09","+0.07","+0.02","+0.02","+0.04","-0.03","+0.01","0","+0.04"
"143","6202","盛群","53.3","-1.9","-3.44","05/15","0","0","+0.12","+0.09","+0.08","+0.02","0","+0.03","-0.02","-0.07","0","+0.02"
"144","8415","大國鋼","35.35","+0.55","+1.58","05/15","0","0","0","+0.09","+0.39","+0.3","+0.14","+0.1","+0.34","+0.02","","+0.65"
"145","2501","國建","22.1","+0.1","+0.45","05/15","0","0","0","+0.08","+0.28","+0.16","+0.12","-0.63","+0.02","+0.02","+0.02","-0.75"
"146","5222","全訊","125.5","-0.5","-0.4","05/15","0","0","+0.13","+0.07","+0.04","-0.03","-0.46","-0.86","0","-0.36","","-1.12"
"147","00687B","國泰20年美債","27.45","-0.17","-0.62","05/15","0","+0.15","+0.11","+0.07","+0.04","+0.02","+0.01","0","-0.23","0","","0"
"148","2851","中再保","32.65","-0.45","-1.36","05/15","0","-0.02","-0.01","+0.07","+0.35","+0.22","+0.19","+0.47","+0.25","+0.07","+0.02","+0.32"
"149","8222","寶一","36.25","+1.1","+3.13","05/15","0","0","0","+0.07","+0.04","+0.02","+0.01","0","0","0","+0.02","0"
"150","6719","力智","200","-8.5","-4.08","05/15","0","-0.03","+0.04","+0.07","+0.08","+0.03","+0.07","-0.29","-0.01","-0.48","","-0.31"
"151","00679B","元大美債20年","26.41","-0.17","-0.64","05/15","0","+0.15","+0.11","+0.06","+0.03","+0.02","0","0","-0.17","0","","0"
"152","6643","M31","619","-20","-3.13","05/15","0","0","+0.02","+0.06","+0.07","+0.4","-0.21","+0.29","+0.12","-0.31","","+0.33"
"153","3228","金麗科","199","-8","-3.86","05/15","0","0","+0.03","+0.06","+0.06","+0.01","+0.02","+0.04","+0.01","0","0","+0.04"
"154","6104","創惟","96.6","-2.3","-2.33","05/15","0","0","+0.05","+0.06","+0.06","+0.01","-0.09","0","-0.28","-0.01","-0.02","-0.01"
"155","2436","偉詮電","69.8","-1.6","-2.24","05/15","0","0","+0.07","+0.06","+0.04","+0.01","+0.04","+0.05","-0.01","-0.01","0","+0.06"
"156","2363","矽統","60.5","-2.5","-3.97","05/15","0","0","+0.03","+0.05","+0.05","+0.02","-0.01","+0.03","0","0","0","+0.03"
"157","3706","神達","79.9","-1.3","-1.6","05/15","-0.02","-0.05","-0.02","+0.05","+0.18","+0.09","+0.04","-0.79","-0.03","0","-0.05","-0.12"
"158","2376","技嘉","326.5","-0.5","-0.15","05/15","-0.17","+0.19","+0.14","+0.05","-0.63","-1.55","-0.58","-0.34","-1.42","-0.26","-0.08","-0.41"
"159","3715","定穎投控","175","-6","-3.31","05/15","0","0","0","+0.05","+0.05","-0.66","-0.21","-0.29","0","-0.06","","-0.35"
"160","3545","敦泰","55.5","-2.3","-3.98","05/15","0","0","+0.06","+0.05","+0.05","+0.01","+0.01","+0.03","-0.12","0","0","+0.03"
"161","2820","華票","16.7","-0.05","-0.3","05/15","0","0","0","+0.05","+0.29","+0.35","+0.57","+0.34","+0.4","+0.16","0","+0.41"
"162","6182","合晶","55.2","-2.2","-3.83","05/15","0","0","0","+0.04","+0.01","+0.01","0","0","0","-0.17","-0.02","0"
"163","6462","神盾","134","+2.5","+1.9","05/15","0","0","+0.03","+0.04","+0.04","+0.01","-0.08","-0.01","-0.01","0","0","-0.01"
"164","6533","晶心科","227","-6.5","-2.78","05/15","0","0","+0.03","+0.03","+0.03","+0.01","-0.12","+0.01","-0.06","-0.02","","-0.04"
