代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2327,國巨*,738.0,-4.0,-0.54,05/29,-10,-31600,-5.84,-1.53,11,34101,5.19,1.65,7,5667,2.06,0.27,-4,-10109,-9.33,-0.49
0050,元大台灣50,105.4,4.9,4.88,05/29,1,15010,14.7,0.08,10,17589,1.63,0.09,1,7411,7.24,0.04,1,27731,27.1,0.15
3706,神達,88.8,5.7,6.86,05/29,1,19912,32.5,1.5,10,15804,7.0,1.19,3,622,0.64,0.05,1,20455,33.3,1.54
1216,統一,71.8,1.0,1.41,05/29,-8,-59796,-37.4,-1.05,9,38633,22.4,0.68,-1,-154,-0.4,0.0,2,2279,3.72,0.04
2492,華新科,394.0,4.0,1.03,05/29,13,32889,18.2,6.78,9,2644,3.63,0.54,9,1899,2.61,0.39,9,22150,30.4,4.57
2618,長榮航,36.05,0.75,2.12,05/29,-6,-121695,-26.8,-2.25,9,129101,23.5,2.39,6,2938,0.65,0.05,2,29817,14.3,0.55
2912,統一超,214.0,7.0,3.38,05/29,-8,-38379,-43.7,-3.69,9,20759,22.9,2.0,1,8,0.04,0.0,1,597,2.94,0.06
3045,台灣大,111.5,0.5,0.45,05/29,-7,-47053,-37.0,-1.26,9,34536,20.8,0.93,-1,-31,-0.15,0.0,-1,-2204,-10.4,-0.06
3293,鈊象,754.0,5.0,0.67,05/29,-5,-2528,-18.6,-0.9,9,2695,12.9,0.96,1,41,1.63,0.01,1,150,5.97,0.05
4904,遠傳,94.6,1.0,1.07,05/29,-7,-29498,-39.5,-0.82,8,14294,17.5,0.4,11,3215,3.38,0.09,-1,-579,-2.78,-0.02
5269,祥碩,1465.0,25.0,1.74,05/29,-4,-365,-4.71,-0.49,8,711,4.5,0.96,1,4,0.38,0.01,-2,-229,-8.28,-0.31
5871,中租-KY,107.5,0.5,0.47,05/29,-8,-18813,-21.4,-1.1,8,11729,13.4,0.69,3,62,0.16,0.0,-6,-9285,-13.3,-0.54
1717,長興,81.2,-1.2,-1.46,05/29,-2,-13304,-16.9,-1.13,7,4377,1.17,0.37,4,1200,0.6,0.1,-2,-11718,-14.9,-1.0
2382,廣達,339.0,30.5,9.89,05/29,1,1857,2.12,0.05,7,85246,24.9,2.21,5,2118,0.79,0.05,1,18427,21.0,0.48
2603,長榮,213.0,2.0,0.95,05/29,-5,-41310,-27.3,-1.91,7,49711,24.6,2.3,10,4118,1.44,0.19,2,5749,9.84,0.27
2880,華南金,30.5,0.9,3.04,05/29,-8,-201590,-37.0,-1.45,7,130260,25.4,0.94,-8,-2734,-0.5,-0.02,-8,-74320,-13.7,-0.53
2886,兆豐金,40.0,0.2,0.5,05/29,-8,-58683,-17.0,-0.4,7,66582,21.6,0.45,3,617,0.33,0.0,3,18522,9.89,0.12
