"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"258","3081","聯亞","2165","-80","-3.56","26W20","05/15","41.4","-0.25","36.3","+0.65","33.6","+1.64"
"259","2105","正新","35","+0.45","+1.3","26W20","05/15","79.4","+0.04","78.7","0","78.1","0"
"260","6015","宏遠證","17.85","-0.15","-0.83","26W20","05/15","47.4","-0.46","46.2","+0.06","45.2","+0.32"
"261","4938","和碩","95.4","+0.6","+0.63","26W20","05/15","75.9","-0.42","74.5","-0.44","73.3","-0.32"
"262","3050","鈺德","12.7","-0.15","-1.17","26W20","05/15","48.6","+0.07","46","+0.13","44.2","+0.16"
"263","2883","凱基金","27.75","-0.45","-1.6","26W20","05/15","64.8","+0.08","63.6","+0.09","62.7","+0.09"
"264","5289","宜鼎","1710","-85","-4.74","26W20","05/15","36","-1.19","32.4","-1.22","27","-0.31"
"265","00894","中信小資高價30","46.53","-0.38","-0.81","26W20","05/15","14.7","-0.97","13.7","-1.49","12.7","-2.03"
"266","00857B","永豐20年美公債","23.21","+0.02","+0.09","26W20","05/15","48.1","-0.71","47.1","-0.49","45.8","-0.8"
"267","3694","海華","59.2","-1.6","-2.63","26W20","05/15","58.8","-0.55","57.4","-1.04","56.8","-0.55"
"268","3167","大量","847","-11","-1.28","26W20","05/15","56.6","-0.53","51.7","-0.55","46.7","-0.43"
"269","2610","華航","19.45","-0.1","-0.51","26W20","05/15","66.1","+0.32","65.3","+0.36","64.3","+0.44"
"270","3028","增你強","74.2","-1.5","-1.98","26W20","05/15","43.9","-2.49","42.7","-2.22","41.5","-1.08"
"271","00912","中信臺灣智慧50","32.14","+0.01","+0.03","26W20","05/15","22.8","+2.52","20.8","+1.77","19.2","+0.23"
"272","00634R","富邦上証反1","3.14","+0.01","+0.32","26W20","05/15","51.8","-0.05","46.1","-0.05","42.2","-0.05"
"273","1402","遠東新","27.4","-0.25","-0.9","26W20","05/15","87","+0.25","86.3","+0.28","85.6","+0.25"
"274","00900","富邦特選高股息30","18.8","-0.01","-0.05","26W20","05/15","15.1","+0.47","14.5","+0.46","14.1","+0.46"
"275","2014","中鴻","17.45","-0.05","-0.29","26W20","05/15","47.5","-0.06","46.6","-0.26","46.1","+0.13"
"276","3622","洋華","54.6","-1","-1.8","26W20","05/15","57.3","+0.01","55.5","+0.01","53.7","+0.01"
"277","8081","致新","273","+14.5","+5.61","26W20","05/15","35.2","+0.08","31.2","0","24.2","0"
"278","2462","良得電","25","-0.95","-3.66","26W20","05/15","52.6","-0.46","51.3","0","50.1","0"
"279","00701","國泰股利精選30","36.29","+0.27","+0.75","26W20","05/15","7.4","+0.22","7.4","+0.22","7.4","+0.74"
"280","5864","致和證","43","-0.65","-1.49","26W20","05/15","68.7","-1.54","65.4","-1.65","63.8","-1.44"
"281","8927","北基","20.7","+0.05","+0.24","26W20","05/15","78","+0.1","75.2","-0.06","72.5","-0.06"
"282","00651R","復華香港反1","5.52","+0.03","+0.55","26W20","05/15","61.1","-0.23","52.7","-0.23","50","-0.23"
"283","3055","蔚華科","79.5","-2.5","-3.05","26W20","05/15","65.2","-1.49","62.7","-2.04","61.3","-1.91"
"284","00674R","期元大S&P黃金反1","30.23","+0.69","+2.34","26W20","05/15","40.7","+1.58","40.7","+1.58","40.7","+1.58"
"285","6209","今國光","79.3","-1.7","-2.1","26W20","05/15","47.7","-0.47","43","-1.58","40.6","-3.05"
"286","1102","亞泥","34.5","+0.1","+0.29","26W20","05/15","81.1","+0.03","80.2","+0.01","79.5","+0.04"
"287","3189","景碩","619","-41","-6.21","26W20","05/15","68.1","+2.26","65.7","+2.17","63.7","+1.82"
"288","00989A","主動摩根美國科技","16.99","-0.13","-0.76","26W20","05/15","16.2","+0.33","15.4","+1.13","14.3","+2.27"
"289","2884","玉山金","33.85","+0.2","+0.59","26W20","05/15","69.1","+0.01","67.6","-0.01","66.5","-0.02"
"290","1304","台聚","12.5","-0.25","-1.96","26W20","05/15","58.8","+0.31","57.7","+0.3","57.1","+0.23"
"291","3372","典範","19.75","+0.45","+2.33","26W20","05/15","45","+0.23","44.7","+0.23","44.2","+0.23"
"292","1734","杏輝","31.1","-0.2","-0.64","26W20","05/15","42.7","0","40.2","+0.38","38.3","+0.79"
"293","00741B","富邦全球非投等債","37.27","+0.13","+0.35","26W20","05/15","44.7","-0.34","44.7","-0.34","44.7","-0.34"
"294","4523","永彰","29.1","+0.45","+1.57","26W20","05/15","55.1","-0.01","52.8","-0.01","51.4","-0.01"
"295","4915","致伸","75.2","-0.2","-0.27","26W20","05/15","63.9","-2.04","61.5","-2.12","57.4","-2.51"
"296","00661","元大日經225","82.85","+0.4","+0.49","26W20","05/15","14.8","-2.08","12.1","-2.19","4.94","-2.48"
"297","2392","正崴","38.25","+0.85","+2.27","26W20","05/15","44.8","-0.9","43","-0.9","42.3","-0.76"
"298","7799","禾榮科","334.5","-6","-1.76","26W20","05/15","76.2","+0.03","74.8","0","71.2","0"
"299","2867","三商壽","8.19","+0.03","+0.37","26W20","05/15","81.8","+0.21","80.8","+0.24","79.8","+0.26"
"300","2543","皇昌","46.8","-2.1","-4.29","26W20","05/15","70.1","-0.49","67.7","-1.03","67.3","-0.87"
