"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","1個月走勢圖","3個月走勢圖","1年走勢圖","3年走勢圖","10年走勢圖"
"40","6781","AES-KY","市","05/11","","1320","+90","+7.32","4,360","5,671","1320","1265","1345","1240","8.54","34.6","6.71","","","","",""
"41","7822","倍利科","市","05/11","","1295","+35","+2.78","179","232","1295","1280","1305","1275","2.38","92.2","52.86","","","","",""
"42","7828","創新服務","櫃","05/11","","1225","+110","+9.87","130","158","1115","1205","1225","1205","1.79","194","37.7","","","","",""
"43","4749","新應材","櫃","05/11","","1175","+90","+8.29","9,113","10,487","1085","1145","1190","1075","10.6","104","11.79","","","","",""
"44","6187","萬潤","櫃","05/11","","1110","+40","+3.74","2,758","3,107","1070","1145","1160","1100","5.61","72.9","15.73","","","","",""
"45","3324","雙鴻","櫃","05/11","","1070","+5","+0.47","3,407","3,654","1065","1070","1090","1055","3.29","30.6","7.42","","","","",""
"46","8996","高力","市","05/11","","1055","+40","+3.94","3,041","3,163","1055","1025","1065","1010","5.42","116","23.25","","","","",""
"47","3163","波若威","櫃","05/11","","1040","+30","+2.97","779","797","1010","1030","1050","1000","4.95","120","26.24","","","","",""
"48","2404","漢唐","市","05/11","","1025","+10","+0.99","4,977","5,014","1025","1040","1040","986","5.32","21.3","10.38","","","","",""
"49","6531","愛普*","市","05/11","","962","+87","+9.94","2,886","2,701","962","875","962","875","9.94","97.9","13.26","","","","",""
"50","6944","兆聯實業","市","05/11","","923","-41","-4.25","1,457","1,354","923","957","962","918","4.56","28.6","8.82","","","","",""
"51","1519","華城","市","05/11","","921","+25","+2.79","3,284","2,991","921","918","924","893","3.46","65.8","27.49","","","","",""
"52","8046","南電","市","05/11","","908","+54","+6.32","13,747","12,287","908","857","918","857","7.14","192","12.56","","","","",""
"53","5536","聖暉*","櫃","05/11","","896","+36","+4.19","1,651","1,463","860","878","900","867","3.84","31.5","8.47","","","","",""
"54","3583","辛耘","市","05/11","","866","+78","+9.9","3,750","3,166","866","800","866","800","8.38","58.8","9.11","","","","",""
"55","3037","欣興","市","05/11","","861","+43","+5.26","28,324","24,465","861","830","889","822","8.19","122","12.06","","","","",""
"56","3363","上詮","櫃","05/11","","853","+43","+5.31","4,072","3,429","810","819","870","807","7.78","5331","34.67","","","","",""
"57","6488","環球晶","櫃","05/11","","835","+33","+4.11","10,952","9,081","802","820","849","790","7.36","54.6","4.28","","","","",""
"58","7610","聯友金屬-創","市","05/11","","830","+38","+4.8","788","630","830","786","835","760","9.47","152","25.27","","","","",""
"59","3563","牧德","市","05/11","","807","+5","+0.62","1,072","870","807","810","825","792","4.11","51.5","9.91","","","","",""
"60","4583","台灣精銳","市","05/11","","783","+21","+2.76","481","383","783","764","820","757","8.27","68.7","6.49","","","","",""
"61","7728","光焱科技","櫃","05/11","","781","-19","-2.38","187","148","800","808","808","775","4.12","159","14.36","","","","",""
"62","6409","旭隼","市","05/11","","764","-57","-6.94","2,495","1,909","764","809","809","747","7.55","21.9","6.49","","","","",""
"63","6830","汎銓","市","05/11","","754","-33","-4.19","3,115","2,424","754","762","815","752","8.01","","12.84","","","","",""
"64","6526","達發","市","05/11","","750","-3","-0.4","3,603","2,744","750","775","782","739","5.71","43.3","6.49","","","","",""
"65","4966","譜瑞-KY","櫃","05/11","","735","+66","+9.87","7,156","5,148","669","700","735","695","5.98","22.2","2.54","","","","",""
"66","7805","威聯通","櫃","05/11","","732","+16","+2.23","267","197","716","736","758","725","4.61","16.4","3.07","","","","",""
"67","3293","鈊象","櫃","05/11","","731","-4","-0.54","1,097","803","735","741","741","727","1.9","19","10.81","","","","",""
"68","3167","大量","市","05/11","","728","+44","+6.43","2,049","1,368","728","656","728","624","15.2","89.5","18.83","","","","",""
"69","4971","IET-KY","櫃","05/11","","723","+35","+5.09","418","295","688","718","723","675","6.98","142","13.81","","","","",""
"70","6446","藥華藥","市","05/11","","706","-18","-2.49","3,752","2,667","706","725","729","700","4.01","51.8","8.2","","","","",""
"71","6584","南俊國際","櫃","05/11","","687","+18","+2.69","771","527","669","664","696","664","4.78","123","15.22","","","","",""
"72","6949","沛爾生醫-創","市","05/11","","687","-3","-0.43","144","98.2","687","685","695","665","4.35","","16.93","","","","",""
"73","2357","華碩","市","05/11","","686","+36","+5.54","10,283","7,024","686","661","699","658","6.31","11.4","1.9","","","","",""
"74","4991","環宇-KY","櫃","05/11","","686","+42","+6.52","1,450","968","644","629","708","615","14.4","4573","24.08","","","","",""
"75","6643","M31","櫃","05/11","","683","+62","+9.98","1,604","1,072","621","637","683","631","8.37","17075","15.84","","","","",""
"76","6139","亞翔","市","05/11","","679","-35","-4.9","6,692","4,507","679","719","719","655","8.96","22.3","8.21","","","","",""
"77","7717","萊德光電-KY","櫃","05/11","","676","+8","+1.2","545","375","668","681","700","676","3.59","110","16.77","","","","",""
"78","4979","華星光","櫃","05/11","","672","+12","+1.82","13,520","9,204","660","680","704","660","6.67","124","23.82","","","","",""
"79","6691","洋基工程","市","05/11","","643","-11","-1.68","556","356","643","660","660","630","4.59","26","10.21","","","","",""
"80","1560","中砂","市","05/11","","629","+57","+9.97","4,553","2,826","629","584","629","581","8.39","67.8","11.37","","","","",""
"81","3680","家登","櫃","05/11","","616","+56","+10","4,100","2,479","560","580","616","579","6.61","65.3","6.07","","","","",""
"82","6789","采鈺","市","05/11","","600","-3","-0.5","10,383","6,263","600","603","616","587","4.81","128","10.09","","","","",""
"83","6831","邁科","市","05/11","","594","+54","+10","2,210","1,277","594","543","594","537","10.6","120","14.23","","","","",""
"84","2467","志聖","市","05/11","","590","+53","+9.87","3,671","2,123","590","542","590","542","8.94","78.4","11.07","","","","",""
"85","2379","瑞昱","市","05/11","","584","-8","-1.35","9,832","5,847","584","615","615","581","5.74","20.3","5.77","","","","",""
"86","3693","營邦","櫃","05/11","","582","-21","-3.48","2,665","1,533","603","575","591","555","5.97","37.5","4.8","","","","",""
"87","5904","寶雅","櫃","05/11","","577","-12","-2.04","302","175","589","589","589","572","2.89","18.3","9.62","","","","",""
"88","7744","崴寶","櫃","05/11","","553","-11","-1.95","215","121","564","585","585","548","6.56","34","7.26","","","","",""
"89","3711","日月光投控","市","05/11","","537","+21","+4.07","22,625","12,026","537","526","546","513","6.4","57.3","6.77","","","","",""
"90","7749","意騰-KY","市","05/11","","535","+21","+4.09","2,367","1,279","535","530","560","518","8.17","45.5","6.64","","","","",""
"91","3105","穩懋","櫃","05/11","","526","+33.5","+6.8","25,293","13,102","492.5","500","538","493.5","9.04","132","5.37","","","","",""
"92","3406","玉晶光","市","05/11","","510","+4","+0.79","817","414","510","512","512","500","2.37","15.5","2.17","","","","",""
"93","3189","景碩","市","05/11","","503","+45","+9.83","26,644","13,020","503","475","503","468","7.64","126","6.14","","","","",""
"94","3034","聯詠","市","05/11","","496.5","-1.5","-0.3","14,732","7,305","496.5","500","503","486","3.41","20.3","4.2","","","","",""
"95","6727","亞泰金屬","櫃","05/11","","495","-9","-1.79","4,515","2,236","504","496.5","518","480","7.54","72.8","9.48","","","","",""
"96","3044","健鼎","市","05/11","","489.5","+8.5","+1.77","5,209","2,537","489.5","495","508","477","6.44","23.8","4.41","","","","",""
"97","6715","嘉基","市","05/11","","489.5","+44.5","+10","2,035","974","489.5","445","489.5","440.5","11","272","9.38","","","","",""
"98","4768","晶呈科技","櫃","05/11","","488.5","-18.5","-3.65","1,325","651","507","494.5","505","485","3.94","1253","15.43","","","","",""
"99","2395","研華","市","05/11","","478.5","+2","+0.42","5,603","2,680","478.5","483","486","463","4.83","37","8.37","","","","",""
"100","2207","和泰車","市","05/11","","475.5","-11.5","-2.36","490","234","475.5","480.5","484.5","475.5","1.85","14","3.07","","","","",""
"101","6291","沛亨","櫃","05/11","","471.5","+3.5","+0.75","1,963","922","468","468","488","455","7.05","71.4","14.18","","","","",""
"102","6415","矽力*-KY","市","05/11","","468","+42.5","+9.99","9,060","4,150","468","440","468","425","10.1","73.1","4.86","","","","",""
"103","6788","華景電","櫃","05/11","","467.5","+13","+2.86","1,709","792","454.5","457.5","473.5","448","5.61","26.9","6.47","","","","",""
"104","8358","金居","櫃","05/11","","462","+7.5","+1.65","29,822","13,916","454.5","460","488","446","9.24","88.5","14.32","","","","",""
"105","3260","威剛","櫃","05/11","","457","+8.5","+1.9","25,976","11,986","448.5","464.5","469","454.5","3.23","19.7","6.26","","","","",""
"106","6451","訊芯-KY","市","05/11","","455.5","+14.5","+3.29","3,986","1,801","455.5","423","468","423","10.2","1752","7.41","","","","",""
"107","5386","青雲","櫃","05/11","","439.5","-30.5","-6.49","1,059","455","470","423","453","423","6.38","51","17.09","","","","",""
"108","6664","群翊","櫃","05/11","","439.5","-3.5","-0.79","1,369","603","443","443","450","431","4.29","29.2","6.29","","","","",""
"109","5434","崇越","市","05/11","","431","+8","+1.89","912","392","431","429","438","418.5","4.61","18.2","4.34","","","","",""
"110","8021","尖點","市","05/11","","429","+28","+6.98","2,029","835","429","401","429","393","8.98","156","12.64","","","","",""
"111","3450","聯鈞","市","05/11","","428","+18","+4.39","30,833","12,774","428","426","438.5","391","11.6","127","11.96","","","","",""
"112","6196","帆宣","市","05/11","","425","+15","+3.66","4,394","1,865","425","420","437.5","410","6.71","26.9","5.36","","","","",""
"113","7711","永擎","市","05/11","","420.5","-46.5","-9.96","272","115","420.5","420.5","420.5","420.5","0","25.8","6.35","","","","",""
"114","8155","博智","櫃","05/11","","420","-24","-5.41","3,829","1,626","444","434","437","418.5","4.17","61","7.53","","","","",""
"115","5234","達興材料","市","05/11","","414.5","+6.5","+1.59","784","325","414.5","412","424.5","403.5","5.15","53.8","13.79","","","","",""
"116","4958","臻鼎-KY","市","05/11","","412","+11","+2.74","41,454","17,113","412","405","424.5","397","6.86","59.6","3.56","","","","",""
"117","6472","保瑞","市","05/11","","408.5","-10.5","-2.51","1,417","578","408.5","419","419","402","4.06","17.1","3.38","","","","",""
"118","6903","巨漢","櫃","05/11","","405","-17","-4.03","1,626","661","422","419","420","400.5","4.62","38.1","8.16","","","","",""
"119","3211","順達","櫃","05/11","","403","+21.5","+5.64","14,453","5,815","381.5","385.5","417","384.5","8.52","40.2","7.15","","","","",""
"120","3030","德律","市","05/11","","397","+7.5","+1.93","1,707","670","397","397.5","398","386","3.08","34.4","8.96","","","","",""
"121","6121","新普","櫃","05/11","","394","+4","+1.03","1,559","613","390","390","398.5","387","2.95","12.9","1.9","","","","",""
"122","2327","國巨*","市","05/11","","391.5","+2.5","+0.64","51,693","20,162","391.5","394.5","398.5","370","7.33","34","4.71","","","","",""
"123","5439","高技","櫃","05/11","","391","+3","+0.77","4,922","1,904","388","391","393.5","380","3.48","28.5","9.21","","","","",""
"124","6861","睿生光電","市","05/11","","389","+13","+3.46","435","167","389","381","389","379","2.66","101","11.11","","","","",""
"125","3526","凡甲","櫃","05/11","","388","-7","-1.77","1,038","401","395","390","392","377.5","3.67","22.2","7.12","","","","",""
"126","4728","雙美","櫃","05/11","","381","-1","-0.26","88","36.5","382","382","382","380","0.52","28.6","12.83","","","","",""
"127","4766","南寶","市","05/11","","379","-13","-3.32","1,483","562","379","389.5","389.5","372.5","4.34","18.7","3.31","","","","",""
"128","5284","jpp-KY","市","05/11","","367","+7","+1.94","1,717","625","367","368","372","355","4.72","30.5","5.25","","","","",""
"129","7795","長廣","市","05/11","","364","+1","+0.28","578","214","364","370","379.5","361.5","4.96","117","16.22","","","","",""
"130","2455","全新","市","05/11","","360","+23","+6.82","3,315","1,198","360","360","369.5","347","6.68","113","18.15","","","","",""
"131","6414","樺漢","市","05/11","","359","+12.5","+3.61","2,116","748","359","352","359","342","4.91","15.4","1.89","","","","",""
"132","7768","頌勝科技","市","05/11","","354","+4","+1.14","733","253","354","350","365","330","10","109","11.88","","","","",""
"133","6561","是方","櫃","05/11","","353","+8","+2.32","207","72.7","345","342","355.5","341","4.2","22.2","9.13","","","","",""
"134","2049","上銀","市","05/11","","351","+31.5","+9.86","12,320","4,246","351","327","351","322.5","8.92","76.5","3.31","","","","",""
"135","3587","閎康","櫃","05/11","","350.5","+31.5","+9.87","2,265","793","319","349","350.5","346","1.41","57.5","4.82","","","","",""
"136","1476","儒鴻","市","05/11","","345.5","+1.5","+0.44","1,072","372","345.5","344","352","343","2.62","16.7","3.45","","","","",""
"137","2382","廣達","市","05/11","","343.5","+3","+0.88","14,508","5,011","343.5","350","350","341.5","2.5","17.7","5.44","","","","",""
"138","2451","創見","市","05/11","","343.5","+31","+9.92","14,541","4,949","343.5","333","343.5","332.5","3.52","11.1","5.65","","","","",""
"139","4585","達明","市","05/11","","342","+12.5","+3.79","652","223","342","332.5","348","331","5.16","234","5.2","","","","",""
"140","6894","衛司特","櫃","05/11","","339.5","-12","-3.41","320","111","351.5","367","367","335","9.1","30.9","5.13","","","","",""
"141","8464","億豐","市","05/11","","335","-8","-2.33","849","284","335","341","342","331","3.21","15.2","3.6","","","","",""
"142","7799","禾榮科","市","05/11","","334.5","-9","-2.62","372","125","334.5","341.5","349","332.5","4.8","","4.65","","","","",""
"143","5475","德宏","櫃","05/11","","331.5","+6.5","+2","2,583","849","325","325","338","316","6.77","","47.22","","","","",""
"144","3026","禾伸堂","市","05/11","","329.5","-0.5","-0.15","31,293","10,475","329.5","329","351.5","311","12.3","42.5","5.64","","","","",""
"145","6679","鈺太","櫃","05/11","","327","-4","-1.21","815","265","331","325","332","315","5.14","38.7","3.02","","","","",""
"146","2376","技嘉","市","05/11","","324.5","+7.5","+2.37","20,716","6,738","324.5","329","333","317","5.05","17.8","3.68","","","","",""
"147","6725","矽科宏晟","櫃","05/11","","324","-3","-0.92","335","109","327","327","329","321","2.45","25","4.93","","","","",""
"148","4764","雙鍵","市","05/11","","321","-19","-5.59","587","187","321","307","328.5","307","6.32","171","11.34","","","","",""
"149","4772","台特化","櫃","05/11","","317.5","-4","-1.24","4,479","1,431","321.5","325.5","326","312","4.35","65.6","13.49","","","","",""
"150","6231","系微","櫃","05/11","","316","-6","-1.86","1,305","416","322","321.5","324.5","314","3.26","47.4","12.37","","","","",""
"151","7792","安葆","櫃","05/11","","316","-6.5","-2.02","344","110","322.5","320","327.5","316","3.57","36.2","5.2","","","","",""
"152","3485","敘豐","櫃","05/11","","314.5","+44.5","+16.5","1,053","312","270","268","314.5","263","19.1","53.3","8.14","","","","",""
"153","3413","京鼎","市","05/11","","308.5","-7","-2.22","3,656","1,111","308.5","309","313","296","5.39","14.4","2.05","","","","",""
"154","2233","宇隆","市","05/11","","302.5","+10.5","+3.6","798","241","302.5","290","308","288.5","6.68","45.1","4.6","","","","",""
"155","3023","信邦","市","05/11","","302","-0.5","-0.17","1,522","453","302","302","302.5","293","3.14","23.7","4.14","","","","",""
"156","2408","南亞科","市","05/11","","301","+27","+9.85","108,987","32,695","301","300.5","301","296","1.82","26.9","4.84","","","","",""
"157","6213","聯茂","市","05/11","","300.5","+13","+4.52","5,133","1,516","300.5","289.5","302.5","285","6.09","72.9","5.18","","","","",""
"158","2449","京元電子","市","05/11","","299.5","-11.5","-3.7","63,414","18,989","299.5","316","316","294","7.07","33.2","7.26","","","","",""
"159","6937","天虹","市","05/11","","295.5","-11","-3.59","935","278","295.5","302","303","291.5","3.75","91.2","5.81","","","","",""
"160","0057","富邦摩台","市","05/11","","288.35","0","0","9","2.67","288.35","287.65","289.1","287","0.73","","1.0013","","","","",""
"161","6803","崑鼎","櫃","05/11","","287","-2.5","-0.86","122","35.1","289.5","289","289","287","0.69","15.6","2.95","","","","",""
"162","3455","由田","櫃","05/11","","286","+26","+10","908","247","260","258","286","254.5","12.1","107","6.67","","","","",""
"163","6491","晶碩","市","05/11","","285.5","+2.5","+0.88","462","132","285.5","286","288","284","1.41","13.7","1.91","","","","",""
"164","6138","茂達","櫃","05/11","","285","+24.5","+9.4","2,371","655","260.5","265","286","254","12.3","20.2","6.2","","","","",""
"165","4967","十銓","市","05/11","","284.5","-13.5","-4.53","21,393","6,074","284.5","288.5","290","278","4.03","7.28","3.41","","","","",""
"166","00675L","富邦臺灣加權正2","市","05/11","","283.65","+1.55","+0.55","1,257","356","283.65","280.85","285.15","280.85","1.52","","1.0049","","","","",""
"167","6217","中探針","櫃","05/11","","282","+16","+6.02","1,614","439","266","266","282","261","7.89","","11.05","","","","",""
"168","2486","一詮","市","05/11","","281.5","0","0","2,264","646","281.5","291","291","281.5","3.37","1280","12.59","","","","",""
"169","6953","家碩","櫃","05/11","","281","+3.5","+1.26","253","70.6","277.5","269.5","283.5","269.5","5.05","35.2","5.23","","","","",""
"170","4760","勤凱","櫃","05/11","","279.5","-8","-2.78","2,056","579","287.5","282.5","288.5","269","6.78","36.4","9","","","","",""
"171","8499","鼎炫-KY","市","05/11","","279","-3","-1.06","165","47.3","279","286","295","278","6.03","27.5","1.4","","","","",""
"172","7722","LINEPAY","市","05/11","","277","-3.5","-1.25","117","32.3","277","278.5","278.5","275","1.25","37.1","1.74","","","","",""
"173","6290","良維","櫃","05/11","","275.5","-1","-0.36","10,963","2,888","276.5","275","277","250","9.76","32.1","6.19","","","","",""
"174","6881","潤德","櫃","05/11","","272.5","+2.5","+0.93","4","1.09","270","270","272.5","270","0.93","13.1","4.22","","","","",""
"175","1264","德麥","櫃","05/11","","271.5","0","0","61","16.7","271.5","272.5","274","271.5","0.92","13.3","2.74","","","","",""
"176","7556","意德士","櫃","05/11","","270","+13","+5.06","183","49.3","257","259","276.5","259","6.81","38","5.64","","","","",""
"177","8016","矽創","市","05/11","","268.5","-4.5","-1.65","2,551","691","268.5","273","275.5","268","2.75","18.3","2.6","","","","",""
"178","3532","台勝科","市","05/11","","268","+10.5","+4.08","967","256","268","255","269.5","255","5.63","170","4.21","","","","",""
"179","3036","文曄","市","05/11","","264.5","+24","+9.98","22,384","5,898","264.5","264.5","264.5","248","6.86","22.8","3.15","","","","",""
"180","8081","致新","市","05/11","","264","+10.5","+4.14","1,483","387","264","254.5","268","252.5","6.11","14.9","2.78","","","","",""
"181","3592","瑞鼎","市","05/11","","263.5","+5","+1.93","2,487","657","263.5","274.5","274.5","257","6.77","16.5","1.86","","","","",""
"182","6667","信紘科","櫃","05/11","","262.5","+1","+0.38","540","142","261.5","263","265","259","2.29","19.1","4.86","","","","",""
"183","6670","復盛應用","市","05/11","","262.5","+8.5","+3.35","472","123","262.5","254.5","263","254","3.54","11.7","2.35","","","","",""
"184","6426","統新","市","05/11","","260","-2","-0.76","6,010","1,547","260","262","268.5","245.5","8.78","","11.07","","","","",""
"185","6285","啟碁","市","05/11","","259","+11.5","+4.65","26,744","6,950","259","253","266.5","250.5","6.46","37.9","3.58","","","","",""
"186","8271","宇瞻","市","05/11","","256","-4.5","-1.73","11,446","2,946","256","264","266","247","7.29","12.5","5.19","","","","",""
"187","00685L","群益臺灣加權正2","市","05/11","","255.95","+1.2","+0.47","1,320","338","255.95","253.8","257.55","253.7","1.51","","1.0048","","","","",""
"188","6533","晶心科","市","05/11","","253","+14.5","+6.08","1,807","453","253","240","260","235.5","10.3","","2.84","","","","",""
"189","2317","鴻海","市","05/11","","252","+2","+0.8","63,064","15,968","252","256.5","258","251","2.8","18.5","1.98","","","","",""
"190","4576","大銀微系統","市","05/11","","250.5","+22.5","+9.87","6,997","1,718","250.5","230","250.5","229","9.43","99.4","7.25","","","","",""
"191","7765","中華資安","市","05/11","","249.5","+6","+2.46","202","50.8","249.5","247.5","255","245","4.11","22.5","4.62","","","","",""
"192","3374","精材","櫃","05/11","","249","+22.5","+9.93","19,820","4,873","226.5","242.5","249","239","4.42","48.3","6.66","","","","",""
"193","3675","德微","櫃","05/11","","248.5","+22.5","+9.96","2,370","571","226","227","248.5","223","11.3","88.1","5.15","","","","",""
"194","4977","眾達-KY","市","05/11","","246","+18","+7.89","16,622","3,970","246","235","250.5","221","12.9","54.9","4.89","","","","",""
"195","1623","大東電","市","05/11","","242.5","-3.5","-1.42","349","85.2","242.5","249.5","250","240.5","3.86","17.2","4","","","","",""
"196","2313","華通","市","05/11","","242","-11.5","-4.54","81,478","20,136","242","248","254.5","242","4.93","42.8","6.16","","","","",""
"197","3228","金麗科","櫃","05/11","","241.5","-0.5","-0.21","920","220","242","235","250","232","7.44","","27.1","","","","",""
"198","6613","朋億*","櫃","05/11","","240.5","-5","-2.04","548","131","245.5","245.5","245.5","235","4.28","18","3.51","","","","",""
"199","4770","上品","市","05/11","","240","+16.5","+7.38","1,303","306","240","227","242","225.5","7.38","23.5","2.33","","","","",""
"200","3581","博磊","櫃","05/11","","236.5","+1.5","+0.64","283","66.6","235","240","240","231","3.83","292","13.64","","","","",""
"201","2727","王品","市","05/11","","235","+0.5","+0.21","413","97.4","235","234.5","236.5","234","1.07","14.1","5.08","","","","",""
"202","4722","國精化","市","05/11","","235","-1.5","-0.63","9,070","2,170","235","242.5","245","232.5","5.29","137","7.7","","","","",""
"203","8028","昇陽半導體","市","05/11","","234","+8","+3.54","6,507","1,512","234","227.5","236","226","4.42","53.5","8.03","","","","",""
"204","1795","美時","市","05/11","","233","-3.5","-1.48","3,797","883","233","237","237.5","229","3.59","12.8","2.58","","","","",""
"205","7810","捷創科技","櫃","05/11","","233","+21","+9.91","286","65.6","212","222.5","233","222.5","4.95","37.3","4.98","","","","",""
"206","3515","華擎","市","05/11","","232.5","-13","-5.3","2,096","480","232.5","234.5","234.5","223.5","4.48","14.7","2.55","","","","",""
"207","3227","原相","櫃","05/11","","231.5","+5","+2.21","4,223","973","226.5","229.5","234.5","224.5","4.42","18.7","2.79","","","","",""
"208","6435","大中","櫃","05/11","","231.5","+21","+9.98","1,298","295","210.5","216","231.5","211.5","9.5","21.5","4.55","","","","",""
"209","6197","佳必琪","市","05/11","","229","+10.5","+4.81","3,579","817","229","227.5","234","220.5","6.18","22.3","6.12","","","","",""
"210","2912","統一超","市","05/11","","227.5","-4.5","-1.94","2,357","537","227.5","231.5","231.5","226","2.37","20.8","5.09","","","","",""
"211","4908","前鼎","櫃","05/11","","227.5","-2","-0.87","540","122","229.5","235","235","220","6.54","115","10.3","","","","",""
"212","6568","宏觀","櫃","05/11","","226","-7","-3","758","174","233","234","237","225","5.15","55.7","4.55","","","","",""
"213","8227","巨有科技","櫃","05/11","","226","+7","+3.2","6,165","1,408","219","221.5","240","217","10.5","110","7.84","","","","",""
