"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"79","4729","熒茂","21.1","-0.9","-4.09","26W19","05/08","50.3","-0.09","47.7","-0.09","46.7","-0.09"
"80","00731","復華富時高息低波","85.5","+0.15","+0.18","26W19","05/08","21.1","+2.17","18.8","+4.59","15.8","+1.57"
"81","5351","鈺創","84.3","-1.2","-1.4","26W19","05/08","30.7","+3.45","28.7","+3.36","26.3","+3.87"
"82","00966B","統一ESG投等債15+","13.98","+0.02","+0.14","26W19","05/08","36.4","+0.73","35.3","+0.73","33.9","+1.45"
"83","6442","光聖","1820","-70","-3.7","26W19","05/08","53.7","+0.6","43","-0.21","39.6","+1.13"
"84","3362","先進光","164","-7","-4.09","26W19","05/08","57.2","-0.07","51.7","-0.01","49.1","-0.01"
"85","3704","合勤控","45.95","+0.9","+2","26W19","05/08","54","+0.6","51.8","+0.06","50.3","-0.4"
"86","1605","華新","34.3","0","0","26W19","05/08","70.5","+1.87","70","+1.9","69.3","+1.9"
"87","1563","巧新","60","+2","+3.45","26W19","05/08","37.5","+0.76","34.4","+0.2","30.2","-0.56"
"88","1714","和桐","14.4","+1.3","+9.92","26W19","05/08","59.3","-0.26","57.2","-0.32","55.1","-0.59"
"89","00987B","野村10+澳洲公債","15.81","+0.02","+0.13","26W19","05/08","41.1","+0.6","39.5","+2.27","32","+0.74"
"90","1708","東鹼","45.55","-0.95","-2.04","26W19","05/08","46","-0.56","42.7","-2.22","39.8","-1.87"
"91","3675","德微","300","+4","+1.35","26W19","05/08","58.1","+0.22","55.4","0","55.4","0"
"92","2387","精元","39.9","-0.3","-0.75","26W19","05/08","55.2","+0.06","54.1","+0.06","51.3","0"
"93","4924","欣厚-KY","11.95","0","0","26W19","05/08","65.1","-0.05","59.9","-0.05","54.7","-0.05"
"94","6456","GIS-KY","69.2","-2.1","-2.95","26W19","05/08","47.5","-3.33","46.1","-3.74","45.1","-3.71"
"95","2478","大毅","177.5","+7.5","+4.41","26W19","05/08","53.2","+0.07","49.8","+0.55","46.6","-0.84"
"96","00753L","中信中國50正2","9.11","-0.13","-1.41","26W19","05/08","48.6","+0.55","44","+0.43","41.2","+0.53"
"97","2603","長榮","226","+3","+1.35","26W19","05/08","67.3","+0.94","65.7","+0.91","64","+1.04"
"98","00648R","元大S&P500反1","4.1","+0.02","+0.49","26W19","05/08","43.7","+0.16","39.9","+0.24","37.3","-0.44"
"99","00928","中信上櫃ESG30","35.42","-0.03","-0.08","26W19","05/08","36.8","+0.37","36.8","+0.37","34.2","+3.13"
"100","00930","永豐ESG低碳高息","23.72","+0.09","+0.38","26W19","05/08","13.2","+0.56","12.8","+0.97","11.1","+0.33"
"101","7723","築間","22.6","-0.2","-0.88","26W19","05/08","55.3","+0.03","48.4","+0.03","46.5","+0.03"
"102","00864B","中信美國公債0-1","45.99","+0.08","+0.17","26W19","05/08","60.2","-0.6","59.3","+0.32","56.8","-0.91"
"103","6151","晉倫","41.85","+2.45","+6.22","26W19","05/08","31.3","+1.17","27.6","+0.04","23.1","+0.04"
"104","3406","玉晶光","693","+16","+2.36","26W19","05/08","49.8","-1.23","46","-1.97","39.7","-1.1"
"105","00981D","主動中信非投等債","10.36","+0.03","+0.29","26W19","05/08","44.2","+0.2","40.1","+1.01","37.2","+0.99"
"106","00403A","主動統一升級50","9.99","-0.05","-0.5","","","","","","","",""
"107","3550","聯穎","28.6","+0.15","+0.53","26W19","05/08","40.6","-0.11","37.3","-0.13","36.5","+1.49"
"108","5309","系統電","66.6","-1","-1.48","26W19","05/08","37.3","+0.98","35.1","+0.72","33.6","+1.1"
"109","4111","濟生","29.8","-0.15","-0.5","26W19","05/08","37.7","+0.55","34.4","+1.88","26.2","+0.21"
"110","00632R","元大台灣50反1","10.83","+0.01","+0.09","26W19","05/08","37.2","-0.79","32.8","-0.75","29.6","-0.62"
"111","1503","士電","215","-2","-0.92","26W19","05/08","73.5","-0.37","72.8","-0.37","72","-0.38"
"112","00932","兆豐永續高息等權","17.43","0","0","26W19","05/08","15.1","+5.95","15.1","+6.29","14.5","+6.28"
"113","3491","昇達科","1680","+45","+2.75","26W19","05/08","24.1","-1.1","14.5","-0.04","12","+0.01"
"114","2440","太空梭","17.25","+0.2","+1.17","26W19","05/08","68.3","-0.43","67.3","+0.08","67.3","+0.08"
"115","1513","中興電","164","-0.5","-0.3","26W19","05/08","41.6","-0.35","39.8","-0.48","38.2","-0.66"
"116","9958","世紀鋼","111.5","+0.5","+0.45","26W19","05/08","52.2","+0.51","48","+0.32","46.5","-0.06"
"117","4526","東台","39.25","+1.25","+3.29","26W19","05/08","45.2","+1.17","41.9","+0.35","40.2","+1.06"
"118","2342","茂矽","39.7","+0.85","+2.19","26W19","05/08","41.9","+4.6","40.2","+4.2","38","+4.74"
"119","00964","中信亞太高股息","14.19","+0.12","+0.85","26W19","05/08","20.5","+4.83","15.6","+5.07","12.8","+3.87"
"120","00892","富邦台灣半導體","42.03","+0.54","+1.3","26W19","05/08","14.3","-0.5","12.7","-0.53","11.2","-0.54"
"121","6104","創惟","98.6","-1.4","-1.4","26W19","05/08","13.2","+0.15","9.38","+0.15","8.43","+0.15"
"122","2457","飛宏","28.8","-0.7","-2.37","26W19","05/08","27.3","+0.88","26.1","+1","24.4","+0.4"
"123","1718","中纖","9.05","+0.15","+1.69","26W19","05/08","52.8","-0.06","51.2","-0.02","49.7","-0.01"
"124","006203","元大MSCI台灣","181.05","-2.45","-1.34","26W19","05/08","70.5","+0.11","70.5","+0.11","60.7","+0.11"
"125","3289","宜特","152","-5.5","-3.49","26W19","05/08","19.2","-5.79","16.1","-5.12","11.7","-5.09"
"126","3376","新日興","203.5","-8","-3.78","26W19","05/08","47","+0.75","44.2","+0.77","41.4","+0.32"
"127","3481","群創","46.95","+3.65","+8.43","26W19","05/08","45","+6.76","43.4","+6.8","42.3","+6.92"
"128","00981T","平衡凱基雙核收息","11.99","-0.03","-0.25","26W19","05/08","30.9","-0.03","25.1","-1.24","22.3","-1.72"
"129","2103","台橡","22.15","+1.1","+5.23","26W19","05/08","50.3","-0.05","49","+0.01","47.9","+0.09"
"130","1786","科妍","56.7","-0.2","-0.35","26W19","05/08","46","-0.12","44.3","-0.12","43.1","-0.14"
"131","00877","復華中國5G","42.1","-0.22","-0.52","26W19","05/08","14.6","-1.8","11.5","-2.26","8.86","-1.61"
"132","8011","台通","17.95","+0.1","+0.56","26W19","05/08","29.3","+0.05","28","+0.46","25.3","-0.06"
"133","00830","國泰費城半導體","87.1","0","0","26W19","05/08","23.8","-2.54","23.1","-2.15","21.9","-2.18"
"134","009800","中信NASDAQ","12.67","-0.04","-0.31","26W19","05/08","19.8","-1.29","18.7","-1.03","17.2","-1.05"
"135","3653","健策","3620","-180","-4.74","26W19","05/08","63.2","-0.84","60.7","-0.93","57.5","-0.98"
"136","2337","旺宏","140","+5","+3.7","26W19","05/08","50.9","-3.21","49.3","-3.28","48.5","-3.38"
"137","8936","國統","55.2","+0.3","+0.55","26W19","05/08","29.8","+1.24","28.1","+1.14","24.6","+0.46"
"138","6670","復盛應用","282","+0.5","+0.18","26W19","05/08","70.4","-0.2","65.7","-0.21","61.7","-0.93"
"139","6125","廣運","59.9","+0.4","+0.67","26W19","05/08","33.4","-0.6","31.8","+0.15","31.1","+0.53"
"140","6944","兆聯實業","937","+29","+3.19","26W19","05/08","43.1","+0.39","35.8","+1.22","32.3","0"
"141","6609","瀧澤科","41.7","-1.3","-3.02","26W19","05/08","55.4","+0.88","54.5","-0.01","53.3","-0.01"
"142","1611","中電","13.3","-0.25","-1.85","26W19","05/08","50.1","-0.1","48.3","-0.09","45.7","-0.09"
"143","2618","長榮航","37.7","+0.45","+1.21","26W19","05/08","71.2","+0.23","69.9","+0.29","69","+0.26"
"144","2031","新光鋼","41.85","+0.2","+0.48","26W19","05/08","52.2","+0.04","50.5","-0.13","49.7","+1.25"
"145","9941","裕融","87.7","+1.3","+1.5","26W19","05/08","67","-0.45","65.7","-0.48","65.1","-0.52"
"146","2357","華碩","784","-12","-1.51","26W19","05/08","68.4","+0.28","65.5","+0.41","61.9","+0.06"
"147","8096","擎亞","121","+3","+2.54","26W19","05/08","45.1","-1.44","43.6","-0.14","40.5","-2.02"
"148","00958B","永豐ESG銀行債15+","9.29","+0.03","+0.32","26W19","05/08","22.7","-2.1","22.1","-2.12","20.3","-2.86"
"149","9951","皇田","52.6","-0.3","-0.57","26W19","05/08","42","0","37.3","0","37.3","0"
"150","4919","新唐","172.5","+13.5","+8.49","26W19","05/08","67.4","+0.11","65.1","-0.2","64.1","-0.26"
"151","6657","華安","32.95","-2.05","-5.86","26W19","05/08","28.1","+0.04","24.3","0","21","0"
"152","009812","野村日本東證","11.84","-0.03","-0.25","26W19","05/08","31.3","+0.86","28.2","-0.47","27.4","+0.28"
"153","6214","精誠","142","-1.5","-1.05","26W19","05/08","52.6","+0.06","48.9","+0.26","46.3","+0.97"
"154","4534","慶騰","30","-1.5","-4.76","26W19","05/08","28","0","27.3","0","26.4","0"
"155","00684R","期元大美元指反1","15.1","0","0","26W19","05/08","77.1","+0.26","69.4","+0.26","49.7","+0.26"
"156","3022","威強電","86.2","+1.2","+1.41","26W19","05/08","55.8","+1.25","55.4","+1.6","52.9","+1.21"
"157","00783","富邦中証500","28.6","+0.29","+1.02","26W19","05/08","26.4","+6.62","13.8","-5.95","13.8","+2.51"
"158","8454","富邦媒","396","-43.5","-9.9","26W19","05/08","77.2","+0.4","75.7","0","75","0"
"159","6438","迅得","144","-2","-1.37","26W19","05/08","29.3","-1.85","27.7","-2.64","24.3","+0.56"
"160","00665L","富邦恒生國企正2","8.91","-0.13","-1.44","26W19","05/08","53.2","+0.97","48.2","+1.22","44.5","+0.53"
"161","6416","瑞祺電通","81.8","+0.1","+0.12","26W19","05/08","41.1","+0.27","39","+1.18","33.9","+0.01"
"162","00970B","新光BBB投等債20+","9.42","+0.02","+0.21","26W19","05/08","57.2","+0.46","55.6","+0.45","53.6","+0.22"
"163","2481","強茂","137","+1.5","+1.11","26W19","05/08","56.1","+0.79","53.6","+0.42","51.4","+0.16"
"164","4155","訊映","15.35","-0.3","-1.92","26W19","05/08","36.9","-0.44","33.6","+0.55","30.5","-0.01"
"165","1809","中釉","48.3","-2.4","-4.73","26W19","05/08","50.9","+1.83","48.2","+0.91","47.6","+0.91"
"166","9906","欣巴巴","43.7","-2.55","-5.51","26W19","05/08","75.1","+0.16","74.4","+0.16","71.5","+0.16"
"167","3162","精確","83.6","-1.9","-2.22","26W19","05/08","61.9","+2.16","57.1","+0.27","55.4","-0.91"
"168","4716","大立","16.5","+0.05","+0.3","26W19","05/08","33.4","+0.02","25.1","-0.87","23.2","+0.09"
"169","00652","富邦印度","31.58","-0.15","-0.47","26W19","05/08","25.3","-2.46","23.4","-0.39","23.4","+2.14"
"170","8930","青鋼","27.6","0","0","26W19","05/08","61.5","+0.76","57.6","+0.02","55.3","0"
"171","1303","南亞","96.9","+2.1","+2.22","26W19","05/08","83.7","-0.08","82.9","-0.02","82.2","-0.05"
"172","2385","群光","139","0","0","26W19","05/08","75","+0.65","72.4","+0.83","70.7","+0.36"
"173","2458","義隆","146","-0.5","-0.34","26W19","05/08","53.3","-0.58","51.9","-0.65","49.8","+0.24"
"174","3713","新晶投控","16","-0.15","-0.93","26W19","05/08","46.2","+0.01","45.3","+0.01","42.3","0"
"175","009811","統一美國50","12.57","-0.05","-0.4","26W19","05/08","18.4","-0.4","17","-0.67","14.1","-1.07"
"176","2492","華新科","417.5","+10","+2.45","26W19","05/08","62","+3.98","60.9","+3.93","59.3","+3.88"
"177","6170","統振","51.7","-0.3","-0.58","26W19","05/08","52.4","-0.08","51.6","-0.05","48.7","-0.06"
"178","3625","西勝","15.1","-0.05","-0.33","26W19","05/08","40.4","-0.68","37.4","-0.03","35.2","+0.01"
"179","2731","雄獅","152","-2.5","-1.62","26W19","05/08","42.3","-0.62","37","+0.24","35.1","+1.15"
"180","5481","新華","19.5","+0.05","+0.26","26W19","05/08","58.7","+0.32","54.9","+0.32","51.1","+0.45"
"181","00795B","中信美國公債20年","26.73","+0.04","+0.15","26W19","05/08","50.2","+0.56","49.4","+0.61","48.4","+0.62"
"182","1319","東陽","102","-5","-4.67","26W19","05/08","80.6","-0.38","79.3","-0.62","79","-0.15"
"183","3027","盛達","20.2","-0.2","-0.98","26W19","05/08","40.3","+0.81","36.5","+0.8","35.1","+0.8"
"184","1437","勤益控","29.15","+0.4","+1.39","26W19","05/08","75.1","+0.01","69.5","-0.4","65.7","+0.52"
"185","6112","邁達特","46.6","-1","-2.1","26W19","05/08","57.9","-0.57","57.2","-0.2","56.2","-0.2"
"186","5490","同亨","28.25","-0.35","-1.22","26W19","05/08","29.2","+0.53","26.5","-0.8","24.5","0"
"187","00926","凱基全球菁英55","24.45","-0.07","-0.29","26W19","05/08","38.6","+1.58","36.2","+0.53","36.2","+0.53"
"188","3543","州巧","31.35","-0.75","-2.34","26W19","05/08","44.6","-0.02","38.3","-1.96","34.3","-1.27"
"189","6598","ABC-KY","24.5","-0.4","-1.61","26W19","05/08","47","+0.54","43.6","-0.04","40","-0.04"
"190","6861","睿生光電","303.5","-13.5","-4.26","26W19","05/08","52.8","-3.11","51.1","+0.19","51.1","+2.56"
"191","00897","富邦基因免疫生技","9.59","-0.03","-0.31","26W19","05/08","14.1","+0.96","10.5","+1.44","8.73","+0.86"
"192","8101","華冠","15.05","-1.55","-9.34","26W19","05/08","79.4","-1.23","79.4","0","79.4","0"
"193","8131","福懋科","68.7","+1.8","+2.69","26W19","05/08","71","-0.47","69.7","-0.62","69.5","+0.01"
"194","1326","台化","46.25","+0.05","+0.11","26W19","05/08","81.2","+0.03","80.4","-0.06","79.8","+0.04"
"195","2382","廣達","370","-10.5","-2.76","26W19","05/08","84.8","+0.17","83.5","+0.23","82.1","+0.15"
"196","5902","德記","36","0","0","26W19","05/08","82.5","+0.03","81.8","+0.03","78.9","+0.04"
"197","00937B","群益ESG投等債20+","14.89","+0.02","+0.13","26W19","05/08","53.7","+0.11","51.2","+0.08","49.3","+0.01"
"198","2065","世豐","34.6","+0.7","+2.06","26W19","05/08","45.2","-0.74","43.1","-0.74","40","-0.74"
"199","2444","兆勁","12.8","-0.15","-1.16","26W19","05/08","21.6","0","19.6","0","16.8","0"
"200","5234","達興材料","381","-3","-0.78","26W19","05/08","61.3","-0.58","58.7","+0.87","57","+1.01"
"201","3363","上詮","728","-19","-2.54","26W19","05/08","42.4","+0.56","37.4","-0.03","36.6","-0.03"
"202","4931","新盛力","234","-18","-7.14","26W19","05/08","22.6","+0.25","18.4","+1.35","10.2","+0.13"
"203","00995A","主動中信台灣卓越","16.95","-0.08","-0.47","26W19","05/08","11.6","-0.37","10.5","-0.54","8.76","-0.49"
"204","6182","合晶","80.9","+2.4","+3.06","26W19","05/08","29.2","+8.14","28.2","+8.35","27.3","+8.17"
"205","6890","來億-KY","284","+4","+1.43","26W19","05/08","88.3","-0.27","87.7","0","87.3","0"
"206","3049","精金","13.6","-0.2","-1.45","26W19","05/08","45.8","+0.27","44.5","+0.27","43.7","+0.26"
"207","3508","位速","18.6","-0.15","-0.8","26W19","05/08","38.2","+0.68","35.6","+0.04","32.9","+0.04"
"208","2323","中環","10.85","-0.05","-0.46","26W19","05/08","41.8","+0.76","39.9","+0.69","38.2","+0.7"
"209","2409","友達","23.15","+0.2","+0.87","26W19","05/08","47.3","-0.25","45.7","-0.3","44.5","-0.28"
"210","5315","光聯","22.05","-0.1","-0.45","26W19","05/08","30.6","-0.66","28.6","+1.26","23","-1.15"
"211","3311","閎暉","37","-0.35","-0.94","26W19","05/08","53.1","+0.02","50.9","+0.01","50","+0.05"
"212","00981B","第一金優選非投債","9.17","+0.02","+0.22","26W19","05/08","41.8","-1.32","37.4","-1.58","33.5","-1.47"
"213","00858","永豐美國500大","35.05","-0.14","-0.4","26W19","05/08","14.8","+0.53","13.6","-0.72","13.6","-0.04"
"214","8444","綠河-KY","4.9","-0.07","-1.41","26W19","05/08","77.7","+0.55","75.2","-0.02","74.5","-0.02"
"215","2354","鴻準","56.2","-0.1","-0.18","26W19","05/08","45.5","-0.16","44.5","-0.2","43.9","+0.04"
"216","00939","統一台灣高息動能","20.72","+0.01","+0.05","26W19","05/08","8.64","+1.55","8.24","+1.6","7.38","+1.6"
"217","5340","建榮","85.8","+0.1","+0.12","26W19","05/08","58.2","-1.8","55.8","-1.3","53.9","-1.79"
"218","5604","中連","30.8","-0.1","-0.32","26W19","05/08","61.9","0","57.9","0","52.9","0"
"219","00945B","凱基美國非投等債","14.48","+0.04","+0.28","26W19","05/08","34.9","+0.42","33.1","+0.44","31.4","+0.26"
"220","00730","富邦臺灣優質高息","28.2","-0.29","-1.02","26W19","05/08","17","+1.15","16.2","+1.11","16.2","+1.11"
"221","5464","霖宏","69.9","+2.4","+3.56","26W19","05/08","65.4","+5.67","63.4","+4.79","54.3","+2.21"
"222","5009","榮剛","35.35","-0.1","-0.28","26W19","05/08","47","+1.19","45.8","+0.99","44.7","+0.98"
"223","3466","德晉","31.35","-1.6","-4.86","26W19","05/08","43.2","-0.37","36.5","-0.43","31.9","-1.65"
"224","1432","大魯閣","17.2","-0.1","-0.58","26W19","05/08","53.9","0","53.9","0","53","0"
"225","2887","台新新光金","28.75","-0.15","-0.52","26W19","05/08","71.1","-0.02","69.8","-0.02","68.7","-0.06"
"226","2108","南帝","29.95","+1.7","+6.02","26W19","05/08","67.8","-0.15","65.9","-0.61","63.9","-0.59"
"227","5521","工信","10.25","-1","-8.89","26W19","05/08","58.3","-0.42","56.2","-0.57","54.8","-0.9"
"228","8436","大江","119.5","+1","+0.84","26W19","05/08","33.4","+0.08","29.8","+0.03","29","+0.03"
"229","9802","鈺齊-KY","79","-1.9","-2.35","26W19","05/08","60.9","+0.44","59.1","+1.15","56.1","+1.25"
"230","8121","越峰","43.5","-1","-2.25","26W19","05/08","56.7","-0.01","55","-0.01","53.1","0"
"231","00963","中信全球高股息","12.64","+0.12","+0.96","26W19","05/08","26.2","+0.49","24.7","+2.17","22.6","+1.23"
"232","3515","華擎","243.5","+0.5","+0.21","26W19","05/08","67.3","-0.02","66.8","-0.02","64.5","-0.02"
"233","1504","東元","68.4","-1.1","-1.58","26W19","05/08","72.5","-0.42","71.5","-0.44","70.7","-0.29"
