排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2882,國泰金,85.4,2.3,2.77,05/27,28.5,30.4,31.0,38.2,35.6,27.8,15.5,17.1,10.1,5.49,2.64,15.2
2,2885,元大金,59.5,2.2,3.84,05/27,25.3,25.6,30.3,32.8,25.3,14.8,9.41,15.1,11.6,6.68,2.32,12.0
3,2881,富邦金,110.0,6.5,6.28,05/27,27.2,20.9,22.6,27.2,26.1,21.2,14.1,15.7,8.48,5.04,2.33,15.2
4,2062,橋椿,18.2,-0.1,-0.55,05/27,0.0,10.1,18.7,23.7,21.4,14.2,7.07,4.15,3.35,0.4,0.61,4.48
5,2347,聯強,85.9,1.5,1.78,05/27,0.95,3.37,19.1,22.9,15.7,15.0,7.44,16.6,12.1,14.2,7.35,10.5
6,3005,神基,103.0,-1.0,-0.96,05/27,31.5,29.6,29.8,22.7,14.2,11.5,7.64,9.37,8.16,5.43,4.04,8.68
7,2884,玉山金,31.15,0.0,0.0,05/27,19.2,24.2,25.0,21.0,14.0,15.7,11.0,6.44,5.33,4.76,1.93,8.82
8,6188,廣明,83.9,-1.6,-1.87,05/27,20.8,20.8,21.2,20.1,15.5,8.69,7.65,3.76,1.39,0.34,0.7,4.72
9,6515,穎崴,9795.0,890.0,9.99,05/27,6.89,13.3,17.6,19.5,12.9,11.8,7.94,6.5,4.52,4.82,,6.58
10,2474,可成,208.5,13.5,6.92,05/27,13.3,14.3,15.3,18.1,16.7,12.5,11.9,16.1,14.1,13.6,4.23,14.8
11,1402,遠東新,23.45,-2.6,-9.98,05/27,11.8,14.0,15.7,17.8,15.4,12.2,7.0,8.42,8.36,11.5,5.61,8.36
12,6510,精測,3195.0,-220.0,-6.44,05/27,20.4,19.7,16.6,17.4,9.82,8.56,9.75,7.2,6.55,5.21,3.61,8.03
13,3529,力旺,3295.0,-190.0,-5.45,05/27,36.2,29.9,25.2,17.3,11.5,8.56,5.16,4.39,4.93,5.07,4.14,4.18
14,6177,達麗,42.55,0.35,0.83,05/27,18.2,18.9,18.6,15.0,11.2,6.76,6.35,7.62,7.04,3.81,2.57,6.73
15,3036,文曄,296.0,2.5,0.85,05/27,21.8,26.1,24.8,14.4,10.4,7.91,8.32,8.79,8.58,5.85,4.57,8.68
16,2207,和泰車,466.5,4.5,0.97,05/27,16.5,17.0,17.5,14.4,8.83,6.13,3.68,2.95,3.31,1.86,1.16,3.5
17,6683,雍智科技,1780.0,-20.0,-1.11,05/27,12.8,11.4,9.69,13.6,10.8,6.74,2.66,1.64,1.25,1.27,,1.82
18,7769,鴻勁,7800.0,-100.0,-1.27,05/27,15.1,8.9,9.17,13.3,7.14,2.99,2.46,1.46,,,,2.21
19,7751,竑騰,1700.0,-60.0,-3.41,05/27,36.3,31.6,22.0,13.1,6.84,10.0,3.67,1.59,,,,2.12
20,2891,中信金,59.2,1.6,2.78,05/27,4.52,4.03,6.79,13.1,14.3,16.0,10.9,15.2,12.5,6.59,3.13,12.1
21,00755B,群益投資級公用債,32.49,0.01,0.03,05/27,0.0,0.0,0.0,12.2,31.0,30.9,13.3,7.42,3.76,0.69,,9.0
22,2324,仁寶,33.4,-0.2,-0.6,05/27,8.72,10.8,10.8,12.0,12.6,9.69,9.0,8.78,7.8,5.77,4.1,7.94
23,2439,美律,90.7,-1.6,-1.73,05/27,8.57,6.79,9.63,12.0,13.2,12.5,9.47,13.4,10.8,4.51,2.53,8.44
24,5371,中光電,71.5,-1.3,-1.79,05/27,0.0,0.0,10.1,11.5,9.25,4.18,2.17,0.81,0.4,1.34,0.95,0.98
25,5274,信驊,18230.0,990.0,5.74,05/27,6.96,10.6,8.97,11.1,14.1,7.84,4.78,3.3,3.82,4.18,4.63,3.81
26,2603,長榮,211.5,0.0,0.0,05/27,6.37,7.91,9.83,10.9,8.97,8.6,4.68,6.09,8.04,3.81,1.06,6.61
27,2303,聯電,143.5,13.0,9.96,05/27,10.9,10.4,9.11,10.6,6.24,4.16,4.32,5.15,6.61,5.24,2.15,4.07
28,3665,貿聯-KY,2115.0,-150.0,-6.62,05/27,26.9,18.6,15.0,10.3,20.5,15.9,8.4,9.02,6.66,5.26,3.88,10.4
29,006205,富邦上証,41.11,-0.13,-0.32,05/27,0.0,0.0,0.0,10.1,4.9,2.93,2.63,1.56,0.7,0.45,1.13,1.81
30,5876,上海商銀,39.45,0.0,0.0,05/27,7.1,8.42,9.02,9.48,6.29,6.19,5.22,16.3,19.1,9.74,,8.24
31,4441,振大環球,206.0,3.0,1.48,05/27,0.0,0.0,0.0,9.08,10.7,5.07,1.85,1.24,,,,1.45
32,6257,矽格,233.5,-3.5,-1.48,05/27,1.04,1.25,3.42,8.84,7.94,4.38,3.37,4.42,5.21,4.41,2.24,3.25
33,6805,富世達,1740.0,-45.0,-2.52,05/27,1.18,7.35,10.9,8.83,10.6,14.6,9.23,7.82,5.09,,,9.52
34,4904,遠傳,92.9,-1.1,-1.17,05/27,7.52,7.98,8.68,8.51,6.82,14.6,10.9,11.2,17.2,10.2,5.31,11.6
35,2454,聯發科,4640.0,375.0,8.79,05/27,9.49,8.07,9.53,8.25,6.8,3.35,2.89,2.56,4.93,4.08,2.11,2.76
36,2357,華碩,701.0,2.0,0.29,05/27,0.14,3.99,2.94,8.05,6.86,7.29,4.21,5.24,7.13,6.11,3.83,5.4
37,6121,新普,396.5,2.0,0.51,05/27,1.16,1.46,5.79,7.99,9.19,8.5,7.46,17.6,15.2,11.4,5.19,16.7
38,3217,優群,197.5,4.5,2.33,05/27,0.0,16.7,14.9,7.87,5.0,3.43,1.88,1.6,3.01,3.53,2.86,1.66
39,2883,凱基金,22.3,0.75,3.48,05/27,3.68,8.13,11.0,7.81,9.93,9.64,5.09,4.16,3.47,4.14,2.5,4.32
40,7402,邑錡,97.7,-0.9,-0.91,05/27,0.0,0.0,3.9,7.81,13.9,7.2,2.24,0.65,0.23,0.08,0.07,1.03
41,2449,京元電子,315.5,-23.0,-6.79,05/27,10.5,7.13,7.15,7.75,6.69,5.3,5.38,5.47,4.13,4.05,3.2,4.95
42,3260,威剛,412.5,2.5,0.61,05/27,0.01,3.29,7.32,7.52,4.69,4.15,2.59,2.32,1.96,2.34,1.57,2.44
43,2402,毅嘉,68.7,-1.4,-2.0,05/27,0.0,6.06,7.28,7.22,5.82,2.53,0.64,0.41,0.6,0.24,0.16,0.58
44,1215,卜蜂,129.5,-6.0,-4.43,05/27,0.12,7.46,7.7,7.14,6.58,5.03,3.94,3.9,5.36,4.53,3.25,3.91
45,2887,台新新光金,23.3,-0.3,-1.27,05/27,3.81,8.23,8.57,7.05,14.6,28.0,15.3,9.12,5.73,4.12,2.25,11.8
46,3702,大聯大,120.5,-1.0,-0.82,05/27,29.1,17.6,11.9,7.02,8.4,10.2,9.44,9.84,15.2,13.2,7.55,10.5
