"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"8097","常珵","52.3","+0.4","+0.77","05/13","+4","+32","11.1","0.05","0","0","0","0","+1","+1","1.51","0","+4","+33","11.3","0.05"
"8147","正淩","165.5","-17.5","-9.56","05/13","+4","+1,735","16.3","4.19","0","0","0","0","-1","-42","-1.32","-0.1","-1","-40","-1.27","-0.1"
"8440","綠電","22.6","+2.05","+9.98","05/13","+4","+177","15.7","0.35","0","0","0","0","+1","+8","1.61","0.02","+4","+185","16.4","0.37"
"00637L","元大滬深300正2","22.46","+0.1","+0.45","05/13","+3","+3,050","4.16","0.37","0","0","0","0","+1","+1,350","6.05","0.16","+1","+1,500","6.72","0.18"
"00653L","富邦印度正2","44.28","-0.62","-1.38","05/13","+3","+788","34.7","4.28","0","0","0","0","-1","-120","-22.5","-0.65","-1","-108","-20.2","-0.59"
"00675L","富邦臺灣加權正2","276.2","-5.7","-2.02","05/13","+3","+61","1.01","0.06","0","0","0","0","+3","+228","3.77","0.21","+3","+289","4.78","0.26"
"00687B","國泰20年美債","27.64","-0.04","-0.14","05/13","+3","+27,076","37.4","0.48","0","0","0","0","-1","-439","-1.62","-0.01","+41","+480,329","45.4","8.44"
"00710B","復華彭博非投等債","18.84","-0.01","-0.05","05/13","+3","+83","12.3","0.05","0","0","0","0","+1","+4","2.2","0","+1","+67","33.1","0.04"
"00712","復華富時不動產","8.94","-0.03","-0.33","05/13","+3","+191","0.31","0","0","0","0","0","+1","+1,993","12.1","0.04","+1","+2,122","12.9","0.04"
"00722B","群益投資級電信債","35.7","+0.02","+0.06","05/13","+3","+1,471","23.5","0.1","0","0","0","0","-1","-156","-5.53","-0.01","+3","+1,023","16.4","0.07"
"00724B","群益投資級金融債","33.57","+0.05","+0.15","05/13","+3","+1,079","9.79","0.04","0","0","0","0","-1","-128","-3.37","0","+3","+854","7.75","0.03"
"00751B","元大AAA至A公司債","31.51","0","0","05/13","+3","+9,145","44","0.17","0","0","0","0","+4","+2,481","9.57","0.05","+3","+10,975","52.8","0.21"
"00755B","群益投資級公用債","32.83","+0.02","+0.06","05/13","+3","+326","47.1","0.12","-3","-342","-49.5","-0.12","+2","+20","4.83","0.01","+1","+5","2.34","0"
"00780B","國泰A級金融債","37.44","+0.08","+0.21","05/13","+3","+275","43.2","0.12","0","0","0","0","-5","-268","-31.1","-0.12","+3","+9","1.48","0"
"00788B","元大10年IG電能債","29.67","-0.01","-0.03","05/13","+3","+3","1.72","0.01","0","0","0","0","+6","+219","65.1","0.79","+6","+219","65.1","0.79"
"00799B","國泰A級醫療債","29.73","-0.01","-0.03","05/13","+3","+3","0.42","0.01","0","0","0","0","+1","+82","22.1","0.32","+1","+83","22.4","0.32"
"00836B","永豐10年A公司債","28.77","+0.04","+0.14","05/13","+3","+19","83.1","0","0","0","0","0","-1","-1","-12.5","0","+3","+9","39.5","0"
"00933B","國泰10Y+金融債","15.99","+0.03","+0.19","05/13","+3","+11,249","35","0.17","0","0","0","0","+2","+947","5.51","0.01","+3","+11,418","35.5","0.17"
"00937B","群益ESG投等債20+","14.8","+0.02","+0.14","05/13","+3","+105,073","54.3","0.59","0","0","0","0","-2","-3,304","-2.64","-0.02","+3","+105,445","54.4","0.59"
"00948B","中信優息投資級債","9.43","+0.01","+0.11","05/13","+3","+23,454","53","0.6","0","0","0","0","-1","-3,018","-20","-0.08","+6","+30,403","42.9","0.77"
"00966B","統一ESG投等債15+","13.85","0","0","05/13","+3","+2,665","56.5","1.91","0","0","0","0","+1","+382","38.9","0.27","+3","+1,787","37.9","1.28"
"009814","富邦標普500","10.86","+0.05","+0.46","05/13","+3","+661","12.1","0.36","0","0","0","0","+4","+2,378","31.6","1.3","+4","+3,015","40","1.65"
"1402","遠東新","26.75","+0.1","+0.38","05/13","+3","+1,902","4.33","0.04","-1","-21","-0.3","0","-5","-927","-1.39","-0.02","+3","+1,570","3.58","0.03"
"1455","集盛","8.11","+0.01","+0.12","05/13","+3","+871","58.9","0.16","0","0","0","0","+1","+1","0.25","0","+3","+1,358","91.8","0.26"
"1513","中興電","155.5","-1.5","-0.96","05/13","+3","+201","1.25","0.04","-1","-6","-0.14","0","-1","-57","-1.36","-0.01","-1","-62","-1.48","-0.01"
"1514","亞力","120.5","-3","-2.43","05/13","+3","+492","2.47","0.18","0","0","0","0","-1","-143","-3.17","-0.05","+3","+349","1.75","0.13"
"1532","勤美","20.45","+0.05","+0.25","05/13","+3","+123","4.97","0.03","0","0","0","0","0","0","0","0","+3","+119","4.8","0.03"
"1539","巨庭","15.6","-0.05","-0.32","05/13","+3","+8","3.62","0.01","0","0","0","0","-1","-2","-5.76","0","+3","+6","2.71","0.01"
"1605","華新","35.2","+0.7","+2.03","05/13","+3","+20,031","11.5","0.45","+1","+1,145","2","0.03","+3","+1,975","1.13","0.04","+3","+23,151","13.3","0.52"
"1612","宏泰","36.85","+0.05","+0.14","05/13","+3","+241","9.72","0.08","-1","-13","-2.41","0","+1","0","0.01","0","+3","+228","9.18","0.07"
"1708","東鹼","41.6","-0.15","-0.36","05/13","+3","+526","3.81","0.21","0","0","0","0","+1","+41","1.28","0.02","+3","+566","4.1","0.23"
"1721","三晃","34.75","+0.3","+0.87","05/13","+3","+1,465","2.92","0.79","0","0","0","0","-1","-113","-0.67","-0.06","+3","+1,352","2.69","0.73"
"1762","中化生","37.95","+3.45","+10","05/13","+3","+95","2.35","0.12","0","0","0","0","+4","+64","1.22","0.08","+4","+156","2.97","0.2"
"1784","訊聯","72.5","-0.2","-0.28","05/13","+3","+45","8.88","0.09","0","0","0","0","-10","-33","-2","-0.06","+1","+19","16.5","0.04"
"1904","正隆","19","+1.45","+8.26","05/13","+3","+3,201","29.5","0.29","0","0","0","0","+3","+232","2.13","0.02","+3","+3,433","31.6","0.31"
"2017","官田鋼","8.92","-0.02","-0.22","05/13","+3","+331","12.9","0.07","0","0","0","0","-1","-1","-0.19","0","+3","+330","12.9","0.07"
"2020","美亞","22.1","+0.05","+0.23","05/13","+3","+108","8.28","0.04","0","0","0","0","-1","0","-0.02","0","+3","+108","8.27","0.04"
"2022","聚亨","8.28","+0.08","+0.98","05/13","+3","+241","8.3","0.07","0","0","0","0","0","0","0","0","+3","+241","8.3","0.07"
"2066","世德","50.6","+4.6","+10","05/13","+3","+11","3.81","0.02","0","0","0","0","0","0","0","0","+3","+11","3.81","0.02"
"2344","華邦電","122","+0.5","+0.41","05/13","+3","+5,995","0.98","0.13","+1","+8,723","6.55","0.19","-4","-1,775","-0.23","-0.04","+3","+13,166","2.15","0.29"
"2399","映泰","48.15","+1.7","+3.66","05/13","+3","+2,509","3.2","1.41","0","0","0","0","-1","-108","-0.42","-0.06","+3","+2,401","3.07","1.35"
"2412","中華電","137.5","+2","+1.48","05/13","+3","+10,595","34.5","0.14","+1","+1,708","12","0.02","-3","-2,854","-9.31","-0.04","+3","+9,388","30.6","0.12"
"2417","圓剛","49","-1.4","-2.78","05/13","+3","+1,820","20.9","1.16","0","0","0","0","+1","0","0.01","0","+3","+1,816","20.9","1.15"
"2425","承啟","33.6","-0.4","-1.18","05/13","+3","+94","1.94","0.1","0","0","0","0","0","0","0","0","+3","+94","1.94","0.1"
"2457","飛宏","25.2","-0.25","-0.98","05/13","+3","+830","9.44","0.2","0","0","0","0","+1","+36","1.72","0.01","+3","+864","9.82","0.2"
"2476","鉅祥","118.5","0","0","05/13","+3","+406","2.25","0.19","0","0","0","0","+1","+1","0.02","0","+3","+406","2.26","0.19"
"2480","敦陽科","148.5","+0.5","+0.34","05/13","+3","+112","9.62","0.11","-1","-3","-1.07","0","-1","0","-0.05","0","+3","+109","9.31","0.1"
"2485","兆赫","67.2","-0.5","-0.74","05/13","+3","+348","0.44","0.11","0","0","0","0","-4","-300","-0.25","-0.09","-1","-141","-0.45","-0.04"
"2492","華新科","200","+11.5","+6.1","05/13","+3","+5,650","4.4","1.16","+4","+6,227","3.7","1.28","-1","-258","-0.46","-0.05","+3","+11,651","9.08","2.4"
"2515","中工","13.35","+0.3","+2.3","05/13","+3","+2,200","13.3","0.14","0","0","0","0","0","0","0","0","+3","+7,562","45.7","0.47"
"2527","宏璟","34.1","+0.4","+1.19","05/13","+3","+44","1.91","0.02","0","0","0","0","0","0","0","0","+3","+44","1.91","0.02"
"2528","皇普","22.35","+0.2","+0.9","05/13","+3","+19","1.02","0","-1","-5","-1.46","0","0","0","0","0","+3","+14","0.75","0"
"2535","達欣工","75","+0.2","+0.27","05/13","+3","+233","4.38","0.09","0","0","0","0","-1","-2","-0.07","0","+3","+231","4.35","0.09"
"2605","新興","32.1","-0.9","-2.73","05/13","+3","+67","0.33","0.01","0","0","0","0","-1","-82","-1.72","-0.01","-1","-77","-1.61","-0.01"
"2617","台航","29.15","+0.05","+0.17","05/13","+3","+88","4.18","0.02","0","0","0","0","-1","0","-0.1","0","+3","+88","4.16","0.02"
"2637","慧洋-KY","73.9","+0.9","+1.23","05/13","+3","+1,282","22.6","0.17","-1","-80","-4.47","-0.01","+1","+7","0.37","0","+3","+1,209","21.3","0.16"
"2851","中再保","34.3","+0.2","+0.59","05/13","+3","+140","0.8","0.02","0","0","0","0","+1","+37","0.99","0","+3","+177","1.02","0.02"
"2903","遠百","22.45","+0.35","+1.58","05/13","+3","+863","13.8","0.06","-1","-81","-3.3","-0.01","0","0","0","0","+3","+612","9.79","0.04"
"2941","米斯特","29.6","-0.25","-0.84","05/13","+3","+5","13.8","0.03","0","0","0","0","0","0","0","0","+3","+5","13.8","0.03"
"3008","大立光","2850","+55","+1.97","05/13","+3","+572","6.78","0.43","+1","+16","0.38","0.01","-1","-128","-2.94","-0.1","+3","+447","5.29","0.34"
"3011","今皓","13.4","-0.05","-0.37","05/13","+3","+116","4.05","0.09","0","0","0","0","0","0","0","0","+1","+100","14.7","0.08"
"3030","德律","414","+6","+1.47","05/13","+3","+35","0.77","0.01","+6","+233","0.85","0.1","-1","-43","-3.04","-0.02","-1","-11","-0.81","0"
"3038","全台","22.6","+0.15","+0.67","05/13","+3","+111","9.43","0.07","0","0","0","0","+1","+2","0.56","0","+3","+113","9.6","0.07"
"3056","富華新","13.85","+0.5","+3.75","05/13","+3","+373","8.43","0.08","0","0","0","0","-1","-9","-0.43","0","+3","+364","8.23","0.08"
"3094","聯傑","30.6","-0.8","-2.55","05/13","+3","+80","1.13","0.1","0","0","0","0","+1","+5","0.43","0.01","+3","+85","1.2","0.1"
"3171","炎洲流通","68.5","+1.3","+1.93","05/13","+3","+12","2.96","0.04","0","0","0","0","+1","+1","0.98","0","+3","+13","3.21","0.04"
"3264","欣銓","230","+1.5","+0.66","05/13","+3","+1,451","5.73","0.3","+1","+84","1.46","0.02","+1","+2","0.03","0","+1","+1,044","18.2","0.21"
"3325","旭品","12.2","-0.1","-0.81","05/13","+3","+328","27.3","0.3","0","0","0","0","-1","0","-0.06","0","+3","+328","27.3","0.3"
"3356","奇偶","60.3","-0.6","-0.99","05/13","+3","+172","2.15","0.21","+1","+3","0.22","0","0","0","0","0","+3","+175","2.18","0.22"
"3529","力旺","3920","-195","-4.74","05/13","+3","+1,183","24","1.58","-1","-193","-12.4","-0.26","-1","-40","-2.58","-0.05","+3","+1,041","21.1","1.39"
"3596","智易","183","+2","+1.1","05/13","+3","+2,672","34.2","1.21","-1","-38","-1.75","-0.02","-1","0","0","0","+3","+3,714","47.5","1.69"
"3653","健策","3530","-390","-9.95","05/13","+3","+309","3.44","0.21","-1","-311","-24.2","-0.21","+1","+77","6.01","0.05","+1","+61","4.75","0.04"
"3672","康聯訊","11.3","+0.1","+0.89","05/13","+3","+14","9.72","0.03","0","0","0","0","0","0","0","0","+3","+16","11.1","0.04"
"4107","邦特","119.5","-1","-0.83","05/13","+3","+107","22","0.15","0","0","0","0","0","0","0","0","+3","+107","22","0.15"
"4116","明基醫","38.4","-0.4","-1.03","05/13","+3","+7","3.88","0.02","0","0","0","0","0","0","0","0","+3","+7","3.88","0.02"
"4119","旭富","41.6","-0.5","-1.19","05/13","+3","+36","2.18","0.03","0","0","0","0","+1","+3","1.04","0","+3","+39","2.39","0.03"
"4130","健亞","28.25","0","0","05/13","+3","+131","22.9","0.1","0","0","0","0","+3","+2","0.28","0","+3","+133","23.1","0.1"
"4139","馬光-KY","23.55","+0.05","+0.21","05/13","+3","+3","6.25","0.01","0","0","0","0","0","0","0","0","+3","+3","6.25","0.01"
"4155","訊映","14.2","+1.25","+9.65","05/13","+3","+708","26","0.49","0","0","0","0","+1","+9","0.4","0.01","+3","+717","26.4","0.5"
"4157","太景*-KY","9.21","-0.02","-0.22","05/13","+3","+611","15.6","0.09","0","0","0","0","+2","+1","0.05","0","+3","+611","15.6","0.09"
"4160","訊聯基因","42.2","-0.1","-0.24","05/13","+3","+7","3.37","0.03","0","0","0","0","0","0","0","0","+3","+7","3.37","0.03"
"4433","興采","20.15","-0.15","-0.74","05/13","+3","+9","7.63","0.01","0","0","0","0","0","0","0","0","+3","+9","7.63","0.01"
"4532","瑞智","23.05","-0.1","-0.43","05/13","+3","+339","8.34","0.07","-6","-1,010","-14.9","-0.2","-3","-10","-0.25","0","+1","+97","11.5","0.02"
"4545","銘鈺","29.9","-0.05","-0.17","05/13","+3","+6","1.49","0.01","0","0","0","0","-1","-1","-1.01","0","+3","+5","1.24","0.01"
"4551","智伸科","153","-2.5","-1.61","05/13","+3","+252","4.98","0.22","0","0","0","0","-1","-9","-0.81","-0.01","+3","+165","3.26","0.14"
"4716","大立","15.4","+0.25","+1.65","05/13","+3","+137","9.05","0.15","0","0","0","0","0","0","0","0","+3","+137","9.05","0.15"
"4903","聯光通","47.45","+3.05","+6.87","05/13","+3","+1,003","7.27","0.95","0","0","0","0","+1","0","0.01","0","+3","+1,003","7.27","0.95"
"4934","太極","17.8","-0.6","-3.26","05/13","+3","+80","1.51","0.04","0","0","0","0","+1","+5","0.32","0","+3","+83","1.57","0.04"
"4935","茂林-KY","36.05","0","0","05/13","+3","+46","12.8","0.04","0","0","0","0","-4","-4","-0.8","0","+3","+43","12","0.03"
"4976","佳凌","30.45","+1.05","+3.57","05/13","+3","+116","6.26","0.08","0","0","0","0","+1","+3","0.33","0","+3","+119","6.42","0.08"
"5321","美而快","23","+0.5","+2.22","05/13","+3","+66","12","0.12","0","0","0","0","0","0","0","0","+3","+66","12","0.12"
"5351","鈺創","87","+3.2","+3.82","05/13","+3","+12,142","9.02","3.7","+3","+55","0.04","0.02","-1","-4","-0.01","0","+3","+12,230","9.08","3.72"
"5516","雙喜","11.2","+0.4","+3.7","05/13","+3","+14","4.58","0.03","0","0","0","0","0","0","0","0","+3","+14","4.58","0.03"
"5531","鄉林","8.28","+0.09","+1.1","05/13","+3","+130","7.86","0.01","0","0","0","0","0","0","0","0","+3","+196","11.8","0.02"
"6023","元大期","99.2","-0.6","-0.6","05/13","+3","+101","14.8","0.03","-2","-147","-28.3","-0.05","0","0","0","0","-2","-111","-21.4","-0.03"
"6126","信音","32.45","-0.7","-2.11","05/13","+3","+350","13","0.27","0","0","0","0","-1","0","0","0","+3","+381","14.1","0.29"
"6139","亞翔","686","+6","+0.88","05/13","+3","+640","3.71","0.27","+1","+26","0.38","0.01","+1","+71","1.03","0.03","+3","+738","4.27","0.31"
"6141","柏承","28.55","-3.15","-9.94","05/13","+3","+103","2.17","0.09","0","0","0","0","0","0","0","0","+3","+99","2.08","0.09"
"6142","友勁","8.39","-0.13","-1.53","05/13","+3","+48","1.92","0.01","0","0","0","0","+5","+41","1.09","0.01","+3","+84","3.37","0.03"
"6205","詮欣","80.4","-5.5","-6.4","05/13","+3","+131","1.45","0.16","0","0","0","0","+1","+3","0.08","0","+3","+132","1.45","0.16"
"6213","聯茂","273.5","-12","-4.2","05/13","+3","+1,807","3.62","0.5","-1","-316","-2.02","-0.09","+3","+78","0.16","0.02","+3","+1,569","3.14","0.43"
"6234","高僑","55","-0.5","-0.9","05/13","+3","+483","7.31","0.48","0","0","0","0","-2","-35","-1.06","-0.04","-1","-10","-0.97","-0.01"
"6241","鑫永洋","9.54","+0.86","+9.91","05/13","+3","+86","15.8","0.18","0","0","0","0","+1","+2","1.2","0","+3","+88","16.1","0.18"
"6271","同欣電","182","-1","-0.55","05/13","+3","+529","3.97","0.25","0","0","0","0","-3","-75","-0.57","-0.04","+3","+415","3.12","0.2"
"6277","宏正","70.7","-0.1","-0.14","05/13","+3","+85","13.3","0.07","0","0","0","0","0","0","0","0","+3","+105","16.5","0.09"
"6283","淳安","25.3","+0.45","+1.81","05/13","+3","+753","50.6","0.51","0","0","0","0","+4","+98","3.3","0.07","+3","+1,310","88","0.88"
"6419","京晨科","165.5","+15","+9.97","05/13","+3","+329","11.2","2.5","0","0","0","0","-1","-4","-0.2","-0.03","+3","+334","11.4","2.54"
"6442","光聖","1805","-100","-5.25","05/13","+3","+479","3.97","0.61","-1","-577","-12.9","-0.73","-4","-37","-0.26","-0.05","-1","-148","-3.31","-0.19"
"6451","訊芯-KY","478","+21.5","+4.71","05/13","+3","+1,457","8.24","1.36","-1","-2","-0.03","0","-1","-17","-0.25","-0.02","+3","+1,685","9.53","1.57"
"6461","益得","16.8","+0.1","+0.6","05/13","+3","+107","15.7","0.06","0","0","0","0","-1","0","0","0","+3","+107","15.6","0.06"
"6531","愛普*","1040","-15","-1.42","05/13","+3","+859","3.59","0.53","+3","+1,143","4.78","0.7","-1","-98","-0.84","-0.06","+3","+2,003","8.37","1.23"
"6593","台灣銘板","35.25","-0.15","-0.42","05/13","+3","+28","6.66","0.09","0","0","0","0","0","0","0","0","+3","+28","6.66","0.09"
"6609","瀧澤科","40.5","-1.15","-2.76","05/13","+3","+490","25.6","0.68","0","0","0","0","0","0","0","0","+3","+490","25.6","0.68"
"6680","鑫創電子","56.5","+2.4","+4.44","05/13","+3","+8","27.7","0.03","0","0","0","0","0","0","0","0","+3","+8","27.7","0.03"
"6929","佑全","24.15","-0.05","-0.21","05/13","+3","+5","7.79","0.01","0","0","0","0","0","0","0","0","+3","+5","7.79","0.01"
"7713","威力德生醫","68","-0.5","-0.73","05/13","+3","+4","13.9","0.01","0","0","0","0","0","0","0","0","+3","+4","13.9","0.01"
"7805","威聯通","715","-15","-2.05","05/13","+3","+30","6.25","0.09","0","0","0","0","-2","-1","-0.42","0","+3","+32","6.61","0.1"
"8046","南電","880","-20","-2.22","05/13","+3","+985","2.39","0.15","-1","-20","-0.17","0","-4","-260","-0.42","-0.04","+3","+837","2.03","0.13"
"8102","傑霖科技","64.9","+0.6","+0.93","05/13","+3","+27","13.2","0.12","0","0","0","0","0","0","0","0","+3","+27","13.2","0.12"
"8109","博大","116","-1.5","-1.28","05/13","+3","+143","19.8","0.17","0","0","0","0","-1","-1","-0.64","0","+3","+143","19.8","0.17"
"8261","富鼎","132","+1","+0.76","05/13","+3","+773","3.36","0.65","+1","+4","0.11","0","+1","+17","0.49","0.01","+3","+792","3.45","0.67"
"8464","億豐","334.5","0","0","05/13","+3","+199","7.33","0.07","0","0","0","0","-3","-2","-0.09","0","+4","+205","5.34","0.07"
"8931","大汽電","42.65","+1.35","+3.27","05/13","+3","+56","13.2","0.05","0","0","0","0","-1","-5","-1.59","0","+3","+51","12.1","0.04"
"9921","巨大","75.7","+3.6","+4.99","05/13","+3","+1,522","12.1","0.39","-1","-3","-0.06","0","-5","-66","-0.4","-0.02","+3","+1,477","11.8","0.38"
"9939","宏全","119","-3.5","-2.86","05/13","+3","+1,650","15.4","0.56","-6","-365","-2.51","-0.12","-1","-1","-0.11","0","+3","+1,603","15","0.54"
"00697B","元大美債7-10","35.53","-0.03","-0.08","05/13","+2","+3","0.26","0","0","0","0","0","+1","+81","27.4","0.12","+1","+82","27.8","0.12"
"00719B","元大美債1-3","30.85","+0.07","+0.23","05/13","+2","+1,750","25","0.32","0","0","0","0","+2","+699","10","0.13","+2","+2,449","35","0.45"
"00844B","新光15年IG金融債","31.71","0","0","05/13","+2","+7","3.72","0","0","0","0","0","0","0","0","0","+3","+29","10.5","0.01"
"00848B","中信新興亞洲債","34.23","0","0","05/13","+2","+3","0.37","0","0","0","0","0","0","0","0","0","+2","+3","0.37","0"
"00877","復華中國5G","40.34","+1.22","+3.12","05/13","+2","+345","4.01","0.26","0","0","0","0","+1","+813","20.2","0.61","+1","+1,028","25.6","0.77"
"00980D","主動聯博投等入息","20.35","0","0","05/13","+2","+398","42.4","0.38","0","0","0","0","-2","-498","-53.1","-0.48","-2","-100","-10.7","-0.1"
"009815","大華美國MAG7+","11.22","+0.01","+0.09","05/13","+2","+2,022","12.3","0.34","0","0","0","0","+2","+4,808","29.3","0.81","+2","+6,830","41.6","1.15"
"1799","易威","37.45","+0.95","+2.6","05/13","+2","+22","7.84","0.02","0","0","0","0","-1","0","0","0","+2","+22","7.84","0.02"
"2916","滿心","45.6","+1","+2.24","05/13","+2","+14","4.35","0.02","0","0","0","0","0","0","0","0","+2","+14","4.35","0.02"
"3093","港建*","53.8","-3.7","-6.43","05/13","+2","+147","4.26","0.1","0","0","0","0","0","0","0","0","+2","+147","4.26","0.1"
"3265","台星科","180","+1.5","+0.84","05/13","+2","+54","1.6","0.04","0","0","0","0","+1","+22","1.45","0.02","+1","+43","2.76","0.03"
"3284","太普高","16.3","-0.4","-2.4","05/13","+2","+43","9.4","0.04","0","0","0","0","-1","0","-0.03","0","+2","+43","9.52","0.04"
"3349","寶德","20.3","+0.3","+1.5","05/13","+2","+159","36.7","0.35","0","0","0","0","0","0","0","0","+2","+159","36.7","0.35"
"3354","律勝","34.75","+0.05","+0.14","05/13","+2","+338","7.85","0.48","0","0","0","0","0","0","0","0","+2","+338","7.85","0.48"
"3357","臺慶科","213","+19","+9.79","05/13","+2","+745","4.08","0.65","0","0","0","0","+1","+82","0.79","0.07","+2","+751","4.11","0.65"
"3490","單井","32.45","+1.4","+4.51","05/13","+2","+528","11.5","0.96","0","0","0","0","-4","-1","-0.01","0","+2","+528","11.5","0.96"
"3498","陽程","123.5","+11","+9.78","05/13","+2","+2,425","27.9","3.96","0","0","0","0","+3","+242","2.39","0.4","+2","+2,636","30.3","4.3"
"3526","凡甲","389","-2.5","-0.64","05/13","+2","+433","23.1","0.66","-2","-205","-11","-0.31","-1","-17","-2.21","-0.03","+1","+232","30.7","0.35"
"3527","聚積","60.5","-0.8","-1.31","05/13","+2","+5","0.79","0.01","0","0","0","0","0","0","0","0","+2","+5","0.79","0.01"
"3615","安可","36.1","+3.25","+9.89","05/13","+2","+545","5.76","0.8","0","0","0","0","+1","+23","0.29","0.03","+2","+568","6.01","0.83"
"3689","湧德","122","-2","-1.61","05/13","+2","+67","1.65","0.07","0","0","0","0","-1","-44","-2.25","-0.05","-1","-2","-0.1","0"
"4109","加捷生醫","11.4","-0.05","-0.44","05/13","+2","+74","21.4","0.06","0","0","0","0","+1","+1","0.46","0","+2","+75","21.6","0.06"
"4111","濟生","30","0","0","05/13","+2","+6","2.92","0.01","0","0","0","0","0","0","0","0","+2","+6","2.92","0.01"
"4113","聯上","14.8","0","0","05/13","+2","+101","15.5","0.04","0","0","0","0","-1","0","-0.09","0","+2","+101","15.4","0.04"
"4128","中天","14.9","+0.05","+0.34","05/13","+2","+250","8.83","0.04","0","0","0","0","-2","-8","-0.29","0","+2","+242","8.54","0.04"
"4162","智擎","56.2","-0.1","-0.18","05/13","+2","+217","30.4","0.15","0","0","0","0","-4","-10","-0.57","-0.01","+2","+213","29.8","0.15"
"4506","崇友","119.5","+1.5","+1.27","05/13","+2","+73","39.3","0.04","0","0","0","0","0","0","0","0","+2","+73","39.3","0.04"
"4554","橙的","34.25","+3.1","+9.95","05/13","+2","+29","4.73","0.11","0","0","0","0","+1","+8","1.61","0.03","+2","+36","5.79","0.13"
"4561","健椿","47.5","-2.7","-5.38","05/13","+2","+47","4.08","0.08","0","0","0","0","-1","-1","-0.1","0","+2","+47","4.08","0.08"
"4580","捷流閥業","81.3","-0.1","-0.12","05/13","+2","+36","24.1","0.08","0","0","0","0","0","0","0","0","+2","+36","24.1","0.08"
"4939","亞電","37.8","-1.65","-4.18","05/13","+2","+740","10.3","0.75","0","0","0","0","-4","-201","-1.41","-0.2","+2","+698","9.71","0.71"
"4966","譜瑞-KY","809","+48","+6.31","05/13","+2","+3,478","12.5","4.41","+9","+5,076","10.3","6.43","+1","+125","1.07","0.16","+5","+9,438","21.6","12"
"5263","智崴","100","-2","-1.96","05/13","+2","+24","7.25","0.03","0","0","0","0","-2","-34","-10.2","-0.05","-1","-12","-6.37","-0.02"
"5291","邑昇","68.2","-2.5","-3.54","05/13","+2","+195","6.96","0.49","0","0","0","0","-2","-3","-0.12","-0.01","+2","+192","6.84","0.48"
"5328","華容","28.6","+0.35","+1.24","05/13","+2","+876","3.48","0.51","0","0","0","0","-1","-245","-2.42","-0.14","+2","+920","3.66","0.53"
"5344","立衛","15.6","-0.45","-2.8","05/13","+2","+20","5.62","0.03","0","0","0","0","0","0","0","0","+2","+20","5.62","0.03"
"5381","光譜","26.8","+2.4","+9.84","05/13","+2","+675","17.6","0.32","0","0","0","0","+1","+1","0.04","0","+2","+676","17.6","0.33"
"5443","均豪","125.5","-2.5","-1.95","05/13","+2","+392","3.96","0.24","0","0","0","0","-2","-183","-1.85","-0.11","+3","+306","1.95","0.19"
"5468","凱鈺","17.8","-0.35","-1.93","05/13","+2","+8","6.79","0.01","0","0","0","0","0","0","0","0","+2","+8","6.79","0.01"
"5511","德昌","72.4","+0.4","+0.56","05/13","+2","+81","13","0.07","0","0","0","0","0","0","0","0","+2","+82","13.2","0.07"
"5523","豐謙","30.25","-0.1","-0.33","05/13","+2","+10","2.07","0.01","0","0","0","0","0","0","0","0","+2","+10","2.07","0.01"
