排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,2886,兆豐金,39.45,0.05,0.13,05/27,35.9,32.5,30.4,30.0,14.8,7.82,0.06,-0.5,-4.98,2.15,0.79,-0.88
2,3045,台灣大,110.0,-0.5,-0.45,05/27,21.6,22.2,25.5,28.4,16.8,8.07,2.69,12.0,-0.66,5.5,3.2,0.02
3,1216,統一,70.2,-0.6,-0.85,05/27,22.3,24.4,26.6,27.7,15.0,4.58,-3.88,5.84,3.8,6.82,2.33,-6.6
4,2382,廣達,312.0,-4.5,-1.42,05/27,28.8,28.2,26.0,27.0,12.9,8.49,3.46,1.97,0.17,-0.13,0.28,2.17
5,5876,上海商銀,39.45,0.0,0.0,05/27,33.6,25.6,23.0,23.9,11.9,3.08,3.04,-10.6,-14.8,3.92,,-1.21
6,2618,長榮航,34.8,-0.4,-1.14,05/27,25.1,23.5,20.4,21.9,14.1,8.32,3.21,-1.95,-8.1,1.84,0.67,-1.47
7,2887,台新新光金,23.3,-0.3,-1.27,05/27,21.5,18.3,17.5,21.2,2.94,-18.5,-2.58,7.43,7.68,6.25,3.29,-1.46
8,2912,統一超,206.5,-3.0,-1.43,05/27,20.6,20.4,19.8,20.3,16.6,10.8,-3.54,-5.14,-1.37,2.41,0.77,-5.52
9,2880,華南金,29.95,-0.2,-0.66,05/27,21.4,20.0,18.6,19.5,8.37,3.33,-1.49,7.36,1.77,5.9,2.35,-0.5
10,2603,長榮,211.5,0.0,0.0,05/27,26.4,26.6,21.9,18.4,7.33,3.04,1.55,0.31,-2.87,1.23,0.19,-1.28
11,4904,遠傳,92.9,-1.1,-1.17,05/27,15.0,18.8,18.7,16.6,10.6,-2.93,-2.09,-4.48,-11.2,3.32,2.3,-3.88
12,8069,元太,249.0,14.0,5.96,05/27,-0.26,12.9,16.8,15.7,13.1,4.93,2.58,1.76,0.98,0.33,0.06,2.4
13,3293,鈊象,756.0,21.0,2.86,05/27,6.16,9.1,11.7,15.4,11.1,5.65,0.42,-0.96,1.87,0.5,-0.12,-0.9
14,00997A,主動群益美國增長,13.3,0.27,2.07,05/27,0.0,16.2,11.4,15.4,7.21,3.5,,,,,,
15,5871,中租-KY,107.0,0.0,0.0,05/27,9.64,11.2,12.2,15.1,8.49,2.98,-2.55,-12.6,-3.63,0.63,0.34,-6.02
16,4549,桓達,103.5,-3.5,-3.27,05/27,0.0,0.0,7.49,14.3,14.0,7.25,2.97,1.24,0.04,0.05,0.05,2.22
17,8210,勤誠,1395.0,-45.0,-3.12,05/27,17.4,20.1,17.3,14.3,9.84,11.0,2.91,1.62,0.75,0.2,0.13,1.64
18,5536,聖暉*,1110.0,75.0,7.25,05/27,28.1,21.8,18.7,14.1,8.16,3.29,0.91,0.58,1.59,1.37,0.8,-0.75
19,00850,元大臺灣ESG永續,88.9,2.2,2.54,05/27,18.8,19.6,13.9,13.9,11.6,6.42,1.76,0.65,-0.32,0.28,,0.72
