排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00836B,永豐10年A公司債,28.45,-0.15,-0.52,05/18,98.4,99.2,99.2,95.0,64.3,26.7,20.5,74.7,80.6,82.0,,84.6
2,6806,森崴能源,14.05,-1.55,-9.94,05/18,11.4,58.2,88.7,83.3,59.4,32.7,8.18,2.28,-0.12,0.14,,3.56
3,00717,富邦美國特別股,15.02,-0.1,-0.66,05/18,0.0,1.03,49.1,81.9,83.7,82.9,73.6,65.5,55.7,42.3,,66.6
4,00746B,富邦A級公司債,35.0,-0.14,-0.4,05/18,62.1,60.5,67.6,75.1,77.4,64.2,54.8,59.2,58.2,44.4,,56.4
5,00857B,永豐20年美公債,22.66,-0.2,-0.87,05/18,52.6,53.3,64.5,62.3,54.2,57.1,47.0,45.0,30.9,9.74,,47.6
6,00948B,中信優息投資級債,9.36,-0.04,-0.43,05/18,67.6,55.2,61.2,61.8,52.0,51.8,59.1,49.3,47.3,,,50.8
7,00984B,大華優利美A債15,16.11,-0.08,-0.49,05/18,65.0,46.5,61.0,57.8,60.8,49.5,15.6,8.44,6.1,,,11.1
8,00966B,統一ESG投等債15+,13.75,-0.07,-0.51,05/18,43.8,35.6,60.4,57.7,49.0,33.9,16.0,6.94,2.53,,,9.79
9,00970B,新光BBB投等債20+,9.24,-0.04,-0.43,05/18,31.8,2.55,41.4,56.3,49.6,46.7,29.1,37.9,33.9,,,34.5
10,00773B,中信優先金融債,35.43,-0.19,-0.53,05/18,82.4,33.2,42.3,53.7,47.6,44.8,32.0,31.7,24.7,24.8,,31.1
11,00950B,凱基A級公司債,13.89,-0.05,-0.36,05/18,57.5,38.7,48.9,52.8,51.1,39.1,55.8,51.5,47.7,,,51.6
12,009820,元大納斯達克精選,10.06,-0.09,-0.89,05/18,36.7,45.6,49.5,52.3,39.3,,,,,,,
13,00772B,中信高評級公司債,33.24,-0.16,-0.48,05/18,64.2,38.2,45.5,50.4,48.2,42.1,42.8,43.3,30.8,13.0,,41.4
14,00714,群益道瓊美國地產,21.02,-0.25,-1.18,05/18,31.4,2.39,0.79,50.1,43.2,28.0,16.5,11.7,4.82,1.35,,15.3
15,00696B,富邦美債20年,28.24,-0.25,-0.88,05/18,28.9,31.7,52.0,47.0,43.2,41.3,40.3,57.2,43.6,24.7,,62.0
16,00755B,群益投資級公用債,32.5,-0.17,-0.52,05/18,55.7,48.4,47.6,46.5,36.0,28.8,16.9,10.3,6.19,39.9,,11.6
