排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,6116,彩晶,14.5,0.85,6.23,293314,05/27,-642,4957,5065,6029,5555,6685.0,6013.0,6671.0,6687.0,6519.0
2,3481,群創,50.2,4.5,9.85,1370411,05/27,4647,-371,-1007,4939,2878,9565.0,7727.0,19826.0,20718.0,12259.0
3,6182,合晶,90.2,5.8,6.87,210084,05/27,3531,4192,4192,4330,4276,5066.0,4257.0,4262.0,5144.0,4181.0
4,9105,泰金寶-DR,8.56,0.4,4.9,339889,05/27,1224,1430,1590,3290,3285,3231.0,3091.0,3243.0,2550.0,3163.0
5,00631L,元大台灣50正2,35.73,1.33,3.87,218317,05/27,1101,820,1806,2983,3330,4467.0,15784.0,14616.0,13816.0,16282.0
6,2344,華邦電,155.0,14.0,9.93,439028,05/27,-84,1639,1534,2706,1284,2558.0,-8866.0,-13522.0,2042.0,-24677.0
7,2303,聯電,143.5,13.0,9.96,280262,05/27,1044,1097,2186,1800,3098,4681.0,2700.0,5498.0,2708.0,5218.0
8,1802,台玻,72.8,0.6,0.83,154134,05/27,216,190,357,1711,876,2017.0,-7549.0,-4469.0,3053.0,-4562.0
9,8110,華東,60.6,5.5,9.98,68791,05/27,255,1228,1248,1637,1661,1495.0,-3179.0,-2514.0,1789.0,-5312.0
10,6770,力積電,74.8,4.0,5.65,414941,05/27,-143,-30,558,1142,1607,1268.0,-1469.0,-11619.0,2752.0,-13282.0
11,6207,雷科,103.5,-5.0,-4.61,22266,05/27,-355,889,614,983,2924,3261.0,3216.0,3217.0,3335.0,3252.0
12,2436,偉詮電,78.1,-1.5,-1.88,12171,05/27,157,189,491,835,988,1348.0,3118.0,3188.0,2650.0,3187.0
13,6821,聯寶,71.9,2.5,3.6,10414,05/27,169,520,534,616,649,552.0,720.0,720.0,718.0,720.0
14,2002,中鋼,19.1,-0.4,-2.05,97154,05/27,-62,101,605,608,588,598.0,354.0,477.0,514.0,406.0
15,2312,金寶,37.35,-2.65,-6.62,165750,05/27,-775,-308,-197,526,575,577.0,654.0,456.0,433.0,562.0
16,6282,康舒,59.4,-3.0,-4.81,83824,05/27,-136,-452,242,518,547,650.0,125.0,80.0,661.0,232.0
17,3105,穩懋,560.0,-2.0,-0.36,48184,05/27,87,123,74,427,71,-342.0,-623.0,399.0,790.0,-3.0
18,2369,菱生,40.15,2.45,6.5,90986,05/27,142,334,358,396,393,372.0,225.0,172.0,409.0,178.0
19,2492,華新科,361.0,32.5,9.89,5325,05/27,-402,192,48,396,408,1135.0,801.0,660.0,1170.0,858.0
20,6706,惠特,216.5,19.5,9.9,12846,05/27,19,233,158,395,368,555.0,173.0,267.0,622.0,-431.0
21,2464,盟立,177.0,3.5,2.02,32535,05/27,35,391,433,357,655,580.0,1492.0,1521.0,1496.0,1556.0
22,2324,仁寶,33.4,-0.2,-0.6,116483,05/27,-28,-175,-111,349,398,348.0,162.0,-18.0,280.0,81.0
