排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00631L,元大台灣50正2,35.95,0.26,0.73,145512,08/17,-5936,-13051,-22521,-38504,-73850,-57766,83341.0,214599.0,213384.0,214681.0
2,00685L,群益臺灣加權正2,11.84,0.08,0.68,169800,08/17,-6051,-13646,-20071,-27674,-51605,-20459,158702.0,158764.0,158612.0,158775.0
3,3481,群創,51.2,1.1,2.2,248739,08/17,1943,631,-2988,-26643,-12796,-50533,-118498.0,63342.0,146539.0,107808.0
4,00953B,群益優選非投等債,9.67,-0.05,-0.51,65282,08/17,-27155,-23870,-21271,-20794,-44210,-6763,-529.0,14998.0,55110.0,26358.0
5,00991A,主動復華未來50,18.58,0.34,1.86,126517,08/17,-152,-12511,-14958,-17542,-102899,58975,126430.0,141017.0,,101465.0
6,1303,南亞,200.5,-7.0,-3.37,139719,08/17,-6961,-5046,-7722,-15427,1343,4841,5077.0,8150.0,12471.0,-6230.0
7,2344,華邦電,181.5,-2.0,-1.09,128522,08/17,-5663,-14002,-7774,-12709,7091,-11921,-20307.0,-6757.0,78282.0,-29005.0
8,00403A,主動統一升級50,10.4,0.08,0.78,270983,08/17,176,-4341,-8465,-12092,-48374,-31230,-97614.0,,,
9,2618,長榮航,41.8,1.9,4.76,45855,08/17,-1869,-5934,-7343,-10456,-7631,-4765,-18134.0,-16165.0,-21875.0,-21991.0
10,6770,力積電,74.6,-3.8,-4.85,259955,08/17,6210,4348,-2290,-9695,-7461,-24606,4850.0,18551.0,95723.0,39523.0
11,009816,凱基台灣TOP50,15.52,0.03,0.19,93648,08/17,-6003,-6135,-7723,-8144,-11243,-11522,-6751.0,13823.0,,
12,1605,華新,38.5,-0.55,-1.41,26789,08/17,45,-27,-410,-7050,-9336,-13820,-9666.0,-35136.0,6764.0,-26529.0
13,00981A,主動統一台股增長,30.39,0.17,0.56,211160,08/17,-7763,-10058,-6602,-7041,-82488,31446,-5409.0,122421.0,155852.0,85792.0
14,009805,台新美國電力基建,16.29,0.12,0.74,3955,08/17,-1038,-1699,-4416,-6086,-6258,-6265,-8627.0,-4225.0,7777.0,6790.0
15,2408,南亞科,524.0,12.0,2.34,62244,08/17,-114,1283,-5500,-5262,-5683,-1109,-23334.0,-56027.0,30189.0,-68891.0
16,0050,元大台灣50,106.45,0.05,0.05,58016,08/17,-501,-1368,-2326,-4845,-12803,355,9344.0,11321.0,12834.0,10224.0
17,6213,聯茂,481.0,1.0,0.21,2342,08/17,-216,-1127,-1217,-4695,1501,3293,4505.0,487.0,-3927.0,-287.0
