排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2867,三商壽,9.62,0.19,2.01,08/13,,,,-100.0,-100.0,-100.0,-100.0,,,
2,4747,強生,55.8,0.0,0.0,08/13,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,5371,中光電,86.3,-0.2,-0.23,08/13,-74.8,-95.4,-96.2,-97.9,-98.4,-98.2,-98.2,-98.2,-93.7,-98.0
4,5351,鈺創,129.0,7.0,5.74,08/13,-4.28,-5.93,-52.6,-68.3,-68.6,-34.5,-58.6,-35.6,-71.8,-68.6
5,4502,健信,15.7,0.0,0.0,08/13,0.0,0.0,-50.0,-62.5,-78.6,-81.2,-96.1,-96.8,-96.5,-96.7
6,00864B,中信美國公債0-1,47.06,-0.04,-0.08,08/13,0.0,0.0,-59.9,-62.2,-66.2,-66.2,-73.2,-36.9,-75.2,-44.9
7,00942B,台新美A公司債20+,13.96,-0.02,-0.14,08/13,0.0,0.0,-61.9,-61.9,-61.9,-61.9,-57.1,-1.63,-37.7,-1.63
8,6838,台新藥,23.05,0.0,0.0,08/13,-20.0,-20.0,-55.6,-55.6,-55.6,-69.2,-96.0,-99.7,-99.8,-99.8
9,2301,光寶科,269.5,10.0,3.85,08/13,-6.49,-8.9,-41.9,-50.4,-53.9,-45.3,-55.4,-13.4,-61.7,40.1
10,6108,競國,21.7,1.75,8.77,08/13,-3.27,-3.27,-45.0,-49.1,-45.5,-29.4,13.0,14.3,-12.1,9.51
11,2027,大成鋼,50.4,3.55,7.58,08/13,-10.6,-22.2,-26.5,-45.5,-56.4,-82.7,-96.4,-94.6,-90.0,-92.4
12,2382,廣達,325.0,-0.5,-0.15,08/13,-14.1,-31.0,-34.8,-43.0,-40.4,-34.9,66.3,65.2,69.9,39.2
13,7769,鴻勁,6770.0,290.0,4.48,08/13,-24.7,-39.9,-50.4,-42.6,8.8,73.0,-3.2,,,
14,00740B,富邦全球投等債,37.93,0.01,0.03,08/13,0.0,0.0,-40.9,-40.9,-40.9,-52.1,-61.8,-37.0,-27.7,-58.0
15,3661,世芯-KY,4190.0,135.0,3.33,08/13,-4.69,-15.4,-38.6,-39.9,-43.6,-68.3,-49.3,-75.6,-59.2,-40.8
16,8043,蜜望實,154.0,6.5,4.41,08/13,-16.5,-29.4,-35.0,-38.6,-39.4,-39.8,-43.3,80.9,100.0,36.6
