排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1201,6585,鼎基,市,120.0,2.0,1.69,193,08/13,69,0,-1,68,2.82,3.9,＋・－
1202,6902,GOGOLOOK,市,130.0,0.0,0.0,143,08/13,-25,0,2,-23,1.39,3.9,－・＋
1203,6205,詮欣,市,63.3,-1.1,-1.71,514,08/13,43,0,1,45,3.2,3.9,＋・＋
1204,00647L,元大S&P500正2,市,142.75,0.75,0.53,14,08/13,1,0,8,9,0.25,3.9,＋・＋
1205,2634,漢翔,市,64.2,2.5,4.05,31889,08/13,12572,0,466,13038,36.5,3.9,＋・＋
1206,4923,力士,櫃,50.6,0.1,0.2,294,08/13,10,0,22,32,1.32,3.9,＋・＋
1207,5291,邑昇,櫃,55.9,-1.0,-1.76,460,08/13,27,0,6,33,1.63,3.9,＋・＋
1208,6803,崑鼎,櫃,268.5,0.0,0.0,73,08/13,-30,0,-1,-31,2.83,3.9,－・－
1209,6937,天虹,市,293.5,2.0,0.69,803,08/13,218,-20,15,213,2.63,3.9,＋－＋
1210,6191,精成科,市,86.8,-0.3,-0.34,1572,08/13,75,0,-5,70,19.4,3.9,＋・－
1211,6690,安碁資訊,櫃,168.0,5.0,3.07,93,08/13,24,0,1,25,1.15,3.8,＋・＋
1212,6695,芯鼎,市,51.5,0.5,0.98,502,08/13,102,0,0,102,4.08,3.8,＋・＋
1213,00986A,主動台新龍頭成長,市,15.07,0.22,1.48,602,08/13,248,0,62,310,1.58,3.8,＋・＋
1214,3025,星通,市,57.0,0.3,0.53,167,08/13,-3,0,9,6,2.17,3.8,－・＋
1215,4555,氣立,市,51.0,0.9,1.8,686,08/13,243,0,0,243,2.68,3.8,＋・－
1216,5222,全訊,市,122.0,4.0,3.39,471,08/13,96,0,62,158,3.47,3.8,＋・＋
1217,3622,洋華,市,55.2,0.1,0.18,123,08/13,18,0,1,18,5.76,3.8,＋・＋
1218,8121,越峰,櫃,30.5,0.2,0.66,1550,08/13,-164,0,4,-160,8.1,3.8,－・＋
1219,00403A,主動統一升級50,市,10.3,0.2,1.98,372511,08/13,88137,0,196886,285023,675.0,3.8,＋・＋
1220,6016,康和證,櫃,20.1,0.25,1.26,4564,08/13,-239,0,0,-239,26.1,3.8,－・・
1221,6122,擎邦,櫃,47.05,0.45,0.97,309,08/13,129,-1,-117,11,2.97,3.8,＋－－
1222,6988,威力暘-創,市,12.5,-0.5,-3.85,48,08/13,-21,0,6,-15,1.81,3.8,－・＋
1223,3669,圓展,市,39.2,-0.3,-0.76,260,08/13,-97,0,0,-97,3.52,3.8,－・・
1224,6220,岳豐,櫃,26.05,-0.2,-0.76,279,08/13,87,0,0,87,5.55,3.8,＋・－
1225,6606,建德工業,市,27.2,0.35,1.3,204,08/13,35,0,2,37,4.17,3.8,＋・＋
1226,5464,霖宏,櫃,74.2,6.7,9.93,325,08/13,-130,0,1,-129,2.69,3.8,－・＋
1227,5519,隆大,市,27.75,-0.25,-0.89,586,08/13,21,0,-93,-72,8.69,3.8,＋・－
1228,2612,中航,市,53.7,-1.3,-2.36,277,08/13,-171,0,-1,-172,7.42,3.8,－・－
1229,5607,遠雄港,市,52.2,0.6,1.16,1190,08/13,663,0,22,685,13.9,3.8,＋・＋
1230,7734,印能科技,櫃,3250.0,-100.0,-2.99,221,08/13,-30,-56,-4,-90,1.05,3.8,－－－
1231,3094,聯傑,市,38.8,2.1,5.72,4403,08/13,722,0,2,724,3.1,3.7,＋・＋
1232,6603,富強鑫,櫃,28.85,1.15,4.15,4863,08/13,1265,0,-146,1119,6.25,3.7,＋・－
1233,8443,阿瘦,市,11.5,0.1,0.88,38,08/13,14,0,1,15,2.48,3.7,＋・＋
1234,2546,根基,市,104.0,4.4,4.42,655,08/13,192,0,-9,183,4.81,3.7,＋・－
1235,3056,富華新,市,13.85,-0.25,-1.77,1248,08/13,-153,0,1,-152,17.7,3.7,－・＋
1236,4949,有成精密,市,68.8,-1.2,-1.71,829,08/13,50,0,8,58,2.49,3.7,＋・＋
1237,6186,新潤,櫃,33.9,-0.8,-2.31,1471,08/13,-233,0,1,-232,7.17,3.7,－・＋
1238,5474,聰泰,櫃,157.5,1.0,0.64,195,08/13,68,0,-3,65,1.46,3.7,＋・－
1239,1240,茂生農經,櫃,56.4,0.0,0.0,10,08/13,1,0,0,1,1.62,3.7,＋・・
1240,3577,泓格,櫃,129.0,-1.5,-1.15,516,08/13,17,0,-4,13,2.34,3.7,＋・－
1241,5011,久陽,櫃,18.5,0.1,0.54,365,08/13,-88,0,0,-88,3.69,3.7,－・－
1242,00908,富邦入息REITs+,市,15.57,0.03,0.19,47,08/13,-1,0,-15,-16,1.29,3.6,－・－
1243,1727,中華化,市,76.4,-2.9,-3.66,2693,08/13,229,0,15,244,4.68,3.6,＋・＋
1244,1733,五鼎,市,31.1,0.4,1.3,119,08/13,46,0,0,46,3.66,3.6,＋・・
