排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,8996,高力,1135.0,0.0,0.0,08/20,0.45,0.64,0.75,3.46,4.83,5.87,6.39,8.54,10.8,8.96,8.23,9.28
2,6805,富世達,1850.0,60.0,3.35,08/20,0.91,0.92,1.82,3.14,7.22,10.5,9.21,2.19,-0.3,,,-1.79
3,2478,大毅,128.5,-6.0,-4.46,08/20,2.6,2.78,3.1,3.1,3.09,3.03,3.34,3.31,3.34,3.34,3.35,3.34
4,3265,台星科,174.5,-6.0,-3.32,08/20,0.55,1.55,2.55,2.55,2.55,2.48,2.45,0.98,2.31,2.56,1.19,2.39
5,3450,聯鈞,553.0,-14.0,-2.47,08/20,-0.26,1.22,2.52,2.52,4.58,4.84,7.9,10.0,7.18,10.5,9.74,9.58
6,00695B,富邦美債7-10,35.05,0.13,0.37,08/20,0.0,0.0,0.0,2.49,4.35,4.35,8.44,8.44,8.44,8.44,,8.44
7,3406,玉晶光,650.0,-7.0,-1.07,08/20,0.05,0.65,1.98,2.41,2.69,2.26,1.38,-1.08,0.57,3.96,5.4,-2.11
8,2428,興勤,267.0,10.5,4.09,08/20,1.49,1.66,1.84,1.85,1.92,2.17,3.66,1.22,3.48,3.66,3.61,0.95
9,2455,全新,412.0,15.5,3.91,08/20,1.12,1.45,1.71,1.61,1.73,2.47,3.09,7.65,-0.05,-0.31,4.68,8.98
10,3532,台勝科,340.0,-16.5,-4.63,08/20,0.05,0.0,0.55,1.54,1.11,-0.5,2.16,2.57,4.11,3.23,0.83,3.67
11,6187,萬潤,1265.0,-40.0,-3.07,08/20,-0.07,-0.05,-0.2,1.43,1.8,2.77,3.17,10.3,7.85,7.41,4.2,10.4
12,6214,精誠,180.0,1.5,0.84,08/20,0.32,0.8,1.29,1.29,1.28,1.28,1.57,1.53,1.27,0.28,1.59,1.52
13,009814,富邦標普500,11.45,0.05,0.44,08/20,0.0,0.54,0.54,1.08,2.23,4.33,5.77,5.77,,,,5.77
14,3090,日電貿,172.0,-5.5,-3.1,08/20,1.0,0.91,1.03,0.85,0.99,-0.94,-0.36,1.76,1.86,5.89,6.02,-0.08
15,3081,聯亞,2780.0,100.0,3.73,08/20,0.2,0.21,0.92,0.81,2.1,4.25,0.7,1.96,6.13,14.8,13.6,4.21
16,00709,富邦歐洲,41.23,0.22,0.54,08/20,0.0,0.53,0.53,0.8,2.41,4.89,6.05,6.05,6.05,6.05,,6.05
17,2049,上銀,366.5,-0.5,-0.14,08/20,0.31,0.66,0.72,0.77,0.12,0.51,0.26,0.55,0.61,0.82,0.92,0.86
18,3167,大量,762.0,69.0,9.96,08/20,0.95,0.95,0.76,0.76,0.69,-2.45,-1.22,-0.19,1.66,7.1,7.06,-2.63
19,6672,騰輝電子-KY,287.5,3.5,1.23,08/20,0.2,0.48,0.76,0.76,0.76,0.81,0.85,1.02,1.02,0.95,,1.02
20,4966,譜瑞-KY,567.0,-6.0,-1.05,08/20,0.04,0.09,0.61,0.65,0.29,-0.21,-3.75,1.83,5.7,3.66,1.89,3.28
21,3617,碩天,254.0,-3.0,-1.17,08/20,0.17,0.4,0.64,0.64,0.64,0.64,0.66,0.57,-4.18,-0.61,-4.35,-1.66
