"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","1個月走勢圖","3個月走勢圖","1年走勢圖","3年走勢圖","10年走勢圖"
"375","3217","優群","櫃","09/02","","135.5","-2.5","-1.81","361","49.3","138","137.5","137.5","135.5","1.45","10.7","2.52","","","","",""
"376","5287","數字","櫃","09/02","","135.5","-1","-0.73","119","16.1","136.5","136","136","135","0.73","8.83","2.94","","","","",""
"377","6720","久昌","櫃","09/02","","135","+3","+2.27","18","2.41","132","131","135","131","3.03","36.5","4.64","","","","",""
"378","9939","宏全","市","09/02","","131.5","-1","-0.75","417","54.7","132.5","132","132","130.5","1.13","12","1.97","","","","",""
"379","1815","富喬","櫃","09/02","","131","+2","+1.55","122,385","16,138","129","128.5","139","126","10.1","37.6","5.59","","","","",""
"380","3014","聯陽","市","09/02","","131","-0.5","-0.38","445","58.3","131.5","130.5","132","130.5","1.14","12.8","2.96","","","","",""
"381","7740","熙特爾-創","市","09/02","","130.5","-2","-1.51","37","4.88","132.5","131","131.5","130","1.13","18.3","4.65","","","","",""
"382","3010","華立","市","09/02","","129.5","+1.5","+1.17","412","53.1","128","128","130","128","1.56","11.6","1.23","","","","",""
"383","1788","杏昌","櫃","09/02","","129","0","0","13","1.74","129","129","129","129","0","14.7","1.95","","","","",""
"384","3213","茂訊","櫃","09/02","","127","-1.5","-1.17","196","24.9","128.5","128","128.5","126","1.95","13.2","1.91","","","","",""
"385","3605","宏致","市","09/02","","127","+1.5","+1.2","19,992","2,562","125.5","123.5","134","120","11.2","31.1","2.49","","","","",""
"386","6279","胡連","櫃","09/02","","127","+0.5","+0.4","862","109","126.5","127","128","125.5","1.98","11.2","1.67","","","","",""
"387","1736","喬山","市","09/02","","126","+2","+1.61","590","74","124","124","127.5","122.5","4.03","11.4","2.79","","","","",""
"388","2303","聯電","市","09/02","","126","-6.5","-4.91","136,332","17,498","132.5","131.5","133","126","5.28","18.8","3.56","","","","",""
"389","4736","泰博","市","09/02","","126","-0.5","-0.4","231","29.3","126.5","128.5","128.5","125.5","2.37","4.66","1.08","","","","",""
"390","6706","惠特","市","09/02","","126","-1","-0.79","1,823","235","127","127","132","126","4.72","","2.67","","","","",""
"391","8147","正淩","櫃","09/02","","126","-3","-2.33","91","11.7","129","128.5","130","125.5","3.49","49","3.58","","","","",""
"392","2476","鉅祥","市","09/02","","125.5","-2","-1.57","989","125","127.5","127","127.5","125","1.96","20.3","3.02","","","","",""
"393","6716","應廣","櫃","09/02","","125.5","-0.5","-0.4","400","50.8","126","124","130.5","124","5.16","19.7","4.47","","","","",""
"394","2375","凱美","市","09/02","","125","-2","-1.57","1,789","222","127","124.5","125","122.5","1.97","30","1.28","","","","",""
"395","3715","定穎投控","市","09/02","","124.5","-8","-6.04","12,492","1,584","132.5","132","132.5","124","6.42","","3.37","","","","",""
"396","6904","伯鑫","櫃","09/02","","124.5","0","0","2","0.25","125","124","124.5","124","0.4","16.4","2.29","","","","",""
"397","3479","安勤","櫃","09/02","","124","-1.5","-1.2","458","57.1","125.5","126","126.5","123.5","2.39","17","2.7","","","","",""
"398","6902","GOGOLOOK","市","09/02","","124","-3","-2.36","113","14","127","127.5","127.5","122.5","3.94","25.6","5.41","","","","",""
"399","3558","神準","櫃","09/02","","123.5","+0.5","+0.41","83","10.3","123","124","125.5","122.5","2.44","57.7","1.22","","","","",""
"400","2337","旺宏","市","09/02","","123","+0.5","+0.41","18,843","2,297","122.5","122","123.5","120","2.86","29.1","3.93","","","","",""
"401","3088","艾訊","櫃","09/02","","123","-2.5","-1.99","410","51.1","125.5","126","126.5","123","2.79","15.5","2.46","","","","",""
"402","4953","緯致","櫃","09/02","","123","+0.5","+0.41","176","21.6","122.5","123","123.5","122","1.22","12.2","2.14","","","","",""
"403","4506","崇友","櫃","09/02","","122","0","0","57","6.96","122","121.5","123","121.5","1.23","15.8","3.79","","","","",""
"404","6914","阜爾運通","市","09/02","","122","+0.5","+0.41","43","5.21","121.5","121","123","121","1.65","12.2","2.24","","","","",""
"405","8103","瀚荃","市","09/02","","122","-4.5","-3.56","4,587","561","126.5","124.5","125.5","120.5","3.95","21.3","2.35","","","","",""
"406","2478","大毅","市","09/02","","121","-2.5","-2.02","1,829","221","123.5","120.5","123","119.5","2.83","24.9","2.37","","","","",""
"407","3402","漢科","櫃","09/02","","121","-2","-1.63","189","23","123","124.5","124.5","121","2.85","16.9","4.18","","","","",""
"408","4919","新唐","市","09/02","","120.5","-3.5","-2.82","1,426","173","124","121.5","123","120","2.42","","3.26","","","","",""
"409","6617","共信-KY","櫃","09/02","","120.5","-1.5","-1.23","1,212","144","122","120","122","116.5","4.51","","6.27","","","","",""
"410","3004","豐達科","市","09/02","","120","0","0","152","18.2","120","120","121","119.5","1.25","18.7","2.05","","","","",""
"411","6574","霈方","櫃","09/02","","120","+0.5","+0.42","28","3.36","119.5","119","121","118.5","2.09","9.07","2.47","","","","",""
"412","7820","立盈","櫃","09/02","","119.5","+0.5","+0.42","4","0.5","119","119","119.5","119","0.42","49.2","3.63","","","","",""
"413","3689","湧德","櫃","09/02","","118.5","+0.5","+0.42","1,465","174","118","118","120.5","117.5","2.54","14.7","2.13","","","","",""
"414","4755","三福化","市","09/02","","118.5","-1.5","-1.25","62","7.41","120","120","121.5","118.5","2.5","25.8","1.75","","","","",""
"415","00662","富邦NASDAQ","市","09/02","","118.4","-1.1","-0.92","5,222","618","119.5","118.4","118.4","118.05","0.29","","1.0005","","","","",""
"416","2236","百達-KY","市","09/02","","118","-2","-1.67","111","13.2","120","120","120","118","1.67","","3.08","","","","",""
"417","1537","廣隆","市","09/02","","117.5","-0.5","-0.42","133","15.5","118","117.5","117.5","117","0.42","14.2","2.28","","","","",""
"418","5351","鈺創","櫃","09/02","","117","-2.5","-2.09","10,672","1,262","119.5","118","120.5","116","3.77","18.1","5.33","","","","",""
"419","6166","凌華","市","09/02","","117","-0.5","-0.43","2,051","244","117.5","117.5","121","116.5","3.83","22.4","4.13","","","","",""
"420","6855","數泓科","櫃","09/02","","117","+1","+0.86","2","0.24","116","116.5","117","116.5","0.43","11.8","3.08","","","","",""
"421","8086","宏捷科","櫃","09/02","","117","-6","-4.88","5,574","663","123","121.5","122.5","117","4.47","21.8","2.71","","","","",""
"422","7786","東方風能","市","09/02","","116.5","-1","-0.85","90","10.5","117.5","117.5","118","116","1.7","10.9","2.11","","","","",""
"423","2441","超豐","市","09/02","","116","-3.5","-2.93","2,454","287","119.5","118.5","119.5","116","2.93","21.4","2.4","","","","",""
"424","3005","神基","市","09/02","","116","-2.5","-2.11","1,405","164","118.5","118","118","116","1.69","13.7","2.84","","","","",""
"425","3045","台灣大","市","09/02","","116","+0.5","+0.43","5,665","655","115.5","115.5","116","114.5","1.3","21.8","4.2","","","","",""
"426","6227","茂綸","櫃","09/02","","116","+2.5","+2.2","499","58","113.5","113","118","113","4.41","9.01","2.78","","","","",""
"427","6192","巨路","市","09/02","","115","-2.5","-2.13","232","26.8","117.5","117.5","117.5","115","2.13","11.1","1.47","","","","",""
"428","9942","茂順","市","09/02","","114.5","-0.5","-0.43","25","2.9","115","114.5","115","114.5","0.43","12.5","2.28","","","","",""
"429","6655","科定","市","09/02","","114","-1","-0.87","2","0.25","115","114.5","114.5","114","0.43","23.6","2.74","","","","",""
"430","8436","大江","櫃","09/02","","114","-1.5","-1.3","751","85.5","115.5","115","115","113","1.73","12.1","1.64","","","","",""
"431","6859","伯特光","櫃","09/02","","113.5","+4","+3.65","109","12.3","109.5","109","115.5","108.5","6.39","40.1","2.24","","","","",""
"432","6877","鏵友益","櫃","09/02","","113.5","-1.5","-1.3","38","4.33","115","113.5","115.5","112.5","2.61","","6.38","","","","",""
"433","6924","榮惠-KY創","市","09/02","","113.5","-1","-0.87","4","0.45","114.5","113","114","113","0.87","13.6","4.2","","","","",""
"434","3577","泓格","櫃","09/02","","113","-2","-1.74","327","37.5","115","115","116","113","2.61","26","4.9","","","","",""
"435","4107","邦特","櫃","09/02","","113","-1","-0.88","20","2.28","114","113.5","113.5","113","0.44","13.3","2.22","","","","",""
"436","5871","中租-KY","市","09/02","","113","-1","-0.88","5,020","566","114","113.5","114","112","1.75","10.1","1.13","","","","",""
"437","6585","鼎基","市","09/02","","113","+0.5","+0.44","116","13","112.5","112.5","113","111.5","1.33","14.6","2.08","","","","",""
"438","7747","昕奇雲端","櫃","09/02","","113","0","0","2","0.23","113","113.5","113.5","113","0.44","25.5","3.22","","","","",""
"439","3029","零壹","市","09/02","","112.5","0","0","406","45.6","112.5","112","113","111.5","1.33","16.2","3.55","","","","",""
"440","2615","萬海","市","09/02","","112","-2.5","-2.18","20,653","2,330","114.5","115.5","117","110.5","5.68","7.7","1.09","","","","",""
"441","3305","昇貿","市","09/02","","112","-2.5","-2.18","1,016","115","114.5","113.5","114.5","112","2.18","20.2","2.59","","","","",""
"442","5443","均豪","櫃","09/02","","112","+0.5","+0.45","3,232","368","111.5","111","116.5","111","4.93","48.1","0.89","","","","",""
"443","3581","博磊","櫃","09/02","","111.5","-2","-1.76","503","57.2","113.5","111","117.5","108","8.37","47.4","6.28","","","","",""
"444","3430","奇鈦科","櫃","09/02","","111","-2","-1.77","173","19.3","113","113","113.5","111","2.21","24","3.16","","","","",""
"445","8042","金山電","櫃","09/02","","111","+3.5","+3.26","4,482","483","107.5","106","114","101.5","11.6","29.4","3.2","","","","",""
"446","6182","合晶","櫃","09/02","","110.5","-5.5","-4.74","68,081","7,578","116","114","114.5","109","4.74","442","4.06","","","","",""
"447","6207","雷科","櫃","09/02","","110.5","+3","+2.79","4,745","519","107.5","105.5","114.5","104.5","9.3","63.9","3.66","","","","",""
"448","00762","元大全球AI","市","09/02","","110.1","-1.6","-1.43","62","6.88","111.7","111.55","111.55","109.85","1.52","","1.0026","","","","",""
"449","3169","亞信","櫃","09/02","","110","-0.5","-0.45","2,592","300","110.5","116","121","110","9.95","28.8","3.94","","","","",""
"450","6230","尼得科超眾","市","09/02","","110","-0.5","-0.45","18","1.94","110.5","109.5","110.5","109.5","0.9","","1.64","","","","",""
"451","1215","卜蜂","市","09/02","","109.5","+1.5","+1.39","668","72.8","108","108.5","110","107.5","2.31","12.6","2.95","","","","",""
"452","2385","群光","市","09/02","","109.5","+2.5","+2.34","2,450","267","107","108","109.5","108","1.4","12.2","1.79","","","","",""
"453","8096","擎亞","櫃","09/02","","109.5","-2","-1.79","1,799","199","111.5","110.5","113.5","109","4.04","30.2","5.27","","","","",""
"454","2882","國泰金","市","09/02","","109","-2","-1.8","24,652","2,701","111","109.5","110","108","1.8","12","1.57","","","","",""
"455","6581","鋼聯","市","09/02","","108.5","0","0","14","1.52","108.5","108","109","108","0.92","14.7","2.75","","","","",""
"456","6728","上洋","櫃","09/02","","108","-1","-0.92","32","3.5","109","109","109","107.5","1.38","11.8","1.65","","","","",""
"457","00640L","富邦日本正2","市","09/02","","107.8","-4.9","-4.35","130","14","112.7","109.5","109.5","107.05","2.17","","1.0051","","","","",""
"458","3679","新至陞","市","09/02","","107.5","-0.5","-0.46","13","1.42","108","108","108","107.5","0.46","9.08","1.4","","","","",""
"459","6588","東典光電","櫃","09/02","","107.5","-1.5","-1.38","2,127","235","109","107","114","107","6.42","566","4.77","","","","",""
"460","7402","邑錡","櫃","09/02","","107.5","-2","-1.83","303","32.9","109.5","109","110.5","107.5","2.74","","6.06","","","","",""
"461","6629","泰金-KY","櫃","09/02","","107","-2","-1.83","14","1.51","109","109","109","106.5","2.29","9.36","2.37","","","","",""
"462","6863","永道-KY","市","09/02","","107","-2","-1.83","75","8.02","109","108.5","108.5","106","2.29","37.7","1.29","","","","",""
"463","0050","元大台灣50","市","09/02","","106.8","-1.65","-1.52","67,681","7,244","108.45","107.5","107.85","106.65","1.11","","1.0012","","","","",""
"464","6417","韋僑","櫃","09/02","","106.5","0","0","27","2.85","106.5","106.5","106.5","105.5","0.94","16.3","2.54","","","","",""
"465","5222","全訊","市","09/02","","106","-1","-0.93","145","15.5","107","108.5","108.5","106","2.34","54.9","3.3","","","","",""
"466","9917","中保科","市","09/02","","106","0","0","318","33.7","106","106","107","105.5","1.42","15.4","3.75","","","","",""
"467","1558","伸興","市","09/02","","105.5","+2.5","+2.43","328","34.3","103","104","105.5","103.5","1.94","13.1","1.31","","","","",""
"468","2546","根基","市","09/02","","105.5","+1.5","+1.44","107","11.1","104","103","105.5","103","2.4","7.05","2.1","","","","",""
"469","2465","麗臺","市","09/02","","105","+9.2","+9.6","8,514","889","95.8","99.2","105","99.2","6.05","38.7","7.24","","","","",""
"470","2426","鼎元","市","09/02","","104.5","-3","-2.79","78,466","8,184","107.5","108","111","100","10.2","1045","8.19","","","","",""
"471","8064","東捷","櫃","09/02","","104.5","-0.5","-0.48","2,331","246","105","105","107","104","2.86","40.5","4.57","","","","",""
"472","00663L","國泰臺灣加權正2","市","09/02","","104.25","-3.6","-3.34","5,859","614","107.85","106.2","106.35","103.95","2.23","","1.0148","","","","",""
"473","2466","冠西電","市","09/02","","104","+4.5","+4.52","1,938","203","99.5","100.5","108.5","99.5","9.05","66.2","9.31","","","","",""
"474","6756","威鋒電子","市","09/02","","103.5","+1.5","+1.47","164","16.8","102","101.5","104","101","2.94","58.1","2.39","","","","",""
"475","1514","亞力","市","09/02","","103","-0.5","-0.48","1,859","193","103.5","104.5","106","103","2.9","28.1","4.43","","","","",""
"476","1580","新麥","櫃","09/02","","103","-1.5","-1.44","140","14.3","104.5","104","104","102","1.91","8.98","1.63","","","","",""
"477","4912","聯德控股-KY","市","09/02","","103","+4.3","+4.36","1,457","149","98.7","98.5","104","97.8","6.28","33.1","1.65","","","","",""
"478","6955","邦睿生技-創","市","09/02","","103","-2.5","-2.37","9","0.95","105.5","104.5","104.5","103","1.42","23.7","3.89","","","","",""
"479","1342","八貫","市","09/02","","102.5","-0.5","-0.49","163","16.8","103","103","103.5","102","1.46","14.5","3.55","","","","",""
"480","2755","揚秦","櫃","09/02","","102.5","+0.5","+0.49","7","0.73","102","102","102.5","102","0.49","18","3.48","","","","",""
"481","4549","桓達","櫃","09/02","","102.5","+0.5","+0.49","22","2.22","102","102","102.5","101","1.47","25.1","3.09","","","","",""
"482","4904","遠傳","市","09/02","","102.5","+1.5","+1.49","9,678","985","101","100.5","102.5","100.5","1.98","24.9","4.29","","","","",""
"483","6703","軒郁","櫃","09/02","","102.5","-0.5","-0.49","31","3.21","103","103","103","102","0.97","10.9","2.61","","","","",""
"484","00735","國泰臺韓科技","市","09/02","","102.35","-2.15","-2.06","1,121","115","104.5","103.65","103.65","102.05","1.53","","0.9989","","","","",""
"485","1785","光洋科","櫃","09/02","","102","-1","-0.97","3,364","345","103","103","104","102","1.94","15.2","3.75","","","","",""
"486","3702","大聯大","市","09/02","","102","+1.5","+1.49","7,764","786","100.5","100.5","102","100","1.99","8.68","1.83","","","","",""
"487","3691","碩禾","櫃","09/02","","101.5","-5","-4.69","588","60.7","106.5","105.5","107","101.5","5.16","37.2","1.54","","","","",""
"488","9921","巨大","市","09/02","","101.5","-1","-0.98","1,047","106","102.5","102","103","100.5","2.44","66.3","1.16","","","","",""
"489","3708","上緯投控","市","09/02","","101","+0.5","+0.5","427","42.9","100.5","100","101.5","100","1.49","2.56","0.42","","","","",""
"490","6462","神盾","櫃","09/02","","101","0","0","332","33.7","101","101","102","100.5","1.49","","1.25","","","","",""
"491","6530","創威","櫃","09/02","","101","+4.6","+4.77","8,686","872","96.4","93.7","105","93.3","12.1","41.7","7.38","","","","",""
"492","1565","精華","櫃","09/02","","100.5","+0.9","+0.9","170","17","99.6","99.5","100.5","98.7","1.81","12.5","0.79","","","","",""
"493","4916","事欣科","市","09/02","","100.5","+0.8","+0.8","1,410","141","99.7","99.2","101.5","99.1","2.41","15.4","3.45","","","","",""
"494","6416","瑞祺電通","市","09/02","","100.5","0","0","303","30.4","100.5","100.5","101","99.7","1.29","18.8","2.05","","","","",""
"495","6791","虎門科技","櫃","09/02","","100.5","-0.5","-0.5","17","1.69","101","100.5","101","99.2","1.78","21.2","4.45","","","","",""
"496","3016","嘉晶","市","09/02","","100","-4","-3.85","3,261","330","104","103.5","104.5","99.7","4.62","82.6","5.57","","","","",""
"497","6215","和椿","市","09/02","","100","+0.9","+0.91","1,074","109","99.1","98.9","103","98.8","4.24","29.9","4.94","","","","",""
"498","5871A","中租-KY甲特","市","09/02","","99.9","-0.1","-0.1","71","7.14","100","100","100","99.9","0.1","","","","","","",""
"499","3141","晶宏","櫃","09/02","","99.5","+9","+9.94","18,170","1,760","90.5","93.5","99.5","91.6","8.73","32.6","2.68","","","","",""
"500","6854","錼創科技-KY創","市","09/02","","99.5","+3.5","+3.65","632","62.8","96","96","103","94.1","9.27","","3.42","","","","",""
"501","7842","天能綠電","櫃","09/02","","98.9","-1.1","-1.1","33","3.22","100","97.1","99.7","97","2.7","19.7","2.13","","","","",""
"502","5478","智冠","櫃","09/02","","98.4","0","0","43","4.27","98.4","98.3","98.5","98.3","0.2","11.6","1.69","","","","",""
"503","5263","智崴","櫃","09/02","","98.1","-1.5","-1.51","96","9.45","99.6","99.7","99.7","97.5","2.21","44.6","1.81","","","","",""
"504","6104","創惟","櫃","09/02","","98","0","0","302","29.6","98","98","98.8","97.5","1.33","20.6","4.14","","","","",""
"505","6945","圓祥生技","櫃","09/02","","97.6","+1.1","+1.14","123","11.8","96.5","96.5","97.9","95","3.01","","4.08","","","","",""
"506","8390","金益鼎","櫃","09/02","","97.4","-1.3","-1.32","324","31.6","98.7","98.4","98.4","97.1","1.32","10.8","2.48","","","","",""
"507","5299","杰力","櫃","09/02","","97.3","-0.8","-0.82","125","12.2","98.1","98.1","98.3","97.3","1.02","12.1","1.49","","","","",""
