排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1,00643K,群益深証中小+R,3.81,-0.03,-0.78,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
2,00657,國泰日經225,75.75,-1.1,-1.43,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
3,00660,元大歐洲50,45.85,-0.18,-0.39,26W37,09/11,100.0,12.2,100.0,0.0,0.0,0.0
4,00731,復華富時高息低波,97.6,0.6,0.62,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
5,00847B,中信美國市政債,24.01,-0.17,-0.7,26W37,09/11,75.8,-2.54,100.0,0.0,0.0,0.0
6,00640L,富邦日本正2,103.45,-1.2,-1.15,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
7,00886,永豐美國科技,46.56,-0.24,-0.51,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
8,00703,台新MSCI中國,18.83,-0.02,-0.11,26W37,09/11,91.3,0.05,100.0,0.0,0.0,0.0
9,00793B,群益AAA-A醫療債,29.25,-0.2,-0.68,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
10,006204,永豐臺灣加權,232.15,-2.2,-0.94,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
11,00657K,國泰日經225+U,23.86,-0.54,-2.21,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
12,00668K,國泰美國道瓊+U,19.06,-0.11,-0.57,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
13,8349A,恒耀甲特,45.4,0.0,0.0,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
14,0051,元大中型100,144.75,-0.75,-0.52,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
15,00636K,國泰中國A50+U,8.59,-0.11,-1.26,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
16,00678,群益那斯達克生技,42.13,-0.32,-0.75,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
17,00899,FT潔淨能源,23.17,-0.17,-0.73,26W37,09/11,94.3,-0.04,100.0,0.0,0.0,0.0
18,006207,復華滬深,31.71,-0.32,-1.0,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
19,00783,富邦中証500,26.83,-0.73,-2.65,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
20,00860B,群益1-5Y投資級債,37.62,0.06,0.16,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
21,00625K,富邦上証+R,8.55,-0.07,-0.81,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
22,0057,富邦摩台,321.25,-3.6,-1.11,26W37,09/11,100.0,0.0,100.0,0.0,0.0,0.0
23,00921,兆豐龍頭等權重,24.34,-0.21,-0.86,26W37,09/11,94.3,1.49,97.5,3.24,2.46,-3.24
24,00404A,主動聯博動能50,9.82,-0.15,-1.5,26W37,09/11,96.3,12.1,97.5,12.4,5.75,-9.18
25,00728,第一金工業30,68.65,-0.7,-1.01,26W37,09/11,97.2,1.33,97.2,1.33,2.78,-1.33
26,00917,中信特選金融,23.65,-0.03,-0.13,26W37,09/11,95.0,3.31,96.6,3.44,3.41,-3.44
27,00930,永豐ESG低碳高息,23.91,-0.21,-0.87,26W37,09/11,95.5,0.68,96.2,0.75,3.76,-0.75
28,00861,元大全球未來通訊,84.85,-1.25,-1.45,26W37,09/11,95.0,1.13,96.2,-0.19,3.82,0.19
29,00961,FT臺灣永續高息,13.36,-0.07,-0.52,26W37,09/11,95.1,-1.29,96.1,-1.56,3.93,1.41
30,9103,美德醫療-DR,5.0,0.0,0.0,26W37,09/11,93.6,0.22,95.8,0.63,4.21,-0.63
31,00910,第一金太空衛星,55.4,-1.1,-1.95,26W37,09/11,93.4,0.57,95.6,0.59,4.36,-0.59
32,4951,精拓科,83.1,1.0,1.22,26W37,09/11,84.7,0.05,95.5,0.0,4.48,0.0
33,00903,富邦元宇宙,20.93,-0.14,-0.66,26W37,09/11,93.5,0.07,95.5,2.13,4.49,-2.13
34,00701,國泰股利精選30,40.87,0.29,0.71,26W37,09/11,95.4,0.23,95.4,-0.31,4.6,0.31
35,009825,聯邦美國金融創新,9.9,-0.1,-1.0,26W37,09/11,92.2,-2.97,95.3,-2.79,4.71,2.79
36,00700,富邦恒生國企,16.83,0.02,0.12,26W37,09/11,95.0,-1.19,95.0,-1.19,5.03,1.19
37,6494,九齊,49.85,-1.55,-3.02,26W37,09/11,94.8,0.0,94.8,0.0,5.23,0.0
38,009818,華南永昌NASDAQxT,19.8,-0.12,-0.6,26W37,09/11,94.8,-2.98,94.8,-2.98,5.24,2.98
39,00939,統一台灣高息動能,23.78,0.04,0.17,26W37,09/11,94.1,-0.04,94.8,-0.04,5.25,0.04
40,00901,永豐智能車供應鏈,45.85,-0.87,-1.86,26W37,09/11,93.4,-1.04,94.7,0.28,5.26,-0.28
41,00944,野村趨勢動能高息,21.42,-0.04,-0.19,26W37,09/11,94.7,2.57,94.7,2.57,5.27,-2.57
42,009803,玉山市值動能50,21.76,-0.4,-1.81,26W37,09/11,93.8,3.26,94.6,4.06,6.08,-3.43
43,2314,台揚,10.5,-0.3,-2.78,26W37,09/11,93.7,0.0,94.5,0.0,5.51,0.0
44,6727,亞泰金屬,507.0,-14.0,-2.69,26W37,09/11,90.8,0.67,94.1,0.67,5.89,-0.67
45,00905,FT臺灣Smart,26.35,-0.39,-1.46,26W37,09/11,93.8,-0.15,94.0,-0.13,5.98,0.13
46,00893,國泰智能電動車,42.54,-0.63,-1.46,26W37,09/11,93.2,0.04,94.0,-0.18,6.0,0.18
47,00896,中信綠能及電動車,27.92,-0.44,-1.55,26W37,09/11,93.7,-0.37,93.9,-0.39,6.17,0.1
48,00999A,主動野村臺灣高息,11.36,-0.14,-1.22,26W37,09/11,92.4,0.49,93.7,0.28,6.3,-0.28
49,009804,聯邦台精彩50,22.95,-0.3,-1.29,26W37,09/11,91.2,-0.19,93.7,0.51,6.32,-0.51
50,009808,華南永昌優選50,31.04,-0.36,-1.15,26W37,09/11,93.5,0.98,93.5,0.98,6.49,-0.98
51,00661,元大日經225,82.8,-1.25,-1.49,26W37,09/11,89.7,0.06,93.4,0.06,6.63,-0.06
52,00904,台新臺灣半導體30,40.98,-0.89,-2.13,26W37,09/11,89.9,-0.6,93.3,-0.64,6.68,0.64
53,2471,資通,49.8,0.3,0.61,26W37,09/11,89.5,0.0,93.3,0.0,6.74,0.0
54,009827,玉山未來全球算力,10.03,-0.11,-1.08,26W37,09/11,92.5,7.75,93.0,7.75,7.04,-7.75
55,3580,友威科,83.2,-3.0,-3.48,26W37,09/11,92.8,0.0,92.8,0.0,7.21,0.0
56,00690,兆豐藍籌30,78.3,-1.35,-1.69,26W37,09/11,90.7,-0.98,92.7,-0.97,7.27,0.97
57,00709,富邦歐洲,40.0,0.0,0.0,26W37,09/11,92.6,6.69,92.6,6.69,7.45,-6.69
58,00929,復華台灣科技優息,28.62,-0.38,-1.31,26W37,09/11,92.0,-0.38,92.4,-0.37,7.62,0.37
59,00875,國泰網路資安,52.7,0.15,0.29,26W37,09/11,86.1,-1.45,92.2,-7.75,7.75,7.75
60,00670L,富邦NASDAQ正2,194.2,-4.5,-2.26,26W37,09/11,88.8,-0.72,92.2,0.48,7.75,-0.48
61,009821,野村稀土關鍵資源,14.48,-0.45,-3.01,26W37,09/11,91.1,-0.8,92.1,-0.62,7.92,0.62
62,3567,逸昌,25.3,0.05,0.2,26W37,09/11,89.3,0.0,92.1,0.0,7.94,0.0
63,1591,駿吉-KY,37.5,1.0,2.74,26W37,09/11,89.5,-0.01,92.0,0.0,8.04,0.0
64,00919,群益台灣精選高息,32.48,-0.07,-0.22,26W37,09/11,91.4,0.25,91.9,0.26,8.08,-0.24
65,00952,凱基台灣AI50,17.8,-0.24,-1.33,26W37,09/11,89.1,-0.02,91.8,-0.02,8.2,0.02
66,00895,富邦未來車,49.65,-0.75,-1.49,26W37,09/11,91.1,-0.93,91.7,-0.32,8.26,0.32
67,00928,中信上櫃ESG30,31.85,-0.7,-2.15,26W37,09/11,89.6,-0.05,91.7,-0.15,8.3,0.15
68,2002A,中鋼特,37.1,-0.2,-0.54,26W37,09/11,87.0,0.03,91.6,0.0,8.38,0.0
69,00918,大華優利高填息30,35.34,-0.04,-0.11,26W37,09/11,91.0,0.75,91.6,0.74,8.42,-0.72
70,00932,兆豐永續高息等權,17.2,-0.06,-0.35,26W37,09/11,90.7,1.4,91.6,0.63,8.4,-0.63
71,4977,眾達-KY,175.0,2.0,1.16,26W37,09/11,90.5,2.11,91.6,0.0,8.44,0.0
72,00907,永豐優息存股,17.7,0.16,0.91,26W37,09/11,89.7,-0.68,91.5,-0.63,8.49,0.63
73,009822,華南永昌未來金融,9.75,-0.03,-0.31,26W37,09/11,90.1,-4.05,91.5,-4.98,8.51,4.98
74,00916,國泰全球品牌50,26.61,0.07,0.26,26W37,09/11,88.0,0.22,91.4,0.31,8.56,-0.31
75,00940,元大台灣價值高息,12.79,-0.06,-0.47,26W37,09/11,90.5,-0.01,91.3,0.0,8.68,0.0
76,009824,群益美國科技巨頭,10.02,-0.05,-0.5,26W37,09/11,89.4,-0.29,91.3,-0.54,8.73,0.54
77,8034,榮群,19.75,-0.2,-1.0,26W37,09/11,89.6,1.42,91.3,0.0,8.73,0.0
78,4968,立積,88.2,-0.6,-0.68,26W37,09/11,91.1,0.0,91.1,0.0,8.86,0.0
79,6530,創威,92.8,-3.4,-3.53,26W37,09/11,91.1,2.43,91.1,0.0,8.93,0.0
80,009819,中信數據及電力,9.72,-0.09,-0.92,26W37,09/11,89.7,-1.4,91.1,-1.59,8.94,1.59
81,6207,雷科,112.0,0.0,0.0,26W37,09/11,90.2,1.38,91.1,1.39,8.94,-1.39
82,00936,台新永續高息中小,21.28,-0.1,-0.47,26W37,09/11,91.0,-0.07,91.0,-0.49,9.02,0.49
