排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,1102,亞泥,36.45,0.05,0.14,07/03,0.09,0.16,42.0,44.9,42.9,27.6,14.8,12.8,13.2,11.4,6.47,12.6
2,0061,元大寶滬深,25.27,0.24,0.96,07/03,0.0,0.0,0.0,43.3,26.2,14.3,4.85,5.18,2.31,0.57,0.6,5.12
3,3036,文曄,221.5,4.0,1.84,07/03,31.4,40.3,48.6,41.6,30.8,27.4,19.3,13.8,11.8,7.19,5.47,13.8
4,6005,群益證,38.15,0.8,2.14,07/03,42.0,37.7,38.7,40.6,34.3,21.7,15.4,12.2,12.1,10.0,4.91,12.3
5,3044,健鼎,520.0,14.0,2.77,07/03,3.67,44.9,49.6,34.8,23.7,13.2,6.63,7.22,10.7,8.27,5.83,7.52
6,6188,廣明,80.3,0.3,0.38,07/03,42.4,28.5,32.3,34.1,25.5,14.5,10.5,5.92,2.01,0.5,0.76,5.83
7,6121,新普,425.0,7.5,1.8,07/03,0.17,18.4,42.7,33.2,25.2,27.5,18.7,19.3,16.6,12.4,5.51,19.7
8,2385,群光,107.0,1.5,1.42,07/03,30.6,33.4,31.1,30.0,22.3,10.5,9.61,9.99,13.3,10.9,6.68,10.4
9,9910,豐泰,68.6,2.1,3.16,07/03,0.13,48.6,42.1,29.8,19.1,5.58,3.43,2.6,1.84,0.91,0.3,2.6
10,2353,宏碁,32.9,0.9,2.81,07/03,32.0,33.6,28.8,27.5,15.2,4.75,3.62,3.08,3.62,4.23,2.04,3.1
11,7765,中華資安,222.0,0.5,0.23,07/03,0.0,0.0,24.6,26.2,10.5,4.78,2.05,1.46,,,,1.44
12,2439,美律,92.2,2.2,2.44,07/03,0.0,13.8,25.8,25.9,15.8,5.99,10.1,7.68,10.3,4.62,2.55,7.65
13,3005,神基,107.0,4.5,4.39,07/03,11.5,29.7,23.9,25.9,19.4,11.1,10.7,8.9,8.59,5.78,4.17,9.0
14,3533,嘉澤,2175.0,0.0,0.0,07/03,30.0,27.7,28.9,25.8,16.1,12.8,7.74,4.6,5.08,5.49,6.0,4.59
15,9904,寶成,24.45,0.35,1.45,07/03,0.13,0.08,27.3,24.8,21.5,14.0,10.6,9.08,4.89,1.67,0.61,9.55
16,9907,統一實,15.55,0.4,2.64,07/03,9.98,7.88,4.44,24.8,32.6,24.5,14.0,9.56,4.34,1.93,0.63,9.55
17,6488,環球晶,1255.0,50.0,4.15,07/03,19.1,22.8,21.7,24.7,19.3,8.44,3.25,3.4,2.99,4.04,2.1,3.38
18,4938,和碩,83.6,0.4,0.48,07/03,37.5,34.5,33.5,23.6,15.2,6.19,4.62,6.3,9.93,8.08,3.91,6.64
19,6510,精測,3320.0,80.0,2.47,07/03,15.1,24.7,14.6,23.3,21.6,13.6,10.0,9.31,6.76,5.81,3.77,9.29
20,2393,億光,68.7,0.9,1.33,07/03,12.4,20.5,19.6,23.1,17.0,8.0,4.82,4.91,12.5,8.13,3.38,4.87
21,6176,瑞儀,90.3,2.8,3.2,07/03,12.4,19.8,23.8,21.9,28.8,29.5,15.1,13.9,15.2,11.9,4.51,14.5
22,2303,聯電,170.5,5.0,3.02,07/03,23.1,23.5,21.3,21.5,13.3,15.2,10.2,7.96,8.7,6.8,2.72,7.98
23,2324,仁寶,34.95,0.15,0.43,07/03,22.7,24.3,22.4,21.0,9.56,3.19,6.0,5.96,5.85,5.29,4.06,5.96
24,8210,勤誠,1305.0,-5.0,-0.38,07/03,28.7,32.1,21.0,20.3,25.0,11.7,4.59,3.21,1.45,0.4,0.19,3.17
25,2881,富邦金,121.0,1.5,1.26,07/03,6.83,34.4,28.4,18.9,13.8,9.19,17.3,15.4,12.0,6.1,2.81,15.6
26,8996,高力,1380.0,-35.0,-2.47,07/03,37.2,30.0,24.2,18.6,20.3,5.19,4.06,2.34,0.81,0.26,0.12,2.31
27,2880,華南金,37.65,1.05,2.87,07/03,5.88,6.0,18.4,18.5,18.7,15.1,10.5,8.41,6.72,6.08,2.56,8.4
28,6414,樺漢,375.5,2.0,0.54,07/03,0.0,0.0,7.84,18.2,22.7,12.0,6.14,5.92,5.01,4.69,3.2,5.95
29,5522,遠雄,64.2,0.4,0.63,07/03,0.0,2.46,10.5,18.0,12.6,8.1,5.51,6.02,4.29,7.51,5.39,6.07
30,2882,國泰金,93.6,0.1,0.11,07/03,6.96,25.2,31.0,17.8,12.2,11.3,19.4,15.8,15.2,6.31,2.99,15.7
31,6515,穎崴,9900.0,590.0,6.34,07/03,4.38,2.73,5.61,17.4,16.7,9.14,11.1,7.83,5.5,5.18,,7.74
32,2006,東和鋼鐵,69.4,0.4,0.58,07/03,0.22,0.19,0.16,17.3,48.4,36.3,20.8,13.5,10.6,9.07,3.75,13.5
33,3010,華立,128.0,1.0,0.79,07/03,0.0,10.6,9.15,17.3,28.5,24.7,10.7,6.59,4.66,5.04,2.86,6.59
