排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,1611,中電,12.0,0.05,0.42,861,08/27,-28.3,-6.27,120.0,9367.0,28300.0,9367.0,,28300.0,1320.0,9367.0
2,2102,泰豐,18.6,0.0,0.0,80,08/27,-39.0,-49.2,28.8,3700.0,3700.0,3700.0,,4967.0,850.0,4967.0
3,3219,倚強科,84.5,7.6,9.88,1371,08/27,87.7,116.0,81.1,3138.0,3600.0,8533.0,4217.0,619.0,14.6,232.0
4,2641,正德,18.2,0.0,0.0,1886,08/27,-5.82,-10.6,31.6,2968.0,2968.0,3329.0,3544.0,-58.4,-54.7,-69.2
5,4908,前鼎,195.5,17.5,9.83,11394,08/27,86.8,1320.0,21200.0,2943.0,1538.0,545.0,1231.0,255.0,634.0,914.0
6,2221,大甲,74.6,3.2,4.48,1962,08/27,18.0,111.0,883.0,2850.0,1375.0,,,,,
7,3354,律勝,24.6,2.2,9.82,1124,08/27,91.7,2200.0,2200.0,2200.0,475.0,1050.0,283.0,-25.8,,-89.9
8,6805,富世達,2225.0,200.0,9.88,4402,08/27,71.4,227.0,500.0,1700.0,100.0,500.0,300.0,-71.4,-80.9,-66.7
9,4303,信立,42.1,3.8,9.92,3011,08/27,,,,1610.0,1040.0,1455.0,1121.0,511.0,,328.0
10,2613,中櫃,23.05,0.05,0.22,1098,08/27,0.0,-48.0,-23.5,1200.0,,8.33,550.0,62.5,18.2,333.0
11,4167,松瑞藥,20.15,-0.1,-0.49,585,08/27,-8.33,0.0,1000.0,1000.0,1000.0,57.1,,175.0,,
12,6617,共信-KY,128.5,1.5,1.18,2125,08/27,-38.9,-15.4,175.0,1000.0,22.2,1000.0,1000.0,,,
13,3162,精確,72.7,-0.7,-0.95,3559,08/27,-72.4,575.0,,800.0,,,-79.1,-94.2,-77.7,80.0
14,3176,基亞,38.1,-1.7,-4.27,2069,08/27,50.0,125.0,350.0,800.0,,,800.0,,,
15,6517,保勝光學,73.7,2.4,3.37,2042,08/27,50.0,350.0,800.0,800.0,800.0,-30.8,125.0,-50.0,-50.0,-43.8
16,4939,亞電,86.6,7.8,9.9,19879,08/27,44.3,227.0,368.0,749.0,736.0,445.0,2206.0,685.0,4663.0,165.0
17,2491,吉祥全,51.3,4.65,9.97,5064,08/27,90.3,195.0,111.0,743.0,1080.0,490.0,293.0,157.0,,127.0
18,3669,圓展,36.35,0.05,0.14,281,08/27,0.0,,,700.0,167.0,-75.8,,700.0,,167.0
19,2233,宇隆,174.5,-2.5,-1.41,772,08/27,-2.56,61.7,485.0,660.0,744.0,,72.7,7.04,-81.7,49.0
20,4714,永捷,11.8,0.45,3.96,6644,08/27,120.0,633.0,633.0,633.0,-29.0,-54.2,633.0,340.0,-4.35,37.5
21,00999A,主動野村臺灣高息,11.31,0.02,0.18,8636,08/27,367.0,600.0,600.0,600.0,600.0,,-56.2,,,
22,3689,湧德,115.5,7.5,6.94,2628,08/27,600.0,600.0,600.0,600.0,16.7,,-89.9,-90.4,-97.7,-96.0
23,4979,華星光,617.0,19.0,3.18,29366,08/27,121.0,109.0,378.0,568.0,66.7,122.0,245.0,2.74,141.0,-45.3
24,3540,曜越,23.9,-0.5,-2.05,860,08/27,-19.5,-28.3,-5.71,560.0,,,,,,
25,1313,聯成,12.15,0.25,2.1,5249,08/27,250.0,509.0,600.0,509.0,678.0,103.0,,26.1,-31.0,4.48
26,6226,光鼎,30.95,2.8,9.95,27141,08/27,18.1,17.0,382.0,499.0,970.0,412.0,,,,
27,009821,野村稀土關鍵資源,15.92,-0.17,-1.06,8518,08/27,143.0,183.0,183.0,467.0,143.0,750.0,,,,
28,00996A,主動兆豐台灣豐收,14.07,0.14,1.01,4049,08/27,4.76,10.0,4.76,450.0,267.0,340.0,83.3,,,
29,2504,國產,31.95,-0.15,-0.47,1624,08/27,0.0,0.0,0.0,450.0,450.0,,,1000.0,-81.7,-15.4
30,4991,環宇-KY,538.0,48.5,9.91,8176,08/27,147.0,361.0,339.0,413.0,-32.5,63.9,175.0,87.6,-92.4,-49.4
31,3017,奇鋐,3340.0,185.0,5.86,6115,08/27,32.3,412.0,273.0,412.0,156.0,20.6,20.6,-89.5,-46.1,-90.5
32,1714,和桐,16.55,0.0,0.0,12394,08/27,-25.0,-19.6,800.0,400.0,-87.8,-22.4,,80.0,,1025.0
33,6668,中揚光,42.95,3.9,9.99,2594,08/27,316.0,778.0,427.0,394.0,339.0,3850.0,2533.0,888.0,-85.9,558.0
34,2606,裕民,74.3,2.3,3.19,11142,08/27,109.0,-17.3,224.0,376.0,557.0,12050.0,186.0,-48.0,80.0,41.3
35,4956,光鋐,36.0,-1.2,-3.23,4107,08/27,-17.4,-5.0,-28.8,375.0,293.0,850.0,124.0,-18.6,50.0,-14.9
36,6290,良維,250.5,9.5,3.94,7050,08/27,5.66,67.2,348.0,367.0,220.0,-40.7,-26.3,-74.4,-95.3,-70.3
37,2612,中航,62.0,0.5,0.81,2349,08/27,35.3,-69.7,9.52,360.0,667.0,,,229.0,-20.7,156.0
38,2489,瑞軒,40.05,-1.45,-3.49,50360,08/27,-10.3,-29.7,74.6,355.0,771.0,449.0,136.0,-52.0,3528.0,32550.0
39,1477,聚陽,198.5,1.5,0.76,908,08/27,0.0,50.0,28.6,350.0,,200.0,-66.7,125.0,0.0,125.0
40,1616,億泰,20.1,0.5,2.55,541,08/27,125.0,200.0,200.0,350.0,80.0,-72.7,50.0,-70.0,-95.3,12.5
41,6190,萬泰科,68.8,0.2,0.29,2266,08/27,361.0,345.0,379.0,337.0,241.0,22.7,-32.0,-45.2,-75.9,36.1
42,2301,光寶科,301.0,-6.0,-1.95,25729,08/27,-28.7,-3.78,13.7,324.0,,16.8,31.3,88.2,559.0,-28.3
43,2880,華南金,39.35,-0.25,-0.63,9460,08/27,-2.94,-23.3,6.45,312.0,1000.0,13.8,3200.0,-50.7,-62.9,-23.3
44,8103,瀚荃,114.0,0.5,0.44,10582,08/27,-9.28,38.2,83.3,312.0,26300.0,8700.0,1550.0,529.0,810.0,1660.0
45,2476,鉅祥,126.5,1.0,0.8,2487,08/27,-9.47,1.18,310.0,310.0,1333.0,146.0,330.0,975.0,-69.1,2767.0
46,5011,久陽,19.15,0.0,0.0,503,08/27,-20.0,100.0,100.0,300.0,-20.0,0.0,-33.3,,-60.0,300.0
47,6168,宏齊,29.65,1.15,4.04,10373,08/27,35.3,59.2,162.0,298.0,239.0,1379.0,2857.0,989.0,1782.0,1379.0
48,1519,華城,770.0,53.0,7.39,6179,08/27,430.0,342.0,342.0,279.0,430.0,657.0,342.0,-77.0,-90.2,-78.1
49,1316,上曜,11.75,0.15,1.29,15124,08/27,15.5,-17.2,-21.2,273.0,583.0,-35.9,486.0,583.0,24.2,-88.5
50,3376,新日興,210.0,16.0,8.25,18388,08/27,188.0,246.0,195.0,246.0,612.0,831.0,656.0,39.1,-51.8,-41.8
51,1216,統一,77.1,-0.6,-0.77,7682,08/27,-9.09,66.7,100.0,233.0,400.0,,-77.8,-37.5,150.0,-28.6
52,3702,大聯大,101.5,-3.0,-2.87,21520,08/27,,,,233.0,-94.7,-96.4,-98.2,-90.8,-84.1,-89.9
53,6016,康和證,20.35,0.55,2.78,3647,08/27,350.0,462.0,275.0,221.0,150.0,-57.5,32.4,40.6,50.0,462.0
54,8033,雷虎,199.0,6.5,3.38,28082,08/27,132.0,194.0,221.0,221.0,63.8,45.3,737.0,-30.6,-90.3,-58.9
55,3028,增你強,65.5,-0.8,-1.21,920,08/27,-11.1,-9.43,29.7,220.0,41.2,-26.2,92.0,-12.7,4700.0,700.0
56,2009,第一銅,41.8,-1.4,-3.24,8358,08/27,-29.8,13.6,-21.4,205.0,205.0,,1983.0,-48.1,-80.3,-90.3
57,3444,利機,84.8,-4.9,-5.46,659,08/27,0.0,0.0,-57.1,200.0,200.0,,-90.3,-40.0,,-97.3
58,6674,鋐寶科技,16.0,-0.2,-1.23,37,08/27,0.0,50.0,50.0,200.0,0.0,0.0,50.0,,200.0,
59,2105,正新,31.1,-0.3,-0.96,3750,08/27,2.5,273.0,273.0,193.0,-54.9,86.4,4000.0,-97.6,-8.89,-12.8
60,5871,中租-KY,114.5,-2.5,-2.14,4458,08/27,-55.4,0.0,25.0,178.0,66.7,,733.0,127.0,-59.0,-80.6
61,5452,佶優,28.05,0.15,0.54,344,08/27,0.0,214.0,214.0,175.0,120.0,214.0,-12.0,-55.1,144.0,-69.4
62,1301,台塑,63.1,3.0,4.99,50413,08/27,36.9,166.0,220.0,172.0,200.0,95.9,311.0,-51.3,-54.7,18.0
63,2374,佳能,69.1,-1.0,-1.43,3062,08/27,5.26,60.0,0.0,167.0,,-28.6,-28.6,-79.6,-97.2,-77.1
64,3131,弘塑,2490.0,5.0,0.2,988,08/27,29.7,129.0,140.0,167.0,118.0,,129.0,1500.0,,4700.0
65,2851,中再保,45.7,-0.3,-0.65,2769,08/27,-19.6,181.0,55.2,165.0,-6.25,1025.0,4400.0,800.0,1400.0,2150.0
66,2801,彰銀,24.7,0.8,3.35,30075,08/27,81.7,110.0,110.0,160.0,230.0,98.2,,132.0,-70.1,84.7
67,5471,松翰,61.5,0.9,1.49,7603,08/27,-16.0,139.0,163.0,155.0,-43.6,618.0,618.0,464.0,259.0,
68,3441,聯一光,137.5,12.5,10.0,32173,08/27,11.0,80.4,77.8,154.0,247.0,311.0,4938.0,32650.0,24462.0,5514.0
69,6830,汎銓,530.0,4.0,0.76,3490,08/27,-1.47,8.94,100.0,153.0,144.0,86.1,-47.2,-83.8,283.0,191.0
70,2614,東森,18.5,-0.05,-0.27,799,08/27,0.0,0.0,0.0,150.0,,900.0,233.0,-68.8,900.0,-73.0
71,4442,竣邦-KY,51.4,-0.6,-1.15,76,08/27,66.7,66.7,66.7,150.0,,,400.0,,,100.0
72,6199,天品,92.4,0.1,0.11,303,08/27,-73.0,233.0,233.0,150.0,233.0,150.0,100.0,11.1,25.0,100.0
