排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,910322,康師傅-DR,25.7,-0.3,-1.15,08/28,-97.8,-88.2,67.4,71.7,86.1,76.6,26.7,27.7,13.7,2.02,0.84,27.2
2,6655,科定,116.0,-1.0,-0.85,08/28,0.0,66.7,77.7,66.2,16.6,16.8,18.6,9.37,3.92,2.17,,8.16
3,2534,宏盛,17.5,-0.2,-1.13,08/28,-46.9,50.4,54.3,54.3,57.7,32.6,3.64,-2.63,-2.97,-0.01,-0.54,-3.27
4,2886,兆豐金,48.2,2.05,4.44,08/28,68.1,58.6,50.9,53.7,46.9,14.7,-8.63,-2.97,0.22,0.04,-2.27,-2.45
5,00717,富邦美國特別股,14.76,-0.07,-0.47,08/28,-58.9,72.7,64.2,53.1,42.6,75.0,68.2,73.5,64.4,48.1,,68.1
6,2892,第一金,34.4,1.05,3.15,08/28,64.6,58.2,49.8,50.4,37.5,10.0,5.05,-1.79,2.74,1.99,0.59,-1.46
7,6124,業強,27.15,0.25,0.93,08/28,76.1,56.3,55.7,48.9,39.1,12.5,-0.46,0.34,-0.09,2.33,6.54,0.12
8,2461,光群雷,18.85,0.35,1.89,08/28,14.7,23.3,44.9,48.6,36.3,20.0,9.27,6.23,4.32,0.95,0.27,5.43
9,9907,統一實,15.35,-0.1,-0.65,08/28,-46.6,52.9,47.5,48.5,46.2,13.9,10.8,-7.5,-2.67,-1.06,-0.38,-2.71
10,5403,中菲,92.9,-0.3,-0.32,08/28,67.5,54.6,49.0,47.3,41.9,14.2,8.7,0.88,-2.3,-2.19,0.33,-1.33
11,2528,皇普,20.4,-0.35,-1.69,08/28,-22.5,7.29,43.0,47.1,53.1,29.2,9.4,-7.98,-4.81,-0.62,-0.19,-9.07
12,2897,王道銀行,10.35,0.0,0.0,08/28,20.6,45.9,48.0,46.3,45.8,20.6,20.4,17.1,10.3,2.18,,14.0
13,00725B,國泰投資級公司債,34.0,-0.17,-0.5,08/28,-28.3,37.6,48.2,45.8,23.9,10.1,13.6,17.1,12.8,6.1,,17.5
14,9926,新海,49.1,0.15,0.31,08/28,0.0,-8.2,58.9,45.0,1.81,0.94,17.1,2.11,2.44,1.28,0.8,3.44
15,3045,台灣大,115.5,0.0,0.0,08/28,15.0,21.6,32.8,44.6,50.4,24.3,19.2,15.5,4.76,2.61,-4.35,13.8
16,6792,詠業,59.5,0.5,0.85,08/28,63.4,57.3,42.0,44.2,18.1,14.2,1.63,1.87,0.89,-0.01,,1.04
17,2524,京城,35.2,-0.3,-0.85,08/28,37.2,38.5,46.5,43.6,32.9,14.7,11.7,6.6,-0.08,-0.04,-0.84,6.48
18,2597,潤弘,172.0,0.5,0.29,08/28,38.5,46.5,48.7,43.6,39.1,29.5,-6.41,-8.4,-4.38,-1.19,-0.76,-7.28
19,9919,康那香,13.85,0.0,0.0,08/28,52.4,48.7,44.0,43.1,39.8,16.4,5.42,2.26,1.08,0.15,0.02,0.64
20,8429,金麗-KY,6.01,-0.02,-0.33,08/28,25.1,44.2,50.3,42.9,25.1,-2.47,-3.26,-4.06,-1.37,-0.21,-0.05,-3.32
21,6134,萬旭,28.85,0.05,0.17,08/28,34.0,49.5,51.1,42.7,15.5,-10.5,-7.25,0.54,0.26,0.11,-0.01,0.53
22,6026,福邦證,15.1,0.15,1.0,08/28,37.6,46.0,47.1,42.6,32.9,13.6,-8.02,-2.29,0.29,-0.32,0.16,-0.72
23,6230,尼得科超眾,109.5,-0.5,-0.45,08/28,12.6,42.9,48.6,41.7,13.5,7.07,3.22,-0.63,-2.06,-0.89,1.33,-0.08
24,1217,愛之味,9.97,-0.03,-0.3,08/28,13.7,38.1,39.7,41.3,26.5,10.1,14.8,1.85,2.64,0.55,0.18,3.26
25,1725,元禎,31.75,-0.15,-0.47,08/28,18.1,29.5,43.5,41.2,26.5,17.5,4.19,0.99,0.52,0.08,0.07,0.97
26,5278,尚凡*,24.4,-0.1,-0.41,08/28,10.3,5.75,38.5,41.2,27.7,30.3,15.2,0.59,-2.17,-1.56,-1.2,-0.64
27,6625,必應,77.0,-0.8,-1.03,08/28,-25.0,4.48,34.8,40.3,25.9,16.0,7.17,-6.18,-4.76,-0.52,,-4.98
28,4737,華廣,57.8,0.2,0.35,08/28,34.7,35.3,38.6,40.1,39.5,19.1,1.84,13.2,18.4,10.3,2.4,18.5
29,00885,富邦越南,18.53,-0.05,-0.27,08/28,33.8,34.8,32.8,39.0,21.2,8.92,5.72,11.7,13.0,9.46,,10.7
30,6423,億而得,80.9,-0.6,-0.74,08/28,38.7,38.1,40.0,38.4,41.8,17.5,-6.87,-2.61,-2.22,,,-2.29
31,6122,擎邦,48.65,-0.05,-0.1,08/28,50.4,36.6,34.1,38.4,30.6,9.93,1.88,-1.61,0.0,-0.19,0.01,-1.34
32,2247,汎德永業,230.0,0.0,0.0,08/28,-0.11,51.4,45.2,38.1,32.2,19.4,10.9,2.25,-3.09,-1.88,,-0.51
33,6111,光聚晶電,37.05,0.85,2.35,08/28,30.7,23.4,45.1,37.9,21.5,13.5,4.49,3.71,0.58,-1.06,-0.41,1.08
34,009812,野村日本東證,12.89,0.09,0.7,08/28,-0.86,48.7,50.8,37.8,4.87,-0.52,4.91,5.28,,,,2.96
35,8404,百和興業-KY,16.25,-0.1,-0.61,08/28,30.7,45.1,43.9,37.6,31.6,16.3,8.74,1.65,0.19,0.03,0.0,3.24
36,1615,大山,44.55,-0.45,-1.0,08/28,-51.0,31.8,43.4,36.7,32.8,14.6,4.61,-0.44,-0.12,0.18,0.12,0.65
37,6104,創惟,99.3,-3.2,-3.12,08/28,-16.5,23.5,35.6,36.6,33.6,28.1,5.51,3.5,-1.68,0.43,0.06,1.19
38,1524,耿鼎,27.5,0.0,0.0,08/28,9.79,31.1,31.9,36.5,36.2,24.5,4.45,1.84,-0.24,0.01,-0.06,1.36
39,6953,家碩,240.0,1.5,0.63,08/28,36.6,37.2,42.7,36.5,31.5,20.5,1.07,0.41,-0.35,,,-0.33
40,6438,迅得,151.0,2.5,1.68,08/28,38.0,41.1,39.3,35.9,28.4,25.2,1.33,1.37,-1.14,-0.19,,0.1
41,2883,凱基金,32.75,0.6,1.87,08/28,46.9,33.5,41.8,35.8,8.89,13.1,-4.27,-1.22,6.22,3.69,0.62,5.0
42,00683L,期元大美元指正2,21.25,0.0,0.0,08/28,0.0,0.0,0.0,35.7,12.4,-22.6,-6.49,8.12,6.77,1.89,,6.13
43,9906,欣巴巴,40.7,-0.6,-1.45,08/28,-31.4,41.2,42.5,35.6,36.0,25.3,-3.53,-0.71,-0.57,-0.05,-0.05,-0.67
44,2393,億光,66.2,-0.3,-0.45,08/28,-15.6,14.1,39.2,35.5,27.1,16.2,-2.82,-0.49,4.53,-0.95,-0.09,-0.07
45,6690,安碁資訊,165.0,0.0,0.0,08/28,34.2,32.1,20.4,35.2,22.4,12.9,-3.02,-0.74,-1.73,0.44,,-0.89
46,1216,統一,75.7,-1.4,-1.82,08/28,-12.9,6.25,13.4,34.5,52.9,50.8,12.4,4.79,-3.29,-3.32,-4.99,3.23
47,4952,凌通,51.9,-0.7,-1.33,08/28,14.4,45.1,46.8,34.4,3.91,2.75,0.3,0.64,-0.2,0.14,-0.04,-0.03
48,6923,中台,76.9,-0.5,-0.65,08/28,-29.9,42.3,48.9,34.0,37.2,12.1,4.12,0.1,-0.62,,,-3.88
49,8147,正淩,124.0,-1.5,-1.2,08/28,20.3,20.8,41.3,33.2,17.6,-2.08,-7.08,0.16,-0.53,-0.11,-0.09,-0.8
50,6263,普萊德,165.5,0.0,0.0,08/28,23.0,27.8,33.5,33.2,37.9,28.2,-4.17,-3.34,-2.78,-1.15,-0.23,-2.97
51,6470,宇智,41.5,-0.2,-0.48,08/28,48.4,34.9,40.3,33.2,29.7,15.5,5.15,1.71,0.53,0.62,0.06,0.91
52,5903,全家,186.0,0.0,0.0,08/28,20.6,32.9,34.1,32.9,25.7,-3.51,4.5,-5.29,0.36,-6.48,-6.52,1.72
53,1784,訊聯,62.0,-0.8,-1.27,08/28,-4.32,21.3,29.9,32.8,29.4,17.5,2.19,0.96,-0.02,-0.55,-0.01,1.81
54,1603,華電,31.05,0.0,0.0,08/28,19.2,31.9,25.7,32.7,17.9,21.3,2.27,-12.9,-3.72,-0.57,-0.02,-5.85
55,4974,亞泰,68.6,-0.6,-0.87,08/28,7.51,33.8,39.0,32.6,35.9,31.0,4.03,4.53,-0.19,-0.59,0.11,0.53
56,1259,安心,62.7,0.2,0.32,08/28,31.6,36.0,35.7,31.9,1.42,0.46,0.41,0.0,0.23,-0.26,-2.03,0.05
57,6021,美好證,39.75,0.35,0.89,08/28,2.82,19.2,39.1,31.9,19.5,2.47,-5.57,-1.32,1.73,0.89,4.03,1.32
58,2427,三商電,22.6,-0.25,-1.09,08/28,8.1,30.0,34.4,31.4,16.6,8.1,-0.93,-1.16,-2.42,-0.17,-0.06,0.02
59,5530,龍巖,51.2,0.6,1.19,08/28,39.8,31.8,33.7,31.2,25.0,19.2,2.53,-3.54,-7.41,-1.95,-1.18,-5.58
60,3176,基亞,38.9,0.8,2.1,08/28,30.0,18.5,31.6,30.9,28.8,18.8,8.42,4.09,3.06,1.24,0.17,3.44
61,8437,大地-KY,9.34,0.12,1.3,08/28,51.3,34.3,21.8,30.8,16.6,3.74,1.32,2.39,0.84,0.21,0.12,0.65
62,5244,弘凱,35.6,-0.25,-0.7,08/28,-24.6,31.6,29.4,30.6,38.0,30.2,10.6,0.09,-1.46,-0.25,,-0.1
63,00700,富邦恒生國企,17.39,0.0,0.0,08/28,-33.6,-24.6,-3.44,30.6,12.1,20.9,12.2,20.0,13.8,4.83,,19.3
64,9931,欣高,33.85,-0.1,-0.29,08/28,5.69,2.43,23.6,30.1,18.8,7.02,-0.06,0.02,0.34,0.26,0.18,0.29
65,3501,維熹,39.5,-0.5,-1.25,08/28,-19.9,2.28,14.1,30.0,21.0,3.38,4.08,1.61,-1.3,-1.18,-0.39,0.9
66,3002,歐格,17.45,0.3,1.75,08/28,23.2,42.2,43.0,29.8,10.0,4.67,-3.25,-2.01,-0.05,-0.02,-0.01,0.42
67,9917,中保科,111.0,0.0,0.0,08/28,-2.66,21.1,29.8,29.6,37.1,10.5,-2.14,3.28,-0.65,-0.21,-0.16,-2.46
68,1321,大洋,33.15,-0.6,-1.78,08/28,-48.8,-17.2,15.9,29.4,27.4,14.2,8.77,4.32,0.98,0.28,-0.07,4.25
69,5210,寶碩,29.4,0.1,0.34,08/28,16.9,-9.62,27.0,29.3,15.6,1.75,1.23,1.67,-0.57,0.2,0.12,1.15
70,5880,合庫金,25.25,0.2,0.8,08/28,31.6,44.0,31.3,29.1,2.87,0.73,18.5,3.99,3.53,-1.54,-0.52,2.94
71,8478,東哥遊艇,141.5,-3.0,-2.08,08/28,-0.25,17.6,42.3,29.1,3.39,-10.0,-2.32,-3.69,-1.39,-0.42,,-2.93
72,3003,健和興,72.1,3.2,4.64,08/28,39.6,39.2,35.2,29.1,12.6,17.9,6.35,3.86,2.81,1.34,0.0,3.94
73,3086,華義*,27.5,1.25,4.76,08/28,51.7,41.6,39.6,29.0,24.6,12.4,-3.95,-7.45,-5.77,-1.56,1.03,-7.16
74,3034,聯詠,545.0,-3.0,-0.55,08/28,-13.4,-4.88,17.2,28.6,20.0,17.3,11.8,12.2,8.02,-0.82,-0.66,11.1
75,8927,北基,19.8,-0.25,-1.25,08/28,-0.15,9.67,30.7,28.5,18.3,16.6,19.6,4.87,2.06,0.91,0.34,3.7
76,2462,良得電,20.15,-0.2,-0.98,08/28,19.5,25.9,15.7,28.4,21.3,9.11,1.52,-1.32,-1.07,-1.37,-0.03,-1.31
77,00982A,主動群益台灣強棒,22.54,0.19,0.85,08/28,24.2,33.2,29.8,28.3,8.17,8.28,0.59,1.45,1.51,,,1.76
78,1438,三地開發,22.35,0.0,0.0,08/28,0.0,23.2,30.1,28.3,16.1,8.78,-0.01,1.47,0.59,0.02,-0.55,1.56
79,4113,聯上,15.1,0.0,0.0,08/28,16.8,15.4,23.1,28.2,11.5,5.24,2.99,2.01,1.62,-0.44,0.01,1.99
80,00870B,元大15年EM主權債,27.5,-0.15,-0.54,08/28,0.0,0.0,97.6,28.1,2.72,13.9,11.2,97.1,95.1,76.1,,96.7
81,1612,宏泰,35.2,-0.3,-0.85,08/28,-25.3,29.9,28.6,28.0,19.7,12.5,-9.49,-5.79,-1.76,0.47,0.34,-3.5
82,6170,統振,48.7,-0.4,-0.81,08/28,0.59,15.4,29.0,28.0,18.4,-1.24,-4.0,-0.33,-3.75,-0.12,-0.1,-3.13
83,2421,建準,163.5,4.0,2.51,08/28,19.3,30.5,30.8,28.0,21.3,23.5,6.12,-2.41,0.03,0.86,0.44,-2.27
84,4771,望隼,206.0,-5.5,-2.6,08/28,-18.8,14.0,30.3,27.9,21.4,28.4,12.8,8.71,6.58,,,8.57
85,6869,雲豹能源,68.0,0.2,0.29,08/28,30.5,27.4,29.0,27.9,1.1,-3.13,1.1,1.36,0.89,0.18,,1.06
86,8422,可寧衛*,27.1,0.1,0.37,08/28,53.7,21.9,28.7,27.7,18.2,17.1,-0.01,-0.7,-0.1,-0.1,-0.09,-0.11
