排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,1590,亞德客-KY,1335.0,70.0,5.53,07/20,84.5,78.1,78.8,76.5,72.9,76.7,75.4,73.5,73.1,72.5,54.7,72.7
2,3533,嘉澤,1905.0,40.0,2.14,07/20,80.0,82.8,78.8,71.7,72.6,61.5,49.6,46.9,47.7,48.5,29.1,46.4
3,2360,致茂,1835.0,-15.0,-0.81,07/20,70.5,76.1,76.7,71.4,64.6,65.1,59.9,59.1,61.0,62.9,54.7,58.2
4,2885,元大金,62.9,-2.1,-3.23,07/20,75.7,72.9,71.7,74.3,68.9,61.4,56.4,59.4,54.4,53.5,48.6,57.5
5,3530,晶相光,56.6,-0.2,-0.35,07/20,65.3,73.0,71.0,65.4,57.5,37.8,31.8,31.1,24.8,22.3,,29.2
6,2395,研華,516.0,3.0,0.58,07/20,78.6,70.6,70.6,64.6,52.0,54.4,53.4,50.4,56.7,64.8,68.2,50.2
7,1612,宏泰,31.0,-0.05,-0.16,07/20,68.0,65.5,70.6,59.5,61.1,52.1,37.1,35.2,31.9,27.4,22.1,34.0
8,2345,智邦,2090.0,0.0,0.0,07/20,75.7,71.8,70.4,64.0,63.7,58.1,55.3,52.5,49.6,52.8,37.6,51.5
9,2393,億光,66.8,0.3,0.45,07/20,72.0,73.3,69.7,69.1,53.2,50.5,48.3,42.4,41.2,41.8,31.0,42.0
10,2308,台達電,1705.0,-35.0,-2.01,07/20,65.2,69.3,67.9,65.2,65.0,60.1,56.8,54.2,51.8,54.4,55.9,52.4
11,3665,貿聯-KY,1820.0,55.0,3.12,07/20,67.5,67.4,67.0,62.1,55.8,48.9,45.5,43.0,42.5,39.7,31.2,42.3
12,3130,一零四,203.0,-0.5,-0.25,07/20,57.2,49.6,66.9,62.3,69.6,64.8,52.0,47.7,46.3,47.8,46.3,47.5
13,2323,中環,10.25,0.0,0.0,07/20,61.3,69.2,65.8,58.2,49.4,38.7,35.3,33.6,31.8,30.4,16.2,33.5
14,2890,永豐金,39.7,-0.3,-0.75,07/20,81.7,71.2,65.5,64.1,57.8,66.0,52.9,54.2,51.8,51.1,45.8,53.7
15,7769,鴻勁,6005.0,-65.0,-1.07,07/20,68.3,65.7,65.5,61.9,56.4,52.5,46.3,25.9,,,,26.0
16,2887,台新新光金,35.15,-0.4,-1.13,07/20,73.8,64.6,65.1,62.0,57.4,53.5,47.2,50.0,47.2,50.9,44.5,48.9
17,6415,矽力*-KY,427.5,-7.5,-1.72,07/20,74.0,67.9,64.7,61.5,57.4,49.3,46.7,43.9,50.9,52.2,54.3,44.4
18,8213,志超,30.9,-0.75,-2.37,07/20,67.6,66.0,64.1,64.7,61.7,51.4,33.1,21.8,13.6,5.8,0.89,21.8
19,00943,兆豐電子高息等權,20.8,-0.17,-0.81,07/20,78.8,67.1,64.1,66.4,72.7,54.4,27.0,14.4,9.53,,,12.9
20,3529,力旺,2300.0,-50.0,-2.13,07/20,66.8,65.2,64.0,54.1,51.9,52.0,44.7,42.6,43.9,43.4,31.9,42.4
21,2542,興富發,43.3,0.0,0.0,07/20,73.7,63.9,63.0,60.1,49.0,47.4,41.7,42.1,43.5,39.8,38.4,41.9
22,2612,中航,51.4,0.1,0.19,07/20,46.3,63.6,62.8,56.0,45.5,46.0,38.5,37.4,30.0,27.2,19.4,36.3
23,3023,信邦,301.0,-2.0,-0.66,07/20,69.5,64.5,62.6,60.4,67.1,64.4,48.6,46.7,51.1,56.3,44.2,47.6
24,3596,智易,178.0,-3.5,-1.93,07/20,62.3,58.1,62.0,60.0,47.1,43.4,44.8,51.2,53.0,40.1,22.1,51.7
25,6176,瑞儀,83.1,-1.4,-1.66,07/20,56.9,64.6,62.0,63.5,46.6,35.9,35.1,39.1,39.8,41.0,33.6,38.6
26,3380,明泰,29.2,-0.6,-2.01,07/20,59.9,63.9,62.0,58.9,52.0,50.4,39.2,33.5,33.1,32.2,20.9,32.8
27,4560,強信-KY,32.0,0.2,0.63,07/20,60.6,63.1,61.9,56.6,58.8,56.8,55.5,55.0,53.3,50.9,,54.7
28,6756,威鋒電子,92.2,0.6,0.66,07/20,49.7,58.7,61.6,54.6,47.4,39.8,32.3,33.1,35.6,29.7,,33.1
29,3653,健策,3200.0,-10.0,-0.31,07/20,79.0,71.5,61.5,56.2,52.6,46.2,45.1,43.0,40.6,39.2,19.5,42.6
30,5536,聖暉*,1140.0,0.0,0.0,07/20,74.1,69.1,61.5,62.3,51.6,47.2,38.9,36.3,36.6,37.0,27.4,35.6
31,2881,富邦金,123.5,-1.0,-0.8,07/20,52.9,52.5,61.3,58.8,58.1,50.7,44.6,48.8,51.3,50.9,48.0,48.4
