排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00689R,國泰20年美債反1,23.06,0.08,0.35,08/04,0.0,0.0,99.7,67.2,61.9,36.8,25.1,17.0,11.1,4.82,,15.6
2,00943,兆豐電子高息等權,21.23,0.28,1.34,08/04,45.3,88.6,91.5,84.8,82.3,78.8,45.0,23.2,13.4,,,19.5
3,3705,永信,53.3,-0.5,-0.93,08/04,58.2,62.0,85.3,76.1,68.0,44.8,37.2,40.6,43.0,33.0,24.7,42.9
4,6165,浪凡,50.4,2.7,5.66,08/04,10.7,42.2,82.3,77.9,60.1,44.5,36.4,30.6,30.8,26.4,16.0,30.6
5,6146,耕興,191.0,0.0,0.0,08/04,47.6,67.4,79.2,70.6,62.5,47.0,41.5,37.3,39.4,39.5,42.2,37.2
6,1590,亞德客-KY,1425.0,10.0,0.71,08/04,81.5,77.0,78.2,78.6,74.0,72.9,75.8,74.6,72.6,72.4,54.9,72.7
7,2608,嘉里大榮,28.7,-0.15,-0.52,08/04,80.0,77.7,74.7,49.5,44.7,35.7,36.9,46.8,42.9,32.8,20.5,45.7
8,2538,基泰,9.34,-0.14,-1.48,08/04,88.5,79.0,73.9,54.1,41.6,44.7,30.6,25.6,29.5,26.9,20.0,26.4
9,9914,美利達,76.2,-0.2,-0.26,08/04,65.7,67.2,72.7,62.2,57.3,40.4,41.6,38.0,24.3,9.7,3.96,33.1
10,9925,新保,40.25,-0.1,-0.25,08/04,58.8,68.8,72.3,45.4,37.5,34.6,36.1,32.1,21.5,7.78,2.63,29.4
11,00683L,期元大美元指正2,21.64,0.17,0.79,08/04,0.0,58.2,71.9,64.3,52.6,27.4,13.1,4.42,2.69,2.92,,4.82
12,3130,一零四,203.5,0.5,0.25,08/04,75.2,78.6,71.5,57.1,76.7,72.2,59.4,54.0,50.2,49.2,47.1,52.5
13,00856B,永豐1-3年美公債,38.15,0.06,0.16,08/04,0.0,81.3,71.4,75.7,66.5,58.5,34.0,25.8,12.7,2.2,,23.5
14,8464,億豐,375.5,-0.5,-0.13,08/04,59.5,69.5,71.4,73.4,73.3,71.9,77.4,63.7,29.5,10.8,4.0,46.2
15,1210,大成,55.5,-0.5,-0.89,08/04,73.6,69.0,70.9,64.8,57.2,44.9,49.4,44.6,42.6,37.2,25.3,43.9
16,3044,健鼎,392.0,18.0,4.81,08/04,65.1,66.7,70.9,70.4,71.8,67.0,51.4,49.8,46.2,41.3,42.8,47.8
17,4766,南寶,319.0,-1.0,-0.31,08/04,57.9,41.1,70.8,64.6,62.4,56.2,35.0,35.6,35.2,36.6,,36.7
18,1101,台泥,23.55,-0.25,-1.05,08/04,77.0,82.1,70.8,61.3,51.4,51.3,55.6,54.2,47.4,48.4,45.9,50.1
19,1476,儒鴻,354.5,8.0,2.31,08/04,60.7,62.8,70.5,64.0,62.4,53.0,53.8,63.3,62.6,61.9,48.7,62.4
20,1104,環泥,26.45,-0.45,-1.67,08/04,85.1,80.9,70.4,56.2,56.9,53.2,47.6,43.8,30.9,34.1,29.6,42.6
21,2105,正新,30.45,0.15,0.5,08/04,56.8,61.2,70.2,67.3,58.7,39.2,45.4,49.8,52.1,52.1,46.7,49.5
22,2536,宏普,17.95,-0.1,-0.55,08/04,64.3,68.4,69.8,60.3,60.0,48.1,38.2,35.9,32.0,29.5,25.6,34.8
23,3023,信邦,299.5,0.0,0.0,08/04,73.0,60.5,68.9,68.7,68.0,67.8,55.3,49.1,51.8,56.2,44.5,49.0
24,9908,大台北,29.1,-0.1,-0.34,08/04,74.8,60.4,68.8,41.1,37.4,27.6,25.8,8.22,7.52,4.66,2.19,8.22
25,3529,力旺,2575.0,185.0,7.74,08/04,63.3,62.1,68.6,65.8,62.6,57.5,49.7,44.8,44.4,43.7,32.1,43.8
26,8147,正淩,120.5,3.0,2.55,08/04,74.9,66.6,68.6,56.0,54.2,50.4,36.2,27.6,20.0,4.58,3.29,24.4
27,4572,駐龍,139.5,-0.5,-0.36,08/04,66.4,64.6,67.3,45.0,56.7,37.7,24.8,26.0,37.0,25.6,,32.4
28,2504,國產,30.75,-0.75,-2.38,08/04,73.6,66.6,67.2,59.5,54.9,51.9,48.3,49.1,48.9,41.7,25.6,49.3
29,1734,杏輝,31.75,0.05,0.16,08/04,53.0,59.6,67.0,53.0,48.2,31.3,29.5,26.8,25.1,22.6,14.3,26.3
30,5522,遠雄,64.1,-1.0,-1.54,08/04,77.2,67.0,66.8,65.9,64.2,45.6,48.6,51.2,49.0,42.2,40.2,49.6
31,5009,榮剛,33.1,0.45,1.38,08/04,21.9,20.4,66.7,65.7,56.4,39.5,31.6,30.9,30.7,27.4,21.1,30.8
32,1102,亞泥,32.4,-0.3,-0.92,08/04,57.4,54.0,65.8,60.5,52.7,57.8,62.6,62.6,63.6,55.6,49.3,62.3
33,3168,眾福科,41.15,0.75,1.86,08/04,32.3,57.1,65.7,69.5,62.6,49.7,25.1,22.2,18.8,,,21.8
34,2892,第一金,35.3,-0.65,-1.81,08/04,71.0,73.0,65.6,60.1,59.5,53.3,57.6,57.8,54.8,53.4,46.7,58.3
35,2015,豐興,63.8,-1.6,-2.45,08/04,66.4,59.8,65.0,48.9,42.6,40.2,41.5,41.6,41.9,41.8,38.5,41.5
36,2383,台光電,5140.0,160.0,3.21,08/04,51.8,60.9,64.8,64.9,63.3,62.1,53.1,52.4,48.8,39.6,33.2,50.4
37,2241,艾姆勒,34.6,2.0,6.13,08/04,68.8,64.4,64.8,62.7,51.0,43.8,28.9,29.3,28.6,23.3,,29.6
38,1231,聯華食,80.0,-0.4,-0.5,08/04,66.1,63.5,64.7,52.4,49.2,42.9,37.3,34.6,34.3,33.4,22.3,34.3
39,2704,國賓,45.3,-2.1,-4.43,08/04,76.0,67.0,64.7,52.8,58.7,52.3,49.6,49.0,54.3,34.9,24.8,49.2
40,9917,中保科,108.5,-1.0,-0.91,08/04,56.8,62.3,64.7,52.7,46.8,42.9,45.4,33.6,21.2,6.11,3.12,32.3
41,2243,宏旭-KY,43.3,0.1,0.23,08/04,71.0,68.6,64.7,47.3,47.6,44.5,27.1,20.7,18.7,18.5,,20.4
42,2820,華票,16.3,-0.2,-1.21,08/04,87.1,78.3,64.6,59.3,50.7,42.8,35.4,32.9,31.1,27.1,25.5,33.9
43,8438,昶昕,62.9,2.0,3.28,08/04,53.3,55.9,64.6,39.1,34.8,35.2,31.2,17.9,12.7,7.15,,15.0
44,2548,華固,97.5,-0.9,-0.91,08/04,75.1,62.9,64.6,58.8,64.8,62.0,46.0,40.0,37.0,37.1,35.0,39.8
45,6486,互動,74.3,0.7,0.95,08/04,54.3,56.5,64.3,45.9,40.2,30.4,31.9,26.2,20.6,18.4,,24.6
46,2886,兆豐金,50.7,-0.9,-1.74,08/04,67.6,69.9,64.0,57.8,58.2,54.0,64.2,58.4,56.1,51.8,48.8,57.8
47,2880,華南金,43.25,0.2,0.46,08/04,67.0,68.1,63.8,61.2,64.4,58.7,64.3,63.7,62.2,56.8,48.5,63.3
48,5536,聖暉*,990.0,48.0,5.1,08/04,57.8,58.7,63.7,68.3,65.2,58.1,43.3,38.0,37.2,37.4,27.7,36.6
49,6177,達麗,47.3,-0.05,-0.11,08/04,71.1,68.5,63.7,54.6,44.3,35.7,35.9,37.1,33.4,31.3,26.1,37.5
50,2607,榮運,46.95,-0.2,-0.42,08/04,68.0,66.5,63.7,56.4,48.5,40.7,49.0,50.8,43.9,36.3,19.0,49.1
51,1712,興農,38.95,0.0,0.0,08/04,67.9,71.0,63.7,55.7,57.4,52.3,53.4,46.4,44.2,36.8,24.8,44.6
52,4536,拓凱,166.0,1.0,0.61,08/04,76.6,72.2,63.5,50.0,49.5,35.9,30.4,37.9,41.6,33.9,26.0,38.6
53,2480,敦陽科,151.0,-1.5,-0.98,08/04,64.6,74.1,63.1,61.0,57.6,46.7,36.6,37.5,42.6,31.8,19.8,36.8
54,5534,長虹,77.5,-0.1,-0.13,08/04,74.9,68.7,63.0,56.2,54.8,40.7,39.8,40.7,40.4,36.1,32.1,40.9
55,1227,佳格,28.7,-0.25,-0.86,08/04,63.0,61.7,63.0,42.3,42.5,39.0,31.9,35.2,36.1,33.3,42.7,35.3
56,6415,矽力*-KY,424.0,-0.5,-0.12,08/04,51.7,63.9,62.9,63.3,60.8,59.0,49.0,45.6,51.1,52.2,54.4,45.1
57,1515,力山,28.1,-1.4,-4.75,08/04,73.7,67.8,62.8,46.3,30.8,21.1,23.6,24.6,25.4,28.0,17.7,25.1
58,4114,健喬,29.05,0.15,0.52,08/04,38.1,37.0,62.8,49.2,53.4,36.6,32.0,33.7,31.4,24.1,16.1,33.1
59,2836,高雄銀,11.9,-0.05,-0.42,08/04,63.2,56.9,62.4,39.8,30.1,23.2,25.3,28.9,28.0,26.6,22.6,30.0
60,5871,中租-KY,111.5,-1.5,-1.33,08/04,69.9,62.9,62.2,47.2,46.4,46.4,59.3,55.8,51.9,58.2,55.8,53.6
61,3711,日月光投控,585.0,-25.0,-4.1,08/04,68.4,59.9,60.6,61.6,59.2,55.9,51.7,55.3,52.0,55.4,,55.2
62,2382,廣達,300.5,4.0,1.35,08/04,66.8,65.2,60.3,64.9,63.2,54.4,51.7,49.0,46.9,38.4,41.8,48.0
63,1713,國化,46.1,0.0,0.0,08/04,41.0,52.7,60.2,62.2,52.5,46.6,27.4,27.2,23.3,22.2,15.3,22.6
64,2395,研華,576.0,0.0,0.0,08/04,64.6,50.9,60.2,63.3,60.0,56.0,56.5,50.6,56.5,64.4,68.0,51.1
65,2913,農林,10.85,0.05,0.46,08/04,57.8,56.8,59.9,48.2,43.1,34.9,30.0,30.4,31.9,29.5,19.9,31.0
66,5607,遠雄港,47.85,0.1,0.21,08/04,64.4,62.5,59.7,56.0,55.3,47.4,28.7,29.0,29.0,26.5,19.8,29.6
67,1707,葡萄王,89.6,-0.9,-0.99,08/04,66.4,57.0,59.6,51.6,46.8,42.8,38.5,36.4,35.8,35.4,25.8,36.0
68,1442,名軒,29.05,-0.1,-0.34,08/04,50.1,47.9,59.6,54.2,49.9,38.4,42.8,51.5,52.7,43.0,30.9,51.8
69,1560,中砂,675.0,4.0,0.6,08/04,63.8,62.3,59.6,64.0,62.0,55.8,44.7,38.1,33.7,29.7,22.4,37.5
70,4104,佳醫,69.7,-0.3,-0.43,08/04,64.0,62.8,59.5,39.2,37.9,24.9,25.8,28.4,26.9,25.3,16.4,27.6
71,4560,強信-KY,31.45,0.0,0.0,08/04,58.6,58.5,59.5,61.6,63.0,61.4,57.8,55.8,53.9,51.1,,55.3
72,2530,華建,19.25,-0.4,-2.04,08/04,45.5,49.5,59.4,43.9,42.7,41.8,49.5,44.6,43.1,39.1,24.6,44.7
73,7769,鴻勁,6190.0,-235.0,-3.66,08/04,62.5,61.0,59.3,54.5,54.6,55.4,50.9,37.1,,,,27.7
74,1723,中碳,83.3,-0.2,-0.24,08/04,57.0,44.7,59.3,52.4,38.7,32.9,30.9,28.5,31.7,30.4,24.2,28.7
75,2838,聯邦銀,20.45,-0.45,-2.15,08/04,78.7,67.6,59.2,60.7,60.2,53.0,50.8,45.9,46.2,44.8,35.0,45.1
76,6693,廣閎科,163.0,6.0,3.82,08/04,50.5,66.6,59.1,46.6,43.5,35.4,27.0,26.2,25.1,22.4,,25.8
77,1612,宏泰,30.35,-0.1,-0.33,08/04,65.9,63.1,59.1,63.1,63.2,62.2,40.5,38.7,33.3,27.5,22.2,35.6
78,1907,永豐餘,29.5,0.35,1.2,08/04,34.9,47.4,59.0,47.4,46.3,36.7,36.2,39.7,40.3,41.5,25.7,40.3
79,00908,富邦入息REITs+,15.82,-0.01,-0.06,08/04,90.1,77.0,59.0,40.2,34.5,21.2,12.7,17.8,11.1,10.2,,14.9
80,6223,旺矽,5900.0,95.0,1.64,08/04,68.9,59.6,58.9,57.5,52.7,51.9,51.5,46.2,38.4,27.7,18.0,44.3
81,2474,可成,181.0,-1.5,-0.82,08/04,66.5,56.6,58.6,53.4,55.2,50.3,48.0,48.9,50.9,52.7,45.9,48.6
82,1434,福懋,17.35,0.25,1.46,08/04,41.9,41.4,58.6,54.0,38.7,32.1,31.6,33.9,35.2,37.6,41.6,32.3
83,2368,金像電,897.0,25.0,2.87,08/04,65.6,61.2,58.3,51.2,43.8,41.6,42.6,40.4,38.1,34.9,19.5,38.6
84,3036,文曄,212.5,8.0,3.91,08/04,54.4,58.2,58.1,63.1,60.5,54.0,46.3,46.8,50.3,41.6,37.5,46.6
85,1218,泰山,15.25,-0.45,-2.87,08/04,54.2,51.4,57.9,47.4,47.4,38.6,35.2,29.3,31.4,27.5,15.4,28.8
86,3716,中化控股,32.25,-0.15,-0.46,08/04,67.0,64.6,57.9,42.4,40.0,38.5,25.9,25.9,24.1,,,24.8
87,6192,巨路,114.0,1.0,0.88,08/04,34.5,33.8,57.9,59.6,58.6,50.0,35.9,35.4,28.2,26.0,23.8,31.5
88,2707,晶華,176.0,-3.0,-1.68,08/04,77.5,71.8,57.5,40.8,37.8,31.6,30.7,33.0,32.0,30.9,24.3,33.8
